,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,167474754.819,,167474754.819,,0.0,,0.0,,75178094.896,,25767.291,,1.047,,0.164,
1,2026.0,188065694.149,0.123,188065694.136,0.123,0.0,,0.0,,78310567.141,0.042,26773.168,0.039,1.132,0.081,0.166,0.012
2,2026.9999999999995,211188279.415,0.123,211188279.386,0.123,0.0,,0.0,,81573561.214,0.042,27818.31,0.039,1.223,0.08,0.168,0.012
3,2027.999999999999,237153775.249,0.123,237153775.201,0.123,0.0,,0.0,,84972515.614,0.042,28904.252,0.039,1.322,0.081,0.169,0.006
4,2029.0,266311716.117,0.123,266311716.045,0.123,0.0,,0.0,,88513095.448,0.042,30032.586,0.039,1.429,0.081,0.171,0.012
5,2030.0,299054611.577,0.123,299054611.476,0.123,0.0,,0.0,,92201201.873,0.042,31204.966,0.039,1.544,0.08,0.173,0.012
6,2031.0000000000007,335823230.046,0.123,335823229.911,0.123,0.0,,0.0,,96042981.932,0.042,32423.113,0.039,1.669,0.081,0.175,0.012
7,2032.0000000000005,377112532.203,0.123,377112532.025,0.123,0.089,inf,0.089,inf,100044838.798,0.042,33688.812,0.039,1.804,0.081,0.177,0.011
8,2033.0000000000007,418440335.767,0.11,411405359.136,0.091,1.112,11.494,1.119,11.573,103779178.573,0.037,35058.691,0.041,1.924,0.067,0.181,0.023
9,2034.0000000000002,464297257.835,0.11,448816613.485,0.091,13.921,11.519,14.092,11.593,107652908.784,0.037,36484.274,0.041,2.051,0.066,0.186,0.028
10,2034.9999999999993,515179644.997,0.11,489629870.069,0.091,174.292,11.52,177.513,11.597,111671232.408,0.037,37967.824,0.041,2.187,0.066,0.191,0.027
11,2035.9999999999998,571638238.522,0.11,534154490.857,0.091,2182.116,11.52,2236.059,11.597,115839546.635,0.037,39511.7,0.041,2.332,0.066,0.196,0.026
12,2036.999999999999,634284135.474,0.11,582727969.727,0.091,27319.864,11.52,28166.66,11.597,120163450.115,0.037,41118.354,0.041,2.486,0.066,0.201,0.026
13,2038.0000000000005,703795403.11,0.11,635718490.65,0.091,342041.892,11.52,354803.162,11.597,124648750.474,0.037,42790.339,0.041,2.651,0.066,0.206,0.025
14,2038.999999999999,780924418.153,0.11,693527718.506,0.091,4282329.39,11.52,4469301.106,11.597,129301472.118,0.037,44530.311,0.041,2.826,0.066,0.212,0.029
15,2039.9999999999998,866506010.373,0.11,756593843.675,0.091,53614324.606,11.52,56297842.092,11.597,134127864.325,0.037,46341.035,0.041,3.013,0.066,0.217,0.024
16,2041.0000000000002,918868326.071,0.06,794267432.426,0.05,59662072.232,0.113,62948663.675,0.118,135862278.657,0.013,46971.879,0.014,3.153,0.046,0.217,0.0
17,2041.9999999999995,974394857.681,0.06,833816927.651,0.05,66392011.634,0.113,70385189.045,0.118,137619120.789,0.013,47611.31,0.014,3.298,0.046,0.217,0.0
18,2043.0,1033276816.422,0.06,875335737.629,0.05,73881094.704,0.113,78700238.38,0.118,139398680.738,0.013,48259.446,0.014,3.451,0.046,0.217,0.0
19,2044.0000000000002,1095716968.27,0.06,918921921.781,0.05,82214953.582,0.113,87997597.294,0.118,141201252.268,0.013,48916.404,0.014,3.61,0.046,0.218,0.005
20,2044.9999999999993,1161930332.196,0.06,964678422.267,0.05,91488879.795,0.113,98393312.255,0.118,143027132.944,0.013,49582.306,0.014,3.777,0.046,0.218,0.0
21,2045.9999999999993,1232144920.606,0.06,1012713307.115,0.05,101808913.846,0.113,110017139.039,0.118,144876624.177,0.013,50257.273,0.014,3.951,0.046,0.218,0.0
22,2046.9999999999995,1306602524.531,0.06,1063140025.458,0.05,113293057.711,0.113,123014162.293,0.118,146750031.276,0.013,50941.429,0.014,4.134,0.046,0.218,0.0
23,2048.0,1385559546.25,0.06,1116077675.478,0.05,126072624.102,0.113,137546606.436,0.118,148647663.499,0.013,51634.898,0.014,4.325,0.046,0.218,0.0
24,2049.000000000001,1469287882.246,0.06,1171651285.694,0.05,140293737.931,0.113,153795860.489,0.118,150569834.102,0.013,52337.807,0.014,4.524,0.046,0.218,0.0
25,2049.999999999999,1558075859.503,0.06,1229992110.254,0.05,156119007.142,0.113,171964742.107,0.118,152516860.393,0.013,53050.285,0.014,4.733,0.046,0.218,0.0
