,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2025,43302073.73,,43302073.73,,0,,0,,20518543.79,,27420.259,,0.721,,0.164,,198907.166,
1,2026,49507591.25,0.143,49507591.25,0.143,0,,0,,20971195.09,0.022,28020.959,0.022,0.807,0.119,0.163,-0.006,204276.369,0.027
2,2027,56602406.76,0.143,56602406.76,0.143,0,,0,,21433832.14,0.022,28634.819,0.022,0.903,0.119,0.163,0,209790.506,0.027
3,2028,64713963.46,0.143,64713963.46,0.143,0,,0,,21906675.24,0.022,29262.127,0.022,1.01,0.118,0.162,-0.006,215453.489,0.027
4,2029,73987968.13,0.143,73987968.13,0.143,0,,0,,22389949.54,0.022,29903.177,0.022,1.13,0.119,0.161,-0.006,221269.335,0.027
5,2030,84591008.41,0.143,84591008.41,0.143,0,,0,,22883885.16,0.022,30558.271,0.022,1.264,0.119,0.16,-0.006,227242.171,0.027
6,2031,96713545.25,0.143,96713545.25,0.143,0,,0,,23388717.3,0.022,31227.716,0.022,1.414,0.119,0.159,-0.006,233376.236,0.027
7,2032,110573334.1,0.143,110573334.1,0.143,0,,0,,23904686.33,0.022,31911.826,0.022,1.582,0.119,0.159,0,239675.88,0.027
8,2033,121556394.8,0.099,120358792,0.088,0,,0,,24445428.71,0.023,32532.908,0.019,1.706,0.078,0.16,0.006,242914.059,0.014
9,2034,133630384.2,0.099,131010238,0.088,0,,0,,24998403.11,0.023,33166.077,0.019,1.84,0.079,0.161,0.006,246195.988,0.014
10,2035,146903662.3,0.099,142604309.8,0.088,0,,0,,25563886.21,0.023,33811.569,0.019,1.984,0.078,0.162,0.006,249522.258,0.014
11,2036,161495352.6,0.099,155224427.4,0.088,0,,0,,26142160.97,0.023,34469.624,0.019,2.139,0.078,0.162,0,252893.468,0.014
12,2037,177536410.5,0.099,168961393.2,0.088,0,,0,,26733516.75,0.023,35140.487,0.019,2.307,0.079,0.163,0.006,256310.226,0.014
13,2038,195170799.4,0.099,183914045.3,0.088,0,,0,,27338249.45,0.023,35824.406,0.019,2.488,0.078,0.164,0.006,259773.146,0.014
14,2039,214556782,0.099,200189969.1,0.088,0,,0,,27956661.67,0.023,36521.635,0.019,2.683,0.078,0.165,0.006,263282.852,0.014
15,2040,235868341.2,0.099,217906270.6,0.088,8981035.326,inf,8981035.326,inf,28589062.86,0.023,37232.435,0.019,2.893,0.078,0.166,0.006,266839.977,0.014
16,2041,256094004.7,0.086,233639625,0.072,10512131.84,0.17,10786415.28,0.201,29275172.51,0.024,38092.13,0.023,3.07,0.061,0.168,0.012,270138.573,0.012
17,2042,278054014.9,0.086,250508965.3,0.072,12304251.34,0.17,12954715.18,0.201,29977748.12,0.024,38971.676,0.023,3.258,0.061,0.17,0.012,273477.946,0.012
18,2043,301897091.6,0.086,268596312.3,0.072,14401893.28,0.17,15558889.67,0.201,30697184.87,0.024,39871.53,0.023,3.457,0.061,0.172,0.012,276858.599,0.012
19,2044,327784707.4,0.086,287989609.1,0.072,16857143.46,0.17,18686558.87,0.201,31433887.39,0.024,40792.162,0.023,3.669,0.061,0.174,0.012,280281.042,0.012
20,2045,355892181.1,0.086,308783148.4,0.072,19730967.33,0.17,22442956.38,0.201,32188270.06,0.024,41734.051,0.023,3.894,0.061,0.175,0.006,283745.793,0.012
21,2046,386409865.1,0.086,331078030.9,0.072,23094723.77,0.17,26954470.05,0.201,32960757.18,0.024,42697.689,0.023,4.132,0.061,0.177,0.011,287253.374,0.012
22,2047,419544434.5,0.086,354982657.4,0.072,27031937,0.17,32372894.34,0.201,33751783.23,0.024,43683.576,0.023,4.385,0.061,0.179,0.011,290804.314,0.012
23,2048,455520286.7,0.086,380613255.1,0.072,31640370.56,0.17,38880537.66,0.201,34561793.14,0.024,44692.228,0.023,4.654,0.061,0.181,0.011,294399.15,0.012
24,2049,494581061,0.086,408094443.4,0.072,37034454.81,0.17,46696356.31,0.201,35391242.5,0.024,45724.17,0.023,4.939,0.061,0.183,0.011,298038.425,0.012
25,2050,536991289,0.086,437559839.2,0.072,43348128.32,0.17,56083321.46,0.201,36240597.84,0.024,46779.939,0.023,5.242,0.061,0.185,0.011,301722.687,0.012
