,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1128.5,39.1,5.7,291.9,37.9,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1128.5,374.59999999999997,1503.1,2252.3,1.2,0.2815375,2252.3,0.0,1.0,0.0,902.8000000000001,299.68,1202.48,0.5000013744163435,1.5000041232490307,0.03454934834901381,0.07904229750254219,108.75850361653978,326.27551084961937,54.979282065583895,69.99999870588456,0.0,0.6000000110924182,0.7639241259989332,-0.16392411490651504,0.00020143365379874655,31.191151689489672,1097.3088483105103,23.68739571556184,350.91260428443815,54.87854740505151,1448.2214525949485,8689.32871556969,102.25333883617519,2150.046661163825,0.35000096209144044,1.0500028862743214,0.9316356276595161,35.78876696972337,10.916933100061444,24.871833869661927,214.7326018183402,65.50159860036867,149.23100321797156,187.14691013693803,142.12437429337103,329.27128443030904,9018.599999999999
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5373.5,80.4,52.9,335.6,23.0,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,5373.5,491.90000000000003,5865.4,6849.2,1.2,0.85615,6849.2,0.0,1.0,0.0,4298.8,393.52000000000004,4692.32,1.6813703904174055,5.044111171252217,0.12165374287939354,0.22217252718019953,59.18366828311566,177.55100484934695,46.23141360578939,69.96545227423292,0.6046515976860176,0.6002962695842943,0.9084731943982888,-0.3081769248139945,0.10138578153334768,522.965109889937,4850.534890110063,87.42933289595213,404.4706671040479,610.3944427858892,5255.005557214111,5255.005557214111,785.2531085777935,6063.946891422207,1.1769592732921839,3.5308778198765514,2.1630297283179134,924.210928022148,615.5086356932273,308.7022923289207,924.210928022148,615.5086356932273,308.7022923289207,522.965109889937,87.42933289595213,610.3944427858892,5865.4
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6739.9,193.1,101.1,328.7,14.9,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,7076.8949999999995,669.6899999999999,7746.584999999999,8653.3,1.2,1.0816625,8653.3,0.0,1.0,0.0,5661.516,535.752,6197.268,4.412189289751205,13.236567869253616,0.10420071644976696,0.19562267964146687,63.24264527719194,189.72793583157582,30.122450044295665,69.93004264175984,1.2554684060997434,0.6006002343679258,1.3943088938063857,-0.7937086594384599,0.44147077111901545,589.9340233918188,6486.960976608181,104.80524186327516,564.8847581367248,694.7392652550939,7051.845734744906,7051.845734744906,904.3497489816442,8181.615251018356,3.0885325028258435,9.26559750847753,5.7433953660023755,2793.113593652201,1822.0304057684536,971.0831878837472,2793.113593652201,1822.0304057684536,971.0831878837472,589.9340233918188,104.80524186327516,694.7392652550939,7746.584999999999
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4654.1,179.3,44.8,362.0,8.0,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,4654.1,594.1,5248.200000000001,6436.400000000001,1.2,0.8045500000000001,6436.400000000001,0.0,1.0,0.0,3723.2800000000007,475.28000000000003,4198.56,1.4862326110935462,4.458697833280638,0.11939882794602745,0.218880354210994,59.65580449518449,178.96741348555346,48.75595545967537,69.9713011592785,0.55976565028954,0.6002460909565438,0.8614332260340376,-0.2611871350774938,0.0684578036783718,444.55526811488517,4209.544731885115,104.02945474940124,490.0705452505988,548.5847228642864,4699.615277135714,14098.845831407141,756.643632363089,5679.756367636911,1.0403628277654824,3.1210884832964467,2.049908418015679,787.1839089760092,462.4987758340441,324.685133141965,2361.5517269280276,1387.4963275021323,974.0553994258951,1333.6658043446555,312.08836424820373,1645.7541685928593,15744.600000000002
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4212.8,166.6,47.1,482.6,13.8,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4212.8,710.0999999999999,4922.9,6343.1,1.2,0.7928875000000001,6343.1,0.0,1.0,0.0,3370.2400000000002,568.0799999999999,3938.3199999999997,1.4554358472132733,4.36630754163982,0.11529099196231854,0.21394676922529507,60.22473578205299,180.67420734615897,49.266170311391676,69.97195271417934,0.5482684093081622,0.600240501670164,0.8525119718974474,-0.25227147022728347,0.06221292578275865,388.5583127510845,3824.2416872489157,121.5388806615056,588.5611193384943,510.09719341259006,4412.80280658741,17651.21122634964,753.1749547356013,5589.925045264399,1.0188050930492913,3.056415279147874,2.1489979605882157,767.3384798418001,395.8651879774443,371.4732918643558,3069.3539193672004,1583.4607519097772,1485.8931674574233,1554.233251004338,486.1555226460224,2040.3887736503602,19691.6
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4403.6,137.9,36.8,374.6,9.2,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4403.6,558.5,4962.1,6079.1,1.2,0.7598875,6079.1,0.0,1.0,0.0,3522.8800000000006,446.8,3969.6800000000003,1.2581310537775445,3.7743931613326334,0.12742969399835752,0.2569098372889256,58.74719928251385,176.24159784754153,50.77538802899698,69.96365066265756,0.4932159163158069,0.6003117276213991,0.8271724083332361,-0.22686068071183707,0.044475231287810786,448.9195203929338,3954.6804796070664,114.78731530069196,443.71268469930806,563.7068356936257,4398.393164306374,8796.786328612749,793.2814662950097,5285.818533704991,0.8806917376442811,2.642075212932843,1.770516133450574,698.6364329923553,395.35971247729015,303.2767205150651,1397.2728659847105,790.7194249545803,606.5534410301302,897.8390407858676,229.57463060138392,1127.4136713872515,9924.2
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4235.8,85.0,25.3,339.0,9.2,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4447.59,481.425,4929.015,5611.3,1.2,0.7014125,5611.3,0.0,1.0,0.0,3558.072,385.14000000000004,3943.2120000000004,1.5771359311393236,4.73140779341797,0.12297951964395674,0.2499737313189192,59.505918434414966,178.51775530324488,52.2897249721686,69.9765952804804,0.715464546131941,0.6002006789792427,0.8032170760575745,-0.20301639707833186,0.027706498694847675,437.5699854186125,4010.020014581388,96.27488288016855,385.15011711983146,533.844868298781,4395.170131701219,8790.340263402439,726.3946340591181,5165.470365940882,1.1039951517975264,3.311985455392579,2.1459849960012276,801.9361542930047,483.07514247426246,318.86101181874227,1603.8723085860095,966.1502849485249,637.7220236374845,875.139970837225,192.5497657603371,1067.689736597562,9858.03
7,2032,1NB,1,NB,PM-Late,5,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3865.8,74.7,11.5,332.1,26.4,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3865.8,444.7,4310.5,5199.9,1.2,0.6499874999999999,5199.9,0.0,1.0,0.0,3092.6400000000003,355.76,3448.4,1.184774063165825,3.554322189497475,0.13132338803953447,0.23760015692948927,66.37183013513769,199.11549040541306,53.22177467553041,69.98553560894106,0.4303781394895974,0.6001240061186908,0.7891506860877038,-0.189026679969013,0.017860025715938106,406.13596278658594,3459.6640372134143,84.5286318292351,360.1713681707649,490.66459461582104,3819.835405384179,19099.177026920894,659.7218582742912,4540.178141725709,0.8293418442160775,2.4880255326482326,1.5929850149447444,547.1349426108584,336.8255483798994,210.309394230959,2735.6747130542917,1684.1277418994969,1051.5469711547948,2030.6798139329296,422.6431591461755,2453.322973079105,21552.5
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1500.8,36.8,14.9,294.2,34.5,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1500.8,380.4,1881.1999999999998,2642.0,1.2,0.33025,2642.0,0.0,1.0,0.0,1200.64,304.32,1504.96,0.9658660763622218,2.8975982290866655,0.0803164844225865,0.1594470790644669,81.07684924121138,243.23054772363417,54.959934206877385,69.99990391365523,0.26071111600123226,0.6000008235983714,0.7641930545605411,-0.16419223096216973,0.0003896836469242236,96.43118385713426,1404.3688161428656,48.522935100898565,331.8770648991014,144.95411895803284,1736.245881041967,10417.475286251803,241.99998915982997,2400.00001084017,0.6761062534535552,2.0283187603606656,1.6125073346634429,163.6177060066536,65.197726433738,98.41997957291561,981.7062360399216,391.18635860242796,590.5198774374936,578.5871031428055,291.1376106053914,869.7247137481969,11287.199999999999
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,2798.2,113.8,48.3,383.8,36.8,1.1491656331982272,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,2798.2,582.6999999999999,3380.8999999999996,4546.299999999999,1.2,0.5682875,4546.299999999999,0.0,1.0,0.0,2238.56,466.15999999999997,2704.72,0.9063580689452654,2.719074206835796,0.12397487818466021,0.22569872707538355,58.685371035628656,176.05611310688596,54.210778951033184,69.99150049961986,0.36890077131703247,0.6000728617073742,0.7747536709984784,-0.1746808092911042,0.0077821151534803665,277.525203309053,2520.674796690947,105.21171861346079,477.48828138653914,382.7369219225138,2998.1630780774863,2998.1630780774863,593.1603591494354,3953.1396408505643,0.6344506482616857,1.903351944785057,1.4046611311840047,376.3309743854936,176.0760451483848,200.2549292371088,376.3309743854936,176.0760451483848,200.2549292371088,277.525203309053,105.21171861346079,382.7369219225138,3380.8999999999996
