Period,10NB,10SB,11NB,11SB,12NB,12SB,13NB,13SB,14NB,14SB,15NB,15SB,16NB,16SB,17NB,17SB,1NB,1SB,2NB,2SB,3NB,3SB,4NB,4SB,5NB,5SB,6NB,6SB,7NB,7SB,8NB,8SB,9NB,9SB
AM-Early,1.6377081612591518,1.246928873644103,3.2832664513391143,0.6031414428654303,0.7347274311351912,1.927752859439954,0.9312191151144974,0.4073622708947841,1.0,0.30703230068982984,0.7364301292301332,1.0,0.9205376615376665,1.1733904308298064,0.9578102905943985,0.8129763934251298,1.4583428815358623,2.196161513264668,3.030323723664152,2.0135638045288964,0.9530725644891821,2.5773217577295036,1.4983790017705638,0.9124809678984164,1.2438145929357762,0.9998703789908321,1.1243351478633472,0.9993763101099844,0.9999940973282272,0.9999855490250312,0.9999999999999999,1.0694271723997026,1.0000000000000002,1.0
AM-Peak,1.0,0.9999999999999999,2.0290297306786473,1.0,0.9999999999999998,0.8879251341612576,1.0,0.7332530911624592,1.0,0.5929883860653982,0.9614096235215737,1.0000000000000002,1.0,1.0,0.9460859946044444,1.249817503995963,0.9490413645339165,1.8673858573715703,0.9122749381043609,1.525139878702883,0.7297430345872733,0.9400722149186712,1.0000000000000002,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0,0.9278140135604308,1.0000000000000002,0.8821829392121442,1.0,1.0,0.9999999999999998
AM-Shoulder,0.9999999999999998,0.9999999999999999,2.0145616062159766,1.8668869565280302,1.0,1.0,0.9102258012625387,0.8267711825797985,0.9823055462959517,0.662942690096405,1.0000000000000002,1.425553942756547,1.0,1.7819424284456835,1.0,1.0000000000000002,0.9639287909578798,1.0,0.9143445259313143,1.8938276020792095,0.7813833767151066,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999998,0.9999999999999998
MD,1.0245370731818002,1.3826779978094186,2.9165743313369488,2.9160754304934087,0.6923818929674277,0.7511708590811048,0.5585535763014216,0.6013140078284395,0.6362320370513045,0.623657998560361,1.0318109378733118,1.0,1.2673132986135596,1.1905085694628064,0.8266323232373611,0.817491459178533,0.680233879514261,0.9167068828546451,0.8783139219349457,3.2159148374611655,0.6519418990258353,0.7269255563967695,1.1973425352471596,0.8706132396158991,0.9999999999999999,0.973709797136001,0.9999999999999998,1.0578482780352458,1.0,1.0761042723210095,1.0,1.0,0.980207961184408,1.0482727943013237
Night,0.402523576237636,0.3442186725159951,1.2033488346193504,1.0,1.115941406831079,0.9028529791732508,0.2182278212677785,0.19436439686181078,0.210555030182616,0.16848126862971477,0.272962916418012,0.34900823772512884,0.341203645522515,0.4215378652920756,0.1925749691073824,0.19173493106885242,1.1833928008777357,1.17541038738109,0.894870565676605,0.837103099582458,0.85285786306268,1.0172588199787955,1.1213939242284328,0.37299154757724834,0.48964730173983395,0.3955056794125385,0.4089331708345628,0.37474300813860334,0.38976743447357776,0.3638972507710682,0.4147486543454007,0.4034309095668324,0.37484442356512254,0.3089229800052413
PM-Late,0.59179926154375,0.7165192007152708,1.6703200241731277,1.8159990704869133,1.5234436158348457,1.6607411279771531,0.3363490110134464,0.388487815426916,0.30614853448391516,0.41133372518580874,0.5435313244339195,0.4263631143189379,0.6794141555423994,0.5329538928986723,0.2713174060898838,0.33966901481814454,0.8382312234305968,0.8508288559266836,1.5959837984856142,1.70125187647263,1.2272960751092876,1.8923308995485886,1.449193886525765,0.6212949564555259,0.6699937569957595,0.6321057065338819,0.5435154437901113,0.6521069195373688,0.5189486645972136,0.6608954192268418,0.5258850118778226,0.5919343652049599,0.5178843864440994,0.5906693632858433
PM-Peak,1.0000000000000002,0.9999999999999998,1.4962036297775418,1.8075177561467268,0.7764682603699677,1.0,0.7246838438103566,0.9801945691375294,0.8302627734597235,0.9796969143714627,1.0,1.0,0.9999999999999999,1.0,1.1862304012153722,0.9455043897650323,0.8629580971040559,0.9151348254535496,0.9712318862380712,0.9999999999999998,0.687192731448502,0.8514235649555433,0.9685231895185451,0.6973866857577271,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,1.0
PM-Shoulder,1.0,0.9999999999999999,0.9999999999999998,1.94970449655573,0.7816148523608452,0.914674286673676,0.7424822806927116,1.0,0.8867458474885732,1.0000000000000002,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.777794261928667,0.7926524114031359,1.0000000000000002,0.9999999999999999,0.6505332584450221,0.7382860902469701,1.0,0.627243307684064,1.0,0.9751124353610066,0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,0.9999999999999998,1.0
