Period,10NB,10SB,11NB,11SB,12NB,12SB,13NB,13SB,14NB,14SB,15NB,15SB,16NB,16SB,17NB,17SB,18NB,18SB,1NB,1SB,2NB,2SB,3NB,3SB,4NB,4SB,5NB,5SB,6NB,6SB,7NB,7SB,8NB,8SB,9NB,9SB
AM-Early,1.723903327641212,1.312556709099056,0.9234031356992877,0.9151602440918548,1.2060145799608595,0.4566046260122661,1,0.5682431722873041,0.8490977665628346,0.5849679898345846,0.7364301292301332,1.0001767649808013,0.9205376615376665,1.2351478219261125,0.9578102905943985,0.8129763934251298,1.958200458397047,1.2502659258726505,1.53509777003775,2.3117489613312294,3.1898144459622646,2.119540846872522,0.9530725644891821,2.7129702712942145,1.5772410544953304,0.9124809678984164,1.3092785188797647,0.9998703789908321,1.1835106819614183,0.9993763101099844,0.9999940973282272,0.9999855490250312,1.0171071720774716,1.1257128130523186,1.0207300644005406,1.0000984330479106
AM-Peak,1.0,0.9999999999999999,0.9999999999999998,0.7350444081875498,1.432123354928545,0.5561801355619399,1,1,1.0,1,1.0,1.0000000000000002,1.032158574546438,1.0141412834392214,1.0000000000000002,1.3155973726273291,1.1269270017090893,1.0657004756439452,1.0,1.9656693235490215,0.9991582655428711,1.6054103986346135,0.7992423712146324,1.0,1.0000000000000002,0.9999999999999998,1.0019614534710442,1.0000000000000002,1.0028383978697553,1.0,1.0000000000000002,1.0000000000000002,0.9662003619942529,1.0,1.0,0.9999999999999998
AM-Shoulder,1.0006285069942487,0.9999999999999999,1.00815891200051,0.7281445147694573,1.2601436372025807,0.9244057120286338,1,1,1.1148438885942364,1,1.0000000000000002,1.5005830976384706,1.0000462622675597,1.8757288720480882,1.0,1.0004682928244297,1.0380796662002876,1.0,1.0,1.0001504269660015,1.0,1.993502739030747,0.8558008411641642,0.9999999999999999,1.000076530952551,0.9999999999999999,1.000107827891847,1.0,1.0000000000000002,1.0,1.0001633369653136,1.0002901929515904,1.0000435028245798,1.0007640213464652,1.0006801996896755,1.0007800699858702
MD,1.0784600770334745,1.4554505240099145,0.6918987157498856,0.781150427733419,0.8358485675609001,0.787440272060634,0.8238874051586745,0.9191858662000308,0.9124127697906667,1,1.0861167767087492,1.0240463102149537,1.3340139985405888,1.253166915224007,0.8266323232373611,0.817491459178533,1.3224152965544946,1.21478639355884,0.680233879514261,0.9167068828546451,0.8783139219349457,3.385173513117017,0.6519418990258353,0.7269255563967695,1.2603605634180628,0.8706132396158991,1.019957950774932,0.973709797136001,1.0378931757157284,1.1135245031949956,1.0346417350924368,1.132741339285273,1.0001673868765755,1.0497314868049592,0.980207961184408,1.1034450466329722
Night,0.402523576237636,0.3442186725159951,0.503841744891941,0.6304884397873054,0.49186220492709637,0.9160437708079924,0.26271401199283423,0.23175943290657022,0.2627754927011345,0.21346959645401534,0.272962916418012,0.34900823772512884,0.341203645522515,0.4215378652920756,0.1925749691073824,0.19173493106885242,1.1033524993042194,0.8329232490316775,1.2456766325028799,1.2372740919800946,0.894870565676605,0.837103099582458,0.85285786306268,1.0707987578724165,1.1804146570825609,0.37299154757724834,0.48964730173983395,0.3955056794125385,0.4089331708345628,0.37474300813860334,0.38976743447357776,0.3638972507710682,0.4147486543454007,0.4034309095668324,0.37484442356512254,0.3089229800052413
PM-Late,0.59179926154375,0.7165192007152708,0.7484247271072995,0.9035389992229758,0.5783118785543374,1.1798306233849418,0.43053567402252146,0.5076805780161842,0.3799174491083177,0.5385870622938808,0.5435313244339195,0.4263631143189379,0.6794141555423994,0.5329538928986723,0.2713174060898838,0.33966901481814454,0.9859728571768954,0.8197216924378088,0.8382312234305968,0.8508288559266836,1.6799829457743307,1.7907914489185581,1.2918906053781976,1.9919272626827247,1.5254672489744894,0.6212949564555259,0.6699937569957595,0.6321057065338819,0.5435154437901113,0.6521069195373688,0.5189486645972136,0.6608954192268418,0.5258850118778226,0.5919343652049599,0.5178843864440994,0.5906693632858433
PM-Peak,1.0000000000000002,0.9999999999999998,0.9999999999999999,1.0066325142163466,0.8207928053288773,1.089172971061108,0.9999999999999998,1,1,1,1.0,1.0,0.9999999999999999,1.0,1.2486635802267074,1.0000000000000002,0.7,0.9846015972765007,0.945144582542537,0.9999999999999999,1.0000000000000002,0.9999999999999998,0.7526396582531213,0.9325115235227379,0.9999999999999998,0.7638044653537011,1.0,1.0,1.0,1.0010751030924492,1.0000000000000002,1.0000569582356764,0.9999999999999999,1.0,1.0,1.0
PM-Shoulder,1.0,1.000627156988412,0.8970330170591391,0.7855574553120402,1.15,1.15,1,1.0702111413329045,1,1,0.9999999999999998,1.0,1.0519621725793105,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.3,0.85,0.8518699059218733,0.8681431172510534,1.0000000000000002,1.0000151416449337,0.7124888068683576,0.808599051222872,1.0003523349042043,0.6869807655587368,1.0005161027209286,1.0000000000000002,1.0005166811510036,1.0,1.0,1.0,0.9999999999999998,1.0000000000000002,0.9999999999999998,1.0
