,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1564.7522920364659,5473.924005262933,5681.202595182058,4294.340215119123,4058.182987893763,4132.412115837175,3911.4931631872983,3969.698164220252,17.14770796353436,699.0759947370677,2083.297404817942,1229.2597848808775,1123.0170121062367,1089.8878841628248,1029.0068368127015,566.8018357797483,20.290689948298795,824.1337433244954,3068.959375538277,1895.3038240821656,1816.4303931699433,1677.8038737537427,1545.1999717836195,347.4608657467108,1.1720884273399068,1.4513009955804317,1.7999832129114042,1.799999987988206,1.7999983546089324,1.7999979445088814,1.7999999030573801,0.7326929829313383,0.014056743449167264,0.1421234749768528,0.3360730772879619,0.2786189263929248,0.27170285193248456,0.261364731348587,0.26086712079052715,0.1571436227225375,121.74413968979277,824.1337433244954,3068.959375538277,5685.9114722464965,7265.721572679773,3355.6077475074853,3090.399943567239,1737.304328733554
2032,NB,10,1074.6337346631706,4966.571995448521,6745.324321936548,5310.281441316813,4555.566818462641,5081.543677915296,5304.039422094676,2866.8393893181255,94.26626533682926,554.7280045514802,784.2756780634523,546.7185586831879,473.03318153735904,590.5563220847032,591.8605779053236,463.6606106818747,386.43667861855994,2794.7721742691056,7533.432523957307,3266.462860497946,2402.936418562469,3169.3833431987077,4276.1272153279,2174.6210648019783,0.6001037137700689,0.9527458731676285,1.799999930927636,1.0285626257548268,0.8447794706933596,0.9549867228367016,1.3223163871879404,0.847607072482758,0.10372032842799137,0.12633789422963584,0.13056226879381808,0.11718607053826044,0.11813106961326032,0.13042608046555101,0.12588325234294048,0.17492848225741223,2318.6200717113597,2794.7721742691056,7533.432523957307,9799.388581493839,9611.745674249876,6338.7666863974155,8552.2544306558,10873.105324009892
2032,NB,2,1248.784329876015,4560.601944060755,6830.567045000061,5593.415589897058,5684.9137288995735,4843.210559957198,4612.686923964746,4128.787176364635,35.21567012398513,589.2980559392446,847.8329549999396,681.4844101029412,696.8862711004263,1802.0894400428006,1583.913076035254,594.7128236353648,15.585927882480375,364.69399770063376,1166.1673898907593,570.892615394769,642.9449448770152,2559.9913855662694,2200.0136071001075,316.3935547892036,0.500063004044368,0.8039691772480826,1.7999971298857087,1.0594601424082075,1.147530461354732,1.7999999644013764,1.7999704847471014,0.695813298521937,0.034687073480115835,0.1434201005456239,0.13814048900972087,0.1358407208834121,0.13669067551284825,0.33961558052204477,0.3197736922328543,0.1577133740346676,93.51556729488225,364.69399770063376,1166.1673898907593,1712.6778461843069,2571.779779508061,5119.982771132539,4400.027214200215,1581.967773946018
2032,NB,3,1033.9274924776382,3529.964103879955,3587.0977755532294,3298.041903864319,3720.871084939911,3901.065994885256,3468.310255007305,2667.653632011216,28.472507522361674,549.6358961200447,637.7022244467705,510.7580961356815,644.2289150600892,688.1340051147444,628.5897449926952,526.8463679887839,10.49515251908803,456.57804474425893,664.7841346348753,461.00407607536613,732.307691938309,737.7168506604614,666.0701704201933,279.4257459092984,0.5000945630797305,1.4306291275038958,1.7999992002195153,1.4412076156616818,1.799999465058347,1.7999788589701475,1.7997352624941259,0.8924686018573207,0.034625135983311316,0.16923055734862047,0.18917961306709072,0.16795519737337666,0.18506087434169738,0.18769105240149248,0.19208289802748063,0.2075980044573022,62.97091511452818,456.57804474425893,664.7841346348753,1383.0122282260984,2929.230767753236,1475.4337013209229,1332.1403408403867,1397.1287295464922
2032,NB,4,1132.9566817524158,6132.935920394256,7009.3951693729205,6198.575470709324,5838.634995610755,5370.263176394781,5233.083757401116,3253.2103391347587,184.4433182475843,660.5640796057462,1412.0048306270796,677.2245292906771,626.165004389245,1420.8368236052193,1349.5162425988854,402.3896608652424,217.88606745746574,1337.810901171868,4542.22653957381,1894.9120834770865,1573.9304658274953,4870.276544318906,4485.522880789371,399.5710418647217,0.5000000431190276,1.1137635038734062,1.7999999943380776,1.447652711302131,1.2370194026301167,1.7999971102386043,1.799999994679652,0.5185070468546555,0.18212792594152344,0.12204019074561423,0.21008897821185182,0.12331493330180468,0.12146045647799822,0.26191712889460256,0.25665949917336167,0.13880795379214134,1307.3164047447945,1337.810901171868,4542.22653957381,5684.73625043126,6295.721863309981,9740.553088637813,8971.045761578742,1997.8552093236085
2032,NB,5,1208.933837323114,6590.160268258837,6567.3745646241505,6522.118529058246,6143.0437946646525,6480.537139745566,6302.8639465434135,3349.6699782133196,169.16616267688613,676.5397317411619,1825.2254353758508,670.9814709417539,631.3562053353479,742.7628602544354,718.9360534565867,505.8300217866805,247.52015913467017,1813.9110142403526,7397.71580276153,2382.632643739005,2150.0777704940915,2597.6809684727405,2879.0645051004544,1025.7866537682432,0.5000001162033106,1.191893563312166,1.7999999974468701,1.449812102941031,1.3329019937856255,1.4607274522307043,1.720386973528839,0.8497512818306393,0.1591600465406129,0.11681815409140914,0.27249197416599175,0.11696441598686391,0.11698282926383632,0.12877491094766255,0.1282268055766225,0.16550575486703384,1485.120954808021,1813.9110142403526,7397.71580276153,7147.897931217014,8600.311081976366,5195.361936945481,5758.129010200909,5128.933268841216
2032,NB,6,1234.5652683938974,6657.781210916835,6455.342903968838,6102.111829463148,5820.196978612688,6199.000192993391,5918.72930158234,3301.156231864911,172.73473160610257,682.8187890831639,1716.2570960311625,844.4881705368521,771.3030213873121,689.5998070066092,945.7706984176612,512.8437681350885,447.78236984861167,3350.0235860075477,12496.215513925255,6678.885908507973,6368.072745850435,3447.949422848541,7191.504119628318,2051.30550426111,0.5000017378208258,1.2138057679826744,1.7999999984137176,1.7999987510564395,1.7999916845863133,1.1565532339689644,1.7999991002904365,0.9332120109959605,0.15804614980903217,0.116706249983807,0.26302771186535656,0.1524405895088076,0.14686940058197676,0.12538609895780461,0.17256340322435262,0.16927360208470174,2686.6942190916698,3350.0235860075477,12496.215513925255,20036.657725523917,25472.29098340174,6895.898845697082,14383.008239256636,10256.52752130555
2032,NB,7,1196.4378640948678,6160.62467037919,4979.00601950344,5239.347663076626,5418.317208067105,5863.588578809438,6120.234490745212,3236.995074024804,163.66213590513223,679.37532962081,1604.3939804965592,642.1523369233736,610.2827919328964,690.5114211905621,723.4655092547879,514.604925975195,344.9547992899778,3242.0755834118177,9738.04088772144,4228.146604159574,3674.3998898311384,3160.459168293709,4423.987506307468,1870.3030003870458,0.5000000440548998,1.442310082978248,1.7999999515992615,1.7999605100095417,1.6049440193507576,1.3007138678372843,1.799917148688064,1.0483454442976345,0.15628801940112688,0.12462606099517666,0.30521628738515527,0.1370347443535405,0.12712295895902956,0.1319428576017104,0.13241214879907404,0.17293076298617457,2069.7287957398667,3242.0755834118177,9738.04088772144,12684.439812478722,14697.599559324553,6320.918336587418,8847.975012614936,9351.51500193523
