,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1546.2831015778634,5421.74405716111,7486.320528775339,5527.716568231031,5249.364700989522,4866.722512454301,4327.728983142549,3907.780314380803,35.61689842213682,751.2559428388903,2141.2600259799365,1652.9634317689695,1486.1952990104792,1922.2674875456983,2094.921016857451,628.7196856191975,14.342812800243497,764.9500961638748,6014.117596144167,2377.4919030322253,2185.270688619456,2724.2606284412573,2909.073664001187,325.1791626552734,0.5000117702555658,1.3464559120112023,3.5999999677590413,1.7999997867094488,1.7999936282064368,1.799979806924256,1.7999966073019975,0.685438563997506,0.03466373809553364,0.15938214702762074,0.2868871032345613,0.30152282549432136,0.2954033379476784,0.3739373798840684,0.42879474086860864,0.18563812785307404,86.05687680146099,764.9500961638748,6014.117596144167,7132.475709096676,8741.082754477824,5448.5212568825145,5818.147328002374,1625.8958132763669
2032,NB,10,1221.6416049535321,4920.26890881077,6725.792867750397,5252.6401016916925,4493.786342153811,5019.9361144825925,5230.478295756929,3735.6786832484563,297.92839504646787,601.0310911892301,803.8071322496033,604.3598983083086,534.8136578461884,652.1638855174075,665.4217042430706,593.971316751544,1383.039950982395,2555.4073573836786,7191.407155003163,3036.312295558917,2194.95405881219,2946.9240272416896,4280.410718119081,2339.068041618415,0.8151616717282932,0.8761002210522338,1.7999969812180443,0.9541379682273183,0.7694282464460451,0.8901861022659471,1.2974260109573907,0.8048575345591229,0.295128210460399,0.14413387880453976,0.13981395944138214,0.1386910650033069,0.1456761069192487,0.15396844069204452,0.15043725709001024,0.1862381106536808,8298.239705894372,2555.4073573836786,7191.407155003163,9108.93688667675,8779.81623524876,5893.848054483379,8560.821436238162,11695.340208092075
2032,NB,2,1340.4702378101902,4533.761919392934,6821.346257514851,5565.627899472801,5648.36170684229,6375.747066454869,5792.352019614808,4098.058723493675,328.72976218980983,616.1380806070653,857.0537424851498,709.2721005271989,733.4382931577107,2263.1429335451307,2263.2279803851925,625.4412765063258,328.9366666364715,353.43288741158784,1143.4535325947184,555.0738583369015,615.9244407959678,3087.861180702881,3029.973073471547,306.7860343734829,1.26274834786982,0.7786093378666937,1.7999270397498768,1.029476752164431,1.0994991325294918,1.7999998613569863,1.7999999729242435,0.6748546397896507,0.2680647197487813,0.15367519587822762,0.14203837599535266,0.1446747435470654,0.14832280487977473,0.33588856415545487,0.3588577692427202,0.17055077802996463,1973.619999818829,353.43288741158784,1143.4535325947184,1665.2215750107043,2463.6977631838713,6175.722361405762,6059.946146943094,1533.9301718674144
2032,NB,3,1096.0612292139763,4587.703188937171,3811.461217383527,4080.660904327127,4734.125418502745,4451.518082613539,3827.6614275340603,3503.1966100136133,285.05877078602384,715.7768110628284,1680.7787826164729,870.779095672874,940.5045814972558,1514.4419173864612,1498.3085724659395,649.6533899863869,226.6632932967496,696.9177520524154,1673.1427346986554,903.8097574663353,972.5540204095131,1511.065193976597,1480.1855464411399,628.6655953417513,1.280376311963045,1.799990723159249,1.7999997430105699,1.7999997628175965,1.7999987949971512,1.7999912648260619,1.799998331181842,1.799957262446997,0.30722086153854394,0.17685225536347865,0.3944298371858877,0.23277842012183256,0.22146748635810756,0.33224627588167965,0.3676254431008022,0.2092323783404817,1359.9797597804977,696.9177520524154,1673.1427346986554,2711.429272399006,3890.2160816380524,3022.130387953194,2960.3710928822798,3143.3279767087565
2032,NB,4,1389.7822026735253,6092.550710687181,6857.997455756242,6150.021837746334,5781.675884580606,6452.981007606111,6436.951257434911,3221.0106911452094,322.83779732647486,700.949289312819,1563.4025442437578,725.7781622536654,683.1241154193931,1692.8089647275488,1775.6795617529067,434.58930885479066,394.0227495767095,1284.7593464204938,4855.747196852444,1786.6107793912695,1478.1739950355402,5438.768263735492,5572.551716689699,374.5873319141186,0.6115800754904916,1.068536806901836,1.7999999951894736,1.3647536715856337,1.1597834483598761,1.7999999959310515,1.7999999817204033,0.5000065090778364,0.2821413260328308,0.13397795780376193,0.23737533786654375,0.1381061819912186,0.14046787933488106,0.2708822309667252,0.2801285985391014,0.15985441738429462,2364.136497460257,1284.7593464204938,4855.747196852444,5359.832338173808,5912.695980142161,10877.536527470984,11145.103433379398,1872.9366595705928
2032,NB,5,1461.5569445182716,6551.101119490103,7126.8603732525025,6474.066749680112,6083.402248675287,6425.139358033501,6234.451217862302,4024.439916488938,329.9730554817283,715.5988805098983,2163.2680227203673,719.0332503198883,690.9977513247131,798.1606419664998,787.348782137698,602.8300824573848,614.8575083449327,1746.8712667805908,8456.518914365832,2222.509443909447,2015.417077954883,2455.376478398641,3052.2010966727576,1039.1994421357967,0.7517890565039005,1.146891124292412,1.7999997459008181,1.3549320855681455,1.2472771238514384,1.3835378189577998,1.7827177265475613,0.7982985821336634,0.2736036194290985,0.12754951923656677,0.2979804036052578,0.13127066422800773,0.1360801631622751,0.14493172546668706,0.14628795344566317,0.1746733473357423,3689.1450500695964,1746.8712667805908,8456.518914365832,6667.528331728341,8061.668311819532,4910.752956797282,6104.402193345515,5195.997210678984
2032,NB,6,1491.2577653859703,6617.269559439703,7054.403561318962,6098.117510490805,5818.645580765666,6145.6419190366905,5788.964964922566,4315.67080654018,338.2322346140298,723.3304405602968,2052.128435186581,848.4824895091954,772.8544192343343,742.9580809633101,1075.5350350774345,642.5291934598193,1175.7604327399504,3222.6206191133483,14405.17802858273,6253.564697284858,5841.418376161683,3257.702598755218,7644.554673837824,2215.501642215969,0.7940924194030049,1.1667331073086498,1.799999844777064,1.7999999846260133,1.7999992223790637,1.0956567976664373,1.7999999943599299,0.8916767838457683,0.2722671788966609,0.1277172765788877,0.2882820358058088,0.16031429850840587,0.1563503361938072,0.14178656680761664,0.2044665278268951,0.17363483876652497,7054.562596439702,3222.6206191133483,14405.17802858273,18760.694091854573,23365.673504646733,6515.405197510436,15289.109347675649,11077.508211079843
2032,NB,7,1444.652068889112,6117.75304853656,6394.356672861738,5387.417592229191,5357.378340862558,5807.631454562042,6020.742814423565,4214.317665167921,323.4779311108881,722.2469514634406,2164.063327138262,676.82361525406,671.2216591374439,746.4685454379581,822.9571855764344,662.7623348320777,1228.5850619603593,3026.394702776102,12534.614582878832,3963.797433207312,3325.0207431080985,2977.5551379200024,4685.54058506811,2227.134472831161,1.0631637445720845,1.3491475463935774,1.799999998680006,1.7400438783474361,1.4527668334446748,1.227853038926711,1.79999972231982,1.0774699211663306,0.2716900943469986,0.1374750310234633,0.3258432432793323,0.1482033362787803,0.14946785699110265,0.15007310150556924,0.15727681367667645,0.18271681128234624,7371.510371762156,3026.394702776102,12534.614582878832,11891.392299621937,13300.082972432394,5955.110275840005,9371.08117013622,11135.672364155806
