,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,172641510.285,,171756721.811,,157998.12,,63199.414,,31599.569,,63199.137,,726790.354,,63199.414,,94798.706,,568792.235,,72288349.631,,68097510.739,,2159002.13,,623440.365,,1408396.396,,24489.953,,1.136,,0.982,,2.947,,2.947,,4.912,,0.155,,195108.949,
1,2026.0,194489334.366,0.127,192877816.463,0.123,241706.154,0.53,105694.592,0.672,43338.694,0.371,84855.786,0.343,1017335.812,0.4,105694.592,0.672,130016.082,0.371,763702.078,0.343,75610456.697,0.046,71222727.41,0.046,2255702.479,0.045,651727.505,0.045,1480187.008,0.051,25586.585,0.045,1.225,0.078,1.06,0.079,3.179,0.079,3.179,0.079,5.298,0.079,0.158,0.019,200575.968,0.028
2,2026.9999999999995,219102005.767,0.127,216596193.1,0.123,369763.038,0.53,176763.454,0.672,59438.862,0.371,113933.589,0.343,1424031.219,0.4,176763.454,0.672,178316.585,0.371,1025402.298,0.343,79085235.603,0.046,74491370.457,0.046,2356733.975,0.045,681298.107,0.045,1555637.025,0.051,26732.322,0.045,1.321,0.078,1.143,0.078,3.429,0.079,3.429,0.079,5.715,0.079,0.16,0.013,206196.175,0.028
3,2027.999999999999,246829416.573,0.127,243231242.067,0.123,565664.97,0.53,295618.897,0.672,81520.183,0.371,152975.574,0.343,1993309.278,0.4,295618.897,0.672,244560.55,0.371,1376780.163,0.343,82719702.586,0.046,77910022.185,0.046,2462290.609,0.045,712210.406,0.045,1634932.978,0.051,27929.365,0.045,1.424,0.078,1.233,0.079,3.698,0.078,3.698,0.078,6.164,0.079,0.163,0.019,211973.861,0.028
4,2029.0,278065737.794,0.127,273141629.456,0.123,865356.527,0.53,494392.537,0.672,111804.636,0.371,205396.2,0.343,2790164.868,0.4,494392.537,0.672,335413.908,0.371,1848565.8,0.343,86521196.324,0.046,81485566.982,0.046,2572575.058,0.045,744525.278,0.045,1718270.907,0.051,29180.01,0.045,1.536,0.079,1.33,0.079,3.989,0.079,3.989,0.079,6.648,0.079,0.165,0.012,217913.441,0.028
5,2030.0,313255022.875,0.127,306730126.887,0.123,1323825.867,0.53,826821.231,0.672,153339.653,0.371,275779.969,0.343,3905575.555,0.4,826821.231,0.672,460018.96,0.371,2482019.72,0.343,90497392.754,0.046,85225205.18,0.046,2687799.078,0.045,778306.361,0.045,1805856.846,0.051,30486.657,0.045,1.656,0.078,1.434,0.078,4.302,0.078,4.302,0.078,7.171,0.079,0.168,0.018,224019.449,0.028
6,2031.0000000000007,352897520.331,0.127,344449035.203,0.123,2025194.091,0.53,1382774.409,0.672,210304.779,0.371,370282.368,0.343,5466888.566,0.4,1382774.409,0.672,630914.337,0.371,3332541.309,0.343,94656320.568,0.046,89136467.561,0.046,2808183.909,0.045,813620.181,0.045,1897907.329,0.051,31851.814,0.045,1.786,0.079,1.547,0.079,4.641,0.079,4.641,0.079,7.734,0.079,0.171,0.018,230296.55,0.028
7,2032.0000000000005,397556785.244,0.127,386806275.134,0.123,3098149.997,0.53,2312549.55,0.672,288432.243,0.371,497168.204,0.343,7652360.113,0.4,2312549.55,0.672,865296.728,0.371,4474513.836,0.343,99006377.431,0.046,93227230.517,0.046,2933960.702,0.045,850536.283,0.045,1994649.929,0.051,33278.102,0.045,1.925,0.078,1.668,0.078,5.005,0.078,5.005,0.078,8.342,0.079,0.174,0.018,236749.537,0.028
8,2033.0000000000007,428969367.37,0.079,412909922.313,0.067,4179180.327,0.349,3214212.174,0.39,317076.615,0.099,551547.431,0.109,9531130.508,0.246,3214212.174,0.39,951229.844,0.099,4963926.883,0.109,101182075.654,0.022,95253865.621,0.022,3001376.21,0.023,871428.06,0.025,2054888.55,0.03,34097.333,0.025,2.028,0.054,1.758,0.054,5.273,0.054,5.273,0.054,8.789,0.054,0.175,0.006,240068.91,0.014
9,2034.0000000000002,462863985.655,0.079,440775175.856,0.067,5637412.077,0.349,4467432.88,0.39,348565.676,0.099,611874.546,0.109,11871167.511,0.246,4467432.88,0.39,1045697.027,0.099,5506870.915,0.109,103405585.574,0.022,97324557.057,0.022,3070340.768,0.023,892833.002,0.025,2116946.383,0.03,34936.731,0.025,2.135,0.053,1.852,0.053,5.556,0.054,5.556,0.054,9.259,0.053,0.177,0.011,243434.823,0.014
