,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,1509.5,52.3,7.7,390.4,50.7,1.5371469295880429,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,1509.5,52.3,7.7,390.4,50.7,2010.6000000000001,3012.7999999999997,1.2,0.3766,1.3,3012.7999999999997,0.0,1.0,2.5,1.6,0.0,1418.9299999999998,49.16199999999999,7.2379999999999995,366.97599999999994,47.658,1889.964,1.8300543435279808,5.490163030583942,5.490163030583942,5.490163030583942,5.490163030583942,0.15957445862848202,0.15957446243607565,0.1595744647370584,0.05319149048603577,1.8300543435279808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490163030583942,5.490163030583942,5.490163030583942,194.71156828221592,584.1347048466478,584.1347048466478,584.1347048466478,54.93161336394882,59.999980474254684,0.27028472746662774,0.7000002278004361,0.7645870461100323,-0.06458681830959612,0.0006654777315680773,0.001983321317603044,0.8055287748606709,0.19248790382172615,226.42498658171198,1283.075013418288,7.84499972228235,44.455000277717645,1.1549999757668288,6.545000024233172,19.52000041260346,370.8799995873965,254.9449866923646,1755.6550133076353,10533.930079845812,311.9849869136699,0.0866624963649083,1871.9099214820194,1310.3369450374134,2700.81501308633,16204.89007851798,11343.423054962585,3012.8,18076.8,12653.759999999998,0.3658757379329773,1.2810380404695865,3.8431141214087594,3.8431141214087594,3.8431141214087594,2.2395007167010172,399.66463629181726,0.0,0.0,2397.987817750904,290.0590211239887,30.149229215151095,4.438796717096275,75.01758923558116,2397.9878177509036,1740.3541267439323,180.89537529090657,26.63278030257765,450.1055354134869,1358.5499194902718,47.0699983336941,6.929999854600973,117.12000247562075,1529.6699201541876,7698.450080509729,266.73000166630584,39.27000014539903,2225.2799975243793,304.20000000000005,950.9849436431901,32.94899883358587,4.850999898220681,81.98400173293452,12063.6,5388.91505635681,186.71100116641406,27.48900010177932,1557.6959982670653,212.94000000000003,-0.08447281266167486,1190.0614465901817
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,60,3600,1.6,6.3,0.2,0.05,7187.7,107.6,70.7,448.8,30.7,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,7187.7,107.6,70.7,448.8,30.7,7845.5,9161.1,1.2,1.1451375000000001,1.3,9161.1,0.0,1.0,2.5,1.6,0.0,6756.437999999999,101.14399999999999,66.458,421.872,28.857999999999997,7374.7699999999995,2.574999116297301,7.724997348891904,7.724997348891904,7.724997348891904,7.724997348891904,0.2548120374681751,0.2553022754290258,0.2553101729723956,0.08489416164267317,2.574999116297301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724997348891904,7.724997348891904,7.724997348891904,124.36967044101736,373.1090113230521,373.1090113230521,373.1090113230521,42.25782180661748,58.00248496459714,0.3081713340051306,0.7241069072408787,0.9938988382364492,-0.26979193099557053,0.16118373222005994,0.21806722184642682,0.41692834465116424,0.36500443350240896,1721.621732807402,5466.078267192598,25.82229334599338,81.77770665400661,16.96740347539947,53.73259652460054,35.81446976051782,412.9855302394822,1800.2258993893126,6045.274100610688,6045.274100610688,1957.434232553134,0.5437317312647595,1957.434232553134,1370.2039627871939,7203.665767446867,7203.665767446867,5042.566037212807,9161.1,9161.1,6412.77,1.0413982187879867,1.8024993814081107,5.407498144224332,5.407498144224332,5.407498144224332,2.7998660727768936,3528.2739933240837,0.0,0.0,3528.2739933240837,3103.2221084041016,139.63400334807554,91.75120280552811,193.66667876637857,3528.2739933240837,3103.2221084041016,139.63400334807554,91.75120280552811,193.66667876637857,1721.621732807402,25.82229334599338,16.96740347539947,35.81446976051782,1800.2258993893126,5466.078267192598,81.77770665400661,53.73259652460054,412.9855302394822,30.7,1205.1352129651814,18.075605342195363,11.877182432779627,25.07012883236247,7845.5,3826.2547870348185,57.24439465780462,37.612817567220375,289.0898711676375,21.49,-0.2714480796398585,400.864334546248
2,482,2050,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,6774.474607515541,1,6,60,3600,1.6,6.3,0.2,0.05,9015.4,258.2,135.3,439.6,20.0,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,7477.32900204757,214.1498267773679,112.21716329580899,364.60210631809036,16.58790292620975,8184.8860013650465,12153.435,1.2,1.519179375,1.3,9600.0,2553.4349999999995,0.7899001393433215,2.5,1.6,0.0,7028.6892619247155,201.30083717072583,105.48413349806044,342.7259799390049,15.592628750637164,7693.792841283143,7.724999999736393,23.174999999209177,23.174999999209177,23.174999999209177,23.174999999209177,0.29432416140425277,0.29554637390531086,0.29560056586138717,0.10520550751963179,5.15,1.2874999998681962,1.2874999998681962,3.8624999996045886,3.8624999996045886,3.8624999996045886,3.8624999996045886,3.8624999996045886,3.8624999996045886,15.450000000000001,15.450000000000001,15.450000000000001,114.07000082104565,342.21000246313696,342.21000246313696,342.21000246313696,23.075266237044854,52.57465026527036,0.6568475790236217,0.7988640873136585,1.820130678820664,-1.0212665915070054,0.7395460206290103,0.30589328613393146,0.2716873038756381,0.42241940999043054,2068.713072787068,5408.615929260502,59.49373248991143,154.65609428745648,31.181169551424773,81.03599374438421,36.056660659646155,328.54544565844424,2195.4446354880506,5989.441365876996,5989.441365876996,2448.9077608900147,0.6802521558027819,2448.9077608900147,1714.2354326230102,7151.092239109985,7151.092239109985,5005.764567376989,9600.0,9600.0,6720.0,1.417084062777333,5.4074999998154745,16.222499999446423,16.222499999446423,16.222499999446423,8.616847879666233,13242.468716560874,2207.0781192761833,2207.0781192761833,8828.312478008504,11186.565940714341,965.1370752846539,505.8365230307272,584.9291775311497,13242.468716560874,11186.565940714341,965.1370752846539,505.8365230307272,584.9291775311497,2068.713072787068,59.49373248991143,31.181169551424773,36.056660659646155,2195.4446354880506,5408.615929260502,154.65609428745648,81.03599374438421,328.54544565844424,16.58790292620975,1448.0991509509477,41.645612742938,21.82681868599734,25.239662461752307,8184.8860013650465,3786.0311504823508,108.25926600121953,56.72519562106895,229.98181196091096,11.611532048346824,-0.5610952023338924,317.6937370585699
3,483,2050,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,5758.949542154,1,6,60,3600,1.6,6.3,0.2,0.05,6225.4,239.8,59.9,484.2,10.8,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,6536.67,251.79000000000002,62.895,508.41,11.340000000000002,7371.1050000000005,9039.975,1.2,1.129996875,1.3,9039.975,0.0,1.0,2.5,1.6,0.0,6144.4698,236.6826,59.1213,477.9054,10.659600000000001,6928.8387,10.299999869531383,30.89999960859415,30.89999960859415,30.89999960859415,30.89999960859415,0.3229452790325488,0.3240932740951553,0.3242057649614312,0.12063586353035276,5.15,1.9312499673828458,3.218749902148537,5.793749902148537,5.793749902148537,5.793749902148537,9.65624970644561,9.65624970644561,9.65624970644561,15.450000000000001,15.450000000000001,15.450000000000001,107.64702170312904,322.9410651093871,322.9410651093871,322.9410651093871,16.894154283200912,52.64137450382343,0.5219693878000887,0.7978515074098126,2.4860670321783234,-1.6882155247685109,1.2057014679793716,0.35296884429333825,0.15280642552178658,0.49422473018487517,1984.3275140680694,4552.342485931931,76.70723875535401,175.082761244646,19.167466292014264,43.72753370798574,57.652530614818644,450.75746938518137,2137.854749730256,5233.250250269744,15699.750750809233,2444.9092210546296,0.6791414502929527,7334.727663163889,5134.309364214721,6595.065778945371,19785.197336836114,13849.638135785279,9039.975,27119.925000000003,18983.947500000002,1.569726376977217,7.209999908671968,21.629999726015903,21.629999726015903,21.629999726015903,11.779361839739664,17627.795260515133,9915.634792173125,16526.057763666457,26441.69322570583,14307.001195206052,1659.1775532617437,414.5922906446876,1247.0242214026507,52883.385781545396,42921.00358561816,4977.532659785231,1243.7768719340627,3741.072664207952,5952.982542204209,230.12171626606204,57.50239887604279,172.95759184445592,6413.56424919077,13657.027457795793,525.248283733938,131.18260112395723,1352.272408155544,34.02,4167.087779542946,161.08520138624343,40.25167921322995,121.07031429111913,22113.315000000002,9559.919220457055,367.6737986137566,91.82782078677005,946.5906857088808,23.814,-0.6790707985412908,256.24689986169653
4,484,2050,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,60,3600,1.6,6.3,0.2,0.05,5635.2,222.9,63.0,645.6,18.4,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3570856412299,0.708,5635.2,222.9,63.0,645.6,18.4,6585.099999999999,8484.900000000001,1.2,1.0606125000000002,1.3,8484.900000000001,0.0,1.0,2.5,1.6,0.0,5297.088,209.52599999999998,59.22,606.864,17.296,6189.993999999999,7.7249999938342535,23.17499998150276,23.17499998150276,23.17499998150276,23.17499998150276,0.3515556178293846,0.35248521395309906,0.3525749062353552,0.13534986607696223,5.15,1.2874999969171266,1.2874999969171266,3.8624999907513797,3.8624999907513797,3.8624999907513797,3.8624999907513797,3.8624999907513797,3.8624999907513797,15.450000000000001,15.450000000000001,15.450000000000001,101.99356046739749,305.9806814021925,305.9806814021925,305.9806814021925,20.16124554215223,53.473104745773355,0.48245987444761496,0.7854415822623387,2.0832046270250655,-1.2977630447627266,0.9236977843720913,0.3416142282383804,0.17842974233985576,0.47995602942176385,1862.221044536619,3772.9789554633808,73.85481693873703,149.04518306126297,20.879485947257734,42.120514052742266,82.13896112692962,563.4610388730704,2039.0943085495435,4546.005691450456,18184.022765801823,2392.8408365753926,0.6646780101598313,9571.36334630157,6699.954342411099,6092.059163424608,24368.236653698434,17057.7656575889,8484.900000000001,33939.600000000006,23757.72,1.5257152694970544,5.4074999956839775,16.222499987051933,16.222499987051933,16.222499987051933,9.065149841421443,12939.286813453878,8626.191195199177,8626.191195199177,34504.76486341716,10069.960290294379,1198.1097668323844,338.7174605090396,1332.4992958180749,51757.147253815514,40279.841161177515,4792.4390673295375,1354.8698420361584,5329.9971832722995,7448.884178146476,295.4192677549481,83.51794378903094,328.55584450771846,8156.377234198174,15091.915821853523,596.1807322450519,168.48205621096906,2253.8441554922815,73.6,5214.218924702533,206.79348742846366,58.46256065232165,229.98909115540292,26340.399999999998,10564.341075297465,417.3265125715363,117.93743934767834,1577.690908844597,51.519999999999996,-0.6229647476426768,250.0071188268107
5,485,2050,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5021.98087926167,1,6,60,3600,1.6,6.3,0.2,0.05,5890.3,184.5,49.2,501.1,12.3,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,6184.8150000000005,193.725,51.660000000000004,526.1550000000001,12.915000000000001,6969.27,8538.180000000002,1.2,1.0672725000000003,1.3,8538.180000000002,0.0,1.0,2.5,1.6,0.0,5813.7261,182.1015,48.5604,494.58570000000003,12.1401,6551.1138,13.790470149157455,41.371410447472364,41.371410447472364,41.371410447472364,41.371410447472364,0.3664640043320369,0.36683767728631855,0.3668378054937775,0.11448487325522481,5.15,2.2802970149157455,6.360173134241709,6.840891044747236,6.840891044747236,6.840891044747236,19.080519402725127,19.080519402725127,19.080519402725127,15.450000000000001,15.450000000000001,15.450000000000001,117.49697975178249,352.4909392553474,352.4909392553474,352.4909392553474,14.241195311230708,50.66950238514806,0.5398856463692471,0.8289009763851715,2.9491906460182102,-2.120289669633039,1.5298879976672928,0.3651228831498123,0.12884904259273003,0.5060280742574578,2130.521346695676,4054.2936533043244,66.80169129035454,126.92330870964545,17.813790569900032,33.846209430099975,56.62258117834665,469.53241882165344,2271.759409734277,4697.510590265724,9395.021180531448,2554.2355358114796,0.7095098710587443,5108.471071622959,3575.929750136071,5983.944464188521,11967.888928377042,8377.522249863929,8538.18,17076.36,11953.452,1.7001617897946437,9.653329104410219,28.959987313230652,28.959987313230652,28.959987313230652,15.505210965383656,24656.876237367786,8154.181934783692,22743.532326751112,18416.03821320077,20566.623723624623,1934.576132271018,515.8871489048528,1639.7892325672917,49313.75247473557,41133.24744724925,3869.152264542036,1031.7742978097056,3279.5784651345834,4261.042693391352,133.60338258070908,35.627581139800064,113.2451623566933,4543.518819468554,8108.587306608649,253.8466174192909,67.69241886019995,939.0648376433069,25.830000000000002,2982.729885373946,93.52236780649635,24.939306797860045,79.2716136496853,13938.54,5676.011114626054,177.6926321935036,47.384693202139964,657.3453863503148,18.081,-0.7189395071816415,273.17010244400046
6,486,2050,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4380.311955388754,1,6,60,3600,1.6,6.3,0.2,0.05,5665.9,113.7,33.8,453.5,12.3,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,5949.195,119.385,35.49,476.175,12.915000000000001,6593.16,7881.089999999999,1.2,0.9851362499999999,1.3,7881.089999999999,0.0,1.0,2.5,1.6,0.0,5592.243299999999,112.2219,33.3606,447.6045,12.1401,6197.5704,20.556756915541094,61.67027074662328,61.67027074662328,61.67027074662328,61.67027074662328,0.3660390132483784,0.3668376720776722,0.3668377188243843,0.11434834609858688,5.15,2.9569256915541096,12.449831223986983,8.870777074662328,8.870777074662328,8.870777074662328,37.34949367196095,37.34949367196095,37.34949367196095,15.450000000000001,15.450000000000001,15.450000000000001,117.52851104547422,352.58553313642267,352.58553313642267,352.58553313642267,10.985661975206893,53.95178636945018,1.0578774675277913,0.7784728333626076,3.8231651487901357,-3.044692315427528,2.14167014960764,0.3429833210666823,0.1694165309073227,0.487600148025995,2046.979219376855,3902.2157806231444,41.16722055213332,78.21777944786669,12.237926402612755,23.252073597387245,51.182834281284926,424.9921657187151,2151.567200612886,4441.592799387113,8883.185598774226,2360.7431630849483,0.655761989745819,4721.4863261698965,3305.0404283189273,5520.346836915051,11040.693673830103,7728.485571681072,7881.09,15762.18,11033.525999999998,1.7992074720396374,14.389729840878765,43.169189522636294,43.169189522636294,43.169189522636294,22.555290548089335,33970.456340494005,9772.758954121235,41147.19552102429,17020.958205842475,29455.477956725852,1777.1555461352114,528.3013642384647,2209.521473394475,67940.91268098801,58910.955913451704,3554.3110922704227,1056.6027284769293,4419.04294678895,4093.95843875371,82.33444110426665,24.47585280522551,102.36566856256985,4303.134401225772,7804.431561246289,156.43555889573338,46.50414719477449,849.9843314374302,25.830000000000002,2865.770907127597,57.63410877298665,17.133096963657856,71.6559679937989,13186.32,5463.102092872402,109.50489122701336,32.552903036342144,594.9890320062011,18.081,-0.7963800141856388,283.57012827796746
7,487,2050,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,5171.0,99.9,15.4,444.2,35.4,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,5171.0,99.9,15.4,444.2,35.4,5765.899999999999,6955.7,1.2,0.8694625,1.3,6955.7,0.0,1.0,2.5,1.6,0.0,4860.74,93.906,14.475999999999999,417.54799999999994,33.275999999999996,5419.945999999998,1.5362597110733487,4.608779133220046,4.608779133220046,4.608779133220046,4.608779133220046,0.21461322620208065,0.21500205169590933,0.2150223332113955,0.050000238542233885,1.5362597110733487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.608779133220046,4.608779133220046,4.608779133220046,153.36803240975797,460.104097229274,460.104097229274,460.104097229274,53.42562634935664,59.91684723509436,0.2566800259709895,0.7009714619196428,0.7861395901164904,-0.0851681281968476,0.015752258536088817,0.04404988914017515,0.7177844791345553,0.2381656317252695,1043.1790931295016,4127.820906870498,20.189982666556062,79.71001733344394,3.112663295568161,12.287336704431839,20.87749960283267,423.32250039716735,1087.3592386944583,4678.540761305541,23392.70380652771,1175.719529824372,0.3265887582845478,5878.597649121861,4115.018354385303,5779.980470175627,28899.902350878132,20229.93164561469,6955.699999999999,34778.49999999999,24344.949999999993,0.6688173076923076,1.075381797751344,3.226145393254032,3.226145393254032,3.226145393254032,1.661098265334938,1264.3473816338983,0.0,0.0,6321.7369081694915,1121.81580854622,65.13581956958859,10.041904351748135,67.3538491663415,6321.7369081694915,5609.0790427311,325.67909784794296,50.20952175874068,336.7692458317075,5215.895465647508,100.94991333278031,15.563316477840806,104.38749801416336,5436.7961934722925,20639.10453435249,398.5500866672197,61.43668352215919,2116.612501985837,177.0,3651.1268259532553,70.66493933294622,10.894321534488563,73.07124860991435,28829.499999999993,14447.373174046741,278.9850606670538,43.00567846551143,1481.6287513900857,123.89999999999999,-0.10833715699806871,757.5945278021136
8,488,2050,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,2007.5,49.2,20.0,393.5,46.1,1.5371469295880429,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,2007.5,49.2,20.0,393.5,46.1,2516.2999999999997,3533.9,1.2,0.4417375,1.3,3533.9,0.0,1.0,2.5,1.6,0.0,1887.05,46.248,18.799999999999997,369.89,43.333999999999996,2365.3219999999997,1.6790312980845987,5.037093894253796,5.037093894253796,5.037093894253796,5.037093894253796,0.15957446792120228,0.15957446806744172,0.15957446788997187,0.05319148939630086,1.6790312980845987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.037093894253796,5.037093894253796,5.037093894253796,194.70997955940146,584.1299386782044,584.1299386782044,584.1299386782044,54.9348261860601,59.99991865946845,0.24267418673989136,0.7000009489741545,0.7645423298100403,-0.06454138083588579,0.0006341763215736797,0.0020600190000000097,0.7882877655432076,0.2096522154567925,301.1249996907047,1706.3750003092953,7.3799999991830445,41.82000000081696,2.9999999963314705,17.00000000366853,19.675000012797724,373.82499998720226,331.179999699017,2185.1200003009826,13110.720001805896,391.28999971564144,0.10869166658767818,2347.7399982938487,1643.417998805694,3142.6100002843586,18855.66000170615,13198.962001194304,3533.9,21203.399999999998,14842.379999999997,0.365876625361982,1.175321908659219,3.525965725977657,3.525965725977657,3.525965725977657,1.9837796870196254,459.8917093050529,0.0,0.0,2759.350255830317,353.9188093814858,26.02162705483455,10.57789716499786,69.37337570373474,2759.3502558303176,2123.512856288915,156.1297623290073,63.467382989987165,416.24025422240845,1806.7499981442284,44.279999995098265,17.99999997798882,118.05000007678635,1987.0799981941018,10238.250001855771,250.92000000490177,102.00000002201116,2242.9499999232135,276.6,1264.7249987009598,30.995999996568784,12.599999984592174,82.63500005375043,15097.8,7166.775001299039,175.64400000343122,71.40000001540781,1570.0649999462494,193.62,-0.08441832233399275,1092.6217196819496
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,3743.0,152.2,64.6,513.4,49.2,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,3743.0,152.2,64.6,513.4,49.2,4522.4,6081.200000000001,1.2,0.7601500000000001,1.3,6081.200000000001,0.0,1.0,2.5,1.6,0.0,3518.4199999999996,143.06799999999998,60.72399999999999,482.59599999999995,46.248,4251.056,1.724604826071904,5.1738144782157125,5.1738144782157125,5.1738144782157125,5.1738144782157125,0.17547591176442404,0.17564835795430495,0.1756621451665423,0.050000164665658556,1.724604826071904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1738144782157125,5.1738144782157125,5.1738144782157125,151.30267589992738,453.90802769978217,453.90802769978217,453.90802769978217,54.06987066022552,59.992800383335876,0.3210378837403031,0.7000840056078843,0.7767727107010769,-0.07668870509319259,0.009195442945299288,0.022597554880729537,0.7889420052704864,0.18846043984878405,617.3979574701848,3125.602042529815,25.129659275806496,127.0703407241935,10.666908103093112,53.93309189690688,24.129879466988154,489.27012053301183,677.3244043160726,3845.075595683927,3845.075595683927,797.1772980078481,0.22143813833551335,797.1772980078481,558.0241086054937,5284.022701992152,5284.022701992152,3698.8158913945063,6081.200000000001,6081.200000000001,4256.84,0.5847307692307693,1.2072233782503328,3.6216701347509983,3.6216701347509983,3.6216701347509983,2.0297745166402406,962.3710707655066,0.0,0.0,962.3710707655065,745.3372479420118,91.01133649565679,38.632022507105745,87.39046382073234,962.3710707655066,745.3372479420118,91.01133649565679,38.632022507105745,87.39046382073234,617.3979574701848,25.129659275806496,10.666908103093112,24.129879466988154,677.3244043160726,3125.602042529815,127.0703407241935,53.93309189690688,489.27012053301183,49.2,432.1785702291293,17.590761493064544,7.466835672165178,16.890915626891708,4522.4,2187.9214297708704,88.94923850693544,37.75316432783482,342.48908437310826,34.44,-0.09872734203545479,944.5120061291743
