,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1316.7192732192532,5502.440688946469,7165.25261409235,4698.196489873005,4401.322111272487,4132.412115837175,4143.928151433865,3856.022594064384,265.18072678074697,670.5593110535312,987.4723859076499,825.4035101269953,779.8778887275131,1089.8878841628248,1043.5968485661351,680.4774059356158,159.24003127650002,589.4642280475953,1454.568932472654,1272.581134982319,1261.363057833613,1677.8038737537427,1567.1043724653532,1024.7732573844958,0.5877598118441112,1.0821722727022236,1.7999998237803303,1.7999947620969103,1.7999733227068744,1.7999979445088814,1.7999976549495085,1.7999967815656528,0.21496565792974381,0.13632438677845427,0.15171906495841006,0.18708690993714963,0.18868792392356684,0.261364731348587,0.25196778757830085,0.1886626911870718,955.4401876590001,589.4642280475953,1454.568932472654,3817.7434049469575,5045.452231334452,3355.6077475074853,3134.2087449307064,5123.866286922479
2032,NB,10,1074.6337346631706,4919.460844261785,7099.005281468881,5310.281441316813,4555.566818462641,5104.181897983132,5399.988496410413,2864.493786134672,94.26626533682926,601.8391557382165,807.0747185311199,546.7185586831879,473.03318153735904,567.918102016867,790.7065035895876,466.00621386532833,386.43667861855994,5153.601690505263,7752.169753802804,3266.462860497946,2402.936418562469,2764.8389573522277,7776.355454840394,2247.9838229509237,0.6001037137700689,1.6196763290317178,1.7999985807117747,1.0285626257548268,0.8447794706933596,0.8662800858718467,1.7999999441117343,0.8717942776481619,0.10372032842799137,0.13708503236577554,0.1279625048122235,0.11718607053826044,0.11813106961326032,0.12542436941000143,0.16016944358012347,0.17581380566180255,2318.6200717113597,5153.601690505263,7752.169753802804,9799.388581493839,9611.745674249876,5529.677914704455,15552.710909680787,11239.919114754619
2032,NB,2,1248.784329876015,4340.144253541839,5618.72589132393,4762.766073108712,4811.933032188344,4820.674259347115,4905.437187296411,4128.787176364635,35.21567012398513,809.7557464581607,2443.5941086760704,1512.1339268912875,1569.866967811655,1824.6257406528844,1600.9928127035896,594.7128236353648,15.585927882480375,1121.954296464797,3361.299692768814,2152.2352113491324,2271.9558384820575,2592.0056786222053,2223.771267758799,316.3935547892036,0.500063004044368,1.7999987776383328,1.799985898644893,1.7999999527004513,1.7999997284028013,1.799999130987951,1.7999999104687647,0.695813298521937,0.034687073480115835,0.1970752629062575,0.37916928154315616,0.3014091249529159,0.30791392035481474,0.3438626035406964,0.3078305350446245,0.1577133740346676,93.51556729488225,1121.954296464797,3361.299692768814,6456.705634047397,9087.82335392823,5184.011357244411,4447.542535517598,1581.967773946018
2032,NB,3,1033.9274924776382,3529.964103879955,3784.4628841651042,3298.041903864319,3720.871084939911,3901.065994885256,3661.059700635091,2758.8038211979037,28.472507522361674,549.6358961200447,651.577115834896,510.7580961356815,644.2289150600892,688.1340051147444,640.6852993649094,435.6961788020958,10.49515251908803,456.57804474425893,679.24046796824,461.00407607536613,732.307691938309,737.7168506604614,678.9826743098577,138.88810808207117,0.5000945630797305,1.4306291275038958,1.7999821747561855,1.4412076156616818,1.799999465058347,1.7999788589701475,1.7999923704904008,0.5364016882571789,0.034625135983311316,0.16923055734862047,0.18409138978239636,0.16795519737337666,0.18506087434169738,0.18769105240149248,0.18645643810234785,0.1716808380679972,62.97091511452818,456.57804474425893,679.24046796824,1383.0122282260984,2929.230767753236,1475.4337013209229,1357.9653486197153,694.4405404103559
2032,NB,4,1132.9566817524158,5942.688991323028,7426.029332021926,5800.578625516057,5510.710073782087,4838.66546487321,5071.167709407367,3133.6457833840145,184.4433182475843,850.8110086769727,1416.440667978075,1075.2213744839426,954.0899262179122,1952.4345351267914,1840.5622905926348,521.9542166159858,217.88606745746574,2784.7202390095354,4556.448147829317,3741.1704499493194,3489.8278084389794,6692.713262383289,6117.814423979668,996.5664007711512,0.5000000431190276,1.7999993153286309,1.799996484487896,1.7999999918809326,1.7999997184178012,1.7999984700893412,1.799991251681056,0.9969891684449693,0.18212792594152344,0.1571909460297347,0.20071432956068258,0.19577195245425133,0.18506285905104175,0.3599031610625252,0.3333744898564018,0.18005534422026268,1307.3164047447945,2784.7202390095354,4556.448147829317,11223.511349847959,13959.311233755918,13385.426524766577,12235.628847959337,4982.832003855756
2032,NB,5,1208.933837323114,6590.160268258837,7831.64703424169,6266.219307277733,6093.343791927461,5002.49100881624,5274.842584595908,3330.6004420875606,169.16616267688613,676.5397317411619,980.5829657583104,926.8806927222665,681.0562080725383,2220.808991183759,2098.047415404092,524.899557912439,247.52015913467017,1813.9110142403526,3973.5582082284263,4086.656418883457,3131.8445159296643,9573.005944347546,8792.763947397203,1391.4937668907423,0.5000001162033106,1.191893563312166,1.7999996646646097,1.7999999384030094,1.7999961532830793,1.7999989979285096,1.7999999910408122,1.110841947507272,0.1591600465406129,0.11681815409140914,0.13943884984567065,0.161562873183686,0.12619937385752109,0.38497003285932313,0.35632762686881986,0.17174728235709127,1485.120954808021,1813.9110142403526,3973.5582082284263,12259.96925665037,12527.378063718657,19146.01188869509,17585.527894794406,6957.468834453712
2032,NB,6,1234.5652683938974,6156.330345471276,7044.005320109773,5727.06467534408,5448.492359394485,4890.460062130344,5190.5659506334605,3293.317523142177,172.73473160610257,1184.2696545287238,1536.1746798902284,1219.5353246559207,1143.0076406055143,1998.1399378696565,2017.15904936654,520.6824768578232,447.78236984861167,8617.42078083292,11184.394917420506,9647.445604408293,9439.579676669491,15553.186679484405,15342.06591572228,2395.198145523688,0.5000017378208258,1.7999977429371852,1.7999997505858083,1.7999996567091652,1.7999999971085927,1.7999967406947137,1.7999992086650374,1.0732749769462688,0.15804614980903217,0.20239624245428697,0.2242254795399826,0.2201039508721559,0.21760451171392403,0.3632416298104736,0.35046377564607195,0.17186285646115645,2686.6942190916698,8617.42078083292,11184.394917420506,28942.33681322488,37758.318706677965,31106.37335896881,30684.13183144456,11975.990727618439
2032,NB,7,1196.4378640948678,5995.927142143406,5883.738405272319,5128.341207003571,5265.024139882055,5395.693002094995,5185.681608262209,3236.995074024804,163.66213590513223,844.072857856594,1028.8315947276812,753.1587929964288,763.575860117944,1158.4069979050057,2000.2033917377917,514.604925975195,344.9547992899778,5027.150360374022,6243.634546328321,4959.684388218348,5156.583453981785,7338.144503797841,12236.008958580776,1870.3030003870458,0.5000000440548998,1.7999981826371398,1.7999999944322533,1.799999932252559,1.7999967606478051,1.7999975078066934,1.7999999670558007,1.0483454442976345,0.15628801940112688,0.15483521240831075,0.18642078169768414,0.1607110705978332,0.15904230544176615,0.22132904084110008,0.3485772163587849,0.17293076298617457,2069.7287957398667,5027.150360374022,6243.634546328321,14879.053164655044,20626.33381592714,14676.289007595682,24472.017917161553,9351.51500193523
