,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,CaptureRateHeavyB,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,VOT HeavyB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh_HeavyB,GPVeh_HeavyB,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollHeavyBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerHourHeavyB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,RevenuePerDayHeavyB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay_HeavyB,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1263.9,43.8,6.4,326.9,42.5,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1263.9,43.8,6.4,326.9,42.5,1683.5,2522.7000000000003,1.2,0.31533750000000005,2522.7000000000003,0.0,1.0,0.0,1011.1200000000001,35.04,5.120000000000001,261.52,34.0,1346.8000000000002,1.1638430174405197,3.491529052321559,3.491529052321559,3.491529052321559,3.491529052321559,0.06080470011727109,0.0607722122027658,0.06076899731304574,0.06079662173807306,0.0607720838629649,89.85370359026594,269.56111077079777,269.56111077079777,269.56111077079777,269.56111077079777,54.95993420648433,69.99999678035441,0.2978266733282681,0.6000000275969635,0.7641930545660064,-0.16419302696904292,0.00038968365075000286,61.480848382575154,1202.4191516174249,2.129458315584914,41.670541684415085,0.31113726624279425,6.088862733757206,15.899532516940866,311.0004674830591,2.0662508513408064,40.433749148659196,81.88722733268455,1601.6127726673155,9609.676636003893,122.6999852329033,2400.000014767096,0.8146901122083637,2.4440703366250913,2.4440703366250913,2.4440703366250913,2.4440703366250913,1.743904705347993,99.96246473735856,50.08783926746555,5.20454590220072,0.7604413630426368,38.85957579086125,5.050062413788407,599.7747884241513,300.5270356047933,31.227275413204318,4.56264817825582,233.1574547451675,30.30037448273044,368.88509029545094,12.776749893509482,1.8668235974567655,95.3971951016452,12.39750510804484,491.3233639961072,10101.0
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6018.3,90.1,59.2,375.8,25.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6018.3,90.1,59.2,375.8,25.7,6569.1,7670.700000000001,1.2,0.9588375000000001,7670.700000000001,0.0,1.0,0.0,4814.64,72.08,47.36000000000001,300.64000000000004,20.560000000000002,5255.280000000001,2.141633241446979,6.424899724340937,6.424899724340937,6.424899724340937,6.424899724340937,0.13699592081082154,0.13684187452457805,0.13683938701453716,0.13686484779752225,0.1368366950958105,56.18646792316734,168.55940376950204,168.55940376950204,168.55940376950204,168.55940376950204,39.645021240279526,69.95147414349218,0.6947390668544565,0.6004162244507524,1.0594016268889725,-0.45898540243822017,0.20703568427682625,659.5860401726138,5358.713959827386,9.863562315731585,80.23643768426841,6.48071336900848,52.71928663099152,41.1470478418471,334.6529521581529,2.8133624511698643,22.886637548830134,719.8907261503708,5849.20927384963,5849.20927384963,840.500098105885,6830.199901894116,1.4991432690128852,4.497429807038656,4.497429807038656,4.497429807038656,4.497429807038656,2.5004391418802876,1260.0300646801068,988.8139724596365,44.36067916235446,29.146553476652645,185.05595943556872,12.652900145894682,1260.0300646801068,988.8139724596365,44.36067916235446,29.146553476652645,185.05595943556872,12.652900145894682,659.5860401726138,9.863562315731585,6.48071336900848,41.1470478418471,2.8133624511698643,719.8907261503708,6569.1
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7548.6,216.2,113.3,368.1,16.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7851.198266522209,224.86673889490788,117.84182015167929,382.85590465872156,17.369447453954493,8594.132177681473,9691.500000000002,1.2,1.2114375000000002,9600.0,91.50000000000182,0.9905587370376101,0.0,6280.958613217768,179.8933911159263,94.27345612134343,306.28472372697723,13.895557963163595,6875.305742145179,5.399987847151396,16.19996354145419,16.19996354145419,16.19996354145419,16.19996354145419,0.13406176964572278,0.13362154199169327,0.13360184994730132,0.13365062001791778,0.13358335845373767,56.791258197763554,170.37377459329068,170.37377459329068,170.37377459329068,170.37377459329068,22.368406841099105,69.83007026084121,1.3385323926654848,0.6014600850767359,1.8776482517668776,-1.2761881666901416,0.7798083216913598,842.0364267595188,7009.161839762691,24.037632315024847,200.82910657988305,12.595108138737219,105.24671201294207,40.93514322812716,341.9207614305944,1.8562153003079715,15.513232153646522,921.4605257417161,7672.671651939757,7672.671651939757,1080.3087237061104,8999.691276293888,3.779991493005977,11.33997447901793,11.33997447901793,11.33997447901793,11.33997447901793,6.330877792609636,4083.557785429242,3182.890529952131,272.5861369883985,142.8282048537511,464.2034795019057,21.049434133055,4083.557785429242,3182.890529952131,272.5861369883985,142.8282048537511,464.2034795019057,21.049434133055,842.0364267595188,24.037632315024847,12.595108138737219,40.93514322812716,1.8562153003079715,921.4605257417161,8594.132177681473
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5212.6,200.8,50.2,405.4,9.0,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5212.6,200.8,50.2,405.4,9.0,5878.0,7208.8,1.2,0.9011,7208.8,0.0,1.0,0.0,4170.080000000001,160.64000000000001,40.160000000000004,324.32,7.2,4702.400000000001,1.7758263462226311,5.327479038667893,5.327479038667893,5.327479038667893,5.327479038667893,0.14119128536966494,0.14108786936732506,0.1410777315565363,0.1411016403386057,0.14107495753685997,55.422521662420415,166.26756498726124,166.26756498726124,166.26756498726124,166.26756498726124,43.62158987449876,69.95862630474275,0.6419812997660543,0.6003548414036349,0.9628259795398529,-0.362471138136218,0.13943273113244253,588.7789552943325,4623.821044705668,22.6643553351671,178.1356446648329,5.665681699310499,44.534318300689506,45.7620839946166,359.6379160053834,1.0157396942653918,7.984260305734608,663.8868160176921,5214.113183982309,15642.339551946927,814.1025374644112,6394.69746253559,1.2430784423558416,3.729235327067525,3.729235327067525,3.729235327067525,3.729235327067525,2.1776373617840767,1011.9933141891987,731.8984266391785,84.5207145811165,21.128660344988678,170.6575802729556,3.787932350959266,3035.979942567596,2195.6952799175356,253.56214374334948,63.385981034966036,511.97274081886684,11.363797052877798,1766.3368658829975,67.9930660055013,16.997045097931498,137.2862519838498,3.0472190827961754,1991.6604480530762,17634.0
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4718.4,186.6,52.8,540.6,15.4,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,4718.4,186.6,52.8,540.6,15.4,5513.8,7104.599999999999,1.2,0.888075,7104.599999999999,0.0,1.0,0.0,3774.72,149.28,42.24,432.48,12.32,4411.04,1.6893962022137485,5.068188606641246,5.068188606641246,5.068188606641246,5.068188606641246,0.14289020625198148,0.14280200241788474,0.14279348571784514,0.14282453092496686,0.1427911048992857,54.87458085987664,164.62374257962992,164.62374257962992,164.62374257962992,164.62374257962992,44.46845238262217,69.95915711339245,0.6283410662596935,0.6003502862666685,0.9444898068099439,-0.34413952054327535,0.1265974102215062,539.3705193434795,4179.02948065652,21.317482920941835,165.28251707905815,6.031596836721779,46.768403163278215,61.76875313442967,478.83124686557034,1.7591864123591998,13.6408135876408,630.247538647932,4883.552461352067,19534.20984540827,812.001577256837,6292.598422743163,1.182577341549624,3.5477320246488717,3.5477320246488717,3.5477320246488717,3.5477320246488717,2.176592999874582,960.2546665664918,637.847354875452,75.62871684353073,21.398489257408688,219.13898361764652,6.241121972453889,3841.018666265967,2551.389419501808,302.5148673741229,85.59395702963475,876.5559344705861,24.964487889815555,2157.482077373918,85.26993168376734,24.126387346887118,247.0750125377187,7.036745649436799,2520.990154591728,22055.2
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4932.0,154.4,41.2,419.6,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4932.0,154.4,41.2,419.6,10.3,5557.5,6808.5,1.2,0.8510625,6808.5,0.0,1.0,0.0,3945.6000000000004,123.52000000000001,32.96,335.68000000000006,8.24,4446.0,1.4400820553587184,4.320246166076155,4.320246166076155,4.320246166076155,4.320246166076155,0.15783912412977813,0.15776929256288127,0.15776398357375745,0.15778173006335403,0.15776253404338536,54.227563139145694,162.68268941743708,162.68268941743708,162.68268941743708,162.68268941743708,47.0459029685486,69.94570072012328,0.5654035465125055,0.6004657837092289,0.8927451138110386,-0.29227933010180973,0.09037612512227249,622.7700481664526,4309.229951833548,19.487663017367097,134.9123369826329,5.1999008985910455,36.000099101408956,52.96417114766669,366.63582885233336,1.2999632805174954,9.000036719482505,701.721746510595,4855.778253489405,9711.55650697881,859.6251431988796,5948.874856801121,1.0080574387511028,3.024172316253308,3.024172316253308,3.024172316253308,3.024172316253308,1.7641333608537157,866.5515201391124,627.7879796855751,58.93405100559499,15.72539634477974,160.1727801380758,3.931312965086843,1733.1030402782249,1255.5759593711502,117.86810201118998,31.45079268955948,320.3455602761516,7.862625930173686,1245.5400963329053,38.975326034734195,10.399801797182091,105.92834229533338,2.599926561034991,1403.44349302119,11115.0
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4744.1,95.2,28.3,379.7,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4981.305,99.96000000000001,29.715000000000003,398.685,10.815000000000001,5520.4800000000005,6284.6,1.2,0.785575,6284.6,0.0,1.0,0.0,3985.0440000000003,79.96800000000002,23.772000000000006,318.94800000000004,8.652000000000001,4416.384000000001,1.7092198483235932,5.127659544970779,5.127659544970779,5.127659544970779,5.127659544970779,0.15172639377370573,0.151640716187079,0.15163685753077952,0.15165712534241912,0.151635818523714,55.06044771003336,165.18134313010006,165.18134313010006,165.18134313010006,165.18134313010006,49.830937071850364,69.96187760672618,0.8102486527741954,0.6003269414250554,0.8428498934194419,-0.24252295199438656,0.055449470848154915,604.6363551495434,4376.668644850457,12.126404792048335,87.83359520795167,3.6047113772216917,26.110288622778313,48.3707368137139,350.3142631862861,1.3119531018671737,9.503046898132828,670.0501612343945,4850.429838765605,9700.85967753121,800.8777734040967,5797.952226595903,1.1964538938265152,3.589361681479545,3.589361681479545,3.589361681479545,3.589361681479545,2.0429458353710204,958.213330468441,723.4195214677429,43.526052694688225,12.938612890192898,173.62006922407664,4.709074191740264,1916.426660936882,1446.8390429354858,87.05210538937645,25.877225780385796,347.2401384481533,9.418148383480528,1209.2727102990868,24.25280958409667,7.209422754443383,96.7414736274278,2.6239062037343475,1340.100322468789,11040.960000000001
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4329.7,83.7,12.9,372.0,29.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4329.7,83.7,12.9,372.0,29.6,4827.9,5824.3,1.2,0.7280375,5824.3,0.0,1.0,0.0,3463.76,66.96000000000001,10.32,297.6,23.680000000000003,3862.3199999999997,1.0530959310925825,3.1592877932777474,3.1592877932777474,3.1592877932777474,3.1592877932777474,0.1671672004549488,0.16711964743833757,0.16711716858675052,0.16712973861638142,0.16711775328174402,53.018882419027065,159.05664725708118,159.05664725708118,159.05664725708118,159.05664725708118,51.74377952554059,69.96683578617481,0.4640507366220219,0.6002843994311237,0.811691770201458,-0.21140737077033434,0.033638784595566115,579.0270622478334,3750.6729377521665,11.190331592471084,72.50966840752892,1.7246491798152654,11.175350820184734,49.73781021223511,322.2621897877649,3.957348397711699,25.642651602288304,645.6372016300667,4182.262798369933,20911.313991849667,778.8574803945329,5045.442519605467,0.7371671517648077,2.211501455294423,2.211501455294423,2.211501455294423,2.211501455294423,1.2703909276505156,574.1481504531525,426.8397302719794,24.747434601976963,3.814064171033793,109.99523966751578,8.751681740646477,2870.7407522657627,2134.198651359897,123.73717300988481,19.070320855168966,549.9761983375789,43.758408703232384,2895.135311239167,55.95165796235542,8.623245899076327,248.68905106117555,19.786741988558497,3228.186008150333,24139.5
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1680.9,41.2,16.7,329.5,38.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1680.9,41.2,16.7,329.5,38.6,2106.9,2958.9,1.2,0.36986250000000004,2958.9,0.0,1.0,0.0,1344.7200000000003,32.96,13.36,263.6,30.880000000000003,1685.5200000000002,0.613403647531512,1.840210942594536,1.840210942594536,1.840210942594536,1.840210942594536,0.1826093388354992,0.1825962738656952,0.18259565679062417,0.18260353315588387,0.1825962083646408,57.00320348654386,171.0096104596316,171.0096104596316,171.0096104596316,171.0096104596316,54.94546668817952,69.99825316223117,0.21925296492402863,0.6000149732688167,0.7643942718396367,-0.16437929857082,0.000530535742291132,245.55843011887254,1435.3415698811275,6.0183731866133146,35.181626813386686,2.4394779747227386,14.260522025277261,48.13429133989099,281.365708660109,5.638570914300108,32.96142908569989,307.78914353439967,1799.1108564656001,10794.6651387936,432.25057036545405,2526.649429634546,0.4293825532720584,1.2881476598161752,1.2881476598161752,1.2881476598161752,1.2881476598161752,0.8614471370401421,185.6008535568222,105.43850570191981,7.752553336236359,3.1424078443121983,62.00407474639057,7.263311927963236,1113.6051213409332,632.6310342115189,46.51532001741815,18.854447065873188,372.0244484783434,43.57987156777941,1473.350580713235,36.11023911967989,14.636867848336433,288.805748039346,33.83142548580065,1846.734861206398,12641.400000000001
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3134.0,127.4,54.1,429.9,41.2,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,3134.0,127.4,54.1,429.9,41.2,3786.6,5091.8,1.2,0.636475,5091.8,0.0,1.0,0.0,2507.2000000000003,101.92000000000002,43.28,343.92,32.96,3029.28,0.9082410148077072,2.7247230444231216,2.7247230444231216,2.7247230444231216,2.7247230444231216,0.16011641275670627,0.16008349176634473,0.16008085981303627,0.16009435163251604,0.16008039660271275,52.29001811887487,156.8700543566246,156.8700543566246,156.8700543566246,156.8700543566246,53.439041269914014,69.98634316222379,0.41864473372059235,0.6001170814518303,0.7859422437588873,-0.18582516230705703,0.015614116085766638,401.443870063614,2732.5561299363862,16.31570948082586,111.08429051917415,6.9282996127082095,47.17170038729179,55.05964941345492,374.84035058654507,5.276249872025413,35.92375012797459,485.0237784426283,3301.5762215573714,3301.5762215573714,652.1835952006572,4439.616404799343,0.6357687103653951,1.907306131096185,1.907306131096185,1.907306131096185,1.907306131096185,1.2212594859739427,414.6379232421887,255.2254515544371,31.119052725963314,13.214388329389692,105.01560690228904,10.06342373010953,414.6379232421887,255.2254515544371,31.119052725963314,13.214388329389692,105.01560690228904,10.06342373010953,401.443870063614,16.31570948082586,6.9282996127082095,55.05964941345492,5.276249872025413,485.0237784426283,3786.6
