,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,TollheavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,CaptureRateHeavyB,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,VOT HeavyB,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh_HeavyB,GPVeh_HeavyB,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumASeg,TollMediumBSeg,TollHeavyASeg,TollHeavyBSeg,TollBlend,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollHeavyBPerSeg,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerHourHeavyB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,RevenuePerDayHeavyB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay_HeavyB,TransactionsDay,TotalVeh_hours,Speed GP Real,Speed ML Real
125,2032,8SB,8,SB,PM-Shoulder,2,OP,PM,3.8,20.710187370713925,8000.0,1,6,69.20924240925322,3600,1,5,0.5,0,6194.0,204.8,68.7,420.0,11.7,1.2963495601557005,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,6194.0,204.8,68.7,420.0,11.7,6899.2,8309.6,1.2,1.0387,8309.6,0.0,1.0,0.0,4955.200000000001,163.84000000000003,54.96000000000001,336.0,9.36,5519.360000000001,1.7999998572190317,5.399999571657095,5.399999571657095,5.399999571657095,5.399999571657095,5.399999571657095,0.14277382938717195,0.279553519573114,0.2795188655596165,0.2796083106062576,0.27950435181702066,17.018475761423623,51.05542728427088,51.05542728427088,51.05542728427088,51.05542728427088,3.423991444021852,3.3068568858192555,16.52172881896806,-13.214871933148805,3.858857877030976,707.4728793793146,5486.527120620685,45.802048646859,158.99795135314102,15.362356851156527,53.337643148843476,93.94839236370257,326.05160763629743,2.6161607330073133,9.083839266992687,865.20183797404,6033.99816202596,12067.99632405192,1180.6597551634907,7128.940244836509,6.83999945743232,61.55999511689089,61.55999511689089,61.55999511689089,,2.4562908877943297,20.51999837229696,20.51999837229696,20.51999837229696,20.51999837229696,8075.712084730453,4839.114111102593,939.8579636814129,315.235537580377,1927.8208583830929,53.68361398297729,16151.424169460906,9678.228222205185,1879.7159273628258,630.471075160754,3855.6417167661857,107.36722796595458,1414.9457587586292,91.604097293718,30.724713702313053,187.89678472740513,5.232321466014627,1730.40367594808,13798.4,13.800008612793631,68.9476466241188
126,2032,8SB,8,SB,PM-Peak,2,Peak,PM,3.8,22.715100945559602,8000.0,1,6,66.55893049169535,3600,1,5,0.5,0,6746.2,185.4,46.7,373.3,15.6,1.2963495601557005,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,7083.51,194.67000000000002,49.035000000000004,391.96500000000003,16.38,7735.56,8609.199999999999,1.2,1.07615,8609.199999999999,0.0,1.0,0.0,5666.808000000001,155.73600000000002,39.22800000000001,313.57200000000006,13.104,6188.448,1.7999999812368466,5.39999994371054,5.39999994371054,5.39999994371054,5.39999994371054,5.39999994371054,0.19533749730053024,0.31034482543268643,0.3103448185530764,0.3103448218935392,0.31034482312339123,18.906384648277825,56.71915394483349,56.71915394483349,56.71915394483349,56.71915394483349,4.129499258844837,3.4835796688448686,14.606560620662881,-11.122980951818013,3.1984295139246317,1106.9400924026233,5976.569907597377,48.33186173358486,146.33813826641517,12.174206542200084,36.86079345779992,97.31544649080088,294.64955350919917,4.066758562208919,12.313241437791081,1268.8283657314182,6466.731634268584,12933.463268537167,1592.6049123890075,7447.055087610994,6.839999928700017,61.55999935830015,61.55999935830015,61.55999935830015,,2.2593196131498963,20.51999978610005,20.51999978610005,20.51999978610005,20.51999978610005,10893.417487188108,7571.470153109134,991.7697924349785,249.81471564188357,1996.912941175465,83.44988482664756,21786.834974376216,15142.940306218268,1983.539584869957,499.62943128376713,3993.82588235093,166.89976965329512,2213.8801848052467,96.66372346716972,24.348413084400168,194.63089298160176,8.133517124417837,2537.6567314628364,15471.12,15.609424143111713,65.44991694580743
127,2032,8SB,8,SB,PM-Late,5,OP,PM,3.8,62.93407527017223,8000.0,1,6,69.9720053842535,3600,1,5,0.5,0,3920.2,66.1,10.4,329.3,22.0,1.2963495601557005,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,3920.2,66.1,10.4,329.3,22.0,4348.0,5203.6,1.2,0.6504500000000001,5203.6,0.0,1.0,0.0,3136.16,52.879999999999995,8.32,263.44,17.6,3478.4,0.8410848387838142,2.5232545163514426,2.5232545163514426,2.5232545163514426,2.5232545163514426,2.5232545163514426,0.11503077065765549,0.23723719809431604,0.23722893472619763,0.2372762411249249,0.23723065552314712,53.25045185889445,159.75135557668332,159.75135557668332,159.75135557668332,159.75135557668332,2.4747221254741416,3.258880476671685,3.753643759203319,-0.4947632825316344,0.09156357967669838,360.7549017057128,3559.445098294287,12.54510303522743,53.55489696477257,1.9737447369219643,8.426255263078037,62.50805296195021,266.7919470380498,4.175259537207389,17.82474046279261,441.95706197701986,3906.0429380229803,19530.214690114903,604.3613825196338,4599.238617480367,3.196122387378494,28.765101486406444,28.765101486406444,28.765101486406444,,1.1501551614761165,9.588367162135482,9.588367162135482,9.588367162135482,9.588367162135482,1931.6129447380192,1153.0168176981567,120.28705398858087,18.924989221940297,599.350162389389,40.03392143995232,9658.064723690097,5765.084088490784,601.4352699429044,94.62494610970148,2996.750811946945,200.16960719976163,1803.7745085285642,62.72551517613715,9.868723684609822,312.5402648097511,20.876297686036946,2209.785309885099,21740.0,60.7409798654924,69.96267633382426
128,2032,9NB,9,NB,Night,6,OP,NT,3.4,69.96927119812739,8000.0,1,6,70.0,3600,1,5,0.5,0,926.0,41.0,1.3,230.6,30.7,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,926.0,41.0,1.3,230.6,30.7,1229.6,1836.8,1.2,0.2296,1836.8,0.0,1.0,0.0,740.8000000000001,32.800000000000004,1.04,184.48000000000002,24.560000000000002,983.68,1.7986395558812585,5.395918667643775,5.395918667643775,5.395918667643775,5.395918667643775,5.395918667643775,0.00022629344646105183,3.2254840111449815e-05,7.734406561756796e-06,0.0001691447176109617,2.5465027454451203e-05,155525.01098451615,466575.0329535484,466575.0329535484,466575.0329535484,466575.0329535484,0.0,2.914285714285714,2.9159923503755643,-0.001706636089850111,0.00029872688691804993,0.16763818513834722,925.8323618148617,0.001057958755655554,40.99894204124435,8.043782824227068e-06,1.2999919562171758,0.03120381750487022,230.56879618249513,0.0006254210742813216,30.699374578925717,0.20053342625597856,1229.399466573744,7376.396799442464,0.26632390849124116,1836.5336760915088,6.115374489996278,55.0383704099665,55.0383704099665,55.0383704099665,,2.388732519224913,18.346123469988836,18.346123469988836,18.346123469988836,18.346123469988836,1.6286704360634394,1.0251702809443217,0.019409441957412545,0.00014757223285904528,0.572469088679348,0.011474052249498184,9.772022616380637,6.15102168566593,0.11645665174447527,0.0008854333971542716,3.434814532076088,0.0688443134969891,1.0058291108300832,0.0063477525339333245,4.8262696945362404e-05,0.18722290502922131,0.0037525264456879292,1.203200557535871,7377.599999999999,69.95903126211078,70.0
129,2032,9NB,9,NB,AM-Early,1,OP,AM,3.4,32.93485229474609,8000.0,1,6,69.9208524170212,3600,1,5,0.5,0,5884.2,84.5,30.7,307.4,28.2,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,5884.2,84.5,30.7,307.4,28.2,6334.999999999999,7236.6,1.2,0.904575,7236.6,0.0,1.0,0.0,4707.36,67.60000000000001,24.560000000000002,245.92,22.560000000000002,5068.0,1.6736323798015065,5.02089713940452,5.02089713940452,5.02089713940452,5.02089713940452,5.02089713940452,0.11085930834472417,0.2053424025852052,0.20532604018685874,0.20541019471237817,0.20532527653761148,30.310349726678588,90.93104918003577,90.93104918003577,90.93104918003577,90.93104918003577,3.290555897058243,2.9186850156391784,7.963828286456227,-5.045143270817048,1.2388473904623667,521.8546737296207,5362.345326270379,13.881146414759874,70.61885358524013,5.042807546989251,25.657192453010747,50.51447508366804,256.8855249163319,4.6321382386885155,23.567861761311484,595.9252410137263,5739.074758986272,5739.074758986272,744.0663755819378,6492.533624418062,5.690350091325122,51.2131508219261,51.2131508219261,51.2131508219261,,2.089680874696825,17.071050273975366,17.071050273975366,17.071050273975366,17.071050273975366,4233.998168244632,2969.5357903157887,236.96574830677872,86.0860211566359,862.3351437167731,79.07546474865535,4233.998168244632,2969.5357903157887,236.96574830677872,86.0860211566359,862.3351437167731,79.07546474865535,521.8546737296207,13.881146414759874,5.042807546989251,50.51447508366804,4.6321382386885155,595.9252410137263,6334.999999999999,25.615821017504214,69.89448978115405
130,2032,9NB,9,NB,AM-Peak,1,Peak,AM,3.4,30.644972711300177,8000.0,1,6,69.27946435194025,3600,1,5,0.5,0,6112.2,153.7,55.1,321.5,20.5,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,6417.81,161.385,57.855000000000004,337.575,21.525000000000002,6996.15,7764.6,1.2,0.9705750000000001,7764.6,0.0,1.0,0.0,5134.2480000000005,129.108,46.284000000000006,270.06,17.220000000000002,5596.92,1.7999999744512298,5.39999992335369,5.39999992335369,5.39999992335369,5.39999992335369,5.39999992335369,0.15346250452719365,0.2671453919251823,0.26711965843018576,0.26718918484757087,0.26711062784583994,26.971800439657006,80.91540131897102,80.91540131897102,80.91540131897102,80.91540131897102,4.28278926422396,2.954768672617925,8.766990356088074,-5.812221683470149,1.477075100774829,787.914556943735,5629.895443056265,34.490607260676434,126.89439273932356,12.36336627078272,45.491633729217284,72.157111259935,265.417888740065,4.599645011505364,16.92535498849464,911.5252867466345,6084.624713253365,6084.624713253365,1158.7467463524335,6994.083253647566,6.119999913134182,55.07999921820763,55.07999921820763,55.07999921820763,,2.2881911716066026,18.359999739402543,18.359999739402543,18.359999739402543,18.359999739402543,7091.529987021409,4822.037020052815,633.2475403178548,226.99140150970894,1324.8045439284467,84.4494812125827,7091.529987021409,4822.037020052815,633.2475403178548,226.99140150970894,1324.8045439284467,84.4494812125827,787.914556943735,34.490607260676434,12.36336627078272,72.157111259935,4.599645011505364,911.5252867466345,6996.15,23.269102817974012,69.04093775275342
131,2032,9NB,9,NB,AM-Shoulder,3,OP,AM,3.4,39.27230850563743,8000.0,1,6,69.93503801347308,3600,1,5,0.5,0,4750.6,220.3,56.4,415.0,23.1,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,4750.6,220.3,56.4,415.0,23.1,5465.400000000001,6895.0,1.2,0.861875,6895.0,0.0,1.0,0.0,3800.4800000000005,176.24,45.120000000000005,332.0,18.48,4372.320000000001,1.5378095899706687,4.613428769912006,4.613428769912006,4.613428769912006,4.613428769912006,4.613428769912006,0.1016852495867233,0.19162098304585182,0.19157487458837774,0.191675726380478,0.19156551978212547,36.65730958138952,109.97192874416855,109.97192874416855,109.97192874416855,109.97192874416855,3.1214568708901895,2.9178956757181997,6.298168465762101,-3.3802727900439016,0.7725680424710754,386.45275734935024,4364.14724265065,33.77128205200093,186.5287179479991,8.643858341427604,47.756141658572396,63.63634115831869,351.3636588416813,3.540130805573679,19.559869194426323,496.04436970667115,4969.355630293328,14908.066890879985,715.227594421313,6179.7724055786875,5.228552605900274,47.056973453102465,47.056973453102465,47.056973453102465,,2.21730942004875,15.68565781770082,15.68565781770082,15.68565781770082,15.68565781770082,3739.6051026233395,2020.5885714962913,529.7247743327478,135.58460416831235,998.177872179858,55.52928044613028,11218.815307870018,6061.7657144888735,1589.1743229982433,406.75381250493706,2994.533616539574,166.58784133839083,1159.3582720480508,101.31384615600278,25.931575024282814,190.9090234749561,10.620392416721037,1488.1331091200134,16396.2,32.39036889993943,69.91339741774291
132,2032,9NB,9,NB,MD,4,OP,MD,3.4,44.07980591744709,8000.0,1,6,69.94326228210825,3600,1,5,0.5,0,4183.2,216.5,85.8,491.8,21.8,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4183.2,216.5,85.8,491.8,21.8,4999.1,6630.9,1.2,0.8288625,6630.9,0.0,1.0,0.0,3346.56,173.20000000000002,68.64,393.44000000000005,17.44,3999.2800000000007,1.4142046197167633,4.24261385915029,4.24261385915029,4.24261385915029,4.24261385915029,4.24261385915029,0.09826136309587488,0.18752386862063575,0.18749024490078733,0.1875947090754427,0.18747378365845732,40.83195134891326,122.49585404673978,122.49585404673978,122.49585404673978,122.49585404673978,2.9837502910222655,2.917438217548064,5.399372404153933,-2.481934186605869,0.5399819908546022,328.837547282131,3854.362452717869,32.47913404509411,184.0208659549059,12.869330409990043,72.93066959000996,73.80726233864219,417.9927376613578,3.269542787003496,18.530457212996506,451.26281686286086,4547.837183137139,18191.348732548555,696.1133560243206,5934.786643975679,4.808295707036995,43.27466136333296,43.27466136333296,43.27466136333296,,2.1815374259725644,14.424887121110986,14.424887121110986,14.424887121110986,14.424887121110986,3347.118861382856,1581.1481669092457,468.50784239191546,185.63863848838736,1064.6614279531395,47.16278564016805,13388.475445531423,6324.592667636983,1874.0313695676618,742.5545539535494,4258.645711812558,188.6511425606722,1315.350189128524,129.91653618037645,51.477321639960174,295.22904935456876,13.078171148013984,1805.0512674514434,19996.4,37.782168876341146,69.924359930902
133,2032,9NB,9,NB,PM-Shoulder,2,OP,PM,3.4,41.915809552887,8000.0,1,6,69.90827567574968,3600,1,5,0.5,0,4741.7,207.5,67.9,402.2,12.8,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4741.7,207.5,67.9,402.2,12.8,5432.099999999999,6812.9,1.2,0.8516125,6812.9,0.0,1.0,0.0,3793.36,166.0,54.32000000000001,321.76,10.240000000000002,4345.679999999999,1.4054701890497012,4.2164105671491034,4.2164105671491034,4.2164105671491034,4.2164105671491034,4.2164105671491034,0.10532384809438569,0.221363993196262,0.22133326513283433,0.22140684796381813,0.2213211310746501,37.82217572818017,113.46652718454051,113.46652718454051,113.46652718454051,113.46652718454051,2.95359735357184,2.9193851453740676,5.774207274189452,-2.8548221288153846,0.6351159856064452,399.5312724073189,4342.168727592681,36.74642287057949,170.7535771294205,12.022822962015562,55.877177037984445,71.23986740083812,330.96013259916185,2.2663283822044176,10.533671617795584,521.8067140229564,4910.293285977043,9820.586571954085,766.3575972542317,6046.542402745768,4.778598642768984,43.00738778492085,43.00738778492085,43.00738778492085,,2.0641604029747955,14.33579592830695,14.33579592830695,14.33579592830695,14.33579592830695,3662.115374114771,1909.1995960693796,526.7892193678988,172.356736465618,1021.2802010180623,32.48962119381257,7324.230748229542,3818.399192138759,1053.5784387357976,344.713472931236,2042.5604020361245,64.97924238762513,799.0625448146378,73.49284574115897,24.045645924031124,142.47973480167624,4.532656764408835,1043.6134280459128,10864.199999999999,35.32952495693641,69.87772761783407
134,2032,9NB,9,NB,PM-Peak,2,Peak,PM,3.4,38.45868122449465,8000.0,1,6,69.65807166354529,3600,1,5,0.5,0,5296.3,176.8,48.7,397.1,17.9,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,5561.115000000001,185.64000000000001,51.135000000000005,416.95500000000004,18.794999999999998,6233.640000000001,7217.800000000001,1.2,0.9022250000000002,7217.800000000001,0.0,1.0,0.0,4448.892000000001,148.51200000000003,40.90800000000001,333.5640000000001,15.036,4986.912000000001,1.7999988010685701,5.39999640320571,5.39999640320571,5.39999640320571,5.39999640320571,5.39999640320571,0.12985273927779747,0.2600814209110847,0.26004935860144285,0.2601365465499002,0.26004164385228623,36.220362500254076,108.66108750076222,108.66108750076222,108.66108750076222,108.66108750076222,4.253732832737474,2.9333749824583624,6.476449700383452,-3.54307471792509,0.8204389526848459,577.700812951079,4983.414187048922,38.62521198234702,147.014788017653,10.638099161667826,40.49690083833218,86.77218701337094,330.1828129866291,3.9099861569629755,14.885013843037022,717.6462972654277,5515.993702734573,11031.987405469146,997.5372658941252,6581.152734105876,6.119995923633138,55.07996331269824,55.07996331269824,55.07996331269824,,2.5020206882869758,18.359987770899416,18.359987770899416,18.359987770899416,18.359987770899416,6104.924000944193,3535.5266203401534,709.1584196442889,195.31537051383663,1593.1362924196876,71.78729802622624,12209.848001888386,7071.053240680307,1418.3168392885777,390.63074102767325,3186.272584839375,143.57459605245248,1155.401625902158,77.25042396469404,21.276198323335652,173.54437402674188,7.819972313925951,1435.2925945308555,12467.280000000002,31.498739191616316,69.54446711379344
135,2032,9NB,9,NB,PM-Late,5,OP,PM,3.4,67.88023654130018,8000.0,1,6,69.98968805177303,3600,1,5,0.5,0,3027.9,61.5,10.2,312.5,15.4,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,3027.9,61.5,10.2,312.5,15.4,3427.5,4226.7,1.2,0.5283375,4226.7,0.0,1.0,0.0,2422.32,49.2,8.16,250.0,12.32,2742.0,0.6526025246692144,1.9578075740076433,1.9578075740076433,1.9578075740076433,1.9578075740076433,1.9578075740076433,0.11215023581605046,0.23277177055021012,0.2327664653167088,0.23279772387388384,0.2327670028848765,58.547775126108114,175.64332537832433,175.64332537832433,175.64332537832433,175.64332537832433,1.7897305067539477,2.9148582310315185,3.036255990878819,-0.12139775984730061,0.02167409068559531,271.6637592219354,2756.2362407780647,11.452371111070338,50.047628888929665,1.899374356984344,8.300625643015655,58.199430968470956,254.30056903152905,2.8676894755416784,12.532310524458321,346.08262513400274,3081.4173748659973,15407.086874329987,494.92035695813735,3731.7796430418625,2.218848583875329,19.969637254877963,19.969637254877963,19.969637254877963,,0.933263478153546,6.656545751625987,6.656545751625987,6.656545751625987,6.656545751625987,1098.153333167635,602.7807474398396,76.23323226543944,12.643272306731475,387.40717496022523,19.088906195399513,5490.766665838175,3013.903737199198,381.1661613271972,63.21636153365738,1937.0358748011263,95.44453097699757,1358.318796109677,57.26185555535169,9.49687178492172,290.9971548423548,14.338447377708391,1730.4131256700136,17137.5,67.1880106989773,69.9862510732839
136,2032,9SB,9,SB,Night,6,OP,NT,3.4,69.98278239872569,8000.0,1,6,70.0,3600,1,5,0.5,0,783.9,29.5,1.3,233.1,30.7,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,783.9,29.5,1.3,233.1,30.7,1078.5,1667.6999999999998,1.2,0.20846249999999997,1667.6999999999998,0.0,1.0,0.0,627.12,23.6,1.04,186.48000000000002,24.560000000000002,862.8000000000001,1.7982073981776097,5.394622194532829,5.394622194532829,5.394622194532829,5.394622194532829,5.394622194532829,0.00019191551751489514,2.3957559344011844e-05,7.513112767838444e-06,0.00017091401830582797,2.5328279908327536e-05,277570.26445762004,832710.7933728603,832710.7933728603,832710.7933728603,832710.7933728603,0.0,2.914285714285714,2.915241741183997,-0.0009560268982826692,0.00016732528590493177,0.12035405934394104,783.779645940656,0.0005653984005186796,29.499434601599482,7.813637278551983e-06,1.2999921863627215,0.031872046133670805,233.06812795386634,0.0006220625545485243,30.69937793744545,0.15342138006995762,1078.34657861993,6470.0794717195795,0.21955602152199072,1667.4804439784778,6.113905153803873,55.02514638423485,55.02514638423485,55.02514638423485,,2.573352306147035,18.341715461411617,18.341715461411617,18.341715461411617,18.341715461411617,1.3423446915319732,0.7358333037041382,0.010370376584650863,0.00014331551168187908,0.5845880013567741,0.011409694374727877,8.054068149191838,4.4149998222248295,0.06222225950790518,0.0008598930700912745,3.507528008140645,0.06845816624836726,0.7221243560636462,0.0033923904031120775,4.6881823671311895e-05,0.19123227680202481,0.003732375327291146,0.9205282804197455,6471.0,69.97704413945013,70.0
137,2032,9SB,9,SB,AM-Early,1,OP,AM,3.4,69.27492966923295,8000.0,1,6,69.99719581242286,3600,1,5,0.5,0,2004.5,84.5,53.8,338.1,20.5,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,2004.5,84.5,53.8,338.1,20.5,2501.4,3495.2000000000003,1.2,0.4369,3495.2000000000003,0.0,1.0,0.0,1603.6000000000001,67.60000000000001,43.04,270.48,16.400000000000002,2001.1200000000001,0.5806711109575656,1.742013332872697,1.742013332872697,1.742013332872697,1.742013332872697,1.742013332872697,0.09855372922636542,0.18730665102940103,0.18730333892138123,0.18733400641541634,0.18729974625835982,63.37711967657962,190.13135902973886,190.13135902973886,190.13135902973886,190.13135902973886,1.5409660060403179,2.914441382585774,2.955026564559427,-0.04058518197365313,0.007166809172800224,158.0407601873996,1846.4592398126003,12.661929609587512,71.83807039041248,8.061535707176247,45.73846429282375,50.67010205524181,287.4298979447582,3.0717158386371013,17.4282841613629,232.50604339804224,2268.8939566019576,2268.8939566019576,381.4366098193276,3113.7633901806726,1.974281777255723,17.76853599530151,17.76853599530151,17.76853599530151,,0.9526170449019024,5.92284533176717,5.92284533176717,5.92284533176717,5.92284533176717,753.0633479444999,312.0169929016248,74.9946506793099,47.74722913012319,300.11117741805504,18.193297815387034,753.0633479444999,312.0169929016248,74.9946506793099,47.74722913012319,300.11117741805504,18.193297815387034,158.0407601873996,12.661929609587512,8.061535707176247,50.67010205524181,3.0717158386371013,232.50604339804224,2501.4,69.03491239186708,69.99626110819409
138,2032,9SB,9,SB,AM-Peak,1,Peak,AM,3.4,57.87048213781064,8000.0,1,6,69.96873034478892,3600,1,5,0.5,0,3968.0,161.4,66.6,338.1,10.2,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,4166.400000000001,169.47000000000003,69.92999999999999,355.00500000000005,10.709999999999999,4771.515000000001,5696.900000000001,1.2,0.7121125,5696.900000000001,0.0,1.0,0.0,3333.120000000001,135.57600000000002,55.943999999999996,284.0040000000001,8.568,3817.2120000000014,1.5694488121718917,4.708346436515675,4.708346436515675,4.708346436515675,4.708346436515675,4.708346436515675,0.1017832176877914,0.19183136007415658,0.19180283934969797,0.19188453238233127,0.19178586385032126,55.09995442341256,165.29986327023767,165.29986327023767,165.29986327023767,165.29986327023767,3.93755108799977,2.9160224043005423,3.7559521135100815,-0.8399297092095392,0.16158724519491113,339.25567853953135,3827.144321460469,26.007728473413856,143.46227152658616,10.730218044579502,59.19978195542049,54.49597473471162,300.5090252652884,1.6432212814695524,9.066778718530447,432.1328210737059,4339.382178926295,4339.382178926295,617.887106142055,5363.857893857946,5.336125961384432,48.02513365245988,48.02513365245988,48.02513365245988,,2.244083618507592,16.008377884153294,16.008377884153294,16.008377884153294,16.008377884153294,3297.1234282893174,1810.3110338018844,416.3415453108623,171.7733852369891,872.3921567185342,26.30530722104722,3297.1234282893174,1810.3110338018844,416.3415453108623,171.7733852369891,872.3921567185342,26.30530722104722,339.25567853953135,26.007728473413856,10.730218044579502,54.49597473471162,1.6432212814695524,432.1328210737059,4771.515000000001,54.31379150607811,69.95831023079292
139,2032,9SB,9,SB,AM-Shoulder,3,OP,AM,3.4,49.23472018404265,8000.0,1,6,69.95462808619858,3600,1,5,0.5,0,3790.0,265.1,75.6,476.5,25.6,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,3790.0,265.1,75.6,476.5,25.6,4632.8,6318.400000000001,1.2,0.7898000000000001,6318.400000000001,0.0,1.0,0.0,3032.0,212.08000000000004,60.48,381.20000000000005,20.480000000000004,3706.2400000000002,1.2983558107511055,3.8950674322533168,3.8950674322533168,3.8950674322533168,3.8950674322533168,3.8950674322533168,0.09669834085297556,0.18412157581275587,0.18407633721555786,0.18417204094147294,0.18406440069760752,45.56257943771251,136.68773831313754,136.68773831313754,136.68773831313754,136.68773831313754,2.837973133943875,2.91680622441789,4.659087663693577,-1.7422814392756871,0.3609691319049057,293.1893694662219,3496.8106305337783,39.048503798369275,226.05149620163075,11.132936874796938,64.46706312520305,70.2063820068895,406.2936179931105,3.7696389262870027,21.830361073713,417.3468310725646,4215.453168927435,12646.359506782306,665.66175428525,5652.7382457147505,4.414409756553758,39.72968780898383,39.72968780898383,39.72968780898383,,2.0708574794970898,13.243229269661276,13.243229269661276,13.243229269661276,13.243229269661276,2938.5037426814984,1294.2580130895344,517.1282884390434,147.43603547760213,929.7592131106597,49.92219256465854,8815.511228044496,3882.7740392686032,1551.3848653171303,442.3081064328064,2789.277639331979,149.76657769397562,879.5681083986656,117.14551139510783,33.39881062439081,210.6191460206685,11.308916778861008,1252.0404932176937,13898.400000000001,43.78539635338719,69.93951065114464
140,2032,9SB,9,SB,MD,4,OP,MD,3.4,44.65349082486391,8000.0,1,6,69.94441062466707,3600,1,5,0.5,0,4153.8,176.8,76.9,539.2,21.8,1.280839206520602,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4153.8,176.8,76.9,539.2,21.8,4968.5,6597.900000000001,1.2,0.8247375000000001,6597.900000000001,0.0,1.0,0.0,3323.0400000000004,141.44000000000003,61.52000000000001,431.36000000000007,17.44,3974.8,1.3989496815916356,4.196849044774907,4.196849044774907,4.196849044774907,4.196849044774907,4.196849044774907,0.09825696584470467,0.18751610162479596,0.18749066507518786,0.18760836627102742,0.18747663145194024,41.295182253010836,123.88554675903251,123.88554675903251,123.88554675903251,123.88554675903251,2.967538320307164,2.917374353320826,5.307079901214754,-2.389705547893928,0.5169976668463346,326.51182778058745,3827.288172219413,26.522277413811146,150.27772258618887,11.53442571542556,65.36557428457445,80.9267448746704,458.2732551253296,3.269592452521838,18.530407547478163,448.76486823701646,4519.735131762984,18078.940527051935,693.2709491498744,5904.629050850127,4.756428917411561,42.807860256704046,42.807860256704046,42.807860256704046,,2.1611566372831974,14.269286752234683,14.269286752234683,14.269286752234683,14.269286752234683,3297.493990137822,1553.0302995324896,378.45398173998854,164.58802805575698,1154.7669285416105,46.65475226797637,13189.975960551288,6212.121198129958,1513.8159269599541,658.3521122230279,4619.067714166442,186.61900907190548,1306.0473111223498,106.08910965524458,46.13770286170224,323.7069794986816,13.078369810087352,1795.0594729480658,19874.0,38.43921776141072,69.92589064471218
