,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1241.3,43.0,6.3,321.1,41.7,1.26408219651805,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1241.3,43.0,6.3,321.1,41.7,1653.3999999999999,2477.6,1.1,0.3097,2477.6,0.0,1.0,0.0,993.04,34.4,5.04,256.88000000000005,33.36000000000001,1322.72,1.033665629729363,3.100996889188089,3.100996889188089,3.100996889188089,3.100996889188089,0.04123785206659626,0.041207158457709114,0.04120437133346849,0.04123009507657224,102.68129838512804,308.0438951553841,308.0438951553841,308.0438951553841,54.95993420655445,69.999999674243,0.19491111507710515,0.6000000027922029,0.7641930545650314,-0.1641930517728285,0.0002783454643338623,40.95083661621275,1200.3491633837873,1.4175262509451936,41.582473749054806,0.2076700315206812,6.092329968479318,10.59118682326988,310.50881317673014,53.1672197219485,1600.2327802780517,9601.39668166831,77.59998593342002,2400.00001406658,0.723565940810554,2.170697822431662,2.170697822431662,2.170697822431662,1.5086822058093248,56.14870682880081,29.630630623189262,3.0770211461664494,0.45078888520625726,22.99026617423884,336.89224097280487,177.78378373913557,18.462126876998695,2.7047333112375433,137.94159704543304,245.7050196972765,8.50515750567116,1.2460201891240872,63.547120939619276,319.00331833169105,9920.4
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5910.8,88.5,58.1,369.1,25.3,1.26408219651805,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5910.8,88.5,58.1,369.1,25.3,6451.800000000001,7533.8,1.1,0.941725,7533.8,0.0,1.0,0.0,4728.64,70.8,46.480000000000004,295.28000000000003,20.240000000000002,5161.440000000001,1.5160675265554207,4.5482025796662615,4.5482025796662615,4.5482025796662615,4.5482025796662615,0.14128498603269538,0.1411768656388582,0.1411751179658416,0.14119299294317836,55.405272686974044,166.21581806092212,166.21581806092212,166.21581806092212,40.97475895125923,69.9507978162727,0.4215757953160335,0.6004220296430917,1.0250212832236627,-0.42459925358057105,0.13069245979364957,668.0858363536447,5242.714163646356,9.99532208723116,78.50467791276884,6.561819483052318,51.53818051694768,41.691466956261706,327.4085330437383,726.33444488019,5725.46555511981,5725.46555511981,842.8316619332803,6690.968338066719,1.0612472685887944,3.183741805766383,3.183741805766383,3.183741805766383,1.7592305060247502,894.4527991068478,709.0042690131658,31.822524791217948,20.891139010086018,132.73486629237811,894.4527991068478,709.0042690131658,31.822524791217948,20.891139010086018,132.73486629237811,668.0858363536447,9.99532208723116,6.561819483052318,41.691466956261706,726.33444488019,6451.800000000001
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,7413.8,212.4,111.2,361.5,16.4,1.26408219651805,3.6,1.8,0.3214285714285714,0.3214285714285714,3.246,0.715,7784.490000000001,223.02,116.76,379.575,17.22,8521.065,9518.300000000001,1.1,1.1897875000000002,9518.300000000001,0.0,1.0,0.0,6227.592000000001,178.41600000000003,93.40800000000002,303.66,13.776,6816.852000000001,1.7999683107215312,5.399904932164594,5.399904932164594,5.399904932164594,5.399904932164594,0.14253386226864986,0.14239741844115184,0.14239130524857235,0.14240642838160855,55.19166645320849,165.57499935962545,165.57499935962545,165.57499935962545,43.1495442435337,69.78405898229906,0.6879219486074653,0.6018566505375308,0.9733590640715524,-0.3715024135340216,0.1048613502175944,887.6427403933458,6896.847259606655,25.40597780859655,197.61402219140345,13.300487040658648,103.45951295934135,43.243136042359254,336.33186395764073,969.5923412849602,7551.472658715042,7551.472658715042,1133.491543068189,8860.723456931812,1.2599778175050718,3.7799334525152153,3.7799334525152153,3.7799334525152153,2.104233677516196,1428.174200595513,1118.4101627650289,96.0329054125733,50.27495589973072,163.45617651818014,1428.174200595513,1118.4101627650289,96.0329054125733,50.27495589973072,163.45617651818014,887.6427403933458,25.40597780859655,13.300487040658648,43.243136042359254,969.5923412849602,8521.065
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6722.4641675502235,1,6,70,3600,1,5,0.5,0,5119.5,197.2,49.3,398.2,8.8,1.26408219651805,3.6,1.8,0.4359424190733675,0.4359424190733675,3.246,0.715,5119.5,197.2,49.3,398.2,8.8,5773.0,7080.0,1.1,0.885,7080.0,0.0,1.0,0.0,4095.6000000000004,157.76,39.44,318.56,7.040000000000001,4618.400000000001,1.799998548078315,5.399995644234945,5.399995644234945,5.399995644234945,5.399995644234945,0.17024213724962167,0.17015041672611894,0.17014142587491532,0.1701626346820687,50.796990392949745,152.39097117884924,152.39097117884924,152.39097117884924,35.054119094664,69.90547618085596,0.4504430078046987,0.6008112996947435,1.1981473528568376,-0.5973360531620941,0.21725549461023702,697.2436973195506,4422.256302680449,26.842929742712524,170.35707025728746,6.71037783650666,42.58962216349334,54.2070089043198,343.99299109568017,785.0040138030895,4987.99598619691,14963.98795859073,960.5246467701676,6119.475353229832,1.2599989836548204,3.779996950964461,3.779996950964461,3.779996950964461,2.2024638590108228,1210.2600787058166,878.5263499823631,101.46619258240659,25.36520776181467,204.90232837923224,3630.78023611745,2635.579049947089,304.39857774721975,76.095623285444,614.7069851376967,2091.7310919586516,80.52878922813757,20.13113350951998,162.6210267129594,2355.012041409269,17319.0
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,6606.808870043984,1,6,70,3600,1,5,0.5,0,4634.1,183.3,51.8,530.9,15.2,1.26408219651805,3.6,1.8,0.44088216574791295,0.44088216574791295,3.249,0.708,4634.1,183.3,51.8,530.9,15.2,5415.3,6977.7,1.1,0.8722125,6977.7,0.0,1.0,0.0,3707.2800000000007,146.64000000000001,41.44,424.72,12.16,4332.240000000001,1.7999926541209097,5.399977962362729,5.399977962362729,5.399977962362729,5.399977962362729,0.1717564517068806,0.1716742246008808,0.17166627783668229,0.17169522435717438,50.395923871855395,151.1877716155662,151.1877716155662,151.1877716155662,34.91294326312469,69.90941076899952,0.4532052203486245,0.6007774852913563,1.2029922451241948,-0.6022147598328385,0.21967794074391556,636.7492582838844,3997.350741716116,25.174308295473164,158.12569170452684,7.113850553552114,44.686149446447885,72.92239568897911,457.97760431102085,741.9598128218887,4673.340187178112,18693.360748712446,952.3809218978975,6025.319078102103,1.2599948578846367,3.77998457365391,3.77998457365391,3.77998457365391,2.310473739569823,1199.9950643387806,802.3007911995508,95.15849700929621,26.89024535170632,275.6455307782274,4799.980257355122,3209.203164798203,380.63398803718485,107.56098140682528,1102.5821231129096,2546.9970331355375,100.69723318189266,28.455402214208455,291.68958275591643,2967.839251287555,21661.2
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4844.0,151.7,40.5,412.1,10.1,1.26408219651805,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4844.0,151.7,40.5,412.1,10.1,5458.400000000001,6687.200000000001,1.1,0.8359000000000001,6687.200000000001,0.0,1.0,0.0,3875.2000000000003,121.36,32.4,329.68000000000006,8.08,4366.72,1.7999999156812057,5.399999747043617,5.399999747043617,5.399999747043617,5.399999747043617,0.25072066306424456,0.2506594092373006,0.2506547461274558,0.2506703249823735,44.57094408425926,133.7128322527778,133.7128322527778,133.7128322527778,31.21319254065155,69.51226712738486,0.40939713267202577,0.6042099004343048,1.3455848819469487,-0.7413749815126439,0.2909742591552926,971.5927135065606,3872.4072864934396,30.420025905038802,121.27997409496119,8.121213774529568,32.378786225470435,82.64099274018892,329.4590072598111,1092.7749459263177,4365.625054073683,8731.250108147366,1335.1394107658327,5352.060589234168,1.2599999409768439,3.779999822930532,3.779999822930532,3.779999822930532,2.19921845368076,1682.275578760807,1224.206761671798,114.98769253458886,30.698186629702764,312.3829379247175,3364.551157521614,2448.413523343596,229.97538506917772,61.39637325940553,624.765875849435,1943.1854270131212,60.840051810077604,16.242427549059137,165.28198548037784,2185.5498918526355,10916.800000000001
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4659.4,93.5,27.8,372.9,10.1,1.26408219651805,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4892.37,98.175,29.19,391.545,10.605,5421.884999999999,6172.299999999999,1.1,0.7715374999999999,6172.299999999999,0.0,1.0,0.0,3913.896,78.54,23.352000000000004,313.23600000000005,8.484,4337.508,1.7999394989281536,5.3998184967844605,5.3998184967844605,5.3998184967844605,5.3998184967844605,0.24382177158728321,0.2437551227240832,0.24375212488837456,0.24376788689116183,45.1512687778281,135.4538063334843,135.4538063334843,135.4538063334843,37.75445098946738,69.63732756050169,0.7394335519502168,0.6031248106629298,1.112451615617905,-0.5093268049549752,0.17440762599077073,954.2930565283815,3938.0769434716185,19.144527338749498,79.0304726612505,5.692099620393323,23.497900379606676,76.35687781823998,315.18812218176004,1055.4865613057643,4366.398438694235,8732.79687738847,1257.8735708605298,5223.04142913947,1.2599576492497075,3.779872947749122,3.779872947749122,3.779872947749122,2.1450735687706994,1584.8674273947686,1202.368836198818,72.36388098518272,21.515413371017768,288.6192968397503,3169.734854789537,2404.737672397636,144.72776197036544,43.030826742035536,577.2385936795006,1908.586113056763,38.289054677498996,11.384199240786646,152.71375563647996,2110.9731226115287,10843.769999999999
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4252.4,82.2,12.6,365.3,29.1,1.26408219651805,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4252.4,82.2,12.6,365.3,29.1,4741.6,5720.000000000001,1.1,0.7150000000000001,5720.000000000001,0.0,1.0,0.0,3401.92,65.76,10.08,292.24,23.28,3793.2800000000007,1.7999057591460972,5.399717277438292,5.399717277438292,5.399717277438292,5.399717277438292,0.1649280949464585,0.16484951252459035,0.16484541229813793,0.16486617760130465,53.305842611103856,159.91752783331157,159.91752783331157,159.91752783331157,36.845080903888444,69.97377485895935,0.47761441343098293,0.6002248711700363,1.139907932610009,-0.5396830614399727,0.18813578448682275,561.072184760256,3691.3278152397434,10.840503943617062,71.35949605638294,1.6616417559652303,10.93835824403477,48.18049174220527,317.11950825779473,621.7548222020436,4119.845177797955,20599.22588898978,743.1200970856188,4976.879902914381,1.259934031402268,3.779802094206804,3.779802094206804,3.779802094206804,2.1512436972253464,936.2822997371284,706.9139396526675,40.97495950834089,6.280676989018849,182.1127235871011,4681.411498685642,3534.5696982633376,204.87479754170442,31.403384945094245,910.5636179355055,2805.3609238012805,54.20251971808531,8.308208779826153,240.90245871102636,3108.774111010218,23708.0
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1650.9,40.5,16.4,323.6,37.9,1.26408219651805,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1650.9,40.5,16.4,323.6,37.9,2069.3,2906.1,1.1,0.3632625,2906.1,0.0,1.0,0.0,1320.7200000000003,32.4,13.12,258.88000000000005,30.32,1655.4400000000003,0.5000006403150793,1.500001920945238,1.500001920945238,1.500001920945238,1.500001920945238,0.17638441639134742,0.17637221917095364,0.17637164228668772,0.1763789945159979,57.970384342701315,173.91115302810394,173.91115302810394,173.91115302810394,54.94732499954401,69.99890052502668,0.1431912172486049,0.600009424219224,0.764368420125066,-0.16435899590584202,0.0003660282443512658,232.95442641638041,1417.9455735836198,5.7144599011388975,34.785540098861105,2.313995946801343,14.086004053198655,45.660994100301544,277.9390058996985,286.6438763646222,1782.656123635378,10695.936741812267,394.0227762611057,2512.077223738894,0.3500004482205555,1.0500013446616665,1.0500013446616665,1.0500013446616665,0.6873045499101178,137.90814830049464,81.53415366069555,6.000190580211016,2.429698855683056,47.94410520390504,827.4488898029679,489.2049219641733,36.0011434812661,14.578193134098337,287.6646312234302,1397.7265584982824,34.28675940683338,13.883975680808057,273.9659646018093,1719.8632581877332,12415.800000000001
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,3078.0,125.1,53.1,422.2,40.5,1.26408219651805,3.6,1.8,0.4891304347826087,0.4891304347826087,3.246,0.715,3078.0,125.1,53.1,422.2,40.5,3718.8999999999996,5000.700000000001,1.1,0.6250875000000001,5000.700000000001,0.0,1.0,0.0,2462.4,100.08,42.480000000000004,337.76,32.4,2975.12,1.1943046068448304,3.5829138205344915,3.5829138205344915,3.5829138205344915,3.5829138205344915,0.16697172751091888,0.16692858948172593,0.1669251448099684,0.1669428154736135,51.263262398141485,153.7897871944245,153.7897871944245,153.7897871944245,45.10470798918221,69.9863934411271,0.41690473201290273,0.600116650321903,0.9311666536023948,-0.33105000328049183,0.0837651449830156,411.15118182288666,2666.8488181771136,16.70621323533113,108.39378676466886,7.090980151527458,46.00901984847254,56.386605354367695,365.8133946456323,491.3349805641129,3227.5650194358873,3227.5650194358873,651.7025780465655,4348.997421953434,0.8360132247913813,2.5080396743741438,2.5080396743741438,2.5080396743741438,1.5841155668583695,544.8319738775662,343.72782539253905,41.8998456027649,17.784459550230444,141.41984333203172,544.8319738775662,343.72782539253905,41.8998456027649,17.784459550230444,141.41984333203172,411.15118182288666,16.70621323533113,7.090980151527458,56.386605354367695,491.3349805641129,3718.8999999999996
