,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1600.2327802780517,5725.46555511981,7551.472658715042,4987.99598619691,4673.340187178112,4365.625054073683,4366.398438694235,4119.845177797955,53.1672197219485,726.33444488019,969.5923412849602,785.0040138030895,741.9598128218887,1092.7749459263177,1055.4865613057643,621.7548222020436,56.14870682880081,894.4527991068478,1428.174200595513,1210.2600787058166,1199.9950643387806,1682.275578760807,1584.8674273947686,936.2822997371284,1.033665629729363,1.5160675265554207,1.7999683107215312,1.799998548078315,1.7999926541209097,1.7999999156812057,1.7999394989281536,1.7999057591460972,0.04123785206659626,0.14128498603269538,0.14253386226864986,0.17024213724962167,0.1717564517068806,0.25072066306424456,0.24382177158728321,0.1649280949464585
2032,NB,10,1161.3500096691944,5191.646771974832,7525.470608064864,5579.413641592283,4734.908101783349,5361.70810030142,5732.526507846189,3022.772626194701,66.14999033080568,606.0532280251681,776.3543919351368,570.8863584077186,545.4918982166513,594.3918996985791,768.128492153812,474.52737380529874,225.9555261924791,4449.421445828743,7455.821858694124,2507.430840924699,3392.183070256003,2065.9232404372397,7553.814942842415,1688.03890990273,0.5000019514685099,1.3885939568464873,1.7999999685075934,0.7560206804218396,1.034191813031425,0.6184047243929596,1.799997568339594,0.6428567318896902,0.06931333057636148,0.13146084658861748,0.11723910977083665,0.11652189118829978,0.12973724847299614,0.1250061549332926,0.14818725523115606,0.17048929349700498
2032,NB,2,1334.5938491227616,4669.447894383789,6373.54764027847,5521.467499472401,5569.624673748436,5583.1960763713805,5707.818071449796,4311.405649144845,37.2061508772381,832.4521056162116,2239.6023597215312,1182.332500527599,1248.3753262515634,1516.303923628619,1243.1819285502045,735.0943508551549,16.46525881086081,1153.418557689274,6161.063591639346,3365.45256201975,3613.1523997553495,4307.716560386793,3453.3176019208277,378.71236897202493,0.5000022978984165,1.7999717151163068,3.59999647908328,3.5999999145236186,3.5999906219029034,3.599966255814991,3.5999999821205066,0.6737801064031287,0.034301733932025284,0.18963624420812644,0.32529611838520156,0.2206029468371406,0.22920054191637454,0.26748425082132216,0.2237495884897339,0.18246505681455397
2032,NB,3,1096.316649396852,3761.3451872528303,4052.6369969130665,3514.2008867046025,3995.185789789774,4198.002386185334,3926.9886241828162,2873.5851389848995,29.883350603148095,563.4548127471694,649.9980030869334,523.2991132953978,632.3142102102261,666.8976138146656,633.1613758171837,512.8148610151005,11.014156638049963,407.46806798171355,677.5619900876361,411.6999713052612,718.72932819053,714.8800594459408,670.9970395523691,152.3819772295595,0.5000178630098456,1.2454256432431825,1.7998741963447356,1.2562402483514665,1.7999212480363755,1.79983250063374,1.7999871533006628,0.5000062924842588,0.03427989231393794,0.16364978534752322,0.17323229245679791,0.16232985251608553,0.1713425647676241,0.1715884155611799,0.1738228611492632,0.19061583675062196
2032,NB,4,1392.5832978836795,6356.913328486238,8287.173363289756,6559.673985585013,5865.321125672084,5534.132169484514,5800.535400087623,3326.056524557009,0.11670211632039462,824.7866715137621,1060.6616367102454,709.0260144149873,968.7788743279149,1645.167830515486,1506.204599912378,538.4434754429908,0.4531830087952825,2699.500578305701,5661.92261095516,4241.888056675905,3543.438269796987,11278.06907955898,10011.648088142,802.75578586421,1.7968673844123422,1.7999989723213587,2.988011029260804,3.0963299064436898,1.7999985331100796,3.5999999816762993,3.5999856501289993,0.7784606165481903,0.00011802021501575799,0.14414800595160168,0.14220429889712183,0.12215528798673898,0.177759676163747,0.2868856060757309,0.2580844192143412,0.17570087580924726
2032,NB,5,1339.1808902167354,6880.339590203708,8219.66482797292,6634.475409205225,6389.747850670104,5652.190608357781,5949.743386793186,3497.942209469886,98.51910978326453,701.1604097962909,974.1351720270803,870.3245907947746,678.0521493298954,1884.0093916422197,1742.4516132068147,524.4577905301136,144.14629077620373,1414.9572518702564,3808.518481540611,3837.1549934492773,2726.9324148389983,16240.753928734244,14603.420077037417,1080.9514170610237,0.5000001639960076,0.8970577456091778,1.7368289347719463,1.799997612096172,1.5741986755456157,3.59999281620048,3.599999986259765,0.8636801115219426,0.08884792851164608,0.11603989719557681,0.13277969733222092,0.14541039617942428,0.1204266554942645,0.31304965913573585,0.28367110695786296,0.16448036016826303
2032,NB,6,1368.6530859176748,6926.667268146464,7952.808966772481,6526.60936522633,6212.902606690614,5556.822985497731,5866.636109835063,3461.348105211129,101.04691408232539,738.8327318535366,1007.3660332275197,727.6906347736699,670.2973933093858,1636.7770145022705,1660.1838901649369,521.5518947888709,261.9524578011284,9440.483878891484,14655.443363536402,11499.202814512173,11056.82972938309,25475.116310175297,25248.153053099682,1851.674481199291,0.500000090962848,3.163384037185998,3.5999997329951925,3.5999997401068446,3.599845638399801,3.599999797490474,3.599999958933205,0.8283194845400207,0.08852994152714846,0.12097593656173682,0.14087848596228414,0.12586915161162918,0.12231484915976583,0.2849772357712646,0.2762550206390492,0.1648478808024493
2032,NB,7,1332.0862358753195,6389.804504680452,6219.27353046002,5465.704750001811,5607.807145016708,6154.422178281952,5878.176013114911,3421.562176220495,95.91376412468031,792.6954953195489,1039.27146953998,710.1952499981887,722.5928549832925,727.8778217180484,1667.4389868850883,517.7378237795047,202.1481809478023,4720.889550378514,6306.8142225388965,4676.340852237948,4879.432363959318,8433.726406324411,20397.291359598865,1465.0429597772622,0.5000000226932468,1.7999966775501008,1.7999999702480718,1.7999864457953523,1.7999998971478863,3.2944831464028663,3.5999997464328226,0.8162399827500711,0.08723579097863676,0.13848271764256392,0.179339875618892,0.14432758538934262,0.1433399077538431,0.13249948988326973,0.2767658124480085,0.16569247968403042
2032,NB,8,1310.777406474555,6235.229525635829,6045.083152518204,4876.155749590214,5077.049069332901,5233.259943981344,5682.427910340906,3196.214776102785,89.72259352544502,805.57047436417,985.4018474817966,575.6442504097851,593.8509306670993,843.6400560186557,1415.0470896590948,496.1852238972146,248.19560200445522,6215.015680272829,7889.894951237007,4956.496366415071,5291.114413580787,7100.450575516015,22932.03121883711,1575.3511635492955,0.5000000871211825,1.7999999837183198,1.7999999742116262,1.7999993863349613,1.7999995243775322,1.799998984012586,3.5999999895837473,0.6951274794364923,0.08233011976122699,0.14355261573450764,0.17558054190645028,0.1324754335870996,0.1314935308141183,0.17394225538379626,0.24998960584509886,0.16909401611786565
2032,NB,9,1149.832818150904,5582.297841055017,5975.104252494975,4807.069795423373,4386.568126395606,4728.977601018553,5244.579387863627,2904.0086756589885,57.86718184909597,639.6021589449834,895.9907475050245,560.7302045766285,523.3318736043946,606.1223989814473,877.655612136372,462.29132434101166,143.14553350051793,4263.10989259894,6356.478416956702,3713.2184684699696,3228.0477518365797,4538.971572063031,12994.291146926818,1129.6581714623926,0.5000001094691835,1.7294498233939244,1.7999999916713725,1.5536401274890421,1.375827905173011,1.7626396536185347,3.59999995890609,0.5866276933226662,0.06143369226381414,0.12910787823285527,0.1635424325040513,0.1311733683097303,0.1338565818911689,0.14239117784381572,0.17981091925390702,0.17244288108520117
2032,SB,1,1782.656123635378,3227.5650194358873,4186.218629498894,4101.763167443831,4876.253106958798,4506.715029395405,4297.571578923682,4940.46120269945,286.6438763646222,491.3349805641129,967.7063705011067,867.4368325561686,1172.4468930412015,1313.0849706045951,975.7384210763186,751.6387973005499,137.90814830049464,544.8319738775662,1527.6389056483222,1404.9675089809941,3817.5229320834424,2004.1602738343452,1465.9208320499988,629.5593163966607,0.5000006403150793,1.1943046068448304,1.799997548507269,1.7999969717207907,3.5999999868636685,1.799999697585107,1.799924608331549,1.016851726784735,0.17638441639134742,0.16697172751091888,0.2356788831739178,0.2190489930434979,0.2430205709311995,0.28240386173348736,0.23147252364015036,0.16591413000765126
