,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1617.4338440888291,5922.58248833327,7747.729978170221,5294.709631921999,4970.906233123607,4954.618851570767,4938.058951809414,4266.640274396345,66.06615591117108,646.5175116667307,928.3150218297797,583.2903680780016,542.8937668763924,602.8811484292329,582.4210481905868,561.2597256036547,118.02251710573191,1355.2643024621268,4537.011392840032,1109.8592207073248,1072.710402415767,951.3522667948971,1042.0892660843524,626.1184210156645,1.3741125068569005,2.323188426321026,5.399999955166786,1.9663517011563552,1.9069620794272883,1.5978090003824688,1.875993029550473,1.1596611835126613,4.122337520570701,6.969565278963078,16.19999986550036,5.899055103469065,5.7208862382818655,4.793427001147406,5.6279790886514185,3.478983550537984,0.037334082049510144,0.11487624302021342,0.12495832491808523,0.1131331810921912,0.10928979312104611,0.12140827845014801,0.11966124443304213,0.13171699131946016
2032,NB,10,1248.8847014553135,5354.74176013731,7711.190700131036,5723.531674517808,4902.017890484316,5495.191265215076,6006.9043086783595,3202.4840922647786,0.9152985446865904,548.3582398626897,741.6242998689646,538.4683254821919,474.28210951568377,569.1087347849236,611.9806913216419,358.31590773522134,36.11334626304074,5084.297440500854,23918.03897854089,9218.003671491908,5904.08859402033,7067.434323736913,10142.051612135618,1596.5397074989933,5.3998803491269465,1.560046946617489,5.399999127085925,2.535649917284478,1.7621461056570467,1.880570190001831,2.606991549575596,0.6877296539040809,16.19964104738084,4.680140839852467,16.199997381257774,7.606949751853434,5.2864383169711395,5.641710570005493,7.8209746487267875,2.0631889617122425,0.0008748033105543125,0.10748809602920187,0.10141137413055881,0.09472379813102355,0.09522885843902348,0.10288504900755321,0.103061945134581,0.11143537328019963
2032,NB,2,1351.4156506502936,4974.0017188239235,7968.1900268313875,6143.83332820963,6265.102593191939,6475.952578164595,6329.307977081272,4496.38619819407,45.38434934970631,627.898281176076,801.7249731686136,681.766671790369,676.8974068080605,752.6474218354047,748.1120229187284,641.7138018059298,24.63276528175282,678.8067099859019,3407.751426370781,1368.0097272942799,1571.0842098908795,1754.5821390432059,1608.5686492854175,556.4826472587513,0.5000017435125984,1.3086457750169562,5.205399561674747,2.335266938604331,2.6240421866258155,2.6650415425851155,2.560776628342359,1.0508738764722951,1.5000052305377953,3.9259373250508687,15.61619868502424,7.005800815812993,7.872126559877446,7.995124627755347,7.682329885027078,3.1526216294168856,0.0343144637345166,0.1345344240283505,0.1098822761230527,0.11839245640023775,0.11447262807480425,0.12188710810512988,0.1254683089932734,0.1493461769307021
2032,NB,3,1104.5188760421272,3895.6289118852833,4285.201286287679,3651.6202252721378,4209.192482804365,4377.319184540716,4129.057085503743,3006.313935159563,42.08112395787266,507.67108811471667,503.008713712322,459.47977472786243,502.30751719563546,576.080815459284,513.8329144962572,441.58606484043696,19.952620977677757,326.3317803102114,488.68064240365527,336.93585388870383,467.68981712379184,461.47335623235347,488.6922013701823,226.37614410899576,0.5000119263182827,1.0000904917264803,1.5194721952766967,1.0325144350649929,1.2892655544535125,1.1843301622884452,1.4266583751068782,0.7548355122827204,1.5000357789548482,3.0002714751794413,4.5584165858300905,3.0975433051949786,3.8677966633605374,3.552990486865336,4.279975125320634,2.2645065368481614,0.03428845079747078,0.1350358621841523,0.12305300714990658,0.12653564238802345,0.11972754372176306,0.13256962088658436,0.12670424488509766,0.14610384969765283
2032,NB,4,1417.6821509076194,6641.166209093004,8443.853439555322,6757.666868704377,6362.313341400712,6621.22116782599,6729.720313948063,3511.3529493774004,0.41784909238045553,671.1337909069953,1073.766560444678,643.1331312956235,596.1866585992884,688.4788321740095,709.9496860519374,423.4470506225995,5.680464498229131,3755.2883085747976,11193.470326726234,5267.734902337988,5105.725425127652,4677.194266424187,4639.400001083621,743.6936812543418,5.3961133185215555,2.7916580676005553,5.39999963820084,3.7518974236525326,3.643182316549654,3.109176679793547,3.1395231619261064,0.7892453673833061,16.188339955564665,8.374974202801667,16.19999891460252,11.255692270957598,10.929546949648962,9.32753003938064,9.418569485778319,2.367736102149918,0.0003586990243869178,0.10801180776453194,0.1346369052134225,0.09930212785503802,0.09506990310436782,0.10648231708448362,0.10996610845575683,0.1211203386307461
2032,NB,5,1463.4439449978208,7026.878472230138,8384.017287019227,6999.102119278295,6596.628574288446,6974.608373644212,7110.305669074101,3680.433636305629,0.5560550021791303,692.4215277698626,977.1527129807743,642.0978807217057,599.7714257115538,698.4916263557884,721.749330925898,415.0663636943708,9.228111764148988,5326.718108438699,12912.128774426335,7874.041937122236,7318.2887728499245,7135.927878842658,6984.112903444489,910.3470968375576,5.397632781047427,3.1203476959444156,5.399989674180087,4.390745776225285,4.1097914048896085,3.6998405275997044,3.6618166831591235,0.788903366728766,16.192898343142282,9.361043087833247,16.19996902254026,13.172237328675855,12.329374214668825,11.099521582799113,10.98545004947737,2.3667101001862982,0.0004687272237342392,0.10607091921378163,0.12397169533293476,0.09516976411425415,0.09204237537104815,0.10239556354829316,0.10551653650212992,0.11392029769589745
2032,NB,6,1495.5547335194458,7106.607564641111,8256.072905706427,6758.020928872317,6418.916952390122,6651.033339256747,6958.799811955201,3642.7806500024617,1.0452664805541672,698.1924353588893,866.9570942935732,628.0790711276835,589.4830476098782,673.4666607432526,704.8351880447985,412.51934999753826,29.91157964649937,10018.838102496515,20564.1212288104,11778.242521826478,11424.202982128909,10461.012540708278,11970.150876560983,1579.785526989273,5.399855544706088,3.2453923447150115,5.399999980152423,3.7523779887707596,3.6439694412608215,3.112415863276107,3.5265385178387727,0.7715289515638823,16.199566634118263,9.736177034145035,16.19999994045727,11.257133966312278,10.931908323782464,9.337247589828321,10.579615553516318,2.314586854691647,0.0008810110190909915,0.10593073142888763,0.1128866719649125,0.09657993587227529,0.09313866171711173,0.10329594964423647,0.10483215873802283,0.11473703809322565
2032,NB,7,1453.2053010389675,6654.775219482704,6738.651283000951,5739.661967766315,5894.623931529274,6360.400829531014,6975.682566970225,3604.06577705369,0.7946989610324384,658.2247805172956,651.8787169990499,548.4380322336854,550.7760684707257,646.9991704689855,707.1674330297753,406.7342229463097,18.95648802927112,6494.064809143976,7953.704188302485,5439.17716000353,6759.419390285277,7234.090522801318,9668.27518029873,1261.5002727277588,5.399772052817658,2.7013615248295295,3.260581348023328,2.3506720272841504,2.805272105084672,2.7384326865404516,3.531545005670739,0.768462692785324,16.199316158452973,8.104084574488589,9.781744044069985,7.052016081852451,8.415816315254016,8.215298059621354,10.594635017012216,2.305388078355972,0.0006778151724949798,0.10573961563800462,0.10279561398214142,0.09728695168734476,0.09379017245968932,0.10304161098690029,0.10498753231343803,0.11393897544259678
