,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1504.9459773841227,4720.852379348752,4635.023533547252,4885.270638765064,5934.166150523077,8146.1991537651975,6297.538189461841,4112.587874993294,228.41602261587747,797.607620651248,1289.2696664527482,598.2393612349354,707.6818494769225,881.0488462348038,1183.6068105381576,562.6601250067064,592.1302395920968,7049.771310104563,11440.551692583762,4540.260489075099,6338.922326733514,10366.724915250712,10164.10216671605,2877.1223500626843,0.500000112,1.949999984,1.94999996,1.520128963,1.949999007,2.692054943,1.949999995,1.136031346,1.450623854,5.849999941,5.849999224,4.490795407,5.821010174,7.600901371,5.849999924,3.363551939,0.158850097,0.17677088,0.265785174,0.132933137,0.130519568,0.118804691,0.193353712,0.146718415
2032,NB,2,1703.8261669748592,6766.094527311486,6094.91053772191,6048.796651974327,5899.847935107076,6237.872139141033,5970.123453442976,3043.1951372445596,256.54783302514056,1049.7274726885148,1453.71166227809,700.7653480256741,660.7380648929236,784.8338608589656,724.7311465570236,440.3828627554401,533.231360563596,14624.954514005964,20409.436565386604,5393.518807333156,3705.87781562498,4165.8980569102605,4894.361290127655,1229.5538825881029,0.504531419,3.899999977,3.899999991,1.949999913,1.526553225,1.522253583,1.932832349,0.780449868,1.512105201,11.69999949,11.69999985,5.836780549,4.480572116,4.492239251,5.680149339,2.328978479,0.142239957,0.147038878,0.210097167,0.113379679,0.109375896,0.121441759,0.117619739,0.137392483
2032,NB,3,1892.0122932208687,7550.409679380888,6926.913372203481,6474.274517179401,6523.213103447839,6988.943648834313,6558.554149610476,3381.3112194823743,290.5117067791312,1149.7383206191132,1475.2265277965182,1038.3614828205978,779.6848965521615,828.5663511656873,893.921650389524,496.9227805176255,839.8322125833295,19055.5168240699,24655.961372303962,9554.072817255328,6634.099123475233,6542.290359584635,7249.720935255031,1979.1841280283438,0.588063546,3.899999917,3.899999997,1.949999891,1.949999461,1.900331978,1.949998292,0.933294684,1.76154695,11.69999505,11.69999998,5.849999095,5.849985049,5.534624678,5.849971766,2.776579867,0.151248835,0.151565472,0.200584076,0.157697732,0.12202674,0.120367509,0.136767941,0.145574957
2032,NB,4,1950.080245878935,8088.362965393913,7689.696689318071,6825.173879157591,6662.238061273366,7041.651054725931,6396.373594587258,3484.8503546199727,297.28775412106495,871.1050346060867,963.8153106819282,912.0441208424094,858.1959387266339,1008.6449452740673,1278.6518054127416,508.03964538002725,785.5454815747531,6467.88129382248,14239.310182961088,7476.842313410794,6523.896270322984,7280.558952976084,9274.74753373558,1857.1528237360378,0.602640605,1.949999616,3.899999624,1.949999967,1.949999993,1.949999868,1.949999998,0.960296354,1.805370093,5.849969901,11.69999268,5.849999671,5.849999538,5.849987034,5.84999989,2.858221616,0.150311444,0.111193633,0.127953152,0.134594292,0.130285103,0.14281514,0.189638755,0.144559546
2032,NB,5,2085.2853137502784,7312.787284048563,5659.56420896403,4389.972978757223,4919.598123503961,4405.136458570925,4211.574396187221,3834.6489838093185,308.05068624972165,823.3067159514368,1430.9576910359708,1386.2690212427776,778.45187649604,996.0395414290753,1329.9707038127783,536.5090161906817,500.9450115742362,5937.905802352836,10396.653960351669,5543.540493930994,2891.107538462524,3499.6513054844427,4699.717443657296,1267.1288500711482,0.614573123,3.119999734,3.119999932,1.559967025,1.559999981,1.559999969,1.559999411,1.023689901,1.84201154,9.33822958,9.359998474,4.679783584,4.679999803,4.679999081,4.679998381,3.054556765,0.160883557,0.127105584,0.252644786,0.299994816,0.170999177,0.230648469,0.299999977,0.153404894
2032,NB,6,1464.1879322256002,5103.554018866905,4475.245778447319,3563.687225075965,3526.499021553223,3264.8112339469203,3393.9367180308204,2652.361410295539,213.2580677744,600.2619811330943,496.1199215526809,486.12877492403527,468.95297844677754,522.23876605308,491.24808196917934,412.1525897044608,184.04744397264395,959.9142436455825,930.5094617437603,722.4944350389974,565.9731726218027,540.3627879328974,761.1086984946173,447.54456529973817,0.500000995,1.056537252,1.23732076,0.892414197,0.778678564,0.706247231,1.052640064,0.723638419,1.415645247,3.153823886,3.692689995,2.672169474,2.33093017,2.115868604,3.151206,2.167353927,0.15564965,0.131531123,0.124726473,0.150035084,0.146705961,0.172375055,0.158048904,0.168109734
2032,NB,7,1782.1936580392962,8141.219810022304,6682.4194676434,5437.501639475328,5882.7807522539115,5718.98478518368,5086.234756697925,3862.75242413752,254.494341960704,800.220189977696,972.1897323565997,527.9603605246721,656.9812477460896,821.11521481632,1177.4772433020744,512.94757586248,100.13744964615907,1089.3771636392403,1325.073233160831,360.26998349133686,660.4748660705245,1082.0946873557145,1557.3443000455725,324.7630440951134,0.500009483,1.949991525,1.949999829,0.887667197,1.407549141,1.949999852,1.949999664,0.914087975,1.483864231,5.826561368,5.849998147,2.659129506,4.209069396,5.849995638,5.849990239,2.73832976,0.155631735,0.111915973,0.158853638,0.11062097,0.125562426,0.157010644,0.235032284,0.146528605
2032,SB,1,1964.2183483541592,7971.700128848833,7588.002810418075,6981.8040223861135,6409.876062927602,7165.355825711393,6382.849929127087,3466.9468012350544,270.37965164584097,928.5818711511665,1008.0825895819253,709.8659776138861,1062.0759370723983,829.8241742886072,1239.0223708729131,499.61919876494625,732.2362805986236,8161.739632418136,8902.082171728282,6876.074598316726,9574.793566847806,11891.280359031824,10630.110752845352,2108.8115402270505,0.521258548,1.949999919,1.94999999,1.949997479,1.949999997,3.28011028,1.949999983,0.936934184,1.561551483,5.849999417,5.849999966,5.723831976,5.84999994,9.226570398,5.849999807,2.786078551,0.147547336,0.128051344,0.143701624,0.1127082,0.173973582,0.126329542,0.198647796,0.153575385
