,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,132276723.918,,132276723.918,,0.0,,0.0,,99738952.273,,34272.341,,0.622,,0.219,
1,2026.0,152354423.072,0.152,152354423.068,0.152,0.0,,0.0,,102949627.226,0.032,35361.984,0.032,0.694,0.116,0.219,0.0
2,2026.9999999999995,175479627.42,0.152,175479627.411,0.152,0.0,,0.0,,106263656.319,0.032,36486.271,0.032,0.775,0.117,0.219,0.0
3,2027.999999999999,202114904.305,0.152,202114904.289,0.152,0.0,,0.0,,109684366.603,0.032,37646.302,0.032,0.865,0.116,0.219,0.0
4,2029.0,232793032.118,0.152,232793032.094,0.152,0.0,,0.0,,113215192.229,0.032,38843.216,0.032,0.966,0.117,0.219,0.0
5,2030.0,268127657.33,0.152,268127657.296,0.152,0.0,,0.0,,116859677.896,0.032,40078.184,0.032,1.078,0.116,0.219,0.0
6,2031.0000000000007,308825569.095,0.152,308825569.048,0.152,0.0,,0.0,,120621482.41,0.032,41352.416,0.032,1.204,0.117,0.219,0.0
7,2032.0000000000005,355700836.969,0.152,355700836.906,0.152,0.031,inf,0.031,inf,124504382.355,0.032,42667.16,0.032,1.344,0.116,0.219,0.0
8,2033.0000000000007,386332159.309,0.086,385934619.966,0.085,0.308,8.935,0.308,8.935,126565629.28,0.017,43376.577,0.017,1.435,0.068,0.219,0.0
9,2034.0000000000002,419601310.438,0.086,418738207.601,0.085,3.041,8.873,3.041,8.873,128661001.42,0.017,44097.79,0.017,1.533,0.068,0.22,0.005
10,2034.9999999999993,455735448.057,0.086,454330027.506,0.085,30.042,8.879,30.042,8.879,130791063.74,0.017,44830.994,0.017,1.638,0.068,0.22,0.0
11,2035.9999999999998,494981291.643,0.086,492947073.247,0.085,296.744,8.878,296.744,8.878,132956390.557,0.017,45576.388,0.017,1.75,0.068,0.221,0.005
12,2036.999999999999,537606807.021,0.086,534846482.317,0.085,2931.157,8.878,2931.157,8.878,135157565.696,0.017,46334.177,0.017,1.87,0.069,0.221,0.0
13,2038.0000000000005,583903036.005,0.086,580307248.328,0.085,28953.122,8.878,28953.122,8.878,137395182.648,0.017,47104.564,0.017,1.998,0.068,0.222,0.005
14,2038.999999999999,634186083.589,0.086,629632078.729,0.085,285990.609,8.878,285990.609,8.878,139669844.731,0.017,47887.761,0.017,2.134,0.068,0.222,0.0
15,2039.9999999999998,688799276.28,0.086,683149410.431,0.085,2824932.924,8.878,2824932.924,8.878,141982165.25,0.017,48683.98,0.017,2.28,0.068,0.223,0.005
16,2041.0000000000002,756934773.167,0.099,733230598.367,0.073,4306596.404,0.524,4306596.404,0.524,144261886.812,0.016,49424.799,0.015,2.468,0.082,0.224,0.004
17,2041.9999999999995,831810181.225,0.099,786983201.877,0.073,6565385.121,0.524,6565385.121,0.524,146578212.482,0.016,50176.892,0.015,2.672,0.083,0.225,0.004
18,2043.0,914092207.303,0.099,844676369.775,0.073,10008897.455,0.524,10008897.455,0.524,148931729.989,0.016,50940.428,0.015,2.892,0.082,0.226,0.004
19,2044.0000000000002,1004513508.386,0.099,906598981.979,0.073,15258515.14,0.524,15258515.14,0.524,151323036.5,0.016,51715.584,0.015,3.13,0.082,0.227,0.004
20,2044.9999999999993,1103879215.321,0.099,973061095.985,0.073,23261531.583,0.524,23261531.583,0.524,153752738.77,0.016,52502.535,0.015,3.388,0.082,0.228,0.004
21,2045.9999999999993,1213074101.886,0.099,1044395499.377,0.073,35462090.945,0.524,35462090.945,0.524,156221453.296,0.016,53301.46,0.015,3.668,0.083,0.229,0.004
22,2046.9999999999995,1333070463.003,0.099,1120959376.158,0.073,54061783.926,0.524,54061783.926,0.524,158729806.476,0.016,54112.544,0.015,3.97,0.082,0.23,0.004
23,2048.0,1464936772.261,0.099,1203136095.231,0.073,82416924.76,0.524,82416924.76,0.524,161278434.761,0.016,54935.969,0.015,4.298,0.083,0.231,0.004
24,2049.000000000001,1609847195.841,0.099,1291337129.994,0.073,125644198.057,0.524,125644198.057,0.524,163867984.827,0.016,55771.924,0.015,4.652,0.082,0.232,0.004
25,2049.999999999999,1769092047.54,0.099,1386004118.661,0.073,191543964.439,0.524,191543964.439,0.524,166499113.728,0.016,56620.6,0.015,5.035,0.082,0.232,0.0
