,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,10979502.433565,,7806862.270941,,21388.663756,,2.00913,,0.119973,,0.0,,0.0,,,,,
1,2033.0000000000007,12191595.151387,0.11039596057800938,7979207.462015,0.022076115229483273,21860.842362,0.02207611524434494,2.182744,0.08641252681508926,0.119639,-0.0027839597242712566,0.0,,0.0,,,,,
2,2034.0000000000002,13537498.009103,0.11039596057804468,8155357.365387,0.02207611522955899,22343.444837,0.022076115229616722,2.371359,0.08641187422803598,0.119306,-0.002783373314721782,0.0,,0.0,,,,,
3,2034.9999999999993,15031983.105641,0.11039596057802292,8335395.974323,0.022076115229495707,22836.7013,0.022076115236410843,2.576274,0.08641247487200387,0.118974,-0.0027827602970512677,0.0,,0.0,,,,,
4,2035.9999999999998,16691453.319981,0.11039596057803291,8519409.136336,0.02207611522954034,23340.846949,0.02207611521371522,2.798895,0.08641200431320573,0.118643,-0.002782120463294513,0.0,,0.0,,,,,
5,2036.999999999999,18534122.342683,0.11039596057799095,8707484.594117,0.022076115229499038,23856.122176,0.02207611523805819,3.040754,0.08641231628910706,0.118313,-0.002781453604510986,0.0,,0.0,,,,,
6,2038.0000000000005,20580214.582174,0.11039596057801826,8899712.027376,0.022076115229520132,24382.772678,0.022076115225877935,3.303512,0.08641212015177802,0.117984,-0.0027807595107891547,0.0,,0.0,,,,,
7,2038.999999999999,22852187.139875,0.11039596057802603,9096183.095602,0.022076115229531457,24921.049577,0.022076115219073378,3.588976,0.0864122788111561,0.117656,-0.002780037971250371,0.0,,0.0,,,,,
8,2039.9999999999998,25374976.290491,0.11039596057805623,9296991.481769,0.022076115229484605,25471.209539,0.022076115225409643,3.899107,0.08641211309298247,0.117329,-0.0027792887740530903,0.0,,0.0,,,,,
9,2041.0000000000002,28539146.654011,0.12469648551773194,9703676.535399,0.04374372660526715,26585.415165,0.043743726590368404,4.201522,0.07756006695892159,0.119597,0.019330259356169277,0.0,,0.0,,,,,
10,2041.9999999999995,32097877.941442,0.12469648551775614,10128151.508829,0.043743726605221855,27748.360298,0.043743726617857526,4.527392,0.07755998897542371,0.12191,0.019339949998745887,0.0,,0.0,,,,,
11,2043.0,36100370.513317,0.12469648551773327,10571194.599448,0.04374372660527315,28962.176985,0.04374372661895576,4.878536,0.07755988436609873,0.124266,0.019325732097448922,0.0,,0.0,,,,,
12,2044.0000000000002,40601959.842216,0.12469648551774348,11033618.045897,0.043743726605236066,30229.090537,0.043743726607849975,5.256916,0.07756015329188926,0.126669,0.019337550094152833,0.0,,0.0,,,,,
13,2044.9999999999993,45664881.539673,0.12469648551774615,11516269.617163,0.04374372660520742,31551.423609,0.04374372660604808,5.664642,0.07755992296624092,0.129118,0.01933385437636681,0.0,,0.0,,,,,
14,2045.9999999999993,51359131.779255,0.1246964855177588,12020034.166808,0.043743726605204314,32931.600457,0.0437437265938867,6.103992,0.07756006469605681,0.131614,0.01933115444786937,0.0,,0.0,,,,,
15,2046.9999999999995,57763435.011371,0.12469648551774837,12545835.255187,0.04374372660528203,34372.151384,0.043743726603296285,6.577417,0.07755989850576461,0.134159,0.019336848663515926,0.0,,0.0,,,,,
16,2048.0,64966332.348721,0.12469648551773416,13094636.842624,0.04374372660521764,35875.717377,0.043743726605949496,7.087562,0.07756008171596851,0.136753,0.019335266363046832,0.0,,0.0,,,,,
17,2049.000000000001,73067405.669585,0.12469648551775592,13667445.056663,0.04374372660526693,37445.05495,0.04374372661342529,7.637273,0.07755995644200375,0.139396,0.019326815499477012,0.0,,0.0,,,,,
18,2049.999999999999,82178654.362482,0.12469648551775037,14265310.036613,0.04374372660518122,39083.041196,0.04374372659319592,8.22962,0.0775600138950121,0.142092,0.01934058366093727,0.0,,0.0,,,,,
