,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,167474783.147,,167474783.147,,0.0,,0.0,,75178074.749,,25767.288,,1.047,,0.164,
1,2026.0,187975160.28,0.122,187975160.258,0.122,0.0,,0.0,,78296660.873,0.041,26770.812,0.039,1.132,0.081,0.166,0.012
2,2026.9999999999995,210984962.741,0.122,210984962.692,0.122,0.0,,0.0,,81544614.228,0.041,27813.419,0.039,1.223,0.08,0.168,0.012
3,2027.999999999999,236811366.121,0.122,236811366.04,0.122,0.0,,0.0,,84927301.311,0.041,28896.631,0.039,1.321,0.08,0.169,0.006
4,2029.0,265799146.99,0.122,265799146.868,0.122,0.0,,0.0,,88450311.234,0.041,30022.03,0.039,1.427,0.08,0.171,0.012
5,2030.0,298335285.581,0.122,298335285.409,0.122,0.0,,0.0,,92119464.962,0.041,31191.258,0.039,1.541,0.08,0.173,0.012
6,2031.0000000000007,334854131.89,0.122,334854131.659,0.122,0.0,,0.0,,95940824.927,0.041,32406.022,0.039,1.665,0.08,0.175,0.012
7,2032.0000000000005,375843204.151,0.122,375843203.849,0.122,0.151,inf,0.151,inf,99920705.049,0.041,33668.096,0.039,1.799,0.08,0.176,0.006
8,2033.0000000000007,415807475.629,0.106,409428547.526,0.089,1.752,10.603,1.752,10.603,103464946.415,0.035,34959.274,0.038,1.917,0.066,0.181,0.028
9,2034.0000000000002,460021239.92,0.106,446015077.065,0.089,20.3,10.587,20.3,10.587,107134903.937,0.035,36299.97,0.038,2.042,0.065,0.185,0.022
10,2034.9999999999993,508936355.358,0.106,485870978.395,0.089,235.169,10.585,235.169,10.585,110935036.833,0.035,37692.081,0.038,2.176,0.066,0.19,0.027
11,2035.9999999999998,563052727.414,0.106,529288402.536,0.089,2724.332,10.585,2724.332,10.585,114869962.496,0.035,39137.58,0.038,2.319,0.066,0.194,0.021
12,2036.999999999999,622923417.654,0.106,576585607.118,0.089,31560.214,10.585,31560.214,10.585,118944462.096,0.035,40638.515,0.038,2.47,0.065,0.199,0.026
13,2038.0000000000005,689160295.954,0.106,628109289.271,0.089,365611.496,10.585,365611.496,10.585,123163486.398,0.035,42197.01,0.038,2.632,0.066,0.204,0.025
14,2038.999999999999,762440293.716,0.106,684237126.972,0.089,4235451.859,10.585,4235451.862,10.585,127532161.77,0.035,43815.274,0.038,2.804,0.065,0.209,0.025
15,2039.9999999999998,843512322.017,0.106,745380547.5,0.089,49065887.24,10.585,49065887.277,10.585,132055796.416,0.035,45495.599,0.038,2.988,0.066,0.214,0.024
16,2041.0000000000002,887240731.565,0.052,779266934.297,0.045,53556840.451,0.092,53556840.536,0.092,133521116.973,0.011,46068.046,0.013,3.104,0.039,0.214,0.0
17,2041.9999999999995,933236059.748,0.052,814693859.297,0.045,58458846.266,0.092,58458846.409,0.092,135002697.054,0.011,46647.695,0.013,3.224,0.039,0.214,0.0
18,2043.0,981615825.591,0.052,851731358.236,0.045,63809527.933,0.092,63809528.142,0.092,136500717.077,0.011,47234.639,0.013,3.349,0.039,0.214,0.0
19,2044.0000000000002,1032503640.409,0.052,890452650.8,0.045,69649952.32,0.092,69649952.606,0.092,138015359.465,0.011,47828.967,0.013,3.479,0.039,0.214,0.0
20,2044.9999999999993,1086029523.635,0.052,930934285.383,0.045,76024945.102,0.092,76024945.478,0.092,139546808.662,0.011,48430.773,0.013,3.614,0.039,0.214,0.0
21,2045.9999999999993,1142330235.018,0.052,973256290.407,0.045,82983434.809,0.092,82983435.289,0.092,141095251.161,0.011,49040.152,0.013,3.754,0.039,0.214,0.0
22,2046.9999999999995,1201549624.056,0.052,1017502332.539,0.045,90578828.35,0.092,90578828.949,0.092,142660875.523,0.011,49657.198,0.013,3.9,0.039,0.214,0.0
23,2048.0,1263838997.526,0.052,1063759882.085,0.045,98869420.916,0.092,98869421.653,0.092,144243872.402,0.011,50282.008,0.013,4.051,0.039,0.214,0.0
24,2049.000000000001,1329357506.08,0.052,1112120385.915,0.045,107918843.403,0.092,107918844.298,0.092,145844434.568,0.011,50914.68,0.013,4.208,0.039,0.214,0.0
25,2049.999999999999,1398272550.88,0.052,1162679448.246,0.045,117796550.78,0.092,117796551.855,0.092,147462756.928,0.011,51555.312,0.013,4.371,0.039,0.214,0.0
