,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,202634651.95,,202634651.95,,0.0,,0.0,,89466534.457,,23771.606,,0.938,,0.163,
1,2026.0,227511343.503,0.123,227511343.481,0.123,0.0,,0.0,,93011168.002,0.04,24640.658,0.037,1.016,0.083,0.164,0.006
2,2026.9999999999995,255442052.603,0.123,255442052.554,0.123,0.0,,0.0,,96696238.718,0.04,25541.481,0.037,1.1,0.083,0.165,0.006
3,2027.999999999999,286801709.459,0.123,286801709.377,0.123,0.0,,0.0,,100527310.678,0.04,26475.237,0.037,1.192,0.084,0.167,0.012
4,2029.0,322011273.048,0.123,322011272.926,0.123,0.0,,0.0,,104510168.4,0.04,27443.13,0.037,1.291,0.083,0.168,0.006
5,2030.0,361543381.891,0.123,361543381.719,0.123,0.0,,0.0,,108650825.586,0.04,28446.407,0.037,1.398,0.083,0.169,0.006
6,2031.0000000000007,405928698.557,0.123,405928698.326,0.123,0.0,,0.0,,112955534.195,0.04,29486.363,0.037,1.515,0.084,0.17,0.006
7,2032.0000000000005,455763033.057,0.123,455763032.755,0.123,0.151,inf,0.151,inf,117430793.889,0.04,30564.338,0.037,1.641,0.083,0.172,0.012
8,2033.0000000000007,505672373.608,0.11,499487330.258,0.096,1.752,10.603,1.752,10.603,121642578.83,0.036,31728.324,0.038,1.754,0.069,0.175,0.017
9,2034.0000000000002,561047147.056,0.11,547406382.611,0.096,20.3,10.587,20.3,10.587,126005424.084,0.036,32936.638,0.038,1.874,0.068,0.179,0.023
10,2034.9999999999993,622485857.738,0.11,599922619.796,0.096,235.169,10.585,235.169,10.585,130524747.594,0.036,34190.969,0.038,2.003,0.069,0.184,0.028
11,2035.9999999999998,690652550.533,0.11,657477079.508,0.096,2724.332,10.585,2724.332,10.585,135206161.627,0.036,35493.069,0.038,2.141,0.069,0.188,0.022
12,2036.999999999999,766283988.027,0.11,720553111.041,0.096,31560.214,10.585,31560.214,10.585,140055479.737,0.036,36844.757,0.038,2.288,0.069,0.192,0.021
13,2038.0000000000005,850197613.625,0.11,789680434.518,0.096,365611.496,10.585,365611.496,10.585,145078723.989,0.036,38247.922,0.038,2.446,0.069,0.196,0.021
14,2038.999999999999,943300386.68,0.11,865439589.538,0.096,4235451.859,10.585,4235451.862,10.585,150282132.437,0.036,39704.523,0.038,2.614,0.069,0.201,0.026
15,2039.9999999999998,1046598585.142,0.11,948466810.626,0.096,49065887.24,10.585,49065887.277,10.585,155672166.869,0.036,41216.597,0.038,2.794,0.069,0.205,0.02
16,2041.0000000000002,1101280804.721,0.052,993021120.529,0.047,53670190.884,0.094,53670190.969,0.094,157643770.343,0.013,41827.426,0.015,2.897,0.037,0.206,0.005
17,2041.9999999999995,1158820036.703,0.052,1039668372.967,0.047,58706558.704,0.094,58706558.845,0.094,159640344.371,0.013,42447.308,0.015,3.004,0.037,0.206,0.0
18,2043.0,1219365553.006,0.052,1088506884.096,0.047,64215535.254,0.094,64215535.46,0.094,161662205.208,0.013,43076.377,0.015,3.115,0.037,0.206,0.0
19,2044.0000000000002,1283074424.643,0.052,1139639588.48,0.047,70241469.761,0.094,70241470.044,0.094,163709673.114,0.013,43714.768,0.015,3.229,0.037,0.206,0.0
20,2044.9999999999993,1350111929.203,0.052,1193174256.045,0.047,76832873.146,0.094,76832873.518,0.094,165783072.404,0.013,44362.621,0.015,3.349,0.037,0.207,0.005
21,2045.9999999999993,1420651979.627,0.052,1249223719.218,0.047,84042808.556,0.094,84042809.033,0.094,167882731.502,0.013,45020.074,0.015,3.472,0.037,0.207,0.0
22,2046.9999999999995,1494877575.379,0.052,1307906110.738,0.047,91929318.544,0.094,91929319.14,0.094,170008982.992,0.013,45687.271,0.015,3.6,0.037,0.207,0.0
23,2048.0,1572981277.2,0.052,1369345112.64,0.047,100555892.326,0.094,100555893.06,0.094,172162163.668,0.013,46364.356,0.015,3.733,0.037,0.207,0.0
24,2049.000000000001,1655165706.66,0.052,1433670216.935,0.047,109991976.897,0.094,109991977.79,0.094,174342614.592,0.013,47051.475,0.015,3.871,0.037,0.208,0.005
25,2049.999999999999,1741644071.81,0.052,1501016998.529,0.047,120313536.103,0.094,120313537.178,0.094,176550681.143,0.013,47748.778,0.015,4.013,0.037,0.208,0.0
