,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,205373263.614,,205373263.614,,0.0,,0.0,,89154181.248,,23737.506,,0.952,,0.163,
1,2026.0,230358177.173,0.122,230283785.554,0.121,0.0,,0.0,,92608743.635,0.039,24599.355,0.036,1.03,0.082,0.164,0.006
2,2026.9999999999995,258382658.272,0.122,258215801.589,0.121,0.0,,0.0,,96197164.032,0.039,25492.496,0.036,1.115,0.083,0.165,0.006
3,2027.999999999999,289816488.891,0.122,289535800.491,0.121,0.0,,0.0,,99924629.194,0.039,26418.064,0.036,1.207,0.083,0.167,0.012
4,2029.0,325074437.251,0.122,324654723.878,0.121,0.0,,0.0,,103796526.852,0.039,27377.238,0.036,1.306,0.082,0.168,0.006
5,2030.0,364621730.663,0.122,364033358.077,0.121,0.0,,0.0,,107818453.502,0.039,28371.236,0.036,1.414,0.083,0.169,0.006
6,2031.0000000000007,408980194.186,0.122,408188379.981,0.121,0.0,,0.0,,111996222.496,0.039,29401.325,0.036,1.531,0.083,0.17,0.006
7,2032.0000000000005,458735136.087,0.122,457699136.231,0.121,517999.928,inf,517999.928,inf,116335872.441,0.039,30468.813,0.036,1.657,0.082,0.171,0.006
8,2033.0000000000007,495513411.982,0.08,490123521.46,0.071,858185.707,0.657,858185.707,0.657,118618545.342,0.02,31103.095,0.021,1.753,0.058,0.172,0.006
9,2034.0000000000002,535240320.914,0.08,524844919.451,0.071,1421781.488,0.657,1421781.488,0.657,120946007.484,0.02,31750.581,0.021,1.855,0.058,0.173,0.006
10,2034.9999999999993,578152264.308,0.08,562026055.5,0.071,2355507.185,0.657,2355507.185,0.657,123319137.697,0.02,32411.546,0.021,1.963,0.058,0.174,0.006
11,2035.9999999999998,624504596.653,0.08,601841182.708,0.071,3902437.995,0.657,3902437.995,0.657,125738832.052,0.02,33086.271,0.021,2.077,0.058,0.175,0.006
12,2036.999999999999,674573145.03,0.08,644476898.639,0.071,6465283.741,0.657,6465283.741,0.657,128206004.202,0.02,33775.041,0.021,2.198,0.058,0.177,0.011
13,2038.0000000000005,728655850.468,0.08,690133019.829,0.071,10711225.625,0.657,10711225.625,0.657,130721585.727,0.02,34478.15,0.021,2.325,0.058,0.178,0.006
14,2038.999999999999,787074540.89,0.08,739023518.243,0.071,17745602.355,0.657,17745602.355,0.657,133286526.489,0.02,35195.896,0.021,2.461,0.058,0.179,0.006
15,2039.9999999999998,850176846.202,0.08,791377524.077,0.071,29399661.063,0.657,29399661.063,0.657,135901794.984,0.02,35928.584,0.021,2.604,0.058,0.18,0.006
16,2041.0000000000002,908872004.184,0.069,841383002.837,0.063,33178487.856,0.129,33178487.856,0.129,139048729.937,0.023,36850.8,0.026,2.714,0.042,0.182,0.011
17,2041.9999999999995,971619403.281,0.069,894548222.467,0.063,37443018.614,0.129,37443018.614,0.129,142268535.154,0.023,37796.686,0.026,2.828,0.042,0.185,0.016
18,2043.0,1038698805.207,0.069,951072840.336,0.063,42255682.326,0.129,42255682.326,0.129,145562898.014,0.023,38766.852,0.026,2.948,0.042,0.187,0.011
19,2044.0000000000002,1110409286.08,0.069,1011169129.743,0.063,47686932.17,0.129,47686932.17,0.129,148933544.97,0.023,39761.921,0.026,3.073,0.042,0.19,0.016
20,2044.9999999999993,1187070569.862,0.069,1075062777.089,0.063,53816276.879,0.129,53816276.879,0.129,152382242.453,0.023,40782.53,0.026,3.203,0.042,0.193,0.016
21,2045.9999999999993,1269024453.863,0.069,1142993729.422,0.063,60733444.684,0.129,60733444.684,0.129,155910797.798,0.023,41829.337,0.026,3.338,0.042,0.195,0.01
22,2046.9999999999995,1356636332.658,0.069,1215217095.541,0.063,68539696.856,0.129,68539696.856,0.129,159521060.188,0.023,42903.013,0.026,3.479,0.042,0.198,0.015
23,2048.0,1450296827.208,0.069,1292004104.032,0.063,77349310.08,0.129,77349310.08,0.129,163214921.627,0.023,44004.248,0.026,3.626,0.042,0.201,0.015
24,2049.000000000001,1550423526.464,0.069,1373643121.842,0.063,87291249.368,0.129,87291249.368,0.129,166994317.932,0.023,45133.75,0.026,3.78,0.042,0.204,0.015
25,2049.999999999999,1657462849.203,0.069,1460440737.22,0.063,98511055.992,0.129,98511055.992,0.129,170861229.742,0.023,46292.244,0.026,3.94,0.042,0.207,0.015
