,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,168436318.221,,168436318.221,,0.0,,0.0,,73295440.77,,24809.503,,1.094,,0.158,
1,2026.0,188914746.464,0.122,187398367.583,0.113,0.0,,0.0,,76245172.211,0.04,25885.409,0.043,1.176,0.075,0.161,0.019
2,2026.9999999999995,211882934.8,0.122,208495106.897,0.113,0.0,,0.0,,79313613.84,0.04,27007.974,0.043,1.264,0.075,0.163,0.012
3,2027.999999999999,237643587.384,0.122,231966853.076,0.113,0.0,,0.0,,82505543.079,0.04,28179.22,0.043,1.359,0.075,0.166,0.018
4,2029.0,266536211.036,0.122,258080977.184,0.113,0.0,,0.0,,85825929.612,0.04,29401.26,0.043,1.461,0.075,0.168,0.012
5,2030.0,298941589.695,0.122,287134950.107,0.113,0.0,,0.0,,89279943.128,0.04,30676.296,0.043,1.571,0.075,0.171,0.018
6,2031.0000000000007,335286802.877,0.122,319459731.098,0.113,0.0,,0.0,,92872961.364,0.04,32006.625,0.043,1.688,0.074,0.174,0.018
7,2032.0000000000005,376050854.277,0.122,355423537.8,0.113,8760255.66,inf,11867060.817,inf,96610578.483,0.04,33394.647,0.043,1.815,0.075,0.176,0.011
8,2033.0000000000007,422321167.434,0.123,386935230.716,0.089,11288097.464,0.289,16713030.192,0.408,100078606.65,0.036,34729.55,0.04,1.96,0.08,0.181,0.028
9,2034.0000000000002,474284704.938,0.123,421240736.322,0.089,14545368.229,0.289,23537873.658,0.408,103671126.561,0.036,36117.814,0.04,2.116,0.08,0.186,0.028
10,2034.9999999999993,532641976.497,0.123,458587752.81,0.089,18742550.514,0.289,33149673.636,0.408,107392607.093,0.036,37561.573,0.04,2.285,0.08,0.191,0.027
11,2035.9999999999998,598179684.423,0.123,499245939.184,0.089,24150863.301,0.289,46686496.756,0.408,111247677.544,0.036,39063.043,0.04,2.468,0.08,0.196,0.026
12,2036.999999999999,671781329.008,0.123,543508862.294,0.089,31119787.979,0.289,65751144.439,0.408,115241133.388,0.036,40624.533,0.04,2.665,0.08,0.202,0.031
13,2038.0000000000005,754439118.805,0.123,591696116.496,0.089,40099651.586,0.289,92600929.508,0.408,119377942.244,0.036,42248.44,0.04,2.878,0.08,0.207,0.025
14,2038.999999999999,847267346.392,0.123,644155631.242,0.089,51670726.625,0.289,130414948.955,0.408,123663250.052,0.036,43937.262,0.04,3.108,0.08,0.213,0.029
15,2039.9999999999998,951517409.911,0.123,701266183.254,0.089,66580727.872,0.289,183670498.786,0.408,128102387.475,0.036,45693.591,0.04,3.356,0.08,0.219,0.028
16,2041.0000000000002,1013881637.902,0.066,730070815.49,0.041,73804691.419,0.108,205327226.417,0.118,129414871.888,0.01,46068.074,0.008,3.547,0.057,0.218,-0.005
17,2041.9999999999995,1080333333.86,0.066,760058603.079,0.041,81812450.083,0.108,229537515.207,0.118,130740803.477,0.01,46445.626,0.008,3.749,0.057,0.217,-0.005
18,2043.0,1151140398.069,0.066,791278144.336,0.041,90689045.098,0.108,256602457.486,0.118,132080320.017,0.01,46826.272,0.008,3.962,0.057,0.216,-0.005
19,2044.0000000000002,1226588289.497,0.066,823780033.759,0.041,100528744.616,0.108,286858647.61,0.118,133433560.692,0.01,47210.038,0.008,4.187,0.057,0.216,0.0
20,2044.9999999999993,1306981176.627,0.066,857616944.026,0.041,111436044.818,0.108,320682368.028,0.118,134800666.115,0.01,47596.948,0.008,4.425,0.057,0.215,-0.005
21,2045.9999999999993,1392643163.712,0.066,892843711.354,0.041,123526779.651,0.108,358494268.94,0.118,136181778.338,0.01,47987.03,0.008,4.677,0.057,0.214,-0.005
22,2046.9999999999995,1483919597.404,0.066,929517424.367,0.041,136929350.963,0.108,400764599.729,0.118,137577040.87,0.01,48380.309,0.008,4.943,0.057,0.213,-0.005
23,2048.0,1581178459.017,0.066,967697516.614,0.041,151786092.119,0.108,448019057.238,0.118,138986598.688,0.01,48776.811,0.008,5.224,0.057,0.213,0.0
24,2049.000000000001,1684811848.049,0.066,1007445862.888,0.041,168254779.554,0.108,500845323.625,0.118,140410598.256,0.01,49176.562,0.008,5.521,0.057,0.212,-0.005
25,2049.999999999999,1795237562.933,0.066,1048826879.5,0.041,186510308.339,0.108,559900375.094,0.118,141849187.538,0.01,49579.59,0.008,5.835,0.057,0.211,-0.005
