,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2025,60773264.54,,60773264.54,,0,,0,,28822145.54,,26388.848,,1.237,,0.16,,218805.537,
1,2026,66804380.57,0.099,66748583.42,0.098,0,,0,,29751296.02,0.032,27249.003,0.033,1.317,0.065,0.162,0.012,222764.847,0.018
2,2027,73434022.3,0.099,73311404.65,0.098,0,,0,,30710399.88,0.032,28137.196,0.033,1.402,0.065,0.164,0.012,226795.802,0.018
3,2028,80721587.2,0.099,80519492.34,0.098,0,,0,,31700422.74,0.032,29054.34,0.033,1.493,0.065,0.167,0.018,230899.697,0.018
4,2029,88732367.3,0.099,88436290.06,0.098,0,,0,,32722361.34,0.032,30001.378,0.033,1.589,0.064,0.169,0.012,235077.853,0.018
5,2030,97538134.23,0.099,97131479.26,0.098,0,,0,,33777244.56,0.032,30979.286,0.033,1.691,0.064,0.171,0.012,239331.613,0.018
6,2031,107217782.2,0.099,106681592.6,0.098,0,,0,,34866134.46,0.032,31989.069,0.033,1.801,0.065,0.174,0.018,243662.345,0.018
7,2032,117858034.8,0.099,117170687.4,0.098,343673.692,inf,343673.692,inf,35990127.32,0.032,33031.766,0.033,1.917,0.064,0.176,0.011,248071.443,0.018
8,2033,126027465.9,0.069,124257099.3,0.06,501092.975,0.458,501092.975,0.458,36575463.45,0.016,33654.181,0.019,2.012,0.05,0.178,0.011,249952.052,0.008
9,2034,134763168.3,0.069,131772093.1,0.06,730617.952,0.458,730617.953,0.458,37170319.37,0.016,34288.325,0.019,2.111,0.049,0.18,0.011,251846.918,0.008
10,2035,144104393.3,0.069,139741589.2,0.06,1065276.543,0.458,1065276.545,0.458,37774849.91,0.016,34934.418,0.019,2.216,0.05,0.182,0.011,253756.149,0.008
11,2036,154093113.4,0.069,148193075.6,0.06,1553225.061,0.458,1553225.065,0.458,38389212.41,0.016,35592.685,0.019,2.326,0.05,0.184,0.011,255679.854,0.008
12,2037,164774210.3,0.069,157155702.7,0.06,2264677.755,0.458,2264677.762,0.458,39013566.78,0.016,36263.356,0.019,2.441,0.049,0.186,0.011,257618.142,0.008
13,2038,176195676.5,0.069,166660384.1,0.06,3302010.419,0.458,3302010.432,0.458,39648075.52,0.016,36946.664,0.019,2.562,0.05,0.188,0.011,259571.124,0.008
14,2039,188408831.6,0.069,176739902.8,0.06,4814491.944,0.458,4814491.965,0.458,40292903.78,0.016,37642.848,0.019,2.689,0.05,0.191,0.016,261538.911,0.008
15,2040,201468552,0.069,187429024.7,0.06,7019763.64,0.458,7019763.676,0.458,40948219.4,0.016,38352.149,0.019,2.822,0.049,0.193,0.01,263521.616,0.008
16,2041,214239806.7,0.063,197718752.2,0.055,8011867.738,0.141,8011867.776,0.141,41546828,0.015,38872.368,0.014,2.961,0.049,0.194,0.005,265305.775,0.007
17,2042,227820641.6,0.063,208573378.8,0.055,9144186.035,0.141,9144186.076,0.141,42154187.45,0.015,39399.643,0.014,3.106,0.049,0.195,0.005,267102.012,0.007
18,2043,242262376.7,0.063,220023917.2,0.055,10436535.02,0.141,10436535.07,0.141,42770425.7,0.015,39934.07,0.014,3.259,0.049,0.197,0.01,268910.412,0.007
19,2044,257619585,0.063,232103082.4,0.055,11911531.86,0.141,11911531.91,0.141,43395672.52,0.015,40475.746,0.014,3.419,0.049,0.198,0.005,270731.055,0.007
20,2045,273950299.2,0.063,244845385.6,0.055,13594990.19,0.141,13594990.24,0.141,44030059.63,0.015,41024.769,0.014,3.587,0.049,0.199,0.005,272564.024,0.007
21,2046,291316230.5,0.063,258287232.7,0.055,15516371.9,0.141,15516371.95,0.141,44673720.64,0.015,41581.24,0.014,3.764,0.049,0.201,0.01,274409.404,0.007
22,2047,309783002.4,0.063,272467028.2,0.055,17709302.73,0.141,17709302.79,0.141,45326791.11,0.015,42145.259,0.014,3.949,0.049,0.202,0.005,276267.277,0.007
23,2048,329420397.9,0.063,287425285,0.055,20212160.76,0.141,20212160.82,0.141,45989408.6,0.015,42716.928,0.014,4.143,0.049,0.203,0.005,278137.729,0.007
24,2049,350302623.8,0.063,303204740,0.055,23068748.04,0.141,23068748.1,0.141,46661712.69,0.015,43296.351,0.014,4.346,0.049,0.205,0.01,280020.845,0.007
25,2050,372508590.9,0.063,319850476.5,0.055,26329057.16,0.141,26329057.23,0.141,47343844.97,0.015,43883.634,0.014,4.56,0.049,0.206,0.005,281916.711,0.007
