Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2050,NB,1,192.99994075505904,1213.9734414401166,1496.2863042783117,949.9499852275577,1180.7339797967254,939.027992177362,1175.6348941201825,488.40540588856436
2050,NB,2,177.5556747538892,1516.4399190684755,1576.2791575684628,698.9999898183364,481.4627599768188,527.9070273711017,484.0467792407982,278.2728100325082
2050,NB,3,210.8465094535097,1203.9439396170233,1386.587145166422,1023.4756431710866,1014.1735898401756,994.4591162298648,906.464910372435,323.99763053839666
2050,NB,4,217.0083209015453,706.1023508919686,941.844400015478,875.6458267038374,1018.5343938238244,1077.1370562861653,995.42341558021,332.2758499045861
2050,NB,5,214.62940641373734,1083.5838268764433,1217.5744648500995,1084.5708377076471,739.0013137483259,878.8649020579921,890.3816234370139,337.40481813714695
2050,NB,6,137.7881043811106,404.7901966924411,338.16742224329846,339.18430243596947,319.86916881179087,313.9331981335773,309.9042677695512,244.01920905155222
2050,NB,7,169.08600782913416,866.3852485131763,860.4392986471996,391.52575996699557,536.7243335605054,900.1463012504576,987.8323647472544,321.713974921883
2050,NB,8,190.62265297170777,1019.0036617759092,1075.2236910454267,549.4500054211869,912.6585525589858,1041.147686431873,963.7535803857022,350.0194606079573
2050,SB,1,223.26925598687242,763.0938008926764,697.8435718750454,758.3286151576317,1199.9918041306535,1257.4779710728521,1177.9643657034985,370.252699151961
2050,SB,2,190.07402655142943,411.82972885788985,630.7123072391313,558.7223971753631,773.2999935404034,1128.9500008296873,644.5281416149587,432.25992082475034
2050,SB,3,207.7333824076935,419.5432369758647,569.0951328433896,551.0000178774377,1017.2283879703615,1080.011592762453,1309.9344219241143,646.9311326238945
2050,SB,4,200.88959701572813,408.4336459391619,508.5572121381041,567.7765195834113,1181.7658457421119,1845.3487996139231,1061.1999863521694,571.3146720647654
2050,SB,5,209.48210859228448,1164.6647813917832,830.6439000832796,757.2342634201195,792.2161780218593,573.104189378147,622.1787569347917,330.40691475247905
2050,SB,6,166.0043519442728,288.96759194172137,319.2563274828659,332.7848089452009,355.93559678581096,331.1388482182323,324.69183674627004,306.13353097079147
2050,SB,7,102.89998949758102,337.204137928789,645.8462190477786,849.8270203561824,542.530884552097,858.2526059978679,891.9380143133208,332.60473682599627
2050,SB,8,172.89651641502633,402.1785216467494,876.8711478186083,894.4452843466881,991.1042619410337,1230.397562401961,1398.6495155902787,366.47253824599284
