,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,NB,1,2386.782520708644,6514.627570328554,6220.262723377608,7003.807463635389,8349.571093382061,12460.33751009277,9059.510100106436,6456.2711049667805,298.0174792913561,2112.772429671446,2599.6372766223913,1510.4925363646112,2022.3289066179393,1684.262489907231,2101.5898998935645,857.5288950332198,896.3090271144391,48765.31260975342,60105.82081740943,24888.339962642076,27251.85844791288,12816.94382850587,32846.229225735464,9809.619927232103,0.5954296062883837,5.149999975414671,5.149999999254271,3.364629107000898,2.961945574500133,1.7507553050531295,3.584442716096862,2.5749994400916356,1.785994896231408,15.44999943795479,15.449999975906378,10.038248375320814,8.84524240151989,5.23554064440263,10.706213355066001,7.724996097426348,0.13536733411595364,0.2987336121657636,0.3595194434462235,0.2162124248959203,0.2377655935235924,0.14520912455902862,0.22962704822803123,0.1430448626345654,7170.472216915513,48765.31260975342,120211.64163481886,24888.339962642076,136259.2922395644,12816.94382850587,98538.68767720638,29428.85978169631
2050,NB,2,2338.275666300232,7875.3046831868005,6931.540375455808,7907.632925093676,7994.118013877768,8526.398963104117,7733.030471496937,4202.881562239922,274.1243336997679,2645.1953168131995,2744.0596245441925,1113.167074906324,823.6819861222322,948.6010368958829,867.7695285030626,489.2184377600788,597.7144466810628,48419.923212975846,50330.57752642803,19557.371095005743,7159.62085507644,7942.191503364751,7196.051814071168,1565.9841504340088,0.5429837838140853,5.149999678692379,5.149998885835457,4.528344904987257,2.4004714654087214,2.4276884507530485,2.398819179054213,0.9077910382809439,1.6287391594415255,15.449998400426246,15.449988624819774,13.431985687884458,7.173835098732876,7.260860442549752,7.177033309337031,2.721265534286323,0.114056388851562,0.27337042459334043,0.30832998425309444,0.13386665146195523,0.1015223664194237,0.10881778757041861,0.1096637198184497,0.11332897982056873,4781.715573448502,48419.923212975846,100661.15505285606,19557.371095005743,35798.104275382204,7942.191503364751,21588.155442213505,4697.952451302026
2050,NB,3,2582.860339047536,9612.126652124205,8352.806079524898,8406.444991707685,8080.308439424315,8760.145219805181,7949.202849743487,4654.090086431157,325.5396609524639,2098.7733478757955,2416.7939204751015,1634.155008292315,1735.1915605756847,1787.054780194819,1625.0971502565137,569.6099135688427,1035.2996000997057,28467.114396270495,52842.835765838274,16674.873743387518,15874.331177783213,13578.464573432617,15628.175071477384,2969.042246027715,0.6635898594528725,3.19923335825166,5.149999981172772,2.2034975467507,2.116693533798273,1.8457976210104792,2.3307876271097467,1.2386393350947809,1.9903430010751484,9.53571318310947,15.449999726209217,6.5924231729458045,6.329411840158932,5.524658990433973,6.974013628170445,3.7111066712031042,0.12719304657453737,0.2036311102649539,0.25525721523420203,0.18493263436418264,0.20087492893992057,0.1925367704761915,0.19287871754859762,0.12390980664130945,8282.396800797645,28467.114396270495,105685.67153167655,16674.873743387518,79371.65588891607,13578.464573432617,46884.52521443216,8907.126738083145
2050,NB,4,2659.8493699941364,10828.922697108892,9453.006353721172,8942.442810762488,8365.369105901476,8925.687009379679,8391.088705180962,4793.952263455878,335.0506300058632,1230.9773028911075,1638.7936462788296,1398.1571892375116,1742.6308940985232,1935.6129906203205,1714.3112948190374,584.1477365441224,981.7964008007068,6443.6004707720285,17560.205344904796,10019.875777793068,14366.351446045486,15288.354026073772,17583.773317452476,2871.7579866765136,0.6855350815600678,1.38349656824371,2.827718421985223,1.7348636065806813,2.13851655920554,2.1513247080601308,2.6778542845607904,1.3098000323456922,2.056209692957871,4.137531892406603,8.440139517271172,5.193681883173744,6.396085454070427,6.43834653624684,8.013445656737465,3.9244216117725688,0.12712867811574005,0.11598207564549814,0.16787838518839782,0.15363685125783408,0.19589913361561231,0.2025118261085326,0.19277310726112523,0.12342408818432264,7854.371206405654,6443.6004707720285,35120.41068980959,10019.875777793068,71831.75723022743,15288.354026073772,52751.31995235743,8615.27396002954
2050,NB,5,2681.6678365608645,8459.505275789128,6467.558493234252,5560.839059076923,5973.760733844013,5306.905644039205,5133.353546659648,4970.636179831365,332.93216343913576,1890.2947242108735,2121.6415067657485,1733.7609409230768,1262.3392661559865,1580.1943559607948,1594.0464533403524,593.5638201686353,572.8875275714515,10524.548092079314,25082.033881452735,22342.15914708489,7611.713488404471,9052.30839933882,9170.930704775195,1838.4201925292687,0.6673213624119785,2.4291262049476625,5.149999987622156,5.1499999767741365,2.57499999520649,2.5749999837997777,2.5749999968970063,1.3623360121903867,2.001760363391798,7.2725726010531115,15.449999853856196,15.449999909806422,7.724999850994633,7.724999754777913,7.7249999608348165,4.084364882496792,0.1380496600470071,0.22829441147400814,0.308808668400472,0.29714289118274767,0.21808838811839862,0.2868172263964061,0.29619934482589777,0.13334416409012567,4583.100220571612,10524.548092079314,50164.06776290547,22342.15914708489,38058.56744202235,9052.30839933882,27512.792114325588,5515.2605775878055
2050,NB,6,1899.0604452352247,6549.643106956956,5433.17755894681,4572.207417340438,4527.601186935937,4264.501609840122,4161.714357929241,3471.715693213508,213.73955476477528,706.1568930430441,589.1224410531905,542.092582659562,546.2988130640629,564.3983901598782,554.78564207076,429.28430678649204,179.1326811964877,1771.4063859967252,1311.585390920778,1066.3698149770614,857.8263213057492,677.1350158426969,964.1701135981317,493.97434656609335,0.5000082804854094,1.6833804236510297,1.4918982192079053,1.2092989148353648,1.0315268426331938,0.8296140919820794,1.1966503488984066,0.7785987058082929,1.5001536927119297,5.046051510414076,4.473151191244767,3.6269289341801456,3.0937058120653194,2.4884098969789257,3.589188787455542,2.335598203428026,0.12646037004458272,0.12165131436667699,0.12227796491959422,0.13249317107049466,0.1345848735949093,0.1460987589157853,0.14703334253073935,0.13755752996979423,1433.0614495719017,1771.4063859967252,2623.170781841556,1066.3698149770614,4289.131606528746,677.1350158426969,2892.5103407943952,1481.92303969828
2050,NB,7,2302.809337336997,9862.851561536108,7772.85699952784,6907.858735080879,7387.886169905007,6720.899461814228,5833.933432976661,5004.053780965693,264.6906626630031,1511.4484384638924,1500.343000472159,625.7412649191205,917.9138300949924,1618.4005381857712,1770.8665670233395,565.9462190343075,102.31174874823422,1743.795978293097,2658.757219396769,546.634469503992,1658.4635760133815,2781.451874332092,3052.33540308639,432.0597047256472,0.5042156968985051,1.6774281677897789,2.5749999271011665,1.1635422159804063,2.5749773675255447,2.5749998989786236,2.574968325427786,1.1191895857802612,1.5128632734419498,5.029831882601514,7.724997693159086,3.489914023611724,7.724931292278902,7.724998095051809,7.724432039397782,3.357095025305715,0.12887267422284623,0.16610232426560748,0.20225041641850464,0.10382401988318982,0.13815470821252104,0.24259172003497226,0.29107946367546317,0.12700805443308977,818.4939899858738,1743.795978293097,5317.514438793538,546.634469503992,8292.317880066908,2781.451874332092,9157.00620925917,1296.1791141769415
2050,NB,8,2388.2623826377726,10105.424487925473,7814.70156935513,7002.796147258662,7118.68398133042,6836.365314404091,6213.989771483571,5201.707559231923,297.0376173622271,1772.0755120745264,1868.7984306448695,874.1038527413377,1556.916018669581,1868.3346855959094,1724.310228516429,613.9924407680763,1875.3294944625368,37837.92243924987,62263.74002079048,19984.369655864382,39481.60884846232,45040.03698763384,41691.979718450784,8935.993444829608,0.5856614505899378,2.2144481577404993,3.454703668633871,2.1683727177635337,2.5749999942927873,2.5749997782179173,2.5749999911450847,1.5206540410784115,1.7563390980087126,6.579064935152584,10.244753503933131,6.4719042639247855,7.72499994053534,7.724990378673582,7.7249999433632945,4.545499601505817,0.13826841512541374,0.18645908484582382,0.24119162110596365,0.13867551480702084,0.22444272102412188,0.2683649550166976,0.27158537670359995,0.13195864006955524,15002.635955700294,37837.92243924987,124527.48004158096,19984.369655864382,197408.0442423116,45040.03698763384,125075.93915535236,26807.980334488824
