,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,573451584.25316,,109380361.777103,,30838.819749,,2.149601,,0.171282,,25387144150.62935,,10562006.918642,,28937.005257,,632.533898,
1,2033.0000000000007,620403068.130336,0.08187523614277525,114778565.905252,0.049352589810861325,32291.608299,0.04710908399946501,2.220972,0.03320197562245286,0.174751,0.020253149776392254,27174076594.69982,0.07038729655718967,11076631.022779,0.048724083225952786,30346.934309,0.048724083210335944,645.599982,0.020656733245938863
2,2034.0000000000002,671198715.837208,0.08187523614277281,120443185.387454,0.04935258981087176,33812.836386,0.047109083973594146,2.294713,0.03320212951806667,0.17829,0.020251672379557384,29086786382.638744,0.07038729655718967,11616329.714596,0.04872408322594768,31825.560862,0.04872408322844923,658.935968,0.02065673229835996
3,2034.9999999999993,726153269.195108,0.08187523614277681,126387368.511394,0.04935258981085666,35405.728135,0.04710908398265934,2.370902,0.03320197340582465,0.1819,0.020247910707274608,31134126641.649162,0.07038729655718967,12182324.73039,0.04872408322594546,33376.232138,0.0487240832211544,672.547433,0.020656733978740682
4,2035.9999999999998,785607239.586306,0.08187523614277548,132624912.466812,0.04935258981086932,37073.659556,0.0471090840058499,2.449621,0.0332021315094424,0.185584,0.020252886201209463,33325573646.623905,0.0703872965571859,12775897.334439,0.048724083225944126,35002.458451,0.04872408324211297,686.440065,0.02065673187990602
5,2036.999999999999,849929017.842906,0.08187523614277192,139170295.370488,0.04935258981086155,38820.165698,0.047109083994308465,2.530953,0.03320187082001658,0.189342,0.020249590481938196,35671270681.827286,0.07038729655718967,13398391.219449,0.048724083225997195,36707.921149,0.048724083206540536,700.619675,0.02065673424816783
6,2038.0000000000005,919517156.883392,0.08187523614277636,146038709.871764,0.04935258981086066,40648.948144,0.047109083980396926,2.614986,0.03320211793739358,0.193177,0.020254354554192888,38182074989.88085,0.07038729655718967,14051215.548319,0.048724083225929915,38496.480954,0.04872408322280375,715.092188,0.020656732199249017
7,2038.999999999999,994802841.24055,0.08187523614277192,153246098.416573,0.04935258981086421,42563.882857,0.04710908400916769,2.701809,0.033202089800863144,0.197089,0.02025085802140003,40869608025.36245,0.07038729655718967,14735848.144121,0.0487240832259459,40372.186696,0.04872408322831645,729.863656,0.020656732443565806
8,2039.9999999999998,1076252558.782624,0.08187523614277548,160809190.251842,0.049352589810867764,44569.028389,0.04710908397940572,2.791514,0.03320182884874545,0.201081,0.020254808741228647,43746309245.619736,0.07038729655718967,15453838.8355,0.04872408322594235,42339.284481,0.04872408323611821,744.940255,0.02065673345433705
9,2041.0000000000002,1171128161.55905,0.08815366059035634,167058931.204092,0.038864326985679876,46157.733233,0.03564593847848174,2.933045,0.05070044427504228,0.203329,0.011179574400365988,47840191906.57546,0.0935823554387194,15906006.892002,0.0292592708721211,43578.101074,0.029259270868309706,791.494954,0.062494540585674274
