,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,170490770.486,,170490770.486,,0.0,,0.0,,75241211.062,,25771.354,,1.066,,0.164,
1,2026.0,190523801.874,0.118,190523801.852,0.118,0.0,,0.0,,78109784.77,0.038,26717.09,0.037,1.149,0.078,0.166,0.012
2,2026.9999999999995,212910757.438,0.118,212910757.389,0.118,0.0,,0.0,,81087722.947,0.038,27697.531,0.037,1.239,0.078,0.167,0.006
3,2027.999999999999,237928228.32,0.118,237928228.238,0.118,0.0,,0.0,,84179195.117,0.038,28713.952,0.037,1.335,0.077,0.169,0.012
4,2029.0,265885305.717,0.118,265885305.595,0.118,0.0,,0.0,,87388529.768,0.038,29767.673,0.037,1.439,0.078,0.17,0.006
5,2030.0,297127399.7,0.118,297127399.53,0.118,0.0,,0.0,,90720220.411,0.038,30860.062,0.037,1.552,0.079,0.172,0.012
6,2031.0000000000007,332040506.769,0.118,332040506.54,0.118,0.0,,0.0,,94178931.872,0.038,31992.539,0.037,1.673,0.078,0.174,0.012
7,2032.0000000000005,371055978.838,0.118,371055978.54,0.118,0.149,inf,0.149,inf,97769506.824,0.038,33166.574,0.037,1.803,0.078,0.175,0.006
8,2033.0000000000007,406192544.234,0.095,401855055.16,0.083,1.636,9.98,1.636,9.98,101113678.469,0.034,34415.702,0.038,1.902,0.055,0.18,0.029
9,2034.0000000000002,444656311.719,0.095,435210573.868,0.083,17.964,9.98,17.964,9.98,104572236.331,0.034,35711.874,0.038,2.007,0.055,0.184,0.022
10,2034.9999999999993,486762345.49,0.095,471334729.213,0.083,197.255,9.981,197.255,9.981,108149092.95,0.034,37056.863,0.038,2.117,0.055,0.189,0.027
11,2035.9999999999998,532855544.253,0.095,510457328.708,0.083,2165.977,9.981,2165.977,9.981,111848294.694,0.034,38452.507,0.038,2.233,0.055,0.193,0.021
12,2036.999999999999,583313466.36,0.095,552827254.776,0.083,23783.733,9.981,23783.733,9.981,115674026.334,0.034,39900.714,0.038,2.356,0.055,0.198,0.026
13,2038.0000000000005,638549422.459,0.095,598714048.043,0.083,261159.718,9.981,261159.719,9.981,119630615.782,0.034,41403.464,0.038,2.486,0.055,0.203,0.025
14,2038.999999999999,699015861.004,0.095,648409622.041,0.083,2867691.12,9.981,2867691.131,9.981,123722538.982,0.034,42962.811,0.038,2.622,0.055,0.208,0.025
15,2039.9999999999998,765208074.346,0.095,702230120.255,0.083,31488976.972,9.981,31488977.119,9.981,127954424.978,0.034,44580.887,0.038,2.766,0.055,0.213,0.024
16,2041.0000000000002,812672349.696,0.062,737576826.045,0.05,36079516.081,0.146,36187145.401,0.149,129440125.324,0.012,45058.544,0.011,2.907,0.051,0.213,0.0
17,2041.9999999999995,863080735.949,0.062,774702705.888,0.05,41339275.067,0.146,41586282.316,0.149,130943076.387,0.012,45541.319,0.011,3.054,0.051,0.213,0.0
18,2043.0,916615850.219,0.062,813697314.393,0.05,47365814.421,0.146,47790972.669,0.149,132463478.468,0.012,46029.266,0.011,3.209,0.051,0.213,0.0
19,2044.0000000000002,973471636.983,0.062,854654713.889,0.05,54270917.235,0.146,54921405.363,0.149,134001534.192,0.012,46522.442,0.011,3.372,0.051,0.213,0.0
20,2044.9999999999993,1033854070.693,0.062,897673701.329,0.05,62182662.614,0.146,63115701.536,0.149,135557448.541,0.012,47020.901,0.011,3.543,0.051,0.212,-0.005
21,2045.9999999999993,1097981901.97,0.062,942858046.604,0.05,71247801.341,0.146,72532590.054,0.149,137131428.873,0.012,47524.702,0.011,3.723,0.051,0.212,0.0
22,2046.9999999999995,1166087450.084,0.062,990316742.854,0.05,81634477.884,0.146,83354482.195,0.149,138723684.954,0.012,48033.9,0.011,3.912,0.051,0.212,0.0
23,2048.0,1238417444.59,0.062,1040164269.382,0.05,93535349.217,0.146,95791005.076,0.149,140334428.99,0.012,48548.554,0.011,4.111,0.051,0.212,0.0
24,2049.000000000001,1315233919.166,0.062,1092520867.799,0.05,107171158.314,0.146,110083062.264,0.149,141963875.645,0.012,49068.722,0.011,4.32,0.051,0.211,-0.005
25,2049.999999999999,1396815160.899,0.062,1147512832.07,0.05,122794828.591,0.146,126507500.238,0.149,143612242.079,0.012,49594.463,0.011,4.539,0.051,0.211,0.0
