,Year,Total Revenue,Var Total Revenue (%),Total Revenues Heavies,Var Total Revenues Heavies (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,368648921.608187,,100916154.606549,,85061871.825135,,22475.661788,,1.896091,,0.124832,,0.0,,0.0,,19200.877838,,0.0,
1,2033.0000000000007,409890177.08802,0.11187135798450987,112127105.157628,0.11109173347704493,89986154.81179,0.05789060222867004,23775.421633,0.057829658466117095,1.992958,0.0510877378775596,0.128664,0.03069725711356064,0.0,,0.0,,20463.312477,0.06574879803159539,0.0,
2,2034.0000000000002,455745147.82337,0.11187135798451453,124583499.639351,0.11109173347703782,95195507.506087,0.057890602228671595,25150.346145,0.05782965842723975,2.094773,0.051087378660262805,0.132614,0.030700118137163557,0.0,,0.0,,21808.750677,0.06574879807520029,0.0,
3,2034.9999999999993,506729976.405222,0.11187135798451076,138423696.576923,0.11109173347704271,100706432.765078,0.057890602228667154,26604.782073,0.05782965847128696,2.201789,0.05108715836990463,0.136685,0.030698116337641412,0.0,,0.0,,23242.64982,0.06574879800484035,0.0,
4,2035.9999999999998,563418546.997134,0.11187135798451209,153801424.983953,0.11109173347703849,106536388.806149,0.05789060222866582,28143.327534,0.05782965847186561,2.314272,0.051087093268246786,0.14088,0.030691004865200933,0.0,,0.0,,24770.82611,0.0657487980860525,0.0,
5,2036.999999999999,626448944.963363,0.11187135798451031,170887491.89666,0.11109173347704471,112703844.513405,0.057890602228672705,29770.846553,0.05782965845221355,2.432502,0.05108733977682833,0.145205,0.03069988642816579,0.0,,0.0,,26399.478153,0.06574879803231548,0.0,
6,2038.0000000000005,696530639.144378,0.11187135798450987,189871679.601004,0.11109173347704249,119228337.945772,0.05789060222866649,31492.484441,0.05782965845244026,2.556773,0.05108772777987447,0.149663,0.030701422127337175,0.0,,0.0,,28135.212111,0.06574879806109934,0.0,
7,2038.999999999999,774452467.623282,0.11187135798451542,210964853.626077,0.1110917334770416,126130538.232176,0.05789060222866893,33313.684061,0.05782965848286592,2.687391,0.05108705387611634,0.154257,0.03069562951430882,0.0,,0.0,,29985.06849,0.06574879804360045,0.0,
8,2039.9999999999998,861091516.870754,0.11187135798451098,234401304.918129,0.11109173347704515,133432311.049863,0.05789060222867026,35240.203032,0.057829658451235444,2.824683,0.051087467361466965,0.158992,0.030695527593561422,0.0,,0.0,,31956.550702,0.06574879802784128,0.0,
9,2041.0000000000002,941910136.540627,0.09385601656322384,257253808.225995,0.09749307204517432,139017986.300061,0.04186148921688582,36621.214432,0.03918851996244088,2.973278,0.052605903034075086,0.16132,0.014642246150749605,0.0,,0.0,,33301.744885,0.04209447369787034,0.0,
10,2041.9999999999995,1030314069.91685,0.09385601656322118,282334272.285268,0.09749307204517677,144837486.234514,0.041861489216884484,38056.345625,0.03918851996743089,3.12969,0.05260591172436624,0.163681,0.014635507066699693,0.0,,0.0,,34703.564308,0.042094473663192966,0.0,
11,2043.0,1127015244.328289,0.09385601656322451,309859907.833999,0.09749307204517943,150900599.102722,0.04186148921689292,39547.717485,0.03918851995658468,3.29433,0.05260584914160815,0.166078,0.014644338683170277,0.0,,0.0,,36164.392583,0.042094473698289336,0.0,
12,2044.0000000000002,1232792405.766971,0.09385601656322429,340069102.152371,0.09749307204517721,157217522.904882,0.041861489216884706,41097.534001,0.0391885199591564,3.467632,0.05260614449675649,0.168509,0.014637700357663208,0.0,,0.0,,37686.713655,0.042094473687236844,0.0,
13,2044.9999999999993,1348497390.221654,0.09385601656322495,373223483.628851,0.09749307204517765,163798882.54467,0.04186148921688426,42708.085532,0.039188519947712885,3.65005,0.05260592819537946,0.170976,0.014640167587487873,0.0,,0.0,,39273.116031,0.04209447367904229,0.0,
14,2045.9999999999993,1475061983.613757,0.09385601656322029,409610187.60723,0.09749307204517565,170655747.700052,0.04186148921688804,44381.752195,0.0391885199758244,3.842064,0.05260585471431911,0.173479,0.014639481564663992,0.0,,0.0,,40926.29718,0.04209447367749153,0.0,
15,2046.9999999999995,1613505425.579593,0.09385601656322473,449544343.13806,0.09749307204517654,177799651.442197,0.04186148921688404,46121.007376,0.03918851994302153,4.04418,0.05260609922166837,0.176018,0.014635777241049475,0.0,,0.0,,42649.068119,0.042094473668678134,0.0,
16,2048.0,1764942617.527644,0.09385601656322451,493371802.171121,0.09749307204517788,185242609.633811,0.04186148921688826,47928.421395,0.039188519978870184,4.256928,0.05260596709345289,0.178595,0.014640548125759878,0.0,,0.0,,44444.358195,0.04209447369379227,0.0,
17,2049.000000000001,1930593101.071453,0.09385601656322096,541472134.825249,0.09749307204517699,192997141.139505,0.04186148921688826,49806.665293,0.03918851994979211,4.480867,0.052605775808282296,0.18121,0.01464206724712347,0.0,,0.0,,46315.220061,0.04209447367406183,0.0,
18,2049.999999999999,2111790879.142462,0.09385601656322429,594261916.676223,0.09749307204517743,201076288.882206,0.04186148921688493,51758.51479,0.039188519960486445,4.716587,0.05260589077961919,0.183863,0.014640472380111458,0.0,,0.0,,48264.834873,0.04209447368342922,0.0,
