,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1601.6172786243897,5722.861626331162,6825.348308533163,5214.057830734815,4883.5193606884195,4855.705326830977,4850.335137059843,4182.16373172226,81.8827213756106,846.2383736688378,1850.6966914668387,663.9421692651854,630.2806393115807,701.7946731690224,670.1448629401574,645.73626827774,99.95861814932546,1244.968679258448,2734.957440355245,1012.0146204204481,960.279212764281,866.5598587241888,958.2206366923497,574.1506618039616,1.163798135955094,1.7999913656294568,1.799999950789981,1.7756666139366304,1.689295809532404,1.4399251270769935,1.7089709096622567,1.0529320618636147,3.4913944078652817,5.3999740968883705,5.399999852369943,5.326999841809891,5.067887428597212,4.319775381230981,5.12691272898677,3.1587961855908437,0.06079801048706217,0.1610338468683298,0.2666442777720675,0.14120036010053091,0.14289421820779438,0.15785392822321584,0.15174663660402338,0.16719211240317558
2032,NB,10,1249.4946814465584,5286.972651802321,6837.406806941231,5495.142318147652,4816.370248157882,5390.017508066157,5714.45274977014,3140.388914211275,0.30531855344170644,616.127348197679,1615.4081930587688,766.8576818523486,559.9297518421181,674.2824919338434,904.4322502298608,420.4110857887249,4.010151356290955,4694.533625934794,15579.551528759503,8060.6386527914565,5202.6651131687195,6372.6269520110845,8934.014094650702,1446.9140697237322,1.7981389271915038,1.4283912840385613,1.7999999987042983,1.7999999914028895,1.5368751874580284,1.6773682523314333,1.7999963981332323,0.6174275946746164,5.394416781574511,4.285173852115684,5.399999996112895,5.399999974208669,4.610625562374086,5.0321047569943,5.399989194399697,1.8522827840238492,0.00029191863750659055,0.13050599051008707,0.23892438403055846,0.15312487875886588,0.13021956430040713,0.13902865677183046,0.17084567632209435,0.1475924417790748
2032,NB,2,1358.4520151558265,4927.003884224052,7047.48902908847,5933.805134800646,5963.371506558887,6118.095040002879,6019.366671986223,4443.676774798018,38.347984844173446,674.8961157759477,1722.4259709115308,891.7948651993535,978.6284934411133,1110.5049599971214,1058.0533280137772,694.4232252019816,17.241897009938583,646.8541997172779,2372.601068265498,1270.4591435300708,1419.3630432328093,1582.3935418240612,1471.6136484923998,531.7936024597145,0.5000111315598379,1.2394405571920104,1.7999999558992348,1.7999615724864746,1.7999766763721659,1.799999270194423,1.7999992220047907,0.9979326470578782,1.5000333946795137,3.718321671576031,5.399999867697704,5.3998847174594236,5.399930029116497,5.399997810583269,5.399997666014372,2.993797941173635,0.03431891087275579,0.15059906816764804,0.24550627275119838,0.16332474074201928,0.17622211424268605,0.1920387029874738,0.1868758242865651,0.16894190720378957
2032,NB,3,1115.1383391088648,3841.110906067062,4231.011648339865,3586.4963123382577,4133.858062401313,4294.179375492047,4057.2015777020747,2943.713792177943,31.461660891135267,562.189093932938,557.1983516601363,524.6036876617427,577.6419375986872,659.2206245079527,585.6884222979254,504.1862078220562,11.984146259206987,303.4871307462478,455.29184881247284,304.79934109250127,421.33871920320627,424.9685776597679,451.89414319271907,208.14494647291957,0.500003152655221,0.9226572443348955,1.4049910253628166,0.9251986256879928,1.1501153858040978,1.0801668070602004,1.3074949395596898,0.6874276845449007,1.500009457965663,2.7679717330046865,4.21497307608845,2.7755958770639784,3.4503461574122936,3.2405004211806014,3.9224848186790693,2.062283053634702,0.03429872097244376,0.15959525905145214,0.14546439390332214,0.15951054128464298,0.15325628472410585,0.1663580955913814,0.15768693795372488,0.18278858862950578
2032,NB,4,1417.9607002748155,6296.4053737845725,7481.80292778267,6195.132971431242,5851.008202831688,6154.649292358288,6259.834971774287,3444.626214522461,0.13929972518458505,1015.8946262154275,2035.8170722173293,1205.6670285687576,1107.4917971683108,1155.0507076417123,1179.8350282257131,490.1737854775386,0.6314635679044232,3346.8536747272633,6574.893938287138,4204.030222611986,4067.9301791367093,3967.867721099594,3930.8126012026205,680.0387326229124,1.7995346015316867,1.7999996662395814,1.7999996635649946,1.7999999930158173,1.7999998093380485,1.799994530684844,1.7999997990725207,0.7149954176830169,5.39860380459506,5.399998998718744,5.399998990694984,5.399999979047452,5.399999428014145,5.399983592054532,5.399999397217562,2.1449862530490504,0.00011959450722530365,0.17367748257083407,0.26738498121434595,0.20365421454739485,0.19896159573973352,0.19753430270744746,0.19824612392313498,0.155721747758663
2032,NB,5,1463.8155521741487,6587.509326511749,7435.667294017802,6317.35588049263,5996.13604966628,6361.261050224798,6509.645110156773,3614.1793120208067,0.18444782585130529,1131.7906734882504,1925.5027059821991,1323.8441195073708,1200.2639503337198,1311.8389497752028,1322.4098898432262,481.32068797919294,1.01743827579243,4610.810638605921,7834.118122672682,5862.042792721834,5550.196868623067,5668.554309386712,5556.822351478336,832.7830782683508,1.7929946973011541,1.7999999611550168,1.7999999416158188,1.7999999956886192,1.7999968856181043,1.7999998778370363,1.7999994130388375,0.7151804064240656,5.378984091903463,5.399999883465051,5.399999824847456,5.399999987065858,5.399990656854313,5.399999633511109,5.399998239116512,2.1455412192721965,0.00015538123542679517,0.18329096975580003,0.2571266972500299,0.21658315226912317,0.2085022187283515,0.21372430179043753,0.21107246160032295,0.1469107461732508
2032,NB,6,1496.2512718349894,6634.637855210051,7323.028078106412,6207.730534165331,5914.266896472179,6191.634231022085,6397.801302121927,3578.340493483993,0.34872816501040954,1170.1621447899481,1800.0019218935875,1178.3694658346699,1094.1331035278213,1132.8657689779152,1265.8336978780737,476.95950651600646,3.3211181039032525,8563.620150680605,13144.641263128568,9359.792166287814,9081.117762161897,8839.94104006353,9652.789476342617,1448.2377019934956,1.797752525508649,1.799999980223433,1.7999999985305117,1.7999999968485736,1.7999999145561614,1.7999999960219373,1.7999996455373768,0.7009856525462275,5.393257576525947,5.399999940670299,5.399999995591536,5.399999990545721,5.399999743668484,5.399999988065812,5.39999893661213,2.1029569576386824,0.0002940343890224827,0.1874426353580572,0.24665415819763883,0.19946039821885173,0.19518198196124245,0.19336722806761666,0.20649577704337457,0.14702667755659746
2032,NB,7,1453.734240809432,6340.782517145296,6291.682168383981,5556.187230676863,5592.981132125722,6011.674768102727,6411.920838682329,3538.96669594419,0.26575919056781283,972.2174828547038,1098.8478316160194,731.9127693231374,852.4188678742777,995.7252318972729,1270.9291613176708,471.8333040558096,2.108813567505482,5824.21195387457,6688.23545933566,4844.700084821233,5789.499906464675,6322.966397041745,7795.652815992579,1153.6187934503573,1.7964545120592124,1.7999999585407813,1.7999999951817967,1.7999975255368394,1.7999946243138656,1.7999990877756422,1.7999972163012068,0.6964030889045865,5.389363536177637,5.399999875622344,5.39999998554539,5.399992576610519,5.399983872941597,5.399997263326926,5.399991648903621,2.0892092667137594,0.00022669634723952373,0.16620856157838337,0.18588137469673663,0.14552836643993672,0.16534454835996748,0.17764757330193795,0.20680284926474155,0.147058345489696
