,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,173178791.085,,173178791.085,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,81842087.814,,76615929.023,,2417959.724,,700159.006,,2108040.061,,27206.781,,1.026,,0.88,,2.64,,2.64,,4.4,,0.172,,195108.949,
1,2026.0,192959094.057,0.114,192698876.753,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,86434776.369,0.056,80861757.096,0.055,2556486.963,0.057,741272.887,0.059,2272196.616,0.078,28941.628,0.064,1.074,0.047,0.921,0.047,2.763,0.047,2.763,0.047,4.606,0.047,0.178,0.035,200575.968,0.028
2,2026.9999999999995,214998682.841,0.114,214419195.729,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,91285190.364,0.056,85342876.397,0.055,2702950.561,0.057,784801.007,0.059,2449136.314,0.078,30787.099,0.064,1.125,0.047,0.964,0.047,2.892,0.047,2.892,0.047,4.821,0.047,0.184,0.034,206196.175,0.028
3,2027.999999999999,239555610.734,0.114,238587750.338,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,96407792.44,0.056,90072326.069,0.055,2857805.2,0.057,830885.132,0.059,2639854.597,0.078,32750.246,0.064,1.179,0.048,1.009,0.047,3.027,0.047,3.027,0.047,5.046,0.047,0.191,0.038,211973.861,0.028
4,2029.0,266917405.612,0.114,265480496.827,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,101817856.83,0.056,95063867.847,0.055,3021531.61,0.057,879675.353,0.059,2845424.427,0.078,34838.574,0.064,1.235,0.047,1.056,0.047,3.169,0.047,3.169,0.047,5.281,0.047,0.197,0.031,217913.441,0.028
5,2030.0,297404436.492,0.114,295404496.231,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,107531514.903,0.056,100332026.1,0.055,3194638.063,0.057,931330.573,0.059,3067002.319,0.078,37060.065,0.064,1.293,0.047,1.106,0.047,3.317,0.047,3.317,0.047,5.528,0.047,0.204,0.036,224019.449,0.028
6,2031.0000000000007,331373664.606,0.114,328701420.392,0.113,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,113565803.261,0.056,105892130.094,0.055,3377661.951,0.057,986019.028,0.059,3305834.847,0.078,39423.209,0.064,1.355,0.048,1.157,0.046,3.471,0.046,3.471,0.046,5.785,0.046,0.211,0.034,230296.55,0.028
7,2032.0000000000005,369222822.934,0.114,365751453.165,0.113,1735684.885,inf,1735684.885,inf,0.0,,0.0,,1735684.885,inf,1735684.885,inf,0.0,,0.0,,119938714.544,0.056,111760358.599,0.055,3571171.455,0.057,1043918.832,0.059,3563265.658,0.078,41937.04,0.064,1.419,0.047,1.211,0.047,3.633,0.047,3.633,0.047,6.055,0.047,0.219,0.038,236749.537,0.028
8,2033.0000000000007,394556899.423,0.069,386260232.399,0.056,2488385.923,0.434,2488385.923,0.434,0.0,,0.0,,2488385.924,0.434,2488385.923,0.434,0.0,,0.0,,121855474.211,0.016,113550082.221,0.016,3627716.013,0.016,1061589.119,0.017,3616066.386,0.015,42600.372,0.016,1.493,0.052,1.277,0.055,3.83,0.054,3.83,0.054,6.384,0.054,0.219,0.0,239990.903,0.014
9,2034.0000000000002,421629263.448,0.069,407919000.298,0.056,3567504.999,0.434,3567504.998,0.434,0.0,,0.0,,3567505.001,0.434,3567504.998,0.434,0.0,,0.0,,123802865.919,0.016,115368466.368,0.016,3685155.876,0.016,1079558.51,0.017,3669649.52,0.015,43274.196,0.016,1.57,0.052,1.346,0.054,4.038,0.054,4.038,0.054,6.729,0.054,0.22,0.005,243276.647,0.014
