,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollShare2x,devTollShare3x,devTollShare4x,tdotTollShare2x,tdotTollShare3x,tdotTollShare4x,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,devTollMediumA2x,devTollMediumB2x,devTollHeavyA2x,tdotTollMediumA2x,tdotTollMediumB2x,tdotTollHeavyA2x,devTollMediumA3x,devTollMediumB3x,devTollHeavyA3x,tdotTollMediumA3x,tdotTollMediumB3x,tdotTollHeavyA3x,devTollMediumA4x,devTollMediumB4x,devTollHeavyA4x,tdotTollMediumA4x,tdotTollMediumB4x,tdotTollHeavyA4x,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,DevRevenuePerDay2x,TDOTRevenuePerDay2x,DevRevenuePerDay3x,TDOTRevenuePerDay3x,DevRevenuePerDay4x,TDOTRevenuePerDay4x,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,2025,1NB,1,NB,Night,7,OP,NT,1.3,55,9467.142407021885,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,1397.0,37.0,10.0,248.0,30.0,1.0,0.48,0.48,0.9,0.10638297872340427,0.10638297872340427,3.286,0.708,1327.1499999999999,35.15,9.5,235.6,28.5,1635.8999999999999,2253.3999999999996,0.9,0.23802324958465054,2253.3999999999996,1.2,0.0,1.0,2.5,1.6,0.0,1247.5209999999997,33.041,8.93,221.46399999999997,26.79,1537.7459999999999,0.20000048763660036,0.600001462909801,0.600001462909801,1.0000024381830017,0.600001462909801,0.0531915572123241,0.053191584746673216,0.05319158461559068,0.05319158364196959,0.20000048763660036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600001462909801,0.600001462909801,1.0000024381830017,111.89146977218067,335.674409316542,335.674409316542,559.4573488609033,54.99256021921494,59.999999974989194,0.0,1.3000000005419008,1.418373679804528,-0.11837367926262732,0.00013430313589701676,0.0011332834563445332,0.0,0.9988667165436554,66.35758464507576,1260.792415354924,1.7575031516148296,33.39249684838517,0.4750008506172248,9.024999149382776,11.780020879685152,223.81997912031485,80.37010952699296,1555.5298904730068,10888.709233311049,108.3951592908274,0.030109766469674275,758.7661150357917,986.3959495465292,2145.004840709172,15015.033884964205,19519.544050453467,2253.3999999999996,15773.799999999996,20505.939999999995,0.23802324958465054,0.2600006339275805,0.7800019017827414,0.7800019017827414,1.3000031696379022,0.3283696477651496,34.30843592309273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.15905146164906,17.25301407362278,1.3708558006487288,0.3705015668298552,15.314064481991366,240.1590514616491,120.77109851535945,9.595990604541102,2.5935109678089865,107.19845137393956,464.50309251553034,12.302522061303808,3.3250059543205737,82.46014615779606,562.5907666889508,8825.546907484468,233.7474779386962,63.174994045679426,1566.739853842204,199.5,603.8540202701895,15.993278679694951,4.322507740616746,107.19819000513488,11451.3,11473.210979729809,303.8717213203051,82.12749225938326,2036.7618099948652,259.35,-0.08345732929769317,131.78637457947158
1,2025,1NB,1,NB,AM-Early,1,OP,AM,1.3,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,5278.0,151.0,79.0,257.0,12.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.13,0.715,5014.099999999999,143.45,75.05,244.14999999999998,11.399999999999999,5488.149999999999,6436.249999999999,1.0,0.6188701923076922,6436.249999999999,1.2,0.0,1.0,2.5,1.6,0.0,4713.253999999999,134.843,70.547,229.50099999999998,10.715999999999998,5158.860999999998,0.47216712398025035,1.416501371940751,1.416501371940751,2.360835619901252,1.416501371940751,0.17527542013325745,0.17543185949277876,0.17543885975596946,0.0500001431134522,0.47216712398025035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416501371940751,1.416501371940751,2.360835619901252,44.5670029925669,133.7010089777007,133.7010089777007,222.83501496283452,53.86270475414199,59.975440968959845,0.5338632135670941,1.3005323302311145,1.4481263121863905,-0.14759398195527607,0.020961145803200725,0.029841398736319778,0.7600359816339826,0.21012261962969764,826.117575044756,4187.982424955244,23.655758229584766,119.79424177041523,12.376685239204377,62.67331476079562,11.475082844680394,232.67491715531958,873.6251013582255,4614.524898641774,4614.524898641774,968.6401539851646,0.2690667094403235,968.6401539851646,1259.232200180714,5467.609846014835,5467.609846014835,7107.892799819286,6436.25,6436.25,8367.125,0.6188701923076924,0.6138172611743254,1.8414517835229764,1.8414517835229764,3.0690863058716276,0.5359236458287114,608.655254229591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.655254229591,507.0852273219474,43.56093818245719,22.791069107835398,35.21801961735104,608.655254229591,507.0852273219474,43.56093818245719,22.791069107835398,35.21801961735104,826.117575044756,23.655758229584766,12.376685239204377,11.475082844680394,873.6251013582255,4187.982424955244,119.79424177041523,62.67331476079562,232.67491715531958,11.399999999999999,1073.9528475581828,30.752485698460198,16.089690810965692,14.917607698084511,5488.149999999999,5444.377152441817,155.7325143015398,81.4753091890343,302.4773923019155,14.819999999999999,-0.10192065478904096,249.52938583647307
2,2025,1NB,1,NB,AM-Peak,3,Peak,AM,1.3,55,8000.0,1,6,60,3600,1.6,6.3,0.2,0.05,5478.0,214.0,53.0,432.0,10.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.13,0.715,6060.747418343368,236.76523321020093,58.63811850533014,477.95598479816266,11.063795944401914,6845.170550801464,8414.016815717654,1.2,1.0517521019647067,8414.016815717654,1.2,0.0,1.0,2.5,1.6,0.0,5697.102573242765,222.55931921758886,55.11983139501033,449.2786257102729,10.399968187737798,6434.460317753375,1.5999999924711246,4.799999977413374,4.799999977413374,7.999999962355623,4.799999977413374,0.21240639881423665,0.21279878427483515,0.21283796625083673,0.06528783448407498,1.5999999924711246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799999977413374,4.799999977413374,7.999999962355623,40.428961794111615,121.28688538233486,121.28688538233486,202.14480897055807,38.57744652559539,59.65395136671916,1.4868885693583418,1.3075412141686906,2.021906762238618,-0.7143655480699274,0.42260746083976,0.16106316901012618,0.5666795008065229,0.2722573301833511,1210.1010412578166,4850.646377085552,47.36035255853786,189.40488065166306,11.731592814203019,46.90652569112712,29.33242855260497,448.62355624555767,1298.5254151831625,5546.6451356183015,16639.935406854904,1475.374163033854,0.4098261563982928,4426.122489101563,5753.9592358320315,6938.642652683801,20815.927958051405,27060.706345466828,8414.016815717656,25242.050447152968,32814.66558129886,1.051752101964707,2.079999990212462,6.2399999706373865,6.2399999706373865,10.39999995106231,1.890192053211913,3190.8011468747886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9572.403440624363,2517.0101539723487,295.5285985746525,73.2051388161566,305.0572555116304,9572.403440624366,7551.030461917046,886.5857957239575,219.61541644846983,915.1717665348912,3630.30312377345,142.08105767561358,35.194778442609056,87.99728565781491,3895.5762455494873,14551.939131256655,568.2146419549892,140.71957707338137,1345.870668736673,33.19138783320574,4719.394060905485,184.70537497829767,45.75321197539178,114.39647135515939,20535.51165240439,18917.520870633653,738.6790345414861,182.9354501953958,1749.631869357675,43.148804183167464,-0.3533128042358368,174.7004733779958
3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,1.3,55,8000.0,1,6,60,3600,1.6,6.3,0.2,0.05,5124.0,227.0,63.0,599.0,18.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.13,0.715,5486.500956022945,243.05927342256211,67.45697896749522,641.3766730401528,19.273422562141487,6457.667304015296,8545.496386527102,1.05,1.0681870483158877,8400.0,1.2,145.496386527102,0.9829739104733,2.5,1.6,0.0,5157.310898661568,228.47571701720838,63.4095602294455,602.8940726577435,18.117017208412996,6070.207265774378,0.8,2.4000000000000004,2.4000000000000004,4.0,2.4000000000000004,0.27268021236351275,0.2726805083106341,0.27268066418149284,0.0935560108252238,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,2.4000000000000004,4.0,35.24696735384919,105.74090206154757,105.74090206154757,176.23483676924593,41.94542688637785,58.74617457813751,0.6640331560911624,1.3277460287435947,1.85955909356429,-0.5318130648206953,0.30896409276773046,0.20531763369713096,0.4412736609090996,0.3534087053937694,1406.2966310716952,4080.2043249512494,62.30087465288898,180.75839876967314,17.290560998821572,50.16641796867364,56.40436438803112,584.9723086521217,1542.2924311114368,4915.37487290386,4915.37487290386,1814.2840311909201,0.5039677864419223,1814.2840311909201,2358.5692405481964,6585.71596880908,6585.71596880908,8561.430759451803,8400.0,8400.0,10920.0,1.05,1.04,3.1200000000000006,3.1200000000000006,5.2,0.9995991531013318,2004.1764703656618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.1764703656625,1462.548496314563,194.37872891701366,53.94655031632332,293.30269481776185,2004.1764703656618,1462.548496314563,194.37872891701366,53.94655031632332,293.30269481776185,1406.2966310716952,62.30087465288898,17.290560998821572,56.40436438803112,1542.2924311114368,4080.2043249512494,180.75839876967314,50.16641796867364,584.9723086521217,19.273422562141487,1828.1856203932039,80.99113704875568,22.477729298468045,73.32567370444046,6457.667304015296,5304.265622436625,234.9859184005751,65.21634335927574,760.4640012477582,25.055449330783933,-0.28598879522637183,117.33446229087775
4,2025,1NB,1,NB,MD,5,OP,MD,1.3,55,5441.8710361140875,1,6,60,3600,1.6,6.3,0.2,0.05,3734.0,132.0,36.0,380.0,11.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.133,0.708,3734.0,132.0,36.0,380.0,11.0,4293.0,5411.0,1.02,0.9943271283150195,5411.0,1.2,0.0,1.0,2.5,1.6,0.0,3509.9599999999996,124.08,33.839999999999996,357.2,10.34,4035.4199999999996,0.8,2.4000000000000004,2.4000000000000004,4.0,2.4000000000000004,0.2789433210624525,0.2789431806992677,0.27894348248488715,0.0955232129759255,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,2.4000000000000004,4.0,34.73946832450732,104.21840497352196,104.21840497352196,173.69734162253658,45.43315301425702,59.89849339237748,0.9031503908619336,1.302203036878488,1.7168079876719855,-0.41460495079349746,0.2090383186431171,0.136913273927429,0.5915340195251612,0.27155270654740987,979.0798991963657,2754.9201008036343,34.611269861165134,97.38873013883486,9.43944744728858,26.56055255271142,34.120891675000586,345.87910832499944,1057.25150817982,3235.74849182018,16178.7424591009,1213.5947261467286,0.33710964615186906,6067.9736307336425,7888.365719953736,4197.405273853272,20987.026369266358,27283.134280046266,5411.0,27055.0,35171.5,0.9943271283150195,1.04,3.1200000000000006,3.1200000000000006,5.2,0.969938751246472,1333.109969876599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6665.549849382995,1018.2430951642203,107.98716196683523,29.45107603554038,177.42863671000305,6665.5498493829955,5091.215475821102,539.9358098341761,147.25538017770188,887.1431835500152,4895.399495981828,173.05634930582568,47.1972372364429,170.60445837500293,5286.257540899099,13774.600504018172,486.94365069417427,132.8027627635571,1729.3955416249971,55.0,6364.019344776377,224.97325409757337,61.356408407375774,221.7857958875038,21465.0,17906.980655223622,633.0267459024266,172.64359159262423,2248.214204112496,71.5,-0.24149756628037786,150.50471510428156
5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,1.3,55,6814.959247374986,1,6,60,3600,1.6,6.3,0.2,0.05,4721.0,116.0,39.0,424.0,11.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.283,0.592,5204.451353751376,127.8789148559965,42.99377309813676,467.41948188743555,12.126448822551394,5854.869972415496,7464.65,1.05,1.0953330356121005,7155.707209743736,1.2,308.94279025626383,0.9586125551424027,2.5,1.6,0.0,4892.184272526293,120.2061799646367,40.41414671224855,439.3743129741894,11.39886189319831,5503.577774070565,0.8,2.4000000000000004,2.4000000000000004,4.0,2.4000000000000004,0.29378522126205675,0.2937853837380747,0.2937854500151567,0.07997506767998883,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,2.4000000000000004,4.0,36.74774560909538,110.24323682728615,110.24323682728615,183.7387280454769,43.3814688558336,59.20907594180427,0.6968420592068502,1.3173656024739357,1.798002743042463,-0.48063714056852724,0.26587464740245154,0.18420614454474404,0.4827936410530075,0.33300021440224853,1437.2514389588912,3767.1999147924844,35.314818708598864,92.56409614739763,11.873088278836507,31.12068481930025,35.138990416959395,432.28049147047614,1519.5783363632859,4335.29163605221,4335.29163605221,1684.2321311720757,0.46784225865890994,1684.2321311720757,2189.5017705236983,5471.475078571661,5471.475078571661,7112.917602143159,7155.707209743736,7155.707209743736,9302.419372666856,1.05,1.04,3.1200000000000006,3.1200000000000006,5.2,0.9236826137992761,1824.690516486234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.6905164862342,1494.7414965172468,110.18223437082847,37.04403542996991,182.72275016818887,1824.690516486234,1494.7414965172468,110.18223437082847,37.04403542996991,182.72275016818887,1437.2514389588912,35.314818708598864,11.873088278836507,35.138990416959395,1519.5783363632859,3767.1999147924844,92.56409614739763,31.12068481930025,432.28049147047614,12.126448822551394,1868.4268706465587,45.909264321178526,15.435014762487459,45.68068754204722,5854.869972415496,4897.35988923023,120.33332499161693,40.45689026509033,561.964638911619,15.764383469316813,-0.2673172454426985,129.82766984297018
6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,1.3,55,7561.156660340296,1,6,60,3600,1.6,6.3,0.2,0.05,5642.0,105.0,23.0,411.0,14.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.283,0.592,6488.299999999999,120.74999999999999,26.45,472.65,16.099999999999998,7124.249999999999,8396.149999999998,1.2,1.1104319586498452,8396.149999999998,1.2,0.0,1.0,2.5,1.6,0.0,6099.001999999999,113.50499999999998,24.863,444.29099999999994,15.133999999999997,6696.794999999999,2.0875604602317677,6.2626813806953034,6.2626813806953034,10.437802301158838,6.2626813806953034,0.21205245444538084,0.2129954852475179,0.21303902902578578,0.050000024447330475,2.0875604602317677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2626813806953034,6.2626813806953034,10.437802301158838,42.69834820102342,128.09504460307025,128.09504460307025,213.49174100511706,34.33356328602355,59.69177296407002,1.6787962951039614,1.3067127365600308,2.2718294442730365,-0.9651167077130056,0.5975533382638528,0.18434661211524636,0.5179126106687232,0.2977407772160304,1293.3083437672863,5194.991656232713,24.176052553019517,96.57394744698047,5.2967893786681115,21.153210621331887,22.214560861728902,450.4354391382711,1344.9957465607026,5779.254253439296,17337.762760317888,1448.3705521475358,0.4023251533743155,4345.111656442607,5648.64515337539,6947.779447852464,20843.338343557392,27096.33984662461,8396.15,25188.45,32744.985,1.1104319586498455,2.713828598301298,8.141485794903895,8.141485794903895,13.56914299150649,2.3169661184347237,4051.2024464859537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12153.607339457862,3509.817169737348,196.82898843725843,43.123735485024255,301.4325528263231,12153.607339457862,10529.451509212045,590.4869653117753,129.37120645507275,904.2976584789693,3879.925031301859,72.52815765905855,15.890368136004334,66.64368258518671,4034.9872396821083,15584.974968698138,289.7218423409414,63.45963186399566,1351.3063174148133,48.3,5043.902540692417,94.28660495677612,20.657478576805634,86.63678736074273,21372.749999999996,20260.46745930758,376.63839504322385,82.49752142319436,1756.6982126392572,62.79,-0.424819173880297,168.71505238359023
7,2025,1NB,1,NB,PM-Late,3,OP,PM,1.3,55,6705.849787444774,1,6,60,3600,1.6,6.3,0.2,0.05,2727.0,51.0,5.0,265.0,29.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.283,0.592,2727.0,51.0,5.0,265.0,29.0,3077.0,3777.0,0.95,0.5632395773420992,3777.0,1.2,0.0,1.0,2.5,1.6,0.0,2563.3799999999997,47.94,4.699999999999999,249.1,27.259999999999998,2892.3799999999997,0.4843103062874447,1.452930918862334,1.452930918862334,2.4215515314372236,1.452930918862334,0.21696166833996203,0.21702320890084428,0.21702650591439582,0.05000084020745136,0.4843103062874447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452930918862334,1.452930918862334,2.4215515314372236,42.35582814797466,127.06748444392397,127.06748444392397,211.77914073987333,54.416268764399575,59.99840118413841,0.6140864010168394,1.3000346419334357,1.433394860969032,-0.13336021903559625,0.010649129951049595,0.014047209671074711,0.8100380473231993,0.17591474300572604,556.1552013892917,2170.8447986107085,10.404092634706474,40.59590736529353,1.0200245777976602,3.97997542220234,12.455209295676134,252.54479070432387,580.034527897472,2496.965472102528,7490.896416307584,627.7931809138325,0.1743869946982868,1883.3795427414975,2448.393405563947,3149.206819086168,9447.620457258503,12281.906594436054,3777.0000000000005,11331.0,14730.300000000001,0.5632395773420993,0.6296033981736782,1.8888101945210343,1.8888101945210343,3.1480169908683906,0.5449866602547323,410.9444042486558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.8332127459673,350.1572047066644,19.651356233174795,1.9266328212062345,39.20921048761039,1232.8332127459676,1050.4716141199933,58.954068699524385,5.779898463618704,117.62763146283118,1668.4656041678752,31.212277904119425,3.0600737333929806,37.3656278870284,1740.1035836924161,6512.5343958321255,121.78772209588058,11.939926266607019,757.6343721129716,87.0,2169.0052854182377,40.575961275355255,3.978095853410875,48.575316253136926,9231.0,8466.294714581763,158.32403872464477,15.521904146589126,984.9246837468631,113.10000000000001,-0.09303801950666925,283.26441095854483
8,2025,1SB,1,SB,Night,7,OP,NT,1.3,55,9403.28309904872,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,1357.0,39.0,16.0,250.0,28.0,1.0,0.48,0.48,0.9,0.10638297872340427,0.10638297872340427,3.286,0.708,1289.1499999999999,37.05,15.2,237.5,26.599999999999998,1605.4999999999998,2238.2,0.9,0.23802324958465054,2238.2,1.2,0.0,1.0,2.5,1.6,0.0,1211.8009999999997,34.827,14.287999999999998,223.25,25.003999999999998,1509.1699999999996,0.2000004950169877,0.6000014850509631,0.6000014850509631,1.0000024750849383,0.6000014850509631,0.05319154305827335,0.05319158482124496,0.05319158466703556,0.0531915837918347,0.2000004950169877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000014850509631,0.6000014850509631,1.0000024750849383,111.89169596731767,335.67508790195296,335.67508790195296,559.4584798365883,54.992565583647426,59.99999997567173,0.0,1.3000000005271126,1.418373541444556,-0.11837354091744334,0.0001342062839163688,0.0011324684426608437,0.0,0.9988675315573391,64.4575650695587,1224.692434930441,1.8525033245694982,35.1974966754305,0.760001361722604,14.439998638277395,11.875021081527098,225.6249789184729,78.94509083737789,1526.5549091626217,10685.884364138352,107.9201423730163,0.029977817325837864,755.4409966111141,982.0732955944484,2130.2798576269834,14911.959003388884,19385.546704405548,2238.2,15667.399999999998,20367.619999999995,0.23802324958465054,0.260000643522084,0.780001930566252,0.780001930566252,1.30000321761042,0.33357491652570104,34.234332712049884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6403289843492,16.759008397951867,1.4449561695446087,0.5928025293766116,15.437565615176796,239.6403289843492,117.31305878566306,10.11469318681226,4.149617705636281,108.06295930623757,451.20295548691087,12.967523271986487,5.320009532058228,83.12514757068969,552.6156358616453,8572.847044513088,246.3824767280135,101.07999046794177,1579.3748524293103,186.2,586.5638421329842,16.857780253582433,6.9160123916756975,108.06269184189661,11238.499999999998,11144.701157867015,320.29721974641757,131.40398760832431,2053.1873081581034,242.06,-0.08345723990091121,131.78653346363018
9,2025,1SB,1,SB,AM-Early,1,OP,AM,1.3,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,3040.0,119.0,53.0,268.0,14.0,1.0,3.2,1.6,0.9,0.36683785766691124,0.36683785766691124,3.13,0.715,2888.0,113.05,50.349999999999994,254.6,13.299999999999999,3319.3,4181.9,1.0,0.4021057692307692,4181.9,1.2,0.0,1.0,2.5,1.6,0.0,2714.72,106.267,47.32899999999999,239.32399999999998,12.501999999999999,3120.142,0.33318078805369755,0.9995423641610927,0.9995423641610927,1.6659039402684876,0.9995423641610927,0.17586300884120268,0.17591377659388904,0.17591751790753318,0.05000019663670493,0.33318078805369755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995423641610927,0.9995423641610927,1.6659039402684876,44.508593831513394,133.52578149454018,133.52578149454018,222.54296915756694,54.907487661346885,59.99886721337184,0.37408673340704623,1.3000245441736653,1.4205712794779628,-0.12054673530429749,0.0016726229073013542,0.003370143819605936,0.7537419744073773,0.24288788177301676,477.4188273613897,2410.5811726386105,18.693829297302806,94.3561707026972,8.326000205045636,42.023999794954356,11.96624705988277,242.63375294011723,516.4049039236209,2802.895096076379,2802.895096076379,594.3770570480833,0.16510473806891204,594.3770570480833,772.6901741625084,3587.522942951917,3587.522942951917,4663.779825837492,4181.9,4181.9,5436.470000000001,0.4021057692307692,0.43313502446980684,1.2994050734094205,1.2994050734094205,2.165675122349034,0.39892894500804693,267.8115225750015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8115225750015,206.786815471522,24.290856630364928,10.818846907644174,25.915003565470386,267.8115225750015,206.786815471522,24.290856630364928,10.818846907644174,25.915003565470386,477.4188273613897,18.693829297302806,8.326000205045636,11.96624705988277,516.4049039236209,2410.5811726386105,94.3561707026972,42.023999794954356,242.63375294011723,13.299999999999999,620.6444755698066,24.301978086493648,10.823800266559328,15.5561211778476,3319.3,3133.755524430194,122.66302191350636,54.63119973344067,315.4238788221524,17.29,-0.08485792796585082,215.58527821252358
