,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,171784174.492,,171784174.492,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,72321831.738,,68125625.945,,2159791.199,,623752.316,,1412662.278,,24503.86,,1.13,,0.979,,2.936,,2.936,,4.894,,0.155,,195108.949,
1,2026.0,193296493.934,0.125,193051243.032,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,75862456.19,0.049,71427542.302,0.048,2254072.327,0.044,651006.01,0.044,1525508.304,0.08,25703.907,0.049,1.212,0.073,1.05,0.073,3.151,0.073,3.151,0.073,5.252,0.073,0.158,0.019,200575.968,0.028
2,2026.9999999999995,217502774.501,0.125,216951197.9,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,79576417.257,0.049,74889496.111,0.048,2352469.098,0.044,679450.504,0.044,1647368.676,0.08,26962.724,0.049,1.3,0.073,1.127,0.073,3.381,0.073,3.381,0.073,5.635,0.073,0.161,0.019,206196.175,0.028
3,2027.999999999999,244740377.606,0.125,243809993.301,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,83472200.895,0.049,78519244.076,0.048,2455161.174,0.044,709137.827,0.044,1778963.475,0.08,28283.19,0.049,1.395,0.073,1.209,0.073,3.628,0.073,3.628,0.073,6.047,0.073,0.165,0.025,211973.861,0.028
4,2029.0,275388912.019,0.125,273993936.925,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,87558708.502,0.049,82324918.852,0.048,2562336.055,0.044,740122.282,0.044,1921070.306,0.08,29668.324,0.049,1.496,0.072,1.298,0.074,3.893,0.073,3.893,0.073,6.489,0.073,0.168,0.018,217913.441,0.028
5,2030.0,309875524.443,0.125,307914685.757,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,91845277.258,0.049,86315047.271,0.048,2674189.429,0.044,772460.545,0.044,2074528.887,0.08,31121.294,0.049,1.605,0.073,1.393,0.073,4.178,0.073,4.178,0.073,6.963,0.073,0.172,0.024,224019.449,0.028
6,2031.0000000000007,348680852.634,0.125,346034860.365,0.124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,96341701.458,0.049,90498569.439,0.048,2790925.527,0.044,806211.768,0.044,2240246.019,0.08,32645.421,0.049,1.721,0.072,1.494,0.073,4.483,0.073,4.483,0.073,7.472,0.073,0.175,0.017,230296.55,0.028
7,2032.0000000000005,392345724.02,0.125,388874354.25,0.124,1735684.885,inf,1735684.885,inf,0.0,,0.0,,1735684.885,inf,1735684.885,inf,0.0,,0.0,,101058254.894,0.049,94884858.776,0.048,2912757.492,0.044,841437.688,0.044,2419200.936,0.08,34244.19,0.049,1.846,0.073,1.604,0.074,4.811,0.073,4.811,0.073,8.018,0.073,0.179,0.023,236749.537,0.028
8,2033.0000000000007,423249591.478,0.079,415271329.277,0.068,2488384.117,0.434,2488384.117,0.434,0.0,,0.0,,2488384.118,0.434,2488384.117,0.434,0.0,,0.0,,103861307.496,0.028,97489058.633,0.027,2988780.249,0.026,864434.903,0.027,2517568.102,0.041,35279.767,0.03,1.933,0.047,1.68,0.047,5.041,0.048,5.041,0.048,8.401,0.048,0.182,0.017,240068.91,0.014
9,2034.0000000000002,456587661.644,0.079,443460143.449,0.068,3567499.82,0.434,3567499.819,0.434,0.0,,0.0,,3567499.822,0.434,3567499.819,0.434,0.0,,0.0,,106742108.362,0.028,100164733.085,0.027,3066787.193,0.026,888060.652,0.027,2619934.977,0.041,36346.661,0.03,2.025,0.048,1.76,0.048,5.281,0.048,5.281,0.048,8.802,0.048,0.184,0.011,243434.823,0.014
10,2034.9999999999993,492551669.188,0.079,473562427.655,0.068,5114586.16,0.434,5114586.158,0.434,0.0,,0.0,,5114586.165,0.434,5114586.158,0.434,0.0,,0.0,,109702813.996,0.028,102913843.817,0.027,3146830.113,0.026,912332.112,0.027,2726464.193,0.041,37445.819,0.03,2.12,0.047,1.844,0.048,5.533,0.048,5.533,0.048,9.222,0.048,0.187,0.016,246847.927,0.014
11,2035.9999999999998,531348451.131,0.079,505708069.145,0.068,7332583.857,0.434,7332583.853,0.434,0.0,,0.0,,7332583.866,0.434,7332583.853,0.434,0.0,,0.0,,112745640.715,0.028,105738406.353,0.027,3228962.147,0.026,937266.933,0.027,2837324.995,0.041,38578.217,0.03,2.22,0.047,1.932,0.048,5.797,0.048,5.797,0.048,9.662,0.048,0.19,0.016,250308.886,0.014
12,2036.999999999999,573201136.41,0.079,540035771.977,0.068,10512441.151,0.434,10512441.143,0.434,0.0,,0.0,,10512441.166,0.434,10512441.143,0.434,0.0,,0.0,,115872866.313,0.028,108640491.536,0.027,3313237.821,0.026,962883.243,0.027,2952693.51,0.041,39744.859,0.03,2.324,0.047,2.025,0.048,6.074,0.048,6.074,0.048,10.123,0.048,0.193,0.016,253818.369,0.014
13,2038.0000000000005,618350429.143,0.079,576693655.509,0.068,15071279.252,0.434,15071279.238,0.434,0.0,,0.0,,15071279.279,0.434,15071279.238,0.434,0.0,,0.0,,119086831.761,0.028,111622227.043,0.027,3399713.085,0.026,989199.67,0.027,3072753.025,0.041,40946.782,0.03,2.434,0.047,2.121,0.047,6.364,0.048,6.364,0.048,10.606,0.048,0.197,0.021,257377.058,0.014
14,2038.999999999999,667055992.974,0.079,615839893.506,0.068,21607108.665,0.434,21607108.643,0.434,0.0,,0.0,,21607108.711,0.434,21607108.643,0.434,0.0,,0.0,,122389942.961,0.028,114685798.949,0.027,3488445.346,0.026,1016235.347,0.027,3197694.283,0.041,42185.052,0.03,2.548,0.047,2.223,0.048,6.668,0.048,6.668,0.048,11.113,0.048,0.2,0.015,260985.641,0.014
15,2039.9999999999998,719597944.452,0.079,657643396.647,0.068,30977273.865,0.434,30977273.828,0.434,0.037,inf,0.0,,30977273.94,0.434,30977273.828,0.434,0.112,inf,0.0,,125784672.55,0.028,117833453.328,0.027,3579493.513,0.026,1044009.932,0.027,3327715.779,0.041,43460.768,0.03,2.668,0.047,2.329,0.048,6.986,0.048,6.986,0.048,11.643,0.048,0.203,0.015,264644.819,0.014
16,2041.0000000000002,768243903.12,0.068,696524514.907,0.059,35099978.297,0.133,35099978.253,0.133,0.044,0.189,0.0,,35099978.387,0.133,35099978.253,0.133,0.132,0.179,0.0,,129041037.287,0.026,120829027.335,0.025,3682770.643,0.029,1076465.961,0.031,3450568.926,0.037,44638.774,0.027,2.774,0.04,2.419,0.039,7.256,0.039,7.256,0.039,12.094,0.039,0.206,0.015,267458.693,0.011
17,2041.9999999999995,820178405.498,0.068,737704358.228,0.059,39771365.351,0.133,39771365.298,0.133,0.052,0.182,0.0,,39771365.457,0.133,39771365.298,0.133,0.157,0.189,0.0,,132381704.117,0.026,123900755.129,0.025,3789027.57,0.029,1109930.978,0.031,3577957.585,0.037,45848.71,0.027,2.883,0.039,2.512,0.038,7.537,0.039,7.537,0.039,12.562,0.039,0.21,0.019,270302.486,0.011
18,2043.0,875623762.341,0.068,781318831.572,0.059,45064458.117,0.133,45064458.054,0.133,0.062,0.192,0.0,,45064458.243,0.133,45064458.054,0.133,0.185,0.178,0.0,,135808855.489,0.026,127050572.699,0.025,3898350.27,0.029,1144436.351,0.031,3710049.2,0.037,47091.442,0.027,2.997,0.04,2.61,0.039,7.829,0.039,7.829,0.039,13.048,0.039,0.213,0.014,273176.516,0.011
19,2044.0000000000002,934817312.961,0.068,827511874.86,0.059,51061998.185,0.133,51061998.111,0.133,0.073,0.177,0.0,,51061998.335,0.133,51061998.111,0.133,0.219,0.184,0.0,,139324730.348,0.026,130280465.25,0.025,4010827.196,0.029,1180014.422,0.031,3847017.394,0.037,48367.858,0.027,3.115,0.039,2.711,0.039,8.132,0.039,8.132,0.039,13.553,0.039,0.217,0.019,276081.104,0.011
20,2044.9999999999993,998012441.183,0.068,876435938.01,0.059,57857739.061,0.133,57857738.973,0.133,0.086,0.178,0.0,,57857739.238,0.133,57857738.973,0.133,0.259,0.183,0.0,,142931625.605,0.026,133592468.458,0.025,4126549.356,0.029,1216698.538,0.031,3989042.202,0.037,49678.871,0.027,3.238,0.039,2.815,0.038,8.446,0.039,8.446,0.039,14.077,0.039,0.22,0.014,279016.576,0.011
21,2045.9999999999993,1065479659.979,0.068,928252484.069,0.059,65557911.72,0.133,65557911.616,0.133,0.102,0.186,0.0,,65557911.929,0.133,65557911.616,0.133,0.306,0.181,0.0,,146631897.633,0.026,136988669.747,0.025,4245610.384,0.029,1254523.085,0.031,4136310.304,0.037,51025.419,0.027,3.365,0.039,2.924,0.039,8.773,0.039,8.773,0.039,14.622,0.039,0.224,0.018,281983.26,0.011
22,2046.9999999999995,1137507769.426,0.068,983132522.084,0.059,74282885.208,0.133,74282885.085,0.133,0.121,0.186,0.0,,74282885.454,0.133,74282885.085,0.133,0.362,0.183,0.0,,150427963.807,0.026,140471209.61,0.025,4368106.612,0.029,1293523.517,0.031,4289015.274,0.037,52408.465,0.027,3.498,0.04,3.038,0.039,9.113,0.039,9.113,0.039,15.188,0.039,0.228,0.018,284981.487,0.011
23,2048.0,1214405092.941,0.068,1041257171.478,0.059,84169048.252,0.133,84169048.107,0.133,0.143,0.182,0.0,,84169048.541,0.133,84169048.107,0.133,0.428,0.182,0.0,,154322304.085,0.026,144042282.955,0.025,4494137.157,0.029,1333736.388,0.031,4447357.831,0.037,53828.999,0.027,3.636,0.039,3.155,0.039,9.465,0.039,9.465,0.039,15.776,0.039,0.231,0.013,288011.593,0.011
24,2049.000000000001,1296500797.094,0.068,1102818259.797,0.059,95370941.284,0.133,95370941.114,0.133,0.169,0.182,0.0,,95370941.624,0.133,95370941.114,0.133,0.506,0.182,0.0,,158317462.628,0.026,147704140.489,0.025,4623803.99,0.029,1375199.39,0.031,4611546.104,0.037,55288.037,0.027,3.779,0.039,3.277,0.039,9.832,0.039,9.832,0.039,16.386,0.039,0.235,0.017,291073.918,0.011
25,2049.999999999999,1384146300.634,0.068,1168018955.793,0.059,108063672.221,0.133,108063672.021,0.133,0.2,0.183,0.0,,108063672.62,0.133,108063672.021,0.133,0.599,0.184,0.0,,162416049.459,0.026,151459090.137,0.025,4757212.028,0.029,1417951.389,0.031,4781795.906,0.037,56786.622,0.027,3.928,0.039,3.404,0.039,10.212,0.039,10.212,0.039,17.021,0.039,0.239,0.017,294168.803,0.011
