,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,207801749.685,,207801749.685,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,87154013.085,,81988708.696,,2628480.606,,767480.51,,1769343.273,,22825.463,,1.002,,0.865,,2.596,,2.596,,4.326,,0.154,,185056.902,
1,2026.0,234014456.312,0.126,233770563.184,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,91211988.873,0.047,85763300.133,0.046,2738125.512,0.042,799397.277,0.042,1905881.922,0.077,23847.891,0.045,1.08,0.078,0.933,0.079,2.799,0.078,2.799,0.078,4.664,0.078,0.156,0.013,190398.178,0.029
2,2026.9999999999995,263533708.672,0.126,262984677.918,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,95458907.969,0.047,89711665.993,0.046,2852344.164,0.042,832641.348,0.042,2052957.139,0.077,24916.116,0.045,1.164,0.078,1.006,0.078,3.018,0.078,3.018,0.078,5.029,0.078,0.159,0.019,195893.619,0.029
3,2027.999999999999,296776603.894,0.126,295849656.507,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,99903567.758,0.047,93841806.492,0.046,2971327.353,0.042,867267.92,0.042,2211382.019,0.077,26032.192,0.045,1.254,0.077,1.085,0.079,3.254,0.078,3.254,0.078,5.423,0.078,0.161,0.013,201547.673,0.029
4,2029.0,334212852.931,0.126,332821744.4,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,104555175.237,0.047,98162090.161,0.046,3095273.829,0.042,903334.488,0.042,2382032.406,0.077,27198.26,0.045,1.352,0.078,1.169,0.077,3.508,0.078,3.508,0.078,5.847,0.078,0.164,0.019,207364.92,0.029
5,2030.0,376371417.42,0.126,374414203.665,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,109423366.095,0.047,102681270.8,0.046,3224390.629,0.042,940900.936,0.042,2565851.733,0.077,28416.559,0.045,1.457,0.078,1.261,0.079,3.782,0.078,3.782,0.078,6.304,0.078,0.166,0.012,213350.07,0.029
6,2031.0000000000007,423847983.727,0.126,421204438.307,0.125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,114518224.663,0.047,107408505.216,0.046,3358893.431,0.042,980029.637,0.042,2763856.234,0.077,29689.431,0.045,1.571,0.078,1.359,0.078,4.078,0.078,4.078,0.078,6.797,0.078,0.169,0.018,219507.968,0.029
7,2032.0000000000005,477313379.801,0.126,473842010.032,0.125,1735684.885,inf,1735684.885,inf,0.0,,0.0,,1735684.885,inf,1735684.885,inf,0.0,,0.0,,119850304.811,0.047,112353371.778,0.046,3499006.906,0.042,1020785.561,0.042,2977140.566,0.077,31019.319,0.045,1.693,0.078,1.466,0.079,4.397,0.078,4.397,0.078,7.329,0.078,0.171,0.012,225843.601,0.029
8,2033.0000000000007,521233675.767,0.092,510198970.903,0.077,2671143.951,0.539,2671143.951,0.539,0.0,,0.0,,2671143.952,0.539,2671143.951,0.539,0.0,,0.0,,122894247.267,0.025,115162675.417,0.025,3581438.721,0.024,1045852.623,0.025,3101379.412,0.042,31835.581,0.026,1.801,0.064,1.56,0.064,4.679,0.064,4.679,0.064,7.799,0.064,0.173,0.012,229309.009,0.015
9,2034.0000000000002,569195325.861,0.092,549345529.522,0.077,4110774.986,0.539,4110774.984,0.539,0.0,,0.0,,4110774.99,0.539,4110774.984,0.539,0.0,,0.0,,126015499.377,0.025,118042223.382,0.025,3665812.518,0.024,1071535.248,0.025,3230802.86,0.042,32673.324,0.026,1.917,0.064,1.66,0.064,4.979,0.064,4.979,0.064,8.299,0.064,0.175,0.012,232827.592,0.015
10,2034.9999999999993,621570197.868,0.092,591495726.209,0.077,6326304.869,0.539,6326304.865,0.539,0.0,,0.0,,6326304.878,0.539,6326304.865,0.539,0.0,,0.0,,129216024.642,0.025,120993772.076,0.025,3752174.045,0.024,1097848.551,0.025,3365627.27,0.042,33533.111,0.026,2.04,0.064,1.766,0.064,5.299,0.064,5.299,0.064,8.831,0.064,0.177,0.011,236400.165,0.015
11,2035.9999999999998,678764377.226,0.092,636880024.178,0.077,9735909.515,0.539,9735909.507,0.539,0.0,,0.0,,9735909.532,0.539,9735909.507,0.539,0.0,,0.0,,132497836.432,0.025,124019121.817,0.025,3840570.132,0.024,1124808.021,0.025,3506078.027,0.042,34415.523,0.026,2.17,0.064,1.88,0.065,5.639,0.064,5.639,0.064,9.398,0.064,0.179,0.011,240027.556,0.015
12,2036.999999999999,741221315.582,0.092,685746569.626,0.077,14983143.564,0.539,14983143.548,0.539,0.0,,0.0,,14983143.597,0.539,14983143.548,0.539,0.0,,0.0,,135862999.251,0.025,127120117.939,0.025,3931048.71,0.024,1152429.525,0.025,3652389.925,0.042,35321.156,0.026,2.309,0.064,2.0,0.064,6.0,0.064,6.0,0.064,10.0,0.064,0.181,0.011,243710.607,0.015
13,2038.0000000000005,809425269.073,0.092,738362548.521,0.077,23058409.768,0.539,23058409.738,0.539,0.0,,0.0,,23058409.828,0.539,23058409.738,0.539,0.0,,0.0,,139313630.038,0.025,130298651.918,0.025,4023658.84,0.024,1180729.32,0.025,3804807.555,0.042,36250.62,0.026,2.457,0.064,2.128,0.064,6.385,0.064,6.385,0.064,10.642,0.064,0.183,0.011,247450.172,0.015
14,2038.999999999999,883905052.973,0.092,795015647.481,0.077,35485895.116,0.539,35485895.062,0.539,0.0,,0.0,,35485895.223,0.539,35485895.062,0.539,0.0,,0.0,,142851899.496,0.025,133556662.525,0.025,4118450.737,0.024,1209724.062,0.025,3963585.715,0.042,37204.543,0.026,2.614,0.064,2.265,0.064,6.795,0.064,6.795,0.064,11.324,0.064,0.185,0.011,251247.118,0.015
15,2039.9999999999998,965238141.831,0.092,856015626.747,0.077,54611257.448,0.539,54611257.353,0.539,0.094,inf,0.0,,54611257.636,0.539,54611257.353,0.539,0.283,inf,0.0,,146480033.462,0.025,136896137.007,0.025,4215475.802,0.024,1239430.819,0.025,4128989.834,0.042,38183.568,0.026,2.781,0.064,2.41,0.064,7.23,0.064,7.23,0.064,12.051,0.064,0.187,0.011,255102.325,0.015
16,2041.0000000000002,1025189426.431,0.062,908166140.494,0.061,58490266.558,0.071,58490266.459,0.071,0.098,0.043,0.0,,58490266.755,0.071,58490266.459,0.071,0.295,0.042,0.0,,150770148.427,0.029,140851509.035,0.029,4351367.527,0.032,1280361.427,0.033,4285229.627,0.038,39422.091,0.032,2.861,0.029,2.478,0.028,7.435,0.028,7.435,0.028,12.392,0.028,0.191,0.021,258204.402,0.012
17,2041.9999999999995,1088864306.66,0.062,963493787.929,0.061,62644799.661,0.071,62644799.557,0.071,0.103,0.051,0.0,,62644799.867,0.071,62644799.557,0.071,0.309,0.047,0.0,,155185912.506,0.029,144921164.55,0.029,4491639.912,0.032,1322643.716,0.033,4447381.489,0.038,40700.787,0.032,2.944,0.029,2.549,0.029,7.646,0.028,7.646,0.028,12.743,0.028,0.194,0.016,261344.201,0.012
18,2043.0,1156494056.367,0.062,1022192127.612,0.061,67094427.081,0.071,67094426.973,0.071,0.108,0.049,0.0,,67094427.297,0.071,67094426.973,0.071,0.323,0.045,0.0,,159731005.717,0.029,149108405.57,0.029,4636434.171,0.032,1366322.323,0.033,4615669.131,0.038,42020.959,0.032,3.028,0.029,2.621,0.028,7.863,0.028,7.863,0.028,13.104,0.028,0.198,0.021,264522.181,0.012
19,2044.0000000000002,1228324313.903,0.062,1084466510.155,0.061,71860109.214,0.071,71860109.101,0.071,0.112,0.037,0.0,,71860109.44,0.071,71860109.101,0.071,0.337,0.043,0.0,,164409215.858,0.029,153416629.523,0.029,4785896.075,0.032,1411443.359,0.033,4790324.729,0.038,43383.952,0.032,3.115,0.029,2.695,0.028,8.085,0.028,8.085,0.028,13.476,0.028,0.202,0.02,267738.805,0.012
20,2044.9999999999993,1304615974.306,0.062,1150534796.62,0.061,76964295.262,0.071,76964295.143,0.071,0.117,0.045,0.0,,76964295.498,0.071,76964295.143,0.071,0.352,0.045,0.0,,169224441.665,0.029,157849331.996,0.029,4940176.092,0.032,1458054.46,0.033,4971589.245,0.038,44791.155,0.032,3.205,0.029,2.771,0.028,8.314,0.028,8.314,0.028,13.857,0.028,0.207,0.025,270994.544,0.012
21,2045.9999999999993,1385646136.895,0.062,1220628120.682,0.061,82431028.98,0.071,82431028.856,0.071,0.123,0.051,0.0,,82431029.227,0.071,82431028.856,0.071,0.368,0.045,0.0,,174180696.06,0.029,162410109.575,0.029,5099429.539,0.032,1506204.833,0.033,5159712.758,0.038,46244.002,0.032,3.297,0.029,2.85,0.029,8.55,0.028,8.55,0.028,14.25,0.028,0.211,0.019,274289.873,0.012
22,2046.9999999999995,1471709111.728,0.062,1294991697.233,0.061,88286061.941,0.071,88286061.812,0.071,0.128,0.041,0.0,,88286062.199,0.071,88286061.812,0.071,0.385,0.046,0.0,,179282109.496,0.029,167102662.765,0.029,5263816.743,0.032,1555945.31,0.033,5354954.811,0.038,47743.973,0.032,3.392,0.029,2.931,0.028,8.792,0.028,8.792,0.028,14.654,0.028,0.215,0.019,277625.273,0.012
23,2048.0,1563117488.565,0.062,1373885680.239,0.061,94556974.836,0.071,94556974.702,0.071,0.134,0.047,0.0,,94556975.106,0.071,94556974.702,0.071,0.402,0.044,0.0,,184532933.398,0.029,171930798.989,0.029,5433503.197,0.032,1607328.402,0.033,5557584.768,0.038,49292.598,0.032,3.489,0.029,3.014,0.028,9.041,0.028,9.041,0.028,15.069,0.028,0.219,0.019,281001.233,0.012
24,2049.000000000001,1660203272.228,0.062,1457586072.867,0.061,101273307.402,0.071,101273307.261,0.071,0.14,0.045,0.0,,101273307.683,0.071,101273307.261,0.071,0.42,0.045,0.0,,189937543.708,0.029,176898435.68,0.029,5608659.729,0.032,1660408.354,0.033,5767882.184,0.038,50891.454,0.032,3.589,0.029,3.099,0.028,9.297,0.028,9.297,0.028,15.496,0.028,0.224,0.023,284418.244,0.012
25,2049.999999999999,1763319088.475,0.062,1546385693.056,0.061,108466697.563,0.071,108466697.417,0.071,0.146,0.043,0.0,,108466697.856,0.071,108466697.417,0.071,0.439,0.045,0.0,,195500444.531,0.029,182009603.457,0.029,5789462.677,0.032,1715241.204,0.033,5986137.194,0.038,52542.17,0.032,3.693,0.029,3.187,0.028,9.561,0.028,9.561,0.028,15.935,0.028,0.228,0.018,287876.807,0.012
