,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
1,2026.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
2,2026.9999999999995,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
3,2027.999999999999,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
4,2029.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
5,2030.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
6,2031.0000000000007,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,
7,2032.0000000000005,375136608.065,inf,373883359.324,inf,626624.37,inf,626624.37,inf,99775768.554,inf,33726.714,,1.793,,0.177,
8,2033.0000000000007,406376275.072,0.083,399988008.883,0.07,1035774.952,0.653,1035774.952,0.653,101818418.695,0.02,34487.422,0.023,1.899,0.059,0.179,0.011
9,2034.0000000000002,440217439.17,0.083,427915292.993,0.07,1712077.924,0.653,1712077.924,0.653,103902886.802,0.02,35265.288,0.023,2.012,0.06,0.18,0.006
10,2034.9999999999993,476876741.181,0.083,457792468.551,0.07,2829968.82,0.653,2829968.82,0.653,106030028.988,0.02,36060.698,0.023,2.131,0.059,0.182,0.011
11,2035.9999999999998,516588862.786,0.083,489755677.569,0.07,4677779.796,0.653,4677779.796,0.653,108200718.895,0.02,36874.049,0.023,2.258,0.06,0.184,0.011
12,2036.999999999999,559608028.888,0.083,523950567.536,0.07,7732107.741,0.653,7732107.741,0.653,110415848.049,0.02,37705.745,0.023,2.392,0.059,0.185,0.005
13,2038.0000000000005,606209635.079,0.083,560532955.093,0.07,12780740.59,0.653,12780740.59,0.653,112676326.228,0.02,38556.2,0.023,2.534,0.059,0.187,0.011
14,2038.999999999999,656692010.644,0.083,599669536.046,0.07,21125847.635,0.653,21125847.635,0.653,114983081.837,0.02,39425.837,0.023,2.684,0.059,0.188,0.005
15,2039.9999999999998,711378328.369,0.083,641538644.953,0.07,34919841.708,0.653,34919841.708,0.653,117337062.285,0.02,40315.089,0.023,2.844,0.06,0.19,0.011
16,2041.0000000000002,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,40315.089,0.0,2.844,0.0,0.19,0.0
17,2041.9999999999995,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
18,2043.0,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
19,2044.0000000000002,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
20,2044.9999999999993,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
21,2045.9999999999993,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
22,2046.9999999999995,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
23,2048.0,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
24,2049.000000000001,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
25,2049.999999999999,0.0,,0.0,,0.0,,0.0,,0.0,,40315.089,0.0,2.844,0.0,0.19,0.0
