,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,168436318.221,,168436318.221,,0.0,,0.0,,73295440.77,,24809.503,,1.094,,0.158,
1,2026.0,188865891.658,0.121,187674996.767,0.114,0.0,,0.0,,76352795.918,0.042,25903.474,0.044,1.175,0.074,0.161,0.019
2,2026.9999999999995,211773359.857,0.121,209111103.731,0.114,0.0,,0.0,,79537681.789,0.042,27045.684,0.044,1.262,0.074,0.163,0.012
3,2027.999999999999,237459265.681,0.121,232995627.85,0.114,0.0,,0.0,,82855418.04,0.042,28238.259,0.044,1.355,0.074,0.166,0.018
4,2029.0,266260604.713,0.121,259608225.621,0.114,0.0,,0.0,,86311546.228,0.042,29483.421,0.044,1.455,0.074,0.169,0.018
5,2030.0,298555246.598,0.121,289260495.71,0.114,0.0,,0.0,,89911839.063,0.042,30783.488,0.044,1.563,0.074,0.172,0.018
6,2031.0000000000007,334766892.635,0.121,322299627.364,0.114,0.0,,0.0,,93662310.05,0.042,32140.881,0.044,1.679,0.074,0.174,0.012
7,2032.0000000000005,375370634.687,0.121,359112465.544,0.114,8129084.571,inf,8129084.571,inf,97569223.534,0.042,33558.129,0.044,1.803,0.074,0.177,0.017
8,2033.0000000000007,409696636.78,0.091,389051943.772,0.083,9831996.546,0.209,9831996.546,0.209,100900752.345,0.034,34783.741,0.037,1.898,0.053,0.181,0.023
9,2034.0000000000002,447161601.57,0.091,421487498.975,0.083,11891641.087,0.209,11891641.087,0.209,104346037.152,0.034,36054.116,0.037,1.999,0.053,0.186,0.028
10,2034.9999999999993,488052573.46,0.091,456627230.98,0.083,14382747.906,0.209,14382747.906,0.209,107908962.187,0.034,37370.887,0.037,2.105,0.053,0.19,0.022
11,2035.9999999999998,532682845.809,0.091,494696589.056,0.083,17395701.385,0.209,17395701.385,0.209,111593544.307,0.034,38735.749,0.037,2.216,0.053,0.195,0.026
12,2036.999999999999,581394361.284,0.091,535939818.347,0.083,21039819.974,0.209,21039819.974,0.209,115403937.529,0.034,40150.459,0.037,2.334,0.053,0.199,0.021
13,2038.0000000000005,634560331.709,0.091,580621526.899,0.083,25447322.574,0.209,25447322.574,0.209,119344437.708,0.034,41616.837,0.037,2.457,0.053,0.204,0.025
14,2038.999999999999,692588097.5,0.091,629028383.334,0.083,30778125.81,0.209,30778125.81,0.209,123419487.384,0.034,43136.77,0.037,2.588,0.053,0.209,0.025
15,2039.9999999999998,755922248.57,0.091,681470956.051,0.083,37225646.26,0.209,37225646.26,0.209,127633680.786,0.034,44712.214,0.037,2.725,0.053,0.214,0.024
16,2041.0000000000002,800169706.493,0.059,714459300.21,0.048,41879706.108,0.125,41879706.108,0.125,129326829.494,0.013,45266.644,0.012,2.849,0.046,0.214,0.0
17,2041.9999999999995,847007162.972,0.059,749044529.521,0.048,47115630.215,0.125,47115630.215,0.125,131042438.987,0.013,45827.95,0.012,2.979,0.046,0.214,0.0
18,2043.0,896586222.029,0.059,785303945.291,0.048,53006164.964,0.125,53006164.964,0.125,132780807.222,0.013,46396.215,0.012,3.114,0.045,0.214,0.0
19,2044.0000000000002,949067361.734,0.059,823318590.797,0.048,59633151.702,0.125,59633151.702,0.125,134542236.108,0.013,46971.527,0.012,3.256,0.046,0.215,0.005
20,2044.9999999999993,1004620453.647,0.059,863173432.423,0.048,67088663.825,0.125,67088663.825,0.125,136327031.563,0.013,47553.973,0.012,3.405,0.046,0.215,0.0
21,2045.9999999999993,1063425312.659,0.059,904957549.568,0.048,75476286.014,0.125,75476286.014,0.125,138135503.559,0.013,48143.641,0.012,3.56,0.046,0.215,0.0
22,2046.9999999999995,1125672279.017,0.059,948764333.745,0.048,84912553.414,0.125,84912553.414,0.125,139967966.181,0.013,48740.621,0.012,3.722,0.046,0.215,0.0
23,2048.0,1191562834.422,0.059,994691697.326,0.048,95528570.735,0.125,95528570.735,0.125,141824737.683,0.013,49345.004,0.012,3.892,0.046,0.215,0.0
24,2049.000000000001,1261310254.184,0.059,1042842292.377,0.048,107471833.784,0.125,107471833.784,0.125,143706140.539,0.013,49956.881,0.012,4.069,0.045,0.215,0.0
25,2049.999999999999,1335140297.558,0.059,1093323740.104,0.048,120908278.727,0.125,120908278.727,0.125,145612501.499,0.013,50576.345,0.012,4.254,0.045,0.215,0.0
