,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureLights,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,224,2025,15NB,15,NB,Night,7,OP,NT,2.6,70,10000.0,1,6,75,3600,1.6,6.3,0.2,0.05,850.0,40.0,2.0,219.0,4.0,1.0,3.2,1.6,0.9,0.1,0.1,3.286,0.708,850.0,40.0,2.0,219.0,4.0,1115.0,1624.0,0.9,0.1624,1624.0,1.2,0.0,1.0,2.5,1.6,0.0,850.0,40.0,2.0,219.0,4.0,1115.0,0.2,0.7000000000000001,0.7000000000000001,1.0,0.6000000000000001,0.05216471348864713,0.05216471348864713,0.05198505940228561,0.05198508165632971,0.05192063355479137,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1.0,178.43928370318548,624.5374929611493,624.5374929611493,892.1964185159273,69.99906595381046,74.99999999376966,0.0,2.080000000172788,2.228601165948958,-0.14860116577616989,2.0816164270773262e-05,0.00014006114034406574,0.0,0.999859938859656,44.340006465350065,805.65999353465,2.079402376091424,37.92059762390858,0.10397016331265942,1.8960298366873405,11.37061874849931,207.6293812515007,57.89399775325346,1057.1060022467466,7399.742015727226,83.91029405935821,0.02330841501648839,587.3720584155075,1527.1673518803195,1540.0897059406418,10780.627941584493,28029.63264811968,1624.0,11368.0,29556.8,0.1624,0.52,1.8200000000000003,1.8200000000000003,2.6,0.3759799230297401,56.59415012979568,0.0,0.0,396.1590509085697,23.056803361982034,3.7845123244863927,0.18922569722904017,29.563608746098208,396.1590509085697,161.39762353387425,26.49158627140475,1.3245798806032811,206.94526122268746,310.38004525745043,14.555816632639969,0.7277911431886159,79.59433123949518,405.25798427277414,5639.619954742549,265.44418336736004,13.272208856811384,1453.4056687605048,28.0,806.9881176693711,37.84512324486392,1.8922569722904015,206.94526122268746,7805.0,14663.01188233063,690.1548767551361,34.5077430277096,3778.8547387773124,72.8,-0.06667912053832845,209.95797601611633
1,225,2025,15NB,15,NB,AM-Early,1,OP,AM,2.6,70,7364.301292301332,1,6,75,3600,1.6,6.3,0.2,0.05,2968.0,105.0,51.0,328.0,14.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.13,0.715,2968.0,105.0,51.0,328.0,14.0,3466.0,4384.0,1.0,0.5953042693382262,4384.0,1.2,0.0,1.0,2.5,1.6,0.0,2968.0,105.0,51.0,328.0,14.0,3466.0,0.6295551561685143,2.2034430465898,2.2034430465898,3.1477757808425717,1.8886654685055428,0.1509490826727339,0.1509490826727339,0.10613859221963703,0.10614627723466691,0.0664614220406894,0.6295551561685143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2034430465898,2.2034430465898,3.1477757808425717,47.82893406705678,167.4012692346987,167.4012692346987,239.14467033528388,68.64340240056923,74.99908255743533,1.5219469707352915,2.080025444051706,2.272614622009272,-0.19258917795756592,0.030830235406490474,0.017664047896969,0.871992828898589,0.11034312320444208,448.01687737267423,2519.983122627326,11.144552183061888,93.85544781693811,5.413460138968012,45.58653986103199,21.799346429346123,306.20065357065386,486.37423612405024,2979.62576387595,2979.62576387595,554.8099474657873,0.15411387429605203,554.8099474657873,1442.5058634110471,3829.1900525342126,3829.1900525342126,9955.894136588953,4384.0,4384.0,11398.4,0.5953042693382262,1.6368434060381374,5.72895192113348,5.72895192113348,8.184217030190688,0.7960031561921742,1006.6041103177847,0.0,0.0,1006.6041103177847,733.3334715212586,63.84660363932473,31.013452863120307,178.4105822940811,1006.6041103177847,733.3334715212586,63.84660363932473,31.013452863120307,178.4105822940811,448.01687737267423,11.144552183061888,5.413460138968012,21.799346429346123,486.37423612405024,2519.983122627326,93.85544781693811,45.58653986103199,306.20065357065386,14.0,1164.843881168953,28.975835675960912,14.074996361316831,56.67830071629992,3466.0,6551.956118831047,244.0241643240391,118.52500363868317,796.1216992837001,36.4,-0.08474343872138485,509.94871780348655
2,226,2025,15NB,15,NB,AM-Peak,3,Peak,AM,2.6,70,10000.0,1,6,75,3600,1.6,6.3,0.2,0.05,2553.0,134.0,37.0,306.0,13.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.13,0.715,2788.249601851263,146.34760934119436,40.40941451958352,334.1967795403394,14.197902398772587,3323.401307651153,4300.326207320544,1.2,0.4300326207320544,4300.326207320544,1.2,0.0,1.0,2.5,1.6,0.0,2788.249601851263,146.34760934119436,40.40941451958352,334.1967795403394,14.197902398772587,3323.401307651153,0.7646789969530216,2.6763764893355755,2.6763764893355755,3.8233949847651076,2.2940369908590648,0.12019719089005018,0.12019719089005018,0.08243953112417635,0.08245676488817894,0.0500000031387263,0.7646789969530216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6763764893355755,2.6763764893355755,3.8233949847651076,52.919055761510265,185.21669516528596,185.21669516528596,264.5952788075513,69.76323968462138,74.9998319882995,1.7546422901900358,2.0800046595349317,2.2361346850465815,-0.15613002551164978,0.005294279532606924,0.0027630978723678186,0.9157522471057338,0.0814846550218984,335.13976964282267,2453.1098322084404,12.064828295232193,134.28278104596217,3.3320295923102625,37.07738492727326,16.70984002596919,317.4869395143702,367.2464675563343,2956.154840094818,8868.464520284455,423.76143443958637,0.11771150956655177,1271.2843033187592,3305.339188628774,3876.564772880957,11629.694318642873,30237.20522847147,4300.326207320543,12900.978621961633,33542.544417100245,0.43003262073205434,1.9881653920778561,6.958578872272496,6.958578872272496,9.94082696038928,0.9839997980252453,939.5631697423863,0.0,0.0,2818.689509227159,666.3132915128049,83.95405927279813,23.186190722836933,166.10962823394644,2818.689509227159,1998.9398745384146,251.8621778183944,69.5585721685108,498.32888470183934,1005.419308928468,36.19448488569658,9.996088776930787,50.12952007790757,1101.7394026690029,7359.329496625322,402.8483431378865,111.23215478181977,952.4608185431106,42.593707196317766,2614.090203214017,94.10566070281112,25.989830820020046,130.3367522025597,9970.203922953458,19134.256691225837,1047.405692158505,289.20360243273143,2476.3981282120876,110.7436387104262,-0.06982138712650816,764.0421701959591
3,227,2025,15NB,15,NB,AM-Shoulder,1,OP,AM,2.6,70,10000.000000000002,1,6,75,3600,1.6,6.3,0.2,0.05,3509.0,171.0,48.0,427.0,20.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.13,0.715,3509.1562529905855,171.00761449455402,48.00213740198008,427.01901397178113,20.000890584158366,4175.18590944306,5397.74034639974,1.05,0.5397740346399739,5397.74034639974,1.2,0.0,1.0,2.5,1.6,0.0,3509.1562529905855,171.00761449455402,48.00213740198008,427.01901397178113,20.000890584158366,4175.18590944306,0.596540119065114,2.0878904167278987,2.0878904167278987,2.9827005953255696,1.789620357195342,0.12918947232835337,0.12918947232835337,0.0893065183534567,0.08932382446255968,0.05474003673502183,0.596540119065114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0878904167278987,2.0878904167278987,2.9827005953255696,51.28738094615405,179.50583331153916,179.50583331153916,256.4369047307702,69.12736323757497,74.99888355653225,1.3459475881386858,2.080030963159754,2.256704041551008,-0.176673078391254,0.019692829085705663,0.012768369816957916,0.8726809380614436,0.11455069212159841,453.3460446415954,3055.8102083489903,15.272094662438736,155.73551983211527,4.287734495122139,43.71440290685794,23.375036511368098,403.64397746041305,496.2809103105244,3678.904999132535,3678.904999132535,572.3707270696019,0.15899186863044498,572.3707270696019,1488.163890380965,4825.3696193301375,4825.3696193301375,12545.961010258357,5397.74034639974,5397.74034639974,14034.124900639323,0.5397740346399739,1.5510043095692962,5.428515083492536,5.428515083492536,7.755021547846481,0.7677075839546693,990.5964084050233,0.0,0.0,990.5964084050233,703.1416689653091,82.90479623157454,23.276031380781788,181.27391182735784,990.5964084050233,703.1416689653091,82.90479623157454,23.276031380781788,181.27391182735784,453.3460446415954,15.272094662438736,4.287734495122139,23.375036511368098,496.2809103105244,3055.8102083489903,155.73551983211527,43.71440290685794,403.64397746041305,20.000890584158366,1178.699716068148,39.70744612234071,11.148109687317563,60.775094929557056,4175.18590944306,7945.106541707375,404.9123515634997,113.65744755783065,1049.4743413970739,52.002315518811756,-0.07828810297597931,526.737063855704
4,228,2025,15NB,15,NB,MD,5,OP,MD,2.6,70,10861.167767087492,1,6,75,3600,1.6,6.3,0.2,0.05,4492.0,148.0,59.0,370.0,13.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.133,0.708,4492.0,148.0,59.0,370.0,13.0,5082.0,6158.5,1.02,0.5670200600953842,6158.5,1.2,0.0,1.0,2.5,1.6,0.0,4492.0,148.0,59.0,370.0,13.0,5082.0,0.6279353647216255,2.1977737765256893,2.1977737765256893,3.139676823608127,1.8838060941648764,0.12086139789127419,0.12086139789127419,0.08268906940301267,0.08270260150606591,0.05000455289510629,0.6279353647216255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1977737765256893,2.1977737765256893,3.139676823608127,52.50395561470561,183.76384465146967,183.76384465146967,262.519778073528,68.81751497412978,74.99771673813395,1.3722590557146428,2.0800633243902342,2.2668647663119526,-0.18680144192171833,0.02680533641836681,0.01690265080610959,0.865305895522109,0.11779145367178132,542.9093993276036,3949.0906006723962,12.237982271645874,135.76201772835412,4.879453488857889,54.12054651114211,18.501684571189326,351.49831542881066,578.5285196592966,4503.471480340704,22517.35740170352,641.208042442431,0.17811334512289748,3206.040212212155,8335.704551751604,5517.291957557569,27586.459787787844,71724.79544824839,6158.5,30792.5,80060.5,0.5670200600953842,1.6326319482762264,5.714211818966793,5.714211818966793,8.163159741381131,0.7547105432526979,1135.216090734042,0.0,0.0,5676.08045367021,886.3712303617014,69.93042293694494,27.8822307961305,151.03220663926513,5676.08045367021,4431.856151808507,349.65211468472467,139.4111539806525,755.1610331963257,2714.5469966380183,61.189911358229374,24.397267444289447,92.50842285594663,2892.642598296484,19745.45300336198,678.8100886417706,270.60273255571053,1757.4915771440533,65.0,7057.822191258848,159.0937695313964,63.43289535515257,240.52189942546124,25410.0,51338.17780874115,1764.9062304686036,703.5671046448474,4569.478100574539,169.0,-0.08240519888869799,524.3959355389995
5,229,2025,15NB,15,NB,PM-Shoulder,1,OP,PM,2.6,70,9999.999999999998,1,6,75,3600,1.6,6.3,0.2,0.05,4420.0,128.0,41.0,215.0,10.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.283,0.592,4420.4934521074,128.01429001577992,41.004577270679505,215.02400276088034,10.001116407482806,4814.5374385622235,5518.115977828638,1.05,0.5518115977828639,5518.115977828638,1.2,0.0,1.0,2.5,1.6,0.0,4420.4934521074,128.01429001577992,41.004577270679505,215.02400276088034,10.001116407482806,4814.5374385622235,0.5347281303065137,1.871548456072798,1.871548456072798,2.673640651532568,1.604184390919541,0.14040428937447486,0.14040428937447486,0.09047866522509865,0.09049183980240964,0.05000088477838521,0.5347281303065137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871548456072798,1.871548456072798,2.673640651532568,50.43898352128829,176.53644232450907,176.53644232450907,252.1949176064415,69.12564408562874,74.99633787469853,1.2093662053550511,2.080101567901086,2.2567601656883873,-0.1766585977873012,0.019732115981871124,0.014036648664809057,0.8602953959554243,0.1256679553797667,620.6562418276587,3799.837210279741,11.582562090366439,116.43172792541348,3.7105796375438573,37.293997633135646,10.751390386633961,204.27261237424636,646.700773942203,4167.83666462002,4167.83666462002,691.1432673073364,0.19198424091870456,691.1432673073364,1796.9724949990746,4826.972710521302,4826.972710521302,12550.129047355387,5518.115977828638,5518.115977828638,14347.101542354461,0.5518115977828639,1.3902931387969355,4.866025985789275,4.866025985789275,6.9514656939846775,0.6019005661155021,1012.0488610521779,0.0,0.0,1012.0488610521779,862.8941145644856,56.361048113740836,18.05577693862896,74.73792143532263,1012.0488610521779,862.8941145644856,56.361048113740836,18.05577693862896,74.73792143532263,620.6562418276587,11.582562090366439,3.7105796375438573,10.751390386633961,646.700773942203,3799.837210279741,116.43172792541348,37.293997633135646,204.27261237424636,10.001116407482806,1613.7062287519127,30.114661434952744,9.64750705761403,27.9536150052483,4814.5374385622235,9879.576746727327,302.7224926060751,96.96439384615269,531.1087921730406,26.002902659455298,-0.07827973945712323,472.19659485949154
6,230,2025,15NB,15,NB,PM-Peak,3,Peak,PM,2.6,70,10000.0,1,6,75,3600,1.6,6.3,0.2,0.05,4658.0,87.0,19.0,261.0,11.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.283,0.592,4664.3028174131005,87.11772114962211,19.02570921658414,261.3531634488663,11.014884283285554,5042.814295511459,5746.765536525072,1.05,0.5746765536525072,5746.765536525072,1.2,0.0,1.0,2.5,1.6,0.0,4664.3028174131005,87.11772114962211,19.02570921658414,261.3531634488663,11.014884283285554,5042.814295511459,0.8318662827633515,2.9115319896717304,2.9115319896717304,4.159331413816758,2.4955988482900544,0.14005471241065093,0.14005471241065093,0.09035857122610108,0.09037515176996791,0.05000003397361807,0.8318662827633515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9115319896717304,2.9115319896717304,4.159331413816758,50.460650720557176,176.61227752195012,176.61227752195012,252.3032536027859,68.88392076771719,74.99540720335806,1.9761423200733672,2.0801273813606924,2.2646794529313468,-0.18455207157065434,0.025275617051942815,0.011562655000477763,0.9040116342914651,0.08442571070805699,653.2575896889806,4011.0452277241197,7.871832811553742,79.24588833806837,1.719451357980069,17.30625785860407,13.067667051555873,248.28549639731045,675.9165409100704,4366.897754601388,13100.693263804165,716.4388012674827,0.19901077812985632,2149.3164038024483,5588.222649886366,5030.326735257589,15090.980205772765,39236.54853500919,5746.765536525071,17240.296609575213,44824.77118489556,0.5746765536525071,2.162852335184714,7.5699831731464995,7.5699831731464995,10.81426167592357,0.9257075595953373,1626.8227340975566,0.0,0.0,4880.468202292669,1412.8997033359497,59.589641925284326,13.01621784695302,141.31717098936983,4880.46820229267,4238.6991100078485,178.76892577585298,39.048653540859064,423.95151296810945,1959.7727690669417,23.615498434661227,5.158354073940207,39.20300115466762,2027.7496227302108,12033.135683172359,237.7376650142051,51.91877357581221,744.8564891919314,33.04465284985666,5095.409199574048,61.40029593011919,13.411720592244539,101.9278030021358,15128.442886534376,31286.152776248135,618.1179290369333,134.98881129711174,1936.6268718990216,85.91609740962733,-0.0814914761255835,703.1681574021289
7,231,2025,15NB,15,NB,PM-Late,3,OP,PM,2.6,70,5435.313244339195,1,6,75,3600,1.6,6.3,0.2,0.05,2442.0,34.0,1.0,270.0,1.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.283,0.592,2442.0,34.0,1.0,270.0,1.0,2748.0,3342.5,0.95,0.6149599571802358,3342.5,1.2,0.0,1.0,2.5,1.6,0.0,2442.0,34.0,1.0,270.0,1.0,2748.0,0.5900916972652893,2.0653209404285127,2.0653209404285127,2.9504584863264465,1.770275091795868,0.19045836236459388,0.19045836236459388,0.1279547264675443,0.1279593984245659,0.07431451014212125,0.5900916972652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0653209404285127,2.0653209404285127,2.9504584863264465,44.764452869493404,156.6755850432269,156.6755850432269,223.822264347467,68.6994091205929,74.99925747667163,1.527678368184223,2.080020592850849,2.2707618885944454,-0.19074129574359633,0.029533322016111672,0.01689594757616611,0.8739813830629117,0.10912266936092224,465.09932089433823,1976.9006791056618,4.350460699896506,29.649539300103495,0.1279593984245659,0.8720406015754341,20.064917738372735,249.93508226162726,489.6426587310321,2258.357341268968,6775.072023806904,536.4901243552591,0.14902503454312754,1609.4703730657775,4184.622969971022,2806.0098756447405,8418.029626934222,21886.877030028976,3342.4999999999995,10027.5,26071.5,0.6149599571802358,1.5342384128897524,5.369834445114133,5.369834445114133,7.6711920644487614,0.7003093443285066,891.5434561571092,0.0,0.0,2674.630368471327,713.5732439250312,23.361253718419597,0.6871207852363171,153.9218377284221,2674.6303684713275,2140.7197317750934,70.0837611552588,2.0613623557089515,461.7655131852663,1395.2979626830147,13.05138209968952,0.3838781952736977,60.194753215118205,1468.9279761930961,5930.702037316985,88.94861790031048,2.616121804726302,749.8052467848818,3.0,3627.7747029758384,33.93359345919275,0.9980833077116141,156.50635835930734,8244.0,15419.825297024163,231.26640654080725,6.801916692288386,1949.4936416406927,7.800000000000001,-0.08399880969539314,482.61339745289865
8,232,2025,15SB,15,SB,Night,7,OP,NT,2.6,70,10000.0,1,6,75,3600,1.6,6.3,0.2,0.05,1226.0,34.0,3.0,223.0,3.0,1.0,3.2,1.6,0.9,0.1,0.1,3.286,0.708,1226.0,34.0,3.0,223.0,3.0,1489.0,1996.5,0.9,0.19965,1996.5,1.2,0.0,1.0,2.5,1.6,0.0,1226.0,34.0,3.0,223.0,3.0,1489.0,0.2,0.7000000000000001,0.7000000000000001,1.0,0.6000000000000001,0.052095274773981,0.052095274773981,0.05190778083178224,0.05190782851514327,0.051832980612395066,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1.0,178.29069376169141,624.01742816592,624.01742816592,891.453468808457,69.99677749973087,74.99999997685059,0.0,2.0800000006420105,2.2286740271807486,-0.14867402653873807,7.181902652407743e-05,0.00048283046999498803,0.0,0.9995171695300049,63.868806872900706,1162.1311931270993,1.7648645482805962,32.2351354517194,0.1557234855454298,2.8442765144545703,11.5587546765641,211.4412453234359,77.34814958329085,1411.651850416709,9881.562952916964,103.34654098715805,0.028707372496432793,723.4257869101064,1880.9070459662767,1893.153459012842,13252.074213089894,34455.39295403373,1996.5,13975.5,36336.3,0.19965,0.52,1.8200000000000003,1.8200000000000003,2.6,0.3319656360644124,66.76001195453838,0.0,0.0,467.3200836817688,33.211779573908366,3.2120534778706857,0.28341674369268227,30.05276215906666,467.32008368176866,232.48245701735857,22.4843743450948,1.983917205848776,210.3693351134666,447.08164811030497,12.354051837964175,1.0900643988180088,80.9112827359487,541.4370470830358,8134.918351889695,225.6459481620358,19.909935601181992,1480.0887172640514,21.0,1162.412285086793,32.120534778706855,2.834167436926823,210.36933511346663,10423.0,21150.787714913207,586.6794652212931,51.76583256307318,3848.2306648865338,54.6,-0.0667096330488534,209.85508179446947
9,233,2025,15SB,15,SB,AM-Early,1,OP,AM,2.6,70,10001.76764980801,1,6,75,3600,1.6,6.3,0.2,0.05,4401.0,136.0,49.0,297.0,14.0,1.0,3.2,1.6,0.9,0.29411764705882354,0.29411764705882354,3.13,0.715,4401.0,136.0,49.0,297.0,14.0,4897.0,5796.5,1.0,0.5795475562873396,5796.5,1.2,0.0,1.0,2.5,1.6,0.0,4401.0,136.0,49.0,297.0,14.0,4897.0,0.6674608511744639,2.3361129791106237,2.3361129791106237,3.3373042558723194,2.0023825535233915,0.12010050807258844,0.12010050807258844,0.08242952510832026,0.08244237017662975,0.050064639154524436,0.6674608511744639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3361129791106237,2.3361129791106237,3.3373042558723194,52.92247403771492,185.2286591320022,185.2286591320022,264.61237018857463,68.66684082240904,74.9983101555517,1.4502784750669835,2.0800468660753175,2.2718388982457784,-0.19179203217046092,0.030287228772044972,0.018110496408690103,0.8672058877352269,0.11468361585608298,528.5623360274617,3872.4376639725383,11.210415414731555,124.78958458526844,4.039676138654858,44.960323861345145,14.869197828893757,282.13080217110627,558.6816254097419,4338.318374590258,4338.318374590258,611.2951583976089,0.1698042106660025,611.2951583976089,1589.3674118337833,5185.204841602391,5185.204841602391,13481.532588166217,5796.5,5796.5,15070.900000000001,0.5795475562873396,1.735398213053606,6.073893745687622,6.073893745687622,8.67699106526803,0.7840666683617051,1138.913465845788,0.0,0.0,1138.913465845788,917.2661334294967,68.0908720740981,24.536563633179266,129.01989670901392,1138.913465845788,917.2661334294967,68.0908720740981,24.536563633179266,129.01989670901392,528.5623360274617,11.210415414731555,4.039676138654858,14.869197828893757,558.6816254097419,3872.4376639725383,124.78958458526844,44.960323861345145,282.13080217110627,14.0,1374.2620736714005,29.147080078302043,10.503157960502632,38.65991435512377,4897.0,10068.3379263286,324.45291992169797,116.89684203949739,733.5400856448763,36.4,-0.08442149323112433,542.8999922722187
