,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.3802445318205687,0.3802445318205687,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.2999999999997,1.2,0.2962875,2370.2999999999997,0.0,1.0,0.0,950.1600000000001,32.88,4.800000000000001,245.76,31.92,1265.5200000000002,0.5000117702555658,1.5000353107666973,1.5000353107666973,1.5000353107666973,1.5000353107666973,0.03466373809553364,0.03464885828888598,0.034647386236285466,0.0055958622998528015,108.64431136081822,325.93293408245466,325.93293408245466,325.93293408245466,54.97183584638238,69.99999998662278,0.0,0.6000000001146618,0.764027603468949,-0.16402760335428723,0.0002738678828098709,32.93609738885225,1154.7639026111478,1.1392544605385713,39.96074553946143,0.16630745393417026,5.83369254606583,1.3752391188118245,305.8247608811882,35.61689842213682,1546.2831015778634,9277.698609467181,40.97850048870595,20.489250244352974,2329.321499511294,0.350008239178896,1.050024717536688,1.050024717536688,1.050024717536688,0.5752812142407528,14.342812800243497,11.527905452496809,1.196245343129425,0.17462693734147286,1.4440350672757896,86.05687680146099,69.16743271498085,7.177472058776551,1.0477616240488372,8.664210403654737,197.61658433311348,6.835526763231428,0.9978447236050216,8.251434712870946,213.70139053282088,9491.400000000001
1,1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.3629932992353941,0.3629932992353941,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.9010500000000001,7208.4000000000015,0.0,1.0,0.0,4524.240000000001,67.76,44.480000000000004,282.56,19.36,4938.400000000001,1.3464559120112023,4.039367736033607,4.039367736033607,4.039367736033607,4.039367736033607,0.15938214702762074,0.1592937605974339,0.1592923313056933,0.043508599434059825,52.41160296647319,157.23480889941956,157.23480889941956,157.23480889941956,47.916096589639366,69.95925753343316,0.561924442107253,0.6003494245193843,0.8765321674612666,-0.2761827429418823,0.0790270626774321,721.083084868243,4934.216915131758,10.79374521808212,73.90625478191788,7.085322896477239,48.514677103522764,12.293789856087944,340.90621014391206,751.2559428388903,5421.74405716111,5421.74405716111,811.6016587801848,405.8008293900924,6396.798341219816,0.9425191384078415,2.8275574152235246,2.8275574152235246,2.8275574152235246,1.4546119229795305,764.9500961638748,679.6346078704848,30.51993432942156,20.03415729518724,34.76139666878121,764.9500961638748,679.6346078704848,30.51993432942156,20.03415729518724,34.76139666878121,721.083084868243,10.79374521808212,7.085322896477239,12.293789856087944,751.2559428388903,6173.0
2,2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,8795.327084686149,251.9575463618098,131.9305262445697,428.8982051503445,19.46719231240361,9627.580554755277,11292.087494893532,1.2,1.4115109368616916,11292.087494893532,0.0,1.0,0.0,7036.2616677489195,201.56603708944783,105.54442099565577,343.1185641202756,15.57375384992289,7702.064443804222,3.5999999677590413,10.799999903277124,10.799999903277124,10.799999903277124,10.799999903277124,0.2868871032345613,0.28671304473878945,0.286705242107256,0.1008268020218867,38.4204019118861,115.2612057356583,115.2612057356583,115.2612057356583,18.946468343348094,62.05455775125032,0.7879545962000856,0.6768237744656839,2.2167719724265003,-1.5399481979608165,1.0171949261530957,2018.6127274608707,6776.714357225278,57.79161220984735,194.16593415196243,30.26013877462964,101.67038746994007,34.595547534589066,394.30265761575544,2141.2600259799365,7486.320528775339,7486.320528775339,2386.554623018069,1193.2773115090345,8905.532871875463,2.5199999774313286,7.559999932293986,7.559999932293986,7.559999932293986,4.012402259267106,6014.117596144167,5086.904027643987,436.9045843936063,228.7666470874067,261.5423370191667,6014.117596144167,5086.904027643987,436.9045843936063,228.7666470874067,261.5423370191667,2018.6127274608707,57.79161220984735,30.26013877462964,34.595547534589066,2141.2600259799365,9627.580554755277
3,3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.246,0.715,4898.2,188.7,47.2,381.0,8.5,5523.599999999999,6774.4,1.2,0.8468,6774.4,0.0,1.0,0.0,3918.56,150.96,37.760000000000005,304.8,6.800000000000001,4418.88,1.7999921469410978,5.399976440823293,5.399976440823293,5.399976440823293,5.399976440823293,0.3017951850330786,0.30173824567362734,0.3017326606788105,0.10867903421337198,37.240308767953465,111.7209263038604,111.7209263038604,111.7209263038604,31.67452959107534,69.2586794873593,0.6123325942676264,0.6064221886827282,1.325986543201386,-0.7195643545186577,0.3936451256955156,1182.6025402632206,3715.5974597367795,45.55040556689079,143.1495944331092,11.393425267231885,35.80657473276812,33.12536962823578,347.8746303717642,1272.671740725579,4250.928259274421,12752.784777823264,1452.810141650296,726.405070825148,5321.589858349704,1.2599945028587685,3.7799835085763047,3.7799835085763047,3.7799835085763047,2.0547693189730283,1830.5327921768417,1490.0726997984734,172.17978185180948,43.0669596163331,125.21335091022564,5491.598376530525,4470.218099395421,516.5393455554284,129.2008788489993,375.6400527306769,3547.807620789662,136.65121670067236,34.18027580169566,99.37610888470735,3818.015222176737,16570.8
4,4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.249,0.708,4433.7,175.4,49.6,508.0,14.5,5181.2,6676.2,1.2,0.834525,6676.2,0.0,1.0,0.0,3546.96,140.32000000000002,39.68000000000001,406.40000000000003,11.600000000000001,4144.96,1.7999982378541945,5.399994713562584,5.399994713562584,5.399994713562584,5.399994713562584,0.3032215819656261,0.30317124560983705,0.3031663787468335,0.10814672880229448,37.108537267649986,111.32561180294998,111.32561180294998,111.32561180294998,31.923991649212812,69.4435423894965,0.6344661828831692,0.6048078562068372,1.3156249525906527,-0.7108170963838155,0.3863920122680024,1075.5148223687972,3358.1851776312024,42.54098918397234,132.85901081602765,12.029641908674355,37.570358091325645,43.95083058525248,464.0491694147475,1174.0362840466967,4007.1637159533034,16028.654863813214,1371.0792074024948,685.5396037012474,5305.120792597505,1.2599987664979362,3.779996299493808,3.779996299493808,3.779996299493808,2.1020987092293777,1727.5581100981115,1355.1473495349314,160.80478169222158,45.47200189902469,166.13397697193366,6910.232440392446,5420.589398139726,643.2191267688863,181.88800759609876,664.5359078877347,4302.059289475189,170.16395673588937,48.11856763469742,175.80332234100993,4696.145136186787,20724.8
5,5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4634.5,145.1,38.7,394.3,9.7,5222.3,6397.9000000000015,1.2,0.7997375000000002,6397.9000000000015,0.0,1.0,0.0,3707.6000000000004,116.08,30.960000000000004,315.44000000000005,7.76,4177.84,1.7999999100135433,5.39999973004063,5.39999973004063,5.39999973004063,5.39999973004063,0.2898876020076104,0.2898343560841746,0.2898303025065392,0.07833044541072406,41.55009537535818,124.65028612607455,124.65028612607455,124.65028612607455,34.702861030981296,69.60942075540508,0.6270115825739286,0.6033666067640528,1.2102748520505013,-0.6069082452864485,0.31264694188989645,1074.7872732034164,3559.7127267965834,33.64397205425099,111.45602794574901,8.973146165602454,29.72685383439755,24.708555700358804,369.5914442996412,1142.1129471236286,4080.187052876371,8160.374105752742,1276.764294964053,638.3821474820265,5121.1357050359475,1.2599999370094803,3.7799998110284405,3.7799998110284405,3.7799998110284405,2.0122139599517506,1608.7229312306604,1354.2318965348957,127.17420800731486,33.91849081030785,93.39833587814198,3217.4458624613208,2708.4637930697913,254.34841601462972,67.8369816206157,186.79667175628396,2149.5745464068327,67.28794410850197,17.94629233120491,49.41711140071761,2284.225894247257,10444.6
6,6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,5795.2699999999995,116.35000000000001,34.580000000000005,463.84000000000003,12.61,6422.65,7677.41,1.2,0.95967625,7677.41,0.0,1.0,0.0,4636.215999999999,93.08000000000001,27.664000000000005,371.07200000000006,10.088000000000001,5138.12,1.7999963151727394,5.399988945518218,5.399988945518218,5.399988945518218,5.399988945518218,0.4106328993766546,0.4105972389613547,0.4105956166697745,0.13815581529043303,34.219675401952934,102.6590262058588,102.6590262058588,102.6590262058588,29.418071395478727,64.42935679101268,0.6372058210246042,0.6518767545085694,1.4276938632508382,-0.7758171087422688,0.4648402497301321,1903.7828182164358,3891.4871817835638,38.2183910025229,78.13160899747712,11.358717139552644,23.22128286044736,51.26575469145157,412.5742453085485,2004.6256810499629,4418.024318950036,8836.048637900072,2206.3114067170172,1103.1557033585086,5471.098593282983,1.2599974206209175,3.7799922618627524,3.7799922618627524,3.7799922618627524,1.9810942460510328,2779.946681549949,2398.76144037513,144.4652222503816,42.93586289219681,193.78415603224101,5559.893363099898,4797.52288075026,288.9304445007632,85.87172578439362,387.56831206448203,3807.5656364328715,76.4367820050458,22.717434279105287,102.53150938290314,4009.2513620999257,12845.3
7,7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3254.8,62.879999999999995,9.68,279.6,22.240000000000002,3629.2000000000007,0.685438563997506,2.056315691992518,2.056315691992518,2.056315691992518,2.056315691992518,0.18563812785307404,0.18561116511413275,0.18560975939024787,0.03947344259562903,50.82365307358852,152.47095922076556,152.47095922076556,152.47095922076556,54.47685848613219,69.98345131384372,0.3055108898335395,0.6001418794230259,0.7709695670261835,-0.17082768760315759,0.005133242372873946,604.2149785361854,3464.2850214638147,11.671230062376667,66.92876993762333,1.7967024708975994,10.3032975291024,11.036774549737878,338.46322545026214,628.7196856191975,3907.780314380803,19538.901571904014,677.7290997852219,338.86454989261097,4794.7709002147785,0.47980699479825417,1.4394209843947625,1.4394209843947625,1.4394209843947625,0.7388692792060406,325.1791626552734,289.90657306353876,16.799813465483968,2.5862112393239247,15.886564886926758,1625.8958132763669,1449.532865317694,83.99906732741984,12.931056196619624,79.43282443463379,3021.074892680927,58.35615031188333,8.983512354487997,55.18387274868939,3143.598428095988,22682.500000000004
8,8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.33939926989021074,0.33939926989021074,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1263.6000000000001,30.960000000000004,12.56,247.68000000000004,29.04,1583.8400000000001,0.5000018579584975,1.5000055738754925,1.5000055738754925,1.5000055738754925,1.5000055738754925,0.03466724993856386,0.034646794524040424,0.03464583004248537,0.0055956151050475175,108.64628095419836,325.9388428625951,325.9388428625951,325.9388428625951,54.97209974913649,69.99999995388588,0.0,0.6000000003952639,0.764023935626722,-0.16402393523145808,0.00027130039325095473,43.8055370223693,1535.6944629776308,1.0726647584642917,37.62733524153571,0.4351516253336163,15.264848374666382,1.3859219492181694,308.21407805078184,46.69927535538538,1933.1007246446147,11598.604347867687,52.48675202141754,26.24337601070877,2727.9132479785826,0.35000130057094825,1.0500039017128446,1.0500039017128446,1.0500039017128446,0.5619674680003205,18.370431470240984,15.331994930038078,1.1263021816173724,0.456910904436983,1.4552234541485487,110.2225888214459,91.99196958022847,6.757813089704234,2.741465426621898,8.731340724891293,262.8332221342158,6.4359885507857495,2.6109097520016977,8.315531695309016,280.19565213231226,11878.8
9,9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2355.92,95.76,40.64,323.12,30.960000000000004,2846.4,0.6091654701112208,1.8274964103336624,1.8274964103336624,1.8274964103336624,1.8274964103336624,0.18604195284268882,0.1860232366911803,0.18602173953252418,0.05403902011007328,48.63041796195656,145.89125388586965,145.89125388586965,145.89125388586965,54.75649825526791,69.993228153784,0.2778421910104335,0.6000580500119336,0.7670322489250734,-0.1669741989131398,0.002377119702096807,438.2999575411475,2506.600042458853,17.813585145547425,101.88641485445258,7.559923494601783,43.240076505398214,17.46108817796688,386.4389118220331,481.1345543592636,3076.8654456407367,3076.8654456407367,566.8037479954958,283.4018739977479,4217.396252004505,0.4264158290778545,1.2792474872335635,1.2792474872335635,1.2792474872335635,0.7176314161602686,241.69409012593462,186.89803977969683,22.787984036062674,9.671013134147312,22.337053176027812,241.69409012593462,186.89803977969683,22.787984036062674,9.671013134147312,22.337053176027812,438.2999575411475,17.813585145547425,7.559923494601783,17.46108817796688,481.1345543592636,3558.0
