,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
149,469,2050,10NB,10,NB,PM-Shoulder,2,OP,PM,4.5,70,10400.0,1,6,70,5400,1,5,0.5,0,6367.1,243.8,78.1,584.5,14.1,1.5628515084506027,5.15,2.575,0.42721518987341767,0.42721518987341767,3.632,0.592,6367.1,243.8,78.1,584.5,14.1,7287.600000000001,9128.599999999999,1.2,1.1410749999999998,9128.599999999999,0.0,1.0,0.0,5093.68,195.04000000000002,62.48,467.6,11.280000000000001,5830.080000000002,1.6613742945340495,4.984122883602149,4.984122883602149,4.984122883602149,4.984122883602149,0.1516249733411226,0.15097946063530027,0.1509225180884279,0.15109653856713617,69.6371991762844,208.9115975288532,208.9115975288532,208.9115975288532,57.77889735480772,69.9753538061941,4.089736675710225,3.8585013910440575,4.672986373242611,-0.8144849821985534,0.5710904612698279,772.3290942082094,5594.770905791791,29.447034002308968,214.35296599769106,9.429638930164975,68.67036106983502,70.65274143399287,513.8472585660071,881.8585085746763,6405.741491425325,12811.48298285065,1100.9173373076098,550.4586686538049,8027.682662692391,7.4761843254032225,22.42855297620967,22.42855297620967,22.42855297620967,2.0740694191021127,8230.660940743806,5774.074668172284,660.4543621130341,211.4931562917342,1584.638754166753,16461.321881487613,11548.149336344568,1320.9087242260682,422.9863125834684,3169.277508333506,1544.6581884164189,58.894068004617935,18.85927786032995,141.30548286798575,1763.7170171493526,14575.200000000003
150,470,2050,10NB,10,NB,PM-Peak,2,Peak,PM,4.5,70,7815.448506362477,1,6,70,5400,1,5,0.5,0,6742.1,203.2,51.6,556.4,21.9,1.5628515084506027,5.15,2.575,0.5107658659295795,0.5107658659295795,3.632,0.592,7079.205000000001,213.35999999999999,54.18000000000001,584.22,22.995,7953.960000000001,9241.400000000001,1.2,1.1551750000000003,9241.400000000001,0.0,1.0,0.0,5663.364000000001,170.688,43.34400000000001,467.37600000000003,18.396,6363.1680000000015,2.574999959165799,7.724999877497396,7.724999877497396,7.724999877497396,7.724999877497396,0.2558375359032737,0.2550524376245941,0.25499420458295,0.25518810519554536,55.81703604277886,167.45110812833653,167.45110812833653,167.45110812833653,42.466419642417485,69.5500382801588,6.3610501826610175,3.882097072504782,6.357964770128893,-2.475867697624111,1.7505753390902254,1448.901090683308,5630.303909316693,43.53439047326672,169.82560952673327,11.052468803443388,43.12753119655662,119.26879585387321,464.9512041461268,1622.7567458138913,6331.203254186109,12662.406508372218,1970.468056075058,985.234028037529,7733.001943924944,11.587499816246094,34.76249944873828,34.76249944873828,34.76249944873828,3.126750313637396,22832.79823768853,16789.141122051595,1513.3642248280914,384.21144068689784,4146.081450121947,45665.59647537706,33578.28224410319,3026.728449656183,768.4228813737957,8292.162900243893,2897.802181366616,87.06878094653344,22.104937606886775,238.53759170774643,3245.5134916277825,15907.920000000002
151,471,2050,10NB,10,NB,PM-Late,5,OP,PM,4.5,70,5600.0,1,6,70,5400,1,5,0.5,0,3768.0,71.9,14.1,403.2,21.9,1.5628515084506027,5.15,2.575,0.6136363636363636,0.6136363636363636,3.632,0.592,3768.0,71.9,14.1,403.2,21.9,4279.099999999999,5301.3,1.2,0.6626625,5301.3,0.0,1.0,0.0,3014.4,57.52000000000001,11.280000000000001,322.56,17.52,3423.2799999999997,1.857332311819925,5.571996935459775,5.571996935459775,5.571996935459775,5.571996935459775,0.1847193130253977,0.1842317704010165,0.18420796969345268,0.1843681885684298,64.35946780206288,193.0784034061886,193.0784034061886,193.0784034061886,54.710076083450424,69.99578586756108,4.790773495995879,3.857375078420672,4.935105547800068,-1.0777304693793957,0.7545738834600478,556.8178971837589,3211.1821028162412,10.59701143346647,61.302988566533536,2.0778658981421465,12.022134101857853,59.469802904632715,343.73019709536726,628.9625774200002,3650.13742258,18250.6871129,773.2519378924828,386.6259689462414,4528.048062107518,8.357995403189662,25.073986209568986,25.073986209568986,25.073986209568986,2.283420128612907,6462.836142412869,4653.88142507559,265.70931854538316,52.100380875349856,1491.1450179165463,32314.180712064343,23269.40712537795,1328.5465927269158,260.5019043767493,7455.725089582731,2784.0894859187943,52.98505716733235,10.389329490710733,297.3490145231636,3144.812887100001,21395.499999999996
152,472,2050,10SB,10,SB,Night,6,OP,NT,4.5,70,5600.0,1,6,70,5400,1,5,0.5,0,958.0,40.6,0.0,328.2,34.4,1.5628515084506027,5.15,2.575,0.6136363636363636,0.6136363636363636,3.635,0.708,958.0,40.6,0.0,328.2,34.4,1361.2,2167.5999999999995,1.2,0.2709499999999999,2167.5999999999995,0.0,1.0,0.0,766.4000000000001,32.480000000000004,0.0,262.56,27.52,1088.96,0.5527937768661799,1.6583813305985398,1.6583813305985398,1.6583813305985398,1.6583813305985398,0.20949022387695246,0.20944733821147418,0.2094410972396266,0.2094915906206647,67.1762893158756,201.5288679476268,201.5288679476268,201.5288679476268,69.91716561068891,69.99992443037056,1.8807914010805273,3.8571470211881587,3.8617126086518945,-0.00456558746373581,0.0031988260563260533,160.5533075792964,797.4466924207036,6.802849545108682,33.79715045489132,0.0,0.0,55.00411203336172,273.1958879666383,222.36026915776677,1138.8397308422334,6833.0383850534,345.9741923147076,172.9870961573538,1821.6258076852923,2.4875719958978095,7.462715987693429,7.462715987693429,7.462715987693429,0.8601014074694157,860.6357121054298,399.38791178302523,50.767734062155526,0.0,410.48006626024903,5163.814272632579,2396.3274706981515,304.6064043729332,0.0,2462.880397561494,963.3198454757783,40.81709727065209,0.0,330.02467220017036,1334.1616149466008,8167.200000000001
153,473,2050,10SB,10,SB,AM-Early,1,OP,AM,4.5,70,5600.0,1,6,70,5400,1,5,0.5,0,2208.3,103.1,39.1,473.5,21.9,1.5628515084506027,5.15,2.575,0.6136363636363636,0.6136363636363636,3.479,0.715,2208.3,103.1,39.1,473.5,21.9,2845.9,4121.1,1.2,0.5151375,4121.1,0.0,1.0,0.0,1766.6400000000003,82.48,31.28,378.8,17.52,2276.7200000000003,1.0784003618590783,3.235201085577235,3.235201085577235,3.235201085577235,3.235201085577235,0.19030754905677527,0.19012281306689657,0.19010413591258754,0.190230912039859,60.73083526228943,182.1925057868683,182.1925057868683,182.1925057868683,66.03789762452125,69.99863389210807,3.681906267438633,3.8572181339447664,4.088561412647748,-0.23134327870298188,0.16199298885342403,336.2049284656615,1872.0950715343388,15.68132962175763,87.41867037824237,5.946457371345739,33.153542628654264,72.0594694806986,401.44053051930143,429.8921849394635,2416.007815060537,2416.007815060537,617.2666978870675,308.63334894353375,3503.833302112933,4.852801628365852,14.558404885097557,14.558404885097557,14.558404885097557,1.5484362211858045,2995.4728366423733,1631.535824322787,228.29514577022132,86.57093404402418,1049.0709325053408,2995.4728366423733,1631.535824322787,228.29514577022132,86.57093404402418,1049.0709325053408,336.2049284656615,15.68132962175763,5.946457371345739,72.0594694806986,429.8921849394635,2845.9
154,474,2050,10SB,10,SB,AM-Peak,1,Peak,AM,4.5,70,5924.525477708732,1,6,70,5400,1,5,0.5,0,4949.6,203.2,84.4,492.3,10.9,1.5628515084506027,5.15,2.575,0.5960514648747749,0.5960514648747749,3.479,0.715,5197.080000000001,213.35999999999999,88.62,516.9150000000001,11.445,6027.42,7322.000000000001,1.2,0.9152500000000001,7322.000000000001,0.0,1.0,0.0,4157.664000000001,170.688,70.896,413.5320000000001,9.156,4821.936000000001,2.5749999911200203,7.724999973360061,7.724999973360061,7.724999973360061,7.724999973360061,0.2774721344565773,0.2768111165352426,0.2767568293352785,0.2769432216260522,49.53711479847673,148.6113443954302,148.6113443954302,148.6113443954302,40.41871345365218,69.78558600061511,7.14255938639072,3.8689938062226794,6.680074077805739,-2.8110802715830596,1.976051854464017,1153.6359044332712,4043.4440955667296,47.24833585916748,166.1116641408325,19.620952172553906,68.9990478274461,114.52488432546465,402.3901156745354,1335.0300767904573,4692.389923209543,4692.389923209543,1697.8184215048293,848.9092107524147,5990.281578495172,11.587499960040091,34.762499880120274,34.762499880120274,34.762499880120274,3.2747445142275557,19673.470891342542,13367.755996521344,1642.470269640192,682.0733475462508,3981.171277634753,19673.470891342542,13367.755996521344,1642.470269640192,682.0733475462508,3981.171277634753,1153.6359044332712,47.24833585916748,19.620952172553906,114.52488432546465,1335.0300767904573,6027.42
155,475,2050,10SB,10,SB,AM-Shoulder,3,OP,AM,4.5,70,8846.500840803965,1,6,70,5400,1,5,0.5,0,5479.4,298.5,89.1,651.7,28.1,1.5628515084506027,5.15,2.575,0.4738005546363398,0.4738005546363398,3.479,0.715,5479.4,298.5,89.1,651.7,28.1,6546.8,8681.599999999999,1.2,1.0851999999999997,8681.599999999999,0.0,1.0,0.0,4383.5199999999995,238.8,71.28,521.36,22.480000000000004,5237.4400000000005,2.3854061780960185,7.1562185342880555,7.1562185342880555,7.1562185342880555,7.1562185342880555,0.1423167543884811,0.14142413674768828,0.1413017972729709,0.14163046248501476,69.92517779349626,209.77553338048875,209.77553338048875,209.77553338048875,48.73226634320268,69.98643874263448,4.968172353703047,3.8578902548947798,5.54047698291915,-1.6825867280243698,1.1783338880434049,623.8483391969946,4855.551660803005,33.772083855347965,264.72791614465206,10.071992109617366,79.02800789038263,73.8404579211873,577.8595420788128,741.5328730831473,5805.267126916852,17415.801380750556,976.9019408554525,488.45097042772625,7704.698059144547,10.734327801432084,32.20298340429625,32.20298340429625,32.20298340429625,3.142555117511686,10486.385662997644,6696.592571319532,1087.5618559222717,324.3481947542108,2377.88304100163,31459.15698899293,20089.777713958596,3262.685567766815,973.0445842626324,7133.64912300489,1871.545017590984,101.31625156604389,30.215976328852097,221.52137376356188,2224.598619249442,19640.4
