,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1617.4276407196305,5747.911341983036,6725.803446595791,5240.3698819028805,4937.775620316435,4954.6246322837205,4912.647477054432,4266.752371636283,66.07235928036957,821.1886580169646,1950.2415534042084,637.6301180971196,576.0243796835639,602.8753677162804,607.8325229455683,561.1476283637165,,,,,,,,,1.374103059974715,1.7999988411467582,1.7999999992971683,1.7999992742940742,1.7999717870623007,1.5978307288751423,1.799998677865853,1.1598825323412,0.037343294180827304,0.14690139523988885,0.27820215997285747,0.1240888590664535,0.1162908523404075,0.12140876257637556,0.12511500807890474,0.13169026124862987
2032,NB,10,1249.5296247329516,5354.640163931538,6815.967974084206,5526.429472922059,4901.752552304315,5468.79854476757,5770.212307519351,3202.485946044521,0.2703752670484773,548.4598360684633,1636.847025915794,735.5705270779407,474.54744769568515,595.5014552324305,848.6726924806497,358.31405395547887,,,,,,,,,1.7990902747621038,1.559800666660467,1.7999998608535912,1.79999666549613,1.761267017209226,1.7999990040561684,1.799999992644455,0.6877376972046564,0.00029164871435992547,0.10751652358469824,0.23484851103263069,0.13127686568906852,0.0953162162341539,0.10793116283514799,0.14510699676410427,0.11143718719015128
2032,NB,2,1351.4181100876158,4974.129009838972,6963.8587078141245,5957.036182323897,5993.970775668249,6129.42279557048,6031.960766695402,4496.853351857758,45.38188991238428,627.7709901610276,1806.0562921858761,868.5638176761016,948.02922433175,1099.1772044295215,1045.4592333045987,641.2466481422407,,,,,,,,,0.500008762423326,1.3089053286414851,1.799999999972927,1.7999988698755662,1.7999992605936317,1.799999990559288,1.799999999308039,1.05161388123874,0.034312959401535885,0.13450708116765167,0.2548334385106735,0.15164390569073746,0.16173168741707739,0.18164778763619785,0.17775837484331103,0.1492352493099167
2032,NB,3,1104.519591736624,3895.7725465730323,4285.33834340646,3651.726066701108,4209.276865686041,4377.550109941076,4129.296430830501,3006.501261109813,42.080408263376,507.52745342696767,502.8716565935409,459.3739332988922,502.2231343139592,575.8498900589244,513.5935691694996,441.39873889018685,,,,,,,,,0.5000113597761344,1.0003632768921082,1.5198736594011832,1.0327421590725994,1.289473943583117,1.1847819615698219,1.4272920164849983,0.7551386959020056,0.03428857293951124,0.1349969827328036,0.12301929964214436,0.12650623236100772,0.11970794618107923,0.13251482799817846,0.1266434259786774,0.14603934230562077
2032,NB,4,1417.9788232829133,6329.350350278536,7374.82561800945,6248.967586899341,5906.800305723726,6192.376086503423,6283.326201052342,3511.389894371499,0.12117671708690028,982.949649721464,2142.794381990549,1151.8324131006584,1051.699694276275,1117.3239134965775,1156.3437989476577,423.41010562850073,,,,,,,,,1.7992511683454862,1.7999997234449339,1.7999999980794972,1.7999997722993462,1.7999992001451537,1.7999999867092726,1.7999999996163896,0.7893129439276869,0.00011959438968561771,0.15964388465962456,0.2795547123513602,0.181452375871065,0.1720629539646269,0.1783349120285863,0.1844040856351761,0.12111039026688214
2032,NB,5,1463.8371458044526,6624.4003320540605,7352.81665884549,6358.81329404786,6061.0092158598345,6365.562394062256,6513.63522392638,3680.4690654542487,0.16285419554736918,1094.8996679459385,2008.3533411545113,1282.3867059521401,1135.3907841401656,1307.5376059377436,1318.4197760736192,415.030934545751,,,,,,,,,1.798101351869018,1.7999999904334143,1.7999999996785152,1.79999999382045,1.7999999791798937,1.7999999988600532,1.7999999993371845,0.7889706588584484,0.0001561909545282346,0.1693964049528751,0.265238052163859,0.1967029700199938,0.17944040733371994,0.20216492160770372,0.20129484135467465,0.11391156446871299
2032,NB,6,1496.2839097664635,6672.73280887234,7260.122853654205,6262.995184374692,5970.663340668337,6250.4863314607655,6416.963755166097,3642.792974823431,0.31609023353654425,1132.0671911276602,1862.9071463457947,1123.104815625308,1037.7366593316642,1074.013668539234,1246.6712448339033,412.50702517656924,,,,,,,,,1.7992833763364375,1.7999994300547393,1.7999999936080913,1.7999996637462436,1.799999643444092,1.7999970585445335,1.7999999915726919,0.7715560394503697,0.0002938119377368905,0.17346375394667282,0.2515078298223741,0.17626585831598737,0.16812255274301743,0.16882115336506795,0.19294992075261477,0.11473557817848258
2032,NB,7,1453.7668801993439,6372.971855530936,6335.510330098581,5583.855826707397,5631.925272013882,6071.924109208308,6429.342283114883,3604.0821515312555,0.233119800656052,940.0281444690626,1055.0196699014189,704.2441732926026,813.4747279861172,935.4758907916901,1253.5077168851176,406.7178484687444,,,,,,,,,1.7984868353772643,1.7999991599942817,1.7999986574728313,1.7999999890741927,1.7999962218812,1.799999829938659,1.7999999977024561,0.7684962852680859,0.0002254786519521592,0.15229696050241662,0.1685087604559469,0.126268800100174,0.14115701304232264,0.1515658311917595,0.1937262933119569,0.1139359820818016
2032,NB,8,1425.6959370927054,6314.870062054766,6178.2489613628695,5049.623743791863,5212.355256882507,5569.803668040279,6187.045877282259,3377.549654540522,0.30406290729448704,854.0299379452347,980.2310386371308,501.1762562081376,561.5447431174924,617.69633195972,1039.4741227177399,381.7503454594777,,,,,,,,,1.7974002801273798,1.799995268850076,1.7999999781531604,1.613209815764839,1.7999994066636913,1.7999953190951397,1.7999997523095215,0.7106429596913506,0.00029315028972527903,0.14158224129393215,0.16099330939955048,0.1009941730006752,0.10702095747909007,0.11080358248724018,0.1660784023425054,0.11393219810340806
2032,NB,9,1229.399466573744,5739.074758986272,6084.624713253365,4969.355630293328,4547.837183137139,4910.293285977043,5515.993702734573,3081.4173748659973,0.20053342625597856,595.9252410137263,911.5252867466345,496.04436970667115,451.26281686286086,521.8067140229564,717.6462972654277,346.08262513400274,,,,,,,,,1.7986395558812585,1.6736323798015065,1.7999999744512298,1.5378095899706687,1.4142046197167633,1.4054701890497012,1.7999988010685701,0.6526025246692144,0.00022629344646105183,0.11085930834472417,0.15346250452719365,0.1016852495867233,0.09826136309587488,0.10532384809438569,0.12985273927779747,0.11215023581605046
2032,SB,1,1844.0613090098866,3370.6863016447883,4671.591417535685,4544.153245678932,5326.840660539305,5283.865832171952,4797.787639316665,5158.667723450745,262.83869099011366,415.91369835521124,575.8885824643153,515.2467543210686,831.7593394606952,641.7341678280472,571.3873606833347,636.932276549255,,,,,,,,,0.7112668557174285,1.0390005236784912,1.799969071786201,1.5686733469622314,1.7999993508935495,1.7999485601728693,1.7856650093698432,1.6132904051345314,0.13418186817156333,0.12008753199048687,0.1239667170951002,0.11321925476298264,0.15174689647082656,0.12187428094036971,0.12083984183399175,0.1254347936889618
2032,SB,10,1132.4755941246256,2149.4067852561916,4567.099565537299,4966.721487134493,5017.949611719638,6364.154105533648,7272.223684678374,3855.13528173712,0.22440587537438164,218.79321474380848,448.64543446270216,481.0785128655073,508.05038828036226,1466.2458944663504,2264.821315321628,426.16471826287994,,,,,,,,,1.7994738841942195,0.5753899580005575,1.7526148318443209,1.7692509769158529,1.7999997647604453,1.7999999983323653,1.7999999943605909,0.882186482423521,0.00025840317763752664,0.09592386580270039,0.09960022648736437,0.09624231866859594,0.09969041561549818,0.2248477539695719,0.29567302577313237,0.10998461752089533
2032,SB,2,1468.2150407082731,3262.6958394784724,4910.438647575176,5266.828062028941,6306.170348436072,6742.51108433622,7219.0670063086945,5077.4666102448355,48.78495929172669,443.5041605215275,572.6613524248239,608.2719379710588,1544.3296515639279,2139.6889156637803,2252.0379936913046,693.4333897551653,,,,,,,,,0.5000016529577517,0.8284513613962455,1.7999842863439528,1.7111838574954081,1.7999999885920506,1.799999999384519,1.799999999959399,1.2847959621860991,0.034358143379335564,0.13970463127606195,0.12242898490444172,0.12075775296248188,0.23973073085598193,0.3005839618671173,0.29665222813820263,0.1437097574327274
