,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,4,2101.646892354913,8368.10359032068,7526.778541811486,7013.8683472399825,6844.17024209557,7253.682334157899,7012.677412001792,3758.1071083195397,265.55310764508704,1115.8964096793206,1632.6864581885145,1147.5316527600176,1110.7297579044307,1277.7176658421,1335.662587998208,469.89289168046025,605.4364657824086,7661.154322387708,11234.796306340291,8636.82946007242,7778.814815543556,8500.01338708041,9291.829195052971,1548.4216306433154,0.5263675060504074,1.7999999934706903,1.7999987043696786,1.799999503861237,1.7999999990026938,1.799986761131925,1.799999636483743,0.8711738487268533,1.5791025181512222,5.399999980412071,5.399996113109036,5.3999985115837115,5.399999997008082,5.3999602833957745,5.399998909451229,2.61352154618056,0.1274821512057525,0.1337512169568376,0.2025887620809784,0.15981960015436927,0.15870771841123574,0.17021672511262956,0.18183718201649196,0.1263055171403385
2032,SB,4,1982.1939463166475,5022.21195343032,6126.665092586843,5420.384903328987,6410.824325927817,6559.793104079277,6684.855080759835,5322.4006115164475,241.9060536833524,579.6880465696798,639.7449074131567,612.2150966710129,1237.775674072183,1934.2068959207231,1378.1999192401656,637.3993884835529,514.9009474478728,2289.404477903251,4219.239656932632,3756.5209434371973,8646.643131007266,25735.10095337224,9208.327219708775,3841.7227397096567,0.5000252067775085,1.0351796908012358,1.7263222155493083,1.4675026289406417,1.7999999998622562,3.599999012747477,1.7999999858147777,1.5938516629026929,1.5000756203325256,3.1055390724037073,5.178966646647925,4.402507886821925,5.399999999586768,10.79999703824243,5.399999957444333,4.781554988708079,0.12360186879082319,0.11761093037685585,0.10747822688945642,0.11535721076920136,0.18393243273946838,0.25880811384952,0.19425920656385304,0.1215643725198598
2040,NB,4,2455.1294138988255,9226.830520657682,8896.180413501395,7685.349733872727,7492.84083508128,7914.271937520412,7779.018583724712,4366.385352547282,285.97058610117466,1776.5694793423181,1730.449586498606,1770.2502661272738,1733.859164918719,1988.5280624795864,1905.0264162752878,539.6146474527178,895.1660060978624,14187.196143768471,27679.90575523611,15473.81091625569,14118.478771828246,15395.681991563593,15410.014806969446,2433.7449690716653,0.7264129427630888,2.0999999980869455,4.199993382348123,2.099999992348766,2.0999999982201825,2.099999809791262,2.0999998214342264,1.1960494448560306,2.1792388282892663,6.299999994260837,12.59998014704437,6.299999977046299,6.299999994660547,6.299999429373786,6.2999994643026795,3.588148334568092,0.11856114165190938,0.18351767237340558,0.185139832589431,0.21278750561079132,0.213581431943737,0.22821294238589368,0.22357162832339791,0.12500822131023304
2040,SB,4,2320.7705762041164,5838.006918852399,6978.435839692277,6186.413341778843,6982.606057098311,7241.473809664148,7396.551133395167,6027.450024841046,255.3294237958835,661.3930811476002,871.8891603077233,802.8866582211575,1889.093942901689,2617.8261903358525,1961.8888666048329,888.0499751589543,757.2512423298637,3899.6106506233714,6972.609979948526,7016.239052012126,15343.741948355462,40514.58729451611,15253.118891781789,7030.850404904078,0.7001736604690256,1.550596515248339,2.0999985233120086,2.099998159542078,2.099999084656777,4.199999963754709,2.099999998579031,2.0999999897582065,2.100520981407077,4.651789545745017,6.299995569936026,6.299994478626234,6.299997253970331,12.599999891264126,6.2999999957370925,6.299999969274619,0.11263791057661167,0.11567186751901673,0.12625594397646434,0.1305892954667237,0.2420051074533257,0.3018516433131848,0.2382483100763281,0.14596510498501922
2050,NB,4,2821.5087799016055,10751.88720133685,9683.616855220429,8932.958410621413,8731.861186899208,9206.71881454089,9120.48079012418,5055.787231014571,346.39122009839474,1960.1127986631502,2592.983144779571,1993.7415893785874,1928.0388131007921,2232.5811854591093,2067.584209875819,611.8127689854292,1384.2655736563129,38376.36768485998,50899.603987047725,42752.61156483208,38503.69483949496,42393.05964261376,41022.215539354525,4120.262612923433,0.926498018395075,5.149999998032049,5.149996961925506,5.149999998550169,5.149999991379263,5.149999992762263,5.149999992537624,1.785232039785681,2.779494055185225,15.449999994096148,15.449990885776518,15.449999995650508,15.44999997413779,15.449999978286789,15.449999977612872,5.3556961193570425,0.12426575397952078,0.17535968399228183,0.24010626210293223,0.20747079658250211,0.20564981571334257,0.221860442731107,0.21009633098694785,0.12270175637601718
2050,SB,4,2671.108490080918,6742.447764817826,7830.286861560381,6800.588004921019,8116.34924221663,8773.4459571563,8678.102503945454,6628.482897739079,305.8915099190823,766.1522351821732,1238.983138439618,1276.111995078981,2133.350757783371,2615.8540428436995,2132.592496054546,1360.617102260921,1167.470612272099,7503.097588242027,12157.19675460917,13687.742717553803,42503.2786694667,49645.64624841089,40665.60331487491,13217.505427166236,0.9002094028051443,2.5749889319405073,2.574999996173895,2.574999996990871,5.149999966208932,5.149999720962602,5.149999942046613,2.5749999970816204,2.700628208415433,7.724966795821522,7.7249999885216845,7.724999990972613,15.449999898626796,15.449999162887806,15.449999826139841,7.724999991244861,0.11677410981001438,0.11601287300089692,0.1552971467898933,0.17959997316321696,0.23662098168830603,0.2611685785822891,0.22424069662594615,0.1935769708712434
