,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,258011812.980131,,86041308.232057,,23383.733923,,1.275512,,0.155353,
1,2026.0,280031043.253097,0.08534194624128189,89748497.381382,0.04308615507479918,24221.893233,0.03584369000947252,1.336463,0.04778551671799236,0.156524,0.007537672268961737
2,2026.9999999999995,303929437.492294,0.08534194624128588,93615415.057287,0.0430861550748054,25090.095266,0.035843690030685105,1.400326,0.047785086455816694,0.157703,0.007532391198793897
3,2027.999999999999,329867367.207904,0.08534194624128055,97648943.347838,0.043086155074810284,25989.416863,0.03584369000857013,1.467242,0.04778601554209527,0.158891,0.007533147752420755
4,2029.0,358018890.326915,0.08534194624128455,101856260.863814,0.04308615507480695,26920.973466,0.03584369006471322,1.537354,0.047784891653865014,0.160088,0.007533466338559114
5,2030.0,388572919.218558,0.08534194624128189,106244855.514732,0.04308615507480429,27885.920494,0.03584369002178489,1.610817,0.04778535067395007,0.161294,0.007533356653840251
6,2031.0000000000007,421734488.401328,0.08534194624128677,110822537.83534,0.043086155074804955,28885.454784,0.03584369001608034,1.687791,0.04778568887713508,0.162509,0.007532828251515911
7,2032.0000000000005,457726130.438568,0.08534194624128033,115597454.886296,0.04308615507479696,29920.816072,0.035843690042003384,1.768443,0.04778553742732372,0.163733,0.007531890541446984
8,2033.0000000000007,477668088.876864,0.04356744592926942,117078565.812163,0.01281266034207973,30121.745963,0.006715388060154925,1.833179,0.036606212357424006,0.162482,-0.007640487867442758
9,2034.0000000000002,498478867.511143,0.04356744592926676,118578653.709251,0.012812660342070625,30324.025177,0.006715388087014107,1.900285,0.03660635431673609,0.16124,-0.007643923634617966
10,2034.9999999999993,520196318.61832,0.043567445929272974,120097961.723048,0.012812660342073512,30527.662774,0.0067153880730337345,1.969847,0.03660608803416321,0.160008,-0.007640783924584338
11,2035.9999999999998,542859943.602328,0.04356744592926809,121636736.114381,0.01281266034207551,30732.667876,0.006715388056978799,2.041956,0.0366063963343346,0.158785,-0.007643367831608461
12,2036.999999999999,566510964.842388,0.04356744592926831,123195226.299333,0.012812660342073734,30939.049668,0.00671538809558303,2.116704,0.03660607770196811,0.157572,-0.007639260635450618
13,2038.0000000000005,591192400.671498,0.043567445929270976,124773684.889671,0.012812660342071513,31146.817393,0.006715388068784023,2.194189,0.036606440957261954,0.156368,-0.007640951438072641
14,2038.999999999999,616949143.621548,0.043567445929268755,126372367.733791,0.012812660342071291,31355.980359,0.00671538807194505,2.27451,0.03660623583474343,0.155173,-0.0076422285889695685
15,2039.9999999999998,643828042.077388,0.04356744592926809,127991533.958188,0.012812660342076176,31566.547936,0.0067153880883064065,2.357771,0.036606126154644425,0.153987,-0.007643082237244858
16,2041.0000000000002,725494406.368154,0.12684499424296547,138337415.141295,0.08083254308434773,34346.493002,0.08806617282435325,2.441802,0.0356400176268179,0.16535,0.07379194347574791
17,2041.9999999999995,817519740.167228,0.1268449942429679,149519580.21088,0.0808325430843404,37371.257192,0.08806617286439877,2.528828,0.03564007237278033,0.177551,0.07378893256728136
18,2043.0,921218026.902252,0.12684499424296702,161605628.120229,0.08083254308434396,40662.400787,0.08806617283682217,2.618956,0.03564022543249279,0.190653,0.07379288204515877
19,2044.0000000000002,1038069922.221186,0.12684499424296747,174668622.01793,0.08083254308434462,44243.382803,0.08806617284498519,2.712296,0.035640155848361,0.204722,0.07379375095068008
20,2044.9999999999993,1169743895.529134,0.12684499424297124,188787530.932677,0.08083254308434218,48139.7282,0.08806617284101059,2.808963,0.035640284098785724,0.219829,0.07379275309932498
21,2045.9999999999993,1318120053.223272,0.12684499424296636,204047707.160579,0.08083254308434107,52379.209825,0.08806617285803453,2.909074,0.035639842888639084,0.236051,0.0737937214835167
22,2046.9999999999995,1485316983.785918,0.12684499424296747,220541402.240898,0.08083254308434351,56992.04637,0.0880661728271881,3.012754,0.035640207158704085,0.25347,0.07379337516045248
23,2048.0,1673722008.043224,0.12684499424296725,238368324.639418,0.0808325430843484,62011.117777,0.08806617285534046,3.120129,0.035640148515278636,0.272174,0.07379177022921857
24,2049.000000000001,1886025266.517794,0.12684499424296702,257636242.510776,0.08083254308434129,67472.199593,0.0880661728375669,3.231331,0.035640193081760474,0.292259,0.07379470485792172
25,2049.999999999999,2125258130.591334,0.12684499424296725,278461635.183616,0.08083254308434085,73414.217985,0.08806617285108431,3.346496,0.035640112387124834,0.313825,0.07379071303193419
