,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,183554942.899,,178391081.485,,2259189.369,,1936448.031,,322741.338,,0.0,,2904672.046,,1936448.031,,968224.015,,0.0,,75843538.824,,70778327.329,,2236870.545,,641202.557,,2187138.393,,24813.627,,1.192,,1.006,,3.017,,3.017,,5.028,,0.157,,195108.949,
1,2026.0,203322037.144,0.108,197747288.778,0.109,2480201.131,0.098,2173221.228,0.122,0.0,-1.0,0.0,,3076375.213,0.059,2173221.228,0.122,0.0,-1.0,0.0,,80798137.104,0.065,75377165.034,0.065,2388714.749,0.068,686663.95,0.071,2345171.928,0.072,26715.482,0.077,1.227,0.029,1.036,0.03,3.107,0.03,3.107,0.03,5.178,0.03,0.164,0.045,200575.968,0.028
2,2026.9999999999995,225217856.492,0.108,219203728.647,0.109,2722834.011,0.098,2438945.137,0.122,0.0,,0.0,,3258228.229,0.059,2438945.137,0.122,0.0,,0.0,,86076402.297,0.065,80274813.251,0.065,2550866.506,0.068,735348.565,0.071,2514624.31,0.072,28763.106,0.077,1.262,0.029,1.066,0.029,3.199,0.03,3.199,0.03,5.332,0.03,0.172,0.049,206196.175,0.028
3,2027.999999999999,249471644.074,0.108,242988285.452,0.109,2989203.156,0.098,2737159.616,0.122,0.0,,0.0,,3450831.076,0.059,2737159.616,0.122,0.0,,0.0,,91699478.453,0.065,85490687.26,0.065,2724025.519,0.068,787484.93,0.071,2696320.618,0.072,30967.671,0.077,1.298,0.029,1.098,0.03,3.295,0.03,3.295,0.03,5.491,0.03,0.18,0.047,211973.861,0.028
4,2029.0,276337330.292,0.108,269353569.993,0.109,3281630.638,0.098,3071837.348,0.122,0.0,,0.0,,3654819.209,0.059,3071837.348,0.122,0.0,,0.0,,97689890.89,0.065,91045463.854,0.065,2908938.986,0.068,843317.773,0.071,2891145.546,0.072,33341.207,0.077,1.336,0.029,1.131,0.03,3.393,0.03,3.393,0.03,5.655,0.03,0.189,0.05,217913.441,0.028
5,2030.0,306096191.398,0.108,298579602.441,0.109,3602665.686,0.098,3447436.766,0.122,0.0,,0.0,,3870865.643,0.059,3447436.766,0.122,0.0,,0.0,,104071636.426,0.065,96961163.303,0.065,3106404.827,0.068,903109.177,0.071,3100047.714,0.072,35896.663,0.077,1.374,0.028,1.165,0.03,3.494,0.03,3.494,0.03,5.824,0.03,0.198,0.048,224019.449,0.028
6,2031.0000000000007,339059794.38,0.108,330976786.371,0.109,3955106.921,0.098,3868961.442,0.122,0.0,,0.0,,4099683.176,0.059,3868961.442,0.122,0.0,,0.0,,110870279.512,0.065,103261236.652,0.065,3317275.13,0.068,967139.803,0.071,3324044.285,0.072,38647.985,0.077,1.414,0.029,1.199,0.029,3.598,0.03,3.598,0.03,5.997,0.03,0.207,0.045,230296.55,0.028
7,2032.0000000000005,375573258.982,0.108,366889205.494,0.109,4342026.744,0.098,4342026.744,0.122,0.0,,0.0,,4342026.744,0.059,4342026.744,0.122,0.0,,0.0,,118113054.634,0.065,109970658.681,0.065,3542459.821,0.068,1035710.214,0.071,3564225.918,0.072,41610.182,0.077,1.455,0.029,1.235,0.03,3.706,0.03,3.706,0.03,6.176,0.03,0.217,0.048,236749.537,0.028
8,2033.0000000000007,400851849.417,0.067,387334445.382,0.056,5597659.457,0.289,5597659.456,0.289,0.0,,0.0,,5597659.459,0.289,5597659.456,0.289,0.0,,0.0,,120119072.918,0.017,111848697.679,0.017,3600784.902,0.016,1053965.554,0.018,3615534.938,0.014,42289.684,0.016,1.528,0.05,1.3,0.053,3.901,0.053,3.901,0.053,6.502,0.053,0.218,0.005,239990.903,0.014
9,2034.0000000000002,427831857.935,0.067,408919015.15,0.056,7216397.606,0.289,7216397.604,0.289,0.0,,0.0,,7216397.609,0.289,7216397.604,0.289,0.0,,0.0,,122159161.181,0.017,113758809.145,0.017,3660070.281,0.016,1072542.661,0.018,3667582.581,0.014,42980.282,0.016,1.604,0.05,1.369,0.053,4.107,0.053,4.107,0.053,6.845,0.053,0.218,0.0,243276.647,0.014
