,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,GP Supp Coef,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,7,OP,NT,1.3,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,2656.1,70.3,19.0,471.5,57.0,1.9012586647805254,1.2875,1.2875,0.9,0.1595744680851064,0.1595744680851064,4.366728861968131,0.535,2523.2949999999996,66.785,18.05,447.92499999999995,54.15,3110.2049999999995,4284.025,1.8,0.4868210227272727,4284.025,1.3,0.0,1.0,2.5,1.6,0.0,2371.8972999999996,62.777899999999995,16.967,421.0494999999999,50.900999999999996,2923.5926999999992,1.2874999998764365,3.8624999996293097,3.8624999996293097,3.8624999996293097,3.8624999996293097,0.1595744680277041,0.15957446790853685,0.1595744678894001,0.11286551636911253,1.2874999998764365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624999996293097,3.8624999996293097,3.8624999996293097,123.83401063688534,371.50203191065606,371.50203191065606,371.50203191065606,54.68552474920597,59.9992283707163,0.5572906146824792,1.3000167188494927,1.4263372319771432,-0.12632051312765058,0.005708789656727597,1.0,0.008281770934033799,0.8084644017402468,0.18325382732571932,378.49424986384764,2144.800750136152,10.017749988915336,56.76725001108466,2.7074999966794513,15.342500003320549,47.521969234456634,400.40303076554335,438.7414690838991,2671.4635309161013,18700.244716412708,559.235907524002,0.1553433076455561,3914.6513526680137,5089.046758468418,3724.7890924759977,26073.523647331982,33895.58074153158,4284.025,29988.174999999996,38984.627499999995,0.4868210227272727,1.6737499998393675,5.021249999518103,5.021249999518103,5.021249999518103,1.641094543379862,936.0211001284667,0.0,0.0,6552.147700899266,633.5047506488165,50.3016271270136,13.595034357021959,238.61968799561467,6552.147700899267,4434.533254541716,352.1113898890952,95.16524049915371,1670.3378159693027,2649.4597490469337,70.12424992240734,18.952499976756158,332.65378464119647,3071.190283587294,15013.605250953065,397.3707500775926,107.39750002324384,2802.8212153588033,379.05,3444.297673761014,91.16152489912955,24.638249969783008,432.44992003355543,21771.434999999998,19517.686826238987,516.5819751008704,139.616750030217,3643.6675799664445,492.76500000000004,-0.08856286598685299,795.0015203696936
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,1.3,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.05,10034.8,287.1,150.2,488.6,22.8,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.159422196579504,0.66,9533.06,272.745,142.68999999999997,464.17,21.66,10434.325,12236.855,1.8,1.3905517045454545,12236.855,1.3,0.0,1.0,2.5,1.6,0.0,8961.0764,256.3803,134.12859999999998,436.3198,20.3604,9808.2655,10.300000001129805,30.900000003389415,30.900000003389415,30.900000003389415,30.900000003389415,0.21311699499107162,0.21407837719498335,0.21412119633343688,0.05000200573286811,5.15,1.9312500001129806,3.218750001016824,5.793750000338942,5.793750000338942,5.793750000338942,9.656250003050472,9.656250003050472,9.656250003050472,15.450000000000001,15.450000000000001,15.450000000000001,108.00407240586479,324.01221721759435,324.01221721759435,324.01221721759435,17.36479194641054,55.68859760817732,1.080049190284304,1.4006457937548507,4.4918476559186935,-3.091201862163843,2.151566086415813,1.0,0.3402859894825919,0.17081771725543843,0.48889629326196976,1909.75767425341,7623.302325746589,54.885478568762984,217.85952143123703,28.719776294529016,113.97022370547096,21.816865140963866,442.3531348590362,2015.179794257666,8419.145205742334,8419.145205742334,2226.0240342661778,0.6183400095183827,2226.0240342661778,2893.831244546031,10010.830965733821,10010.830965733821,13014.080255453968,12236.855,12236.855,15907.911499999998,1.3905517045454545,13.390000001468746,40.17000000440624,40.17000000440624,40.17000000440624,11.377668444667309,29806.46182209358,5588.711591356469,9314.519321325053,14903.23090941206,25571.65526105811,2204.749674349048,1153.6734138777767,876.3834728086489,29806.46182209358,25571.65526105811,2204.749674349048,1153.6734138777767,876.3834728086489,1909.75767425341,54.885478568762984,28.719776294529016,21.816865140963866,2015.179794257666,7623.302325746589,217.85952143123703,113.97022370547096,442.3531348590362,21.66,2482.6849765294332,71.35112213939188,37.33570918288772,28.361924683253026,10434.325,9910.293023470567,283.21737786060817,148.16129081711225,575.059075316747,28.158,-0.6881804769337432,259.89891178628636
2,482,2050,1NB,1,NB,AM-Peak,3,Peak,AM,1.3,55,7592.330916271331,1,6,60,3600,1.6,6.3,0.2,0.05,10415.1,406.9,100.8,821.3,19.0,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.159422196579504,0.66,10935.855000000001,427.245,105.84,862.365,19.95,12351.255000000003,15182.055000000002,1.8,1.999656649246271,15182.055000000002,1.3,0.0,1.0,2.5,1.6,0.0,10279.7037,401.6103,99.4896,810.6230999999999,18.752999999999997,11610.179700000002,10.30000001490264,30.90000004470792,30.90000004470792,30.90000004470792,30.90000004470792,0.3211739392276055,0.32506608521593455,0.3254545065655415,0.10903384209049026,5.15,1.931250001490264,3.218750013412375,5.793750004470792,5.793750004470792,5.793750004470792,9.656250040237126,9.656250040237126,9.656250040237126,15.450000000000001,15.450000000000001,15.450000000000001,86.30076624887526,258.9022987466258,258.9022987466258,258.9022987466258,9.43912868947652,13.669721923931656,0.5637696776996716,5.706041456735487,8.263474581818183,-2.5574331250826967,4.791704934545455,0.8870710632291455,0.6055555168350297,0.07124684078397402,0.32319764238099635,3301.5729314215914,6772.15071156505,130.54988800339703,263.189648453717,32.379338676403094,65.16482694583928,88.38535108030368,686.5749500849157,3552.8875091816953,7804.777204760944,23414.331614282833,4055.5166647019028,1.1265324068616396,12166.549994105708,15816.514992337421,9876.788988018467,29630.3669640554,38519.47705327202,13932.30565272037,41796.916958161106,54335.99204560944,1.835049842580184,13.390000019373431,40.170000058120294,40.170000058120294,40.170000058120294,11.757147277789393,54303.36821892776,30545.64460252242,50909.407843723115,81455.05221053772,44208.06161569791,5244.189008684057,1300.678036513009,3550.4395580327814,162910.10465678328,132624.1848470937,15732.56702605217,3902.0341095390268,10651.318674098344,9904.718794264774,391.6496640101911,97.13801602920928,265.15605324091104,10658.662527545086,20316.45213469515,789.568945361151,195.49448083751784,2059.7248502547473,59.849999999999994,12876.134432544208,509.14456321324843,126.27942083797207,344.7028692131844,37053.76500000001,26411.387775103696,1026.4396289694964,254.1428250887732,2677.6423053311714,77.80499999999999,-0.3094864151587907,314.1431122021724
3,483,2050,1NB,1,NB,AM-Shoulder,1,OP,AM,1.3,55,7711.430327663038,1,6,60,3600,1.6,6.3,0.2,0.05,9742.0,431.6,119.8,1138.9,34.2,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.159422196579504,0.66,10229.1,453.18000000000006,125.79,1195.8450000000003,35.910000000000004,12039.825,15661.275000000001,1.8,2.030917006903203,15661.275000000001,1.3,0.0,1.0,2.5,1.6,0.0,9615.354,425.98920000000004,118.2426,1124.0943000000002,33.7554,11317.4355,10.299999931644878,30.899999794934637,30.899999794934637,30.899999794934637,30.899999794934637,0.3240785638393026,0.3276981883683255,0.32809894670517364,0.11001137651301426,5.15,1.9312499829112195,3.2187499487336586,5.793749948733659,5.793749948733659,5.793749948733659,9.656249846200975,9.656249846200975,9.656249846200975,15.450000000000001,15.450000000000001,15.450000000000001,85.88010671890947,257.6403201567284,257.6403201567284,257.6403201567284,9.43912868947652,14.22443683820728,0.38000844046692034,5.483521132484456,8.263474581818183,-2.7799534493337275,4.791704934545455,0.861317553214414,0.6026038364528051,0.047789784061805174,0.34960637948538975,3116.1301151264934,6126.52581732706,139.5958891044723,270.0954991234534,38.79527251568116,74.93008581934824,123.66316127343323,923.4890379328981,3418.18443802008,7425.97035353869,7425.97035353869,4022.2930838072534,1.1173036343909037,4022.2930838072534,5228.981008949429,10039.79968595416,10039.79968595416,13051.739591740408,14062.092769761413,14062.092769761413,18280.720600689838,1.82353884717298,13.389999911138343,40.169999733415025,40.169999733415025,40.169999733415025,12.120357821378335,53858.50403475149,10098.469484176676,16830.78235448525,26929.25219608957,41724.98196463926,5607.566828112485,1558.4060866126756,4967.5491553870725,53858.50403475149,41724.98196463926,5607.566828112485,1558.4060866126756,4967.5491553870725,3116.1301151264934,139.5958891044723,38.79527251568116,123.66316127343323,3418.18443802008,6126.52581732706,270.0954991234534,74.93008581934824,923.4890379328981,35.910000000000004,4050.9691496644414,181.474655835814,50.43385427038551,160.7621096554632,12039.825,7964.483562525179,351.12414886048947,97.40911156515271,1200.5357493127676,46.68300000000001,-0.3364145943463487,288.99764305796265
4,484,2050,1NB,1,NB,MD,5,OP,MD,1.3,55,5441.8710361140875,1,6,60,3600,1.6,6.3,0.2,0.05,7099.3,251.0,68.4,722.5,20.9,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.163408863221593,0.653,7099.3,251.0,68.4,722.5,20.9,8162.099999999999,10287.7,1.8,1.8904711140207773,10287.7,1.3,0.0,1.0,2.5,1.6,0.0,6673.342,235.94,64.296,679.15,19.645999999999997,7672.373999999999,14.464443957317403,43.39333187195221,43.39333187195221,43.39333187195221,43.39333187195221,0.366837856519176,0.3668378573258605,0.3668378568662144,0.13147503611598885,5.15,2.3476943957317404,6.966749561585663,7.043083187195221,7.043083187195221,7.043083187195221,20.90024868475699,20.90024868475699,20.90024868475699,15.450000000000001,15.450000000000001,15.450000000000001,80.09805236500463,240.29415709501393,240.29415709501393,240.29415709501393,9.43912868947652,38.49287902368083,0.9439027981404592,2.0263488203107483,8.263474581818183,-6.237125761507436,4.791704934545455,0.9769456069331297,0.4002181236949258,0.07883770223385012,0.5209441740712242,2448.034475099391,4544.033421231168,86.55172405746353,160.65702074978807,23.586206845070123,43.78063835271871,89.29127077817382,618.6104862849727,2647.4636767800985,5387.49972980355,26937.498649017747,3046.3220801415137,0.8462005778170871,15231.610400707568,19801.09352091984,7075.877857393606,35379.38928696803,45993.206073058434,10122.199937535119,50610.9996876756,65794.29959397827,1.8600587684568035,18.803777144512626,56.41133143353788,56.41133143353788,56.41133143353788,16.643610785148255,57282.36150538915,46486.916288423585,137949.259605785,101975.63163273718,46032.29471185289,4882.497991949689,1330.5293315972306,5037.0394699893395,286411.8075269457,230161.47355926444,24412.489959748447,6652.646657986153,25185.1973499467,12240.172375496953,432.7586202873176,117.93103422535061,446.45635389086914,13237.31838390049,22720.16710615584,803.2851037489404,218.90319176359355,3093.0524314248632,104.5,15912.22408814604,562.5862063735129,153.3103444929558,580.39326005813,40810.5,29536.217238002595,1044.2706348736226,284.5741492926716,4020.9681608523224,135.85,-0.7547824707092041,180.8888696190213
5,485,2050,1NB,1,NB,PM-Shoulder,1,OP,PM,1.3,55,6222.354095429336,1,6,60,3600,1.6,6.3,0.2,0.05,8975.8,220.5,74.1,806.1,20.9,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.362742195326042,0.541,9424.59,231.525,77.80499999999999,846.4050000000001,21.945,10602.27,12957.630000000001,1.8,2.0824321151247402,12957.630000000001,1.3,0.0,1.0,2.5,1.6,0.0,8859.114599999999,217.6335,73.13669999999999,795.6207,20.6283,9966.1338,13.215317174742225,39.645951524226675,39.645951524226675,39.645951524226675,39.645951524226675,0.36658733173692193,0.36683785650990297,0.36683785660124135,0.09972171059661256,5.15,2.2227817174742226,5.842535457268003,6.668345152422668,6.668345152422668,6.668345152422668,17.52760637180401,17.52760637180401,17.52760637180401,15.450000000000001,15.450000000000001,15.450000000000001,94.12431806677445,282.37295420032336,282.37295420032336,282.37295420032336,9.43912868947652,18.345819250635625,0.5051755481813512,4.251649868255273,8.263474581818183,-4.011824713562911,4.791704934545455,0.8838597914615582,0.514755256880983,0.05426915317746931,0.43097558994154755,3247.639182765608,5459.558461189092,79.83620664474796,134.07162526202848,26.829310266888005,45.05536249711746,79.34065719007431,677.9773300735782,3433.6453568673182,6336.059082145439,6336.059082145439,3805.6577050707388,1.0571271402974274,3805.6577050707388,4947.3550165919605,8096.7064146872635,8096.7064146872635,10525.718339093442,11902.364119758002,11902.364119758002,15473.073355685403,1.9128394072752866,17.179912327164892,51.53973698149468,51.53973698149468,51.53973698149468,14.647107783110176,65380.86572031484,10996.890280734988,28905.09710413126,25478.878335448597,55794.156430178584,4114.737092070567,1382.7755945503225,4089.1966035153646,65380.86572031484,55794.156430178584,4114.737092070567,1382.7755945503225,4089.1966035153646,3247.639182765608,79.83620664474796,26.829310266888005,79.34065719007431,3433.6453568673182,5459.558461189092,134.07162526202848,45.05536249711746,677.9773300735782,21.945,4221.930937595291,103.78706863817236,34.878103346954404,103.1428543470966,10602.27,7097.42599954582,174.29311284063704,58.571971246252694,881.3705290956517,28.5285,-0.48548884296080247,256.93912701246666
6,486,2050,1NB,1,NB,PM-Peak,3,Peak,PM,1.3,55,6903.664776832447,1,6,60,3600,1.6,6.3,0.2,0.05,10726.9,199.6,43.7,781.4,26.6,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.362742195326042,0.541,11263.245,209.58,45.885000000000005,820.47,27.930000000000003,12367.11,14574.840000000002,1.8,2.1111743503118436,14574.840000000002,1.3,0.0,1.0,2.5,1.6,0.0,10587.4503,197.0052,43.1319,771.2418,26.2542,11625.0834,10.299999997509058,30.899999992527174,30.899999992527174,30.899999992527174,30.899999992527174,0.34830822189846294,0.3527441504944475,0.3529459434952226,0.09214976860216499,5.15,1.9312499993772645,3.218749998131793,5.793749998131793,5.793749998131793,5.793749998131793,9.65624999439538,9.65624999439538,9.65624999439538,15.450000000000001,15.450000000000001,15.450000000000001,96.23759287376497,288.7127786212949,288.7127786212949,288.7127786212949,9.43912868947652,12.124575417406986,0.473911179605147,6.433214963388913,8.263474581818183,-1.8302596184292703,4.791704934545455,0.8613192907144495,0.6752802776047655,0.06678684879291784,0.25793287360231665,3687.6959884313483,6524.96650141686,69.49243191698874,120.66012477917141,15.223229140241592,26.409574728976093,71.06975340631722,645.4728888573044,3843.481402894896,7341.565737571967,22024.6972127159,4155.052231821991,1.1541811755061087,12465.156695465972,16204.703704105765,8986.384266513216,26959.152799539646,35046.898639401545,13141.436498335206,39424.30949500562,51251.60234350731,1.9035449899647046,13.389999996761777,40.169999990285326,40.169999990285326,40.169999990285326,11.134966841567632,55636.14937064147,31295.334018463007,52158.89001731669,83454.2240761447,49378.24927315417,2791.5109894303414,611.5171144156161,2854.871993641343,166908.4481119244,148134.7478194625,8374.532968291023,1834.5513432468483,8564.615980924029,11063.087965294046,208.47729575096622,45.66968742072478,213.20926021895167,11530.444208684688,19574.89950425058,361.98037433751426,79.22872418692828,1936.418666571913,83.79,14382.01435488226,271.0204844762561,59.37059364694221,277.17203828463715,37101.33,25447.369355525756,470.5744866387686,102.99734144300676,2517.344266543487,108.927,-0.22148789837828298,438.95411979595815
7,487,2050,1NB,1,NB,PM-Late,3,OP,PM,1.3,55,6705.849787444774,1,6,60,3600,1.6,6.3,0.2,0.05,5184.7,97.0,9.5,503.8,55.1,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.362742195326042,0.541,5184.7,97.0,9.5,503.8,55.1,5850.1,7180.900000000001,1.8,1.0708411651935081,7180.900000000001,1.3,0.0,1.0,2.5,1.6,0.0,4873.6179999999995,91.17999999999999,8.93,473.572,51.794,5499.094,2.574999867582641,7.724999602747923,7.724999602747923,7.724999602747923,7.724999602747923,0.29829173631321615,0.29894689678850705,0.2989820249696263,0.0703696963791338,2.574999867582641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999602747923,7.724999602747923,7.724999602747923,104.37832943093242,313.1349882927973,313.1349882927973,313.1349882927973,41.76055504925441,59.32079330598568,0.7679791732920502,1.3148846408318264,1.8677912663757235,-0.552906625543897,0.3147266137357338,1.0,0.19242126760391093,0.4695361611279001,0.338042571268189,1453.7599753473437,3730.940024652656,27.25797804917607,69.74202195082393,2.6699094829787624,6.830090517021238,33.32511785365915,470.47488214634086,1517.0129807331575,4333.087019266843,12999.261057800528,1643.5189915047858,0.45653305319577386,4930.5569745143575,6409.724066868665,5537.381008495215,16612.143025485646,21595.78593313134,7180.900000000001,21542.700000000004,28005.510000000006,1.0708411651935081,3.3474998278574333,10.0424994835723,10.0424994835723,10.0424994835723,2.789733007722231,5501.679541142693,0.0,0.0,16505.038623428074,4866.46126722126,273.7382304820758,26.812564603999007,334.66747883535805,16505.038623428078,14599.383801663778,821.2146914462273,80.43769381199702,1004.0024365060742,4361.279926042031,81.77393414752821,8.009728448936286,99.97535356097745,4551.038942199472,11192.820073957968,209.22606585247178,20.490271551063714,1411.4246464390226,165.3,5669.66390385464,106.30611439178668,10.412646983617172,129.9679596292707,17550.300000000003,14550.666096145358,271.9938856082133,26.63735301638283,1834.8520403707294,214.89000000000001,-0.29602163555286415,363.26204171250225
8,488,2050,1SB,1,SB,Night,7,OP,NT,1.3,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,2580.0,74.1,30.4,475.3,53.2,1.9012586647805254,1.2875,1.2875,0.9,0.1595744680851064,0.1595744680851064,4.366728861968131,0.535,2451.0,70.395,28.88,451.53499999999997,50.54,3052.35,4255.05,1.8,0.4835284090909091,4255.05,1.3,0.0,1.0,2.5,1.6,0.0,2303.94,66.17129999999999,27.147199999999998,424.44289999999995,47.5076,2869.209,1.2874999996050092,3.8624999988150277,3.8624999988150277,3.8624999988150277,3.8624999988150277,0.15957446800126204,0.15957446778380305,0.159574468077879,0.11010495678287063,1.2874999996050092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624999988150277,3.8624999988150277,3.8624999988150277,124.17130130063906,372.5139039019172,372.5139039019172,372.5139039019172,54.696573779705645,59.99928489418872,0.5559067855640062,1.3000154941439104,1.4260491034438567,-0.12603360929994634,0.005507099683427128,1.0,0.008010938620196794,0.8086534462243101,0.1833356151554931,367.6499998068277,2083.3500001931725,10.559249980062365,59.835750019937635,4.331999999803797,24.548000000196204,46.733267161296276,404.8017328387037,429.2745169479901,2623.07548305201,18361.52838136407,552.523551230315,0.15347876423064305,3867.6648586122046,5027.964316195867,3702.526448769685,25917.685141387796,33692.990683804135,4255.05,29785.35,38720.955,0.4835284090909091,1.673749999486512,5.0212499984595365,5.0212499984595365,5.0212499984595365,1.6571542076348718,924.7862935880255,0.0,0.0,6473.504055116178,615.354186987894,53.02063394612201,21.752054992341527,234.65941766166802,6473.504055116178,4307.479308915258,371.14443762285407,152.2643849463907,1642.6159236316762,2573.549998647794,73.91474986043656,30.323999998626576,327.1328701290739,3004.9216186359313,14583.450001352208,418.85025013956346,171.83600000137343,2833.612129870926,353.78,3345.614998242132,96.08917481856753,39.42119999821455,425.2727311677961,21366.45,18958.485001757872,544.5053251814326,223.38680000178547,3683.6957688322036,459.914,-0.08837957192047578,796.8112674627139
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,1.3,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.05,5779.8,226.2,100.8,509.5,26.6,1.9012586647805254,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.159422196579504,0.66,5490.8099999999995,214.89,95.75999999999999,484.025,25.27,6310.755,7950.6449999999995,1.8,0.9034823863636363,7950.6449999999995,1.3,0.0,1.0,2.5,1.6,0.0,5161.361399999999,201.99659999999997,90.01439999999998,454.98349999999994,23.7538,5932.1097,2.5749985016536887,7.724995504961067,7.724995504961067,7.724995504961067,7.724995504961067,0.18937764590412268,0.19009127040878232,0.19014389201602264,0.050000009950666766,2.5749985016536887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724995504961067,7.724995504961067,7.724995504961067,114.24908516868827,342.7472555060648,342.7472555060648,342.7472555060648,45.77304188473774,59.89920685213272,0.892313097359121,1.302187526331541,1.7040597869028191,-0.4018722605712781,0.20011457810470074,1.0,0.133918615184897,0.5971445730813183,0.26893681173378464,977.4464715924066,4513.363528407593,38.397790312254635,176.49220968774534,17.115688353487066,78.64431164651293,22.749179527389188,461.2758204726108,1055.7091297855377,5255.0458702144615,5255.0458702144615,1212.2344461717992,0.33673179060327757,1212.2344461717992,1575.904780023339,6738.4105538282,6738.4105538282,8759.93371997666,7950.6449999999995,7950.6449999999995,10335.838499999998,0.9034823863636363,3.3474980521497955,10.042494156449386,10.042494156449386,10.042494156449386,2.956782123480821,4057.9524473089846,0.0,0.0,4057.952447308984,3272.0001597362716,385.60958483138603,171.88420027350267,228.45850246782393,4057.9524473089846,3272.0001597362716,385.60958483138603,171.88420027350267,228.45850246782393,977.4464715924066,38.397790312254635,17.115688353487066,22.749179527389188,1055.7091297855377,4513.363528407593,176.49220968774534,78.64431164651293,461.2758204726108,25.27,1270.6804130701287,49.917127405931026,22.250394859533188,29.573933385605944,6310.755,5867.3725869298705,229.43987259406896,102.23760514046681,599.6585666143941,32.851,-0.2358322540441455,499.78538663870773
