,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,GP Supp Coef,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,7,OP,NT,1.3,55,8800.0,2.1,7,60,3600,1.6,6.3,0.2,0.053191489361702135,2656.1,70.3,19.0,471.5,57.0,1.9012586647805254,1.2875,1.2875,1,0.1595744680851064,0.1595744680851064,4.366728861968131,0.535,2523.2949999999996,66.785,18.05,447.92499999999995,54.15,3110.2049999999995,4284.025,1.3,0.4868210227272727,4284.025,1.2,0.0,1.0,2.5,1.6,0.0,2371.8972999999996,62.777899999999995,16.967,421.0494999999999,50.900999999999996,2923.5926999999992,1.2874999999593637,3.862499999878091,3.862499999878091,3.862499999878091,3.862499999878091,0.1595744680759851,0.15957446805361847,0.1595744680472734,0.11195042417595248,1.2874999999593637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862499999878091,3.862499999878091,3.862499999878091,123.93697118300926,371.8109135490279,371.8109135490279,371.8109135490279,54.71968955241827,59.99923836357275,0.5582316784482442,1.30001650233207,1.4254466835978767,-0.12543018126580674,0.005085405791241049,1.0,0.0073835585938917606,0.8105029325070402,0.182113508899068,378.4942499783652,2144.8007500216345,10.017749998023254,56.76725000197674,2.7074999993580877,15.342500000641913,47.136670124072694,400.7883298759273,438.3561700998192,2671.8488299001806,18702.941809301265,558.0800103427273,0.15502222509520203,3906.560072399091,5078.528094118818,3725.9449896572723,26081.614927600906,33906.09940588118,4284.025,29988.174999999996,38984.627499999995,0.4868210227272727,1.6737499999471728,5.021249999841519,5.021249999841519,5.021249999841519,1.639142008951226,934.086417281658,0.0,0.0,6538.604920971606,633.504750881294,50.30162717598664,13.59503437134771,236.68500485302974,6538.604920971606,4434.5332561690575,352.11139023190646,95.16524059943397,1656.795033971208,2649.4597498485564,70.12424998616278,18.952499995506614,329.9566908685089,3068.4931906987345,15013.605250151442,397.3707500138372,107.3975000044934,2805.518309131491,379.05,3444.2976748031233,91.16152498201161,24.6382499941586,428.94369812906154,21771.434999999998,19517.686825196877,516.5819750179884,139.61675000584142,3647.1738018709384,492.76500000000004,-0.08799359717139095,800.6446214409403
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,1.3,55,8800.0,2.1,7,60,3600,1.6,6.3,0.2,0.05,10034.8,287.1,150.2,488.6,22.8,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.159422196579504,0.66,8912.274142334774,254.98404614584385,133.39813211809732,433.94359089815157,20.249516726315708,9754.849428223184,12236.855,1.3,1.3905517045454545,11440.0,1.2,796.8549999999996,0.9348807352869671,2.5,1.6,0.0,8377.537693794688,239.6850033770932,125.39424419101148,407.90697544426246,19.034545722736766,9169.558462529792,7.724999991954072,23.174999975862217,23.174999975862217,23.174999975862217,23.174999975862217,0.2691314170087845,0.27192140222844813,0.2720464118173682,0.08331660005984631,5.15,1.287499995977036,1.287499995977036,3.8624999879311077,3.8624999879311077,3.8624999879311077,3.8624999879311077,3.8624999879311077,3.8624999879311077,15.450000000000001,15.450000000000001,15.450000000000001,95.53852885696364,286.6155865708909,286.6155865708909,286.6155865708909,17.88077031642729,48.595391598513615,0.5428775189502837,1.6050904712204395,4.362228171363535,-2.7571377001430957,2.060832447227202,1.0,0.3844228703185022,0.10126710414864068,0.5143100255328571,2254.658590575469,6657.615551759305,65.17548221142951,189.80856393441434,34.113054194715545,99.28507792338178,33.98542233471117,399.9581685634404,2387.932549316325,7366.916878906858,7366.916878906858,2654.4804667980384,0.7373556852216774,2654.4804667980384,3450.82460683745,8785.519533201961,8785.519533201961,11421.17539316255,11440.0,11440.0,14872.0,1.3,10.042499989540294,30.127499968620885,30.127499968620885,30.127499968620885,8.587286768434055,26657.62006005421,4442.936667420672,4442.936667420672,17771.746725212866,22642.408872271084,1963.5743382796936,1027.741039180855,1023.8958103225782,26657.62006005421,22642.408872271084,1963.5743382796936,1027.741039180855,1023.8958103225782,2254.658590575469,65.17548221142951,34.113054194715545,33.98542233471117,2387.932549316325,6657.615551759305,189.80856393441434,99.28507792338178,399.9581685634404,20.249516726315708,2931.05616774811,84.72812687485836,44.34697045313021,44.181049035124516,9754.849428223184,8654.900217287097,246.75113311473865,129.0706013003963,519.9456191324725,26.32437174421042,-0.6320480249618112,218.54185931342684
2,482,2050,1NB,1,NB,AM-Peak,3,Peak,AM,1.3,55,7592.330916271331,2.1,7,60,3600,1.6,6.3,0.2,0.05,10415.1,406.9,100.8,821.3,19.0,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.159422196579504,0.66,7109.526280603552,277.7569340263257,68.80781260716056,560.6334969668746,12.969726582698915,8029.694250786611,15182.055000000002,1.3,1.999656649246271,9870.030191152731,1.2,5312.024808847271,0.6501116081553341,2.5,1.6,0.0,6682.954703767338,261.0915179847462,64.67934385073092,526.9954871488621,12.191542987736979,7547.9125957394135,7.724999999718809,23.174999999156427,23.174999999156427,23.174999999156427,23.174999999156427,0.29174615380486535,0.29390942864109537,0.29412565307073973,0.09365168404967107,5.15,1.287499999859404,1.287499999859404,3.8624999995782123,3.8624999995782123,3.8624999995782123,3.8624999995782123,3.8624999995782123,3.8624999995782123,15.450000000000001,15.450000000000001,15.450000000000001,91.52312991548422,274.56938974645266,274.56938974645266,274.56938974645266,18.96078065863363,53.591330807850085,1.050848031402617,1.4554592846306873,4.113754670986258,-2.6582953863555705,1.8869009969631083,1.0,0.3371847785909832,0.18778407630900715,0.47503114510000966,1949.7263308762542,5159.799949727298,76.73725887393303,201.0196751523927,19.023854250283165,49.78395835687739,49.35401485806773,511.2794821088069,2094.8414588585383,5934.852791928074,17804.55837578422,2385.071714823106,0.6625199207841961,7155.215144469318,9301.779687810114,7484.958476329626,22454.87542898888,29191.33805768554,9870.030191152731,29610.090573458197,38493.117745495656,1.3,10.042499999634451,30.127499998903357,30.127499998903357,30.127499998903357,8.795261769536147,23952.082695239184,11976.041346747732,11976.041346747732,47904.16539222209,19580.12667711206,2311.9017666402638,573.1411689045436,1486.9130825823117,71856.24808571755,58740.380031336186,6935.705299920792,1719.423506713631,4460.739247746935,5849.178992628763,230.2117766217991,57.071562750849495,148.06204457420318,6284.524376575615,15479.399849181893,603.0590254571781,149.35187507063216,1533.8384463264208,38.90917974809675,7603.932690417392,299.27530960833883,74.19303157610435,192.48065794646413,24089.08275235983,20123.219803936463,783.9767330943316,194.1574375918218,1993.9899802243472,50.58193367252577,-0.646196868545458,226.66781241498595
3,483,2050,1NB,1,NB,AM-Shoulder,1,OP,AM,1.3,55,7711.430327663038,2.1,7,60,3600,1.6,6.3,0.2,0.05,9742.0,431.6,119.8,1138.9,34.2,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.159422196579504,0.66,6547.697397185566,290.0827547346839,80.51879985452996,765.4662867639748,22.98616823893927,7706.751406777693,15661.275000000001,1.3,2.030917006903203,10024.85942596195,1.2,5636.415574038052,0.640104935642976,2.5,1.6,0.0,6154.835553354432,272.6777894506028,75.68767186325816,719.5383095581363,21.606998144602915,7244.3463223710305,7.725000007125869,23.175000021377606,23.175000021377606,23.175000021377606,23.175000021377606,0.296128513409097,0.2981026716458739,0.2983224007168147,0.09549347388837127,5.15,1.2875000017814673,1.2875000053444017,3.862500005344402,3.862500005344402,3.862500005344402,3.862500016033205,3.862500016033205,3.862500016033205,15.450000000000001,15.450000000000001,15.450000000000001,90.79055670568147,272.3716701170444,272.3716701170444,272.3716701170444,18.037443445862472,54.242604741193496,0.7205348430006464,1.4379840417354517,4.3243378826998935,-2.886353840964442,2.034309245162653,1.0,0.36061653406250965,0.12772727566963027,0.51165619026786,1822.6223026923049,4725.075094493261,81.28597753371578,208.7967772009681,22.57932797491368,57.93947187961628,68.7112127754727,696.7550739885021,1995.198820976407,5711.552585801286,5711.552585801286,2340.3518575446114,0.6500977382068365,2340.3518575446114,3042.457414807995,7684.507568417338,7684.507568417338,9989.85983894254,10024.85942596195,10024.85942596195,13032.317253750536,1.3,10.04250000926363,30.127500027790887,30.127500027790887,30.127500027790887,9.061361667887105,23502.983551071913,3917.1639269853317,3917.1639378254076,15668.655686261172,18303.68449167157,2448.943290406032,680.2587041917114,2070.0970648025996,23502.983551071913,18303.68449167157,2448.943290406032,680.2587041917114,2070.0970648025996,1822.6223026923049,81.28597753371578,22.57932797491368,68.7112127754727,1995.198820976407,4725.075094493261,208.7967772009681,57.93947187961628,696.7550739885021,22.98616823893927,2369.4089934999965,105.67177079383052,29.353126367387787,89.32457660811451,7706.751406777693,6142.597622841239,271.4358103612586,75.32131344350117,905.7815961850528,29.882018710621054,-0.6674672329633852,208.75818896635442
4,484,2050,1NB,1,NB,MD,5,OP,MD,1.3,55,5441.8710361140875,2.1,7,60,3600,1.6,6.3,0.2,0.05,7099.3,251.0,68.4,722.5,20.9,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.163408863221593,0.653,4881.899507245561,172.60247859910638,47.035894566449706,496.8338278400572,14.372078895304075,5612.743787146478,10287.7,1.3,1.8904711140207773,7074.432346948314,1.2,3213.2676530516865,0.6876592772872764,2.5,1.6,0.0,4588.985536810827,162.24632988315997,44.213740892462724,467.02379816965373,13.50975416158583,5275.979159917689,2.5749999681326465,7.72499990439794,7.72499990439794,7.72499990439794,7.72499990439794,0.3301540680938264,0.330154065969049,0.3301540580413258,0.3301540659688674,2.5749999681326465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72499990439794,7.72499990439794,7.72499990439794,56.129951399897244,168.38985419969174,168.38985419969174,168.38985419969174,27.54517922898205,56.1644566139115,0.6091543669627631,1.3887786814388945,2.83171147123745,-1.4429327897985553,0.9894707571389422,1.0,0.32531708589764147,0.2002770896384578,0.47440582446390084,1515.0722434018264,3366.8272638437347,53.566285499480884,119.03619309962549,14.597345976834278,32.43854858961543,154.18980586993487,342.64402197012237,1737.4256807480765,3875.318106398402,19376.59053199201,2182.1325554405767,0.6061479320668268,10910.662777202884,14183.86161036375,4892.299791507738,24461.498957538686,31799.948644800294,7074.432346948314,35372.161734741574,45983.81025516405,1.3,3.3474999585724405,10.042499875717322,10.042499875717322,10.042499875717322,3.234090138636231,7304.688638936904,0.0,0.0,36523.44319468452,5071.704272021869,537.9394154711754,146.593845158161,1548.4511062856989,36523.44319468452,25358.521360109342,2689.697077355877,732.969225790805,7742.255531428495,7575.361217009132,267.83142749740443,72.9867298841714,770.9490293496743,8687.128403740382,16834.136319218673,595.1809654981274,162.19274294807715,1713.2201098506118,71.86039447652037,9847.969582111871,348.18085574662575,94.88274884942282,1002.2337381545767,28063.71893573239,21884.377214984277,773.7352551475657,210.8505658325003,2227.1861428057955,93.41851281947649,-0.5095620809022601,139.19567074387896
5,485,2050,1NB,1,NB,PM-Shoulder,1,OP,PM,1.3,55,6222.354095429336,2.1,7,60,3600,1.6,6.3,0.2,0.05,8975.8,220.5,74.1,806.1,20.9,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.362742195326042,0.541,5883.489267675884,144.53412325614792,48.57133121669188,528.385291413972,13.699606240605403,6618.679619803301,12957.630000000001,1.3,2.0824321151247402,8089.060324058137,1.2,4868.569675941864,0.6242700496972159,2.5,1.6,0.0,5530.47991161533,135.86207586077904,45.65705134369036,496.6821739291337,12.877629866169078,6221.558842615103,7.72499999690263,23.17499999070789,23.17499999070789,23.17499999070789,23.17499999070789,0.316559957210234,0.3184608789555883,0.31856126187739736,0.07786342671544617,5.15,1.287499998451315,1.287499998451315,3.8624999953539447,3.8624999953539447,3.8624999953539447,3.8624999953539447,3.8624999953539447,3.8624999953539447,15.450000000000001,15.450000000000001,15.450000000000001,101.27770165800156,303.83310497400464,303.83310497400464,303.83310497400464,20.199057867356068,57.43263341497214,0.843238401756246,1.3581128943961351,3.8615662429511977,-2.5034533485550625,1.7103690973385657,1.0,0.33821406324058995,0.16674476087194348,0.4950411758874667,1750.7284841730075,4132.760783502876,43.26675609535451,101.26736716079341,14.544567889647123,34.02676332704476,38.67337605059959,489.71191536337244,1847.213184208609,4771.466435594692,4771.466435594692,2040.1825842798112,0.5667173845221698,2040.1825842798112,2652.2373595637546,6048.877739778323,6048.877739778323,7863.5410617118205,8089.060324058135,8089.060324058135,10515.778421275576,1.2999999999999998,10.042499995973419,30.127499987920256,30.127499987920256,30.127499987920256,8.531993270714167,20488.533594415047,3414.7555963308537,3414.7555963308537,13659.022401753335,17581.69079525798,1303.5191937401416,438.191468919649,1165.1321364972748,20488.533594415047,17581.69079525798,1303.5191937401416,438.191468919649,1165.1321364972748,1750.7284841730075,43.26675609535451,14.544567889647123,38.67337605059959,1847.213184208609,4132.760783502876,101.26736716079341,34.02676332704476,489.71191536337244,13.699606240605403,2275.94702942491,56.246782923960865,18.90793825654126,50.275388865779476,6618.679619803301,5372.589018553738,131.64757730903145,44.23479232515819,636.6254899723842,17.809488112787026,-0.6482999878934619,240.6875287315354
6,486,2050,1NB,1,NB,PM-Peak,3,Peak,PM,1.3,55,6903.664776832447,2.1,7,60,3600,1.6,6.3,0.2,0.05,10726.9,199.6,43.7,781.4,26.6,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.362742195326042,0.541,6935.5799523791975,129.05329205034892,28.254653620241722,505.221655351416,17.19848481232105,7615.308038213526,14574.840000000002,1.3,2.1111743503118436,8974.764209882182,1.2,5600.07579011782,0.6157710280100626,2.5,1.6,0.0,6519.445155236445,121.31009452732798,26.559374403027217,474.90835603033105,16.166575723581783,7158.389555920714,7.724999999963423,23.174999999890268,23.174999999890268,23.174999999890268,23.174999999890268,0.31467665446827103,0.3169874352725601,0.31709324582620585,0.07727248497951865,5.15,1.2874999999817112,1.2874999999817112,3.8624999999451335,3.8624999999451335,3.8624999999451335,3.8624999999451335,3.8624999999451335,3.8624999999451335,15.450000000000001,15.450000000000001,15.450000000000001,101.50688619411243,304.5206585823373,304.5206585823373,304.5206585823373,20.71871197376966,54.75900524280095,1.0627816761785118,1.4244232460788628,3.7647127919317422,-2.3402895458528796,1.6425716816249472,1.0,0.3255425944699046,0.21063354987099153,0.46382385565910395,2051.5171904391823,4884.062761940015,38.453775736889526,90.59951631345939,8.421798236569348,19.832855383672374,36.69734880800165,468.52430654341435,2135.0901132206427,5480.217924992882,16440.653774978648,2302.2359587835635,0.6395099885509898,6906.707876350691,8978.720239255897,6672.528251098616,20017.58475329585,26022.860179284606,8974.76420988218,26924.29262964654,35001.5804185405,1.2999999999999998,10.04249999995245,30.12749999985735,30.12749999985735,30.12749999985735,8.329752768463559,23120.204615974468,11560.102307877762,11560.102307877762,46240.40923216788,20602.361384887936,1158.5161285076538,253.72772637104165,1105.599376207835,69360.6138479234,61807.08415466381,3475.5483855229613,761.183179113125,3316.7981286235045,6154.551571317546,115.36132721066858,25.265394709708044,110.09204642400495,6405.270339661928,14652.188285820044,271.79854894037817,59.49856615101712,1405.5729196302432,51.595454436963145,8000.917042712811,149.96972537386915,32.84501312262046,143.11966035120645,22845.924114640577,19047.84477156606,353.3381136224916,77.34813599632226,1827.244795519316,67.07409076805209,-0.6216382696891029,257.46814152329927
7,487,2050,1NB,1,NB,PM-Late,3,OP,PM,1.3,55,6705.849787444774,2.1,7,60,3600,1.6,6.3,0.2,0.05,5184.7,97.0,9.5,503.8,55.1,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.362742195326042,0.541,5184.7,97.0,9.5,503.8,55.1,5850.1,7180.900000000001,1.3,1.0708411651935081,7180.900000000001,1.2,0.0,1.0,2.5,1.6,0.0,4873.6179999999995,91.17999999999999,8.93,473.572,51.794,5499.094,2.5749999977535603,7.724999993260681,7.724999993260681,7.724999993260681,7.724999993260681,0.33015407181185236,0.3301540710384253,0.3301540714316106,0.08951881802165317,2.5749999977535603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999993260681,7.724999993260681,7.724999993260681,99.17308070355944,297.5192421106783,297.5192421106783,297.5192421106783,38.47476161263273,58.65357035115688,0.5976145597884506,1.3298423187713335,2.0273030093158426,-0.6974606905445091,0.42638483379381703,1.0,0.24768790036168856,0.3471556298626552,0.4051564697756563,1609.044827155536,3575.655172844464,30.10344819728362,66.89655180271637,2.9482758578842825,6.5517241421157175,42.39360568815033,461.4063943118497,1684.4901568988541,4165.609843101146,12496.829529303439,1835.3808163854908,0.5098280045515252,5506.142449156472,7157.985183903414,5345.5191836145095,16036.557550843529,20847.52481609659,7180.900000000001,21542.7,28005.510000000002,1.0708411651935081,3.3474999970796286,10.042499991238886,10.042499991238886,10.042499991238886,2.80565937337997,6143.937277490436,0.0,0.0,18431.81183247131,5386.277554204148,302.313878257481,29.608060276972726,425.73778475183445,18431.811832471307,16158.832662612444,906.941634772443,88.82418083091818,1277.2133542555034,4827.134481466608,90.31034459185085,8.844827573652847,127.18081706445099,5053.470470696562,10726.96551853339,200.68965540814912,19.655172426347153,1384.219182935549,165.3,6275.274825906591,117.4034479694061,11.4982758457487,165.3350621837863,17550.300000000003,13945.055174093408,260.89655203059385,25.5517241542513,1799.484937816214,214.89000000000001,-0.3440337667036179,287.97321848773106
8,488,2050,1SB,1,SB,Night,7,OP,NT,1.3,55,8800.0,2.1,7,60,3600,1.6,6.3,0.2,0.053191489361702135,2580.0,74.1,30.4,475.3,53.2,1.9012586647805254,1.2875,1.2875,1,0.1595744680851064,0.1595744680851064,4.366728861968131,0.535,2451.0,70.395,28.88,451.53499999999997,50.54,3052.35,4255.05,1.3,0.4835284090909091,4255.05,1.2,0.0,1.0,2.5,1.6,0.0,2303.94,66.17129999999999,27.147199999999998,424.44289999999995,47.5076,2869.209,1.2874999999211567,3.86249999976347,3.86249999976347,3.86249999976347,3.86249999976347,0.15957446806814088,0.15957446804279013,0.15957446808385534,0.10917822522340842,1.2874999999211567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86249999976347,3.86249999976347,3.86249999976347,124.27435066236973,372.8230519871091,372.8230519871091,372.8230519871091,54.731137029828325,59.99929446154568,0.556867499857759,1.300015286846268,1.4251485394409074,-0.12513325259463937,0.004876704881362525,1.0,0.007099817921368883,0.8107232140349182,0.18217696804371297,367.6499999609125,2083.3500000390877,10.559249997199876,59.83575000280012,4.331999999966038,24.548000000033962,46.33992253067661,405.19507746932334,428.88117248875506,2623.468827511245,18364.281792578713,551.3435175444401,0.15315097709567782,3859.404622811081,5017.226009654405,3703.70648245556,25925.94537718892,33703.7289903456,4255.05,29785.350000000002,38720.955,0.4835284090909091,1.6737499998975038,5.021249999692511,5.021249999692511,5.021249999692511,1.655131594319657,922.8112124334959,0.0,0.0,6459.678487034473,615.3541873968946,53.02063404519303,21.752054998497425,232.68433599291092,6459.678487034472,4307.479311778263,371.14443831635117,152.26438498948198,1628.7903519503764,2573.549999726388,73.91474998039914,30.323999999762265,324.37945771473625,3002.1682074212854,14583.450000273613,418.8502500196008,171.83600000023773,2836.3655422852635,353.78,3345.614999644304,96.08917497451888,39.42119999969095,421.6932950291571,21366.45,18958.485000355697,544.505325025481,223.38680000030905,3687.2752049708424,459.914,-0.08780365634288882,802.5444708863292
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,1.3,55,8800.0,2.1,7,60,3600,1.6,6.3,0.2,0.05,5779.8,226.2,100.8,509.5,26.6,1.9012586647805254,5.15,2.575,1,0.3301540719002201,0.3301540719002201,4.159422196579504,0.66,5490.8099999999995,214.89,95.75999999999999,484.025,25.27,6310.755,7950.6449999999995,1.3,0.9034823863636363,7950.6449999999995,1.2,0.0,1.0,2.5,1.6,0.0,5161.361399999999,201.99659999999997,90.01439999999998,454.98349999999994,23.7538,5932.1097,3.154614376801763,9.463843130405289,9.463843130405289,9.463843130405289,9.463843130405289,0.1863818003430459,0.18743429130917127,0.18751187566313426,0.05000002058269355,3.154614376801763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.463843130405289,9.463843130405289,9.463843130405289,114.97984419046354,344.9395325713906,344.9395325713906,344.9395325713906,41.34767819042815,59.90815392494084,0.9067913710033766,1.3019930491887048,1.886442078821653,-0.5844490296329481,0.3277821824478845,1.0,0.18019687358258063,0.498504735145115,0.3212983912723044,961.9838299531037,4528.826170046896,37.861089567862145,177.02891043213785,16.87876898069163,78.88123101930836,22.74918436478595,461.27581563521403,1039.4728728664434,5271.282127133556,5271.282127133556,1194.450958693123,0.33179193297031195,1194.450958693123,1552.7862463010601,6756.194041306877,6756.194041306877,8783.052253698941,7950.645,7950.645,10335.838500000002,0.9034823863636364,4.100998689842292,12.302996069526877,12.302996069526877,12.302996069526877,3.624945166954934,4898.4418166813675,0.0,0.0,4898.4418166813675,3945.094426287149,465.80483614141303,207.65942842790128,279.88312582490386,4898.4418166813675,3945.094426287149,465.80483614141303,207.65942842790128,279.88312582490386,961.9838299531037,37.861089567862145,16.87876898069163,22.74918436478595,1039.4728728664434,4528.826170046896,177.02891043213785,78.88123101930836,461.27581563521403,25.27,1250.5789789390349,49.21941643822079,21.942399674899118,29.573939674221737,6310.755,5887.474021060964,230.13758356177922,102.54560032510086,599.6585603257782,32.851,-0.30981551789706596,421.0117716254413
