,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,208208882.116,,208208882.116,,0.0,,0.0,,90815363.998,,24186.675,,0.947,,0.166,
1,2026.0,233420766.322,0.121,233055199.318,0.119,0.0,,0.0,,94372070.962,0.039,25031.914,0.035,1.026,0.083,0.167,0.006
2,2026.9999999999995,261685541.926,0.121,260866517.207,0.119,0.0,,0.0,,98068073.347,0.039,25906.692,0.035,1.111,0.083,0.168,0.006
3,2027.999999999999,293372881.65,0.121,291996660.014,0.119,0.0,,0.0,,101908826.542,0.039,26812.04,0.035,1.204,0.084,0.169,0.006
4,2029.0,328897221.66,0.121,326841675.092,0.119,0.0,,0.0,,105899999.589,0.039,27749.027,0.035,1.304,0.083,0.17,0.006
5,2030.0,368723181.935,0.121,365844871.554,0.119,0.0,,0.0,,110047483.554,0.039,28718.758,0.035,1.413,0.084,0.17,0.0
6,2031.0000000000007,413371643.001,0.121,409502460.188,0.119,0.0,,0.0,,114357400.224,0.039,29722.378,0.035,1.53,0.083,0.171,0.006
7,2032.0000000000005,463426558.485,0.121,458369866.407,0.119,1896259.54,inf,3160432.538,inf,118836111.136,0.039,30761.071,0.035,1.658,0.084,0.172,0.006
8,2033.0000000000007,505538650.435,0.091,497898115.255,0.086,2542614.519,0.341,4007124.068,0.268,122644632.163,0.032,31771.824,0.033,1.751,0.056,0.175,0.017
9,2034.0000000000002,551477515.485,0.091,540835145.028,0.086,3409284.676,0.341,5080647.382,0.268,126575210.638,0.032,32815.788,0.033,1.849,0.056,0.178,0.017
10,2034.9999999999993,601590896.808,0.091,587474917.328,0.086,4571366.173,0.341,6441771.55,0.268,130631758.32,0.032,33894.055,0.033,1.953,0.056,0.18,0.011
11,2035.9999999999998,656258137.384,0.091,638136744.001,0.086,6129552.288,0.341,8167545.902,0.268,134818312.337,0.032,35007.752,0.033,2.063,0.056,0.183,0.017
12,2036.999999999999,715893051.521,0.091,693167473.254,0.086,8218858.397,0.341,10355661.566,0.268,139139039.197,0.032,36158.042,0.033,2.178,0.056,0.186,0.016
13,2038.0000000000005,780947057.296,0.091,752943864.296,0.086,11020320.925,0.341,13129981.484,0.268,143598238.942,0.032,37346.13,0.033,2.301,0.056,0.189,0.016
14,2038.999999999999,851912593.652,0.091,817875166.761,0.086,14776683.991,0.341,16647551.939,0.268,148200349.422,0.032,38573.255,0.033,2.43,0.056,0.192,0.016
15,2039.9999999999998,929326848.014,0.091,888405922.571,0.086,19813432.953,0.341,21107492.49,0.268,152949950.715,0.032,39840.702,0.033,2.567,0.056,0.195,0.016
16,2041.0000000000002,1014204572.167,0.091,955690333.596,0.076,24860029.208,0.255,26320825.36,0.247,156793580.873,0.025,41045.329,0.03,2.719,0.059,0.198,0.015
17,2041.9999999999995,1106834389.216,0.091,1028070604.353,0.076,31192022.791,0.255,32821797.662,0.247,160733801.404,0.025,42286.38,0.03,2.88,0.059,0.201,0.015
18,2043.0,1207924317.018,0.091,1105932675.449,0.076,39136811.853,0.255,40928443.048,0.247,164773039.623,0.025,43564.954,0.03,3.051,0.059,0.204,0.015
19,2044.0000000000002,1318247038.454,0.091,1189691717.132,0.076,49105184.755,0.255,51037346.205,0.247,168913783.843,0.025,44882.188,0.03,3.232,0.059,0.207,0.015
20,2044.9999999999993,1438645807.449,0.091,1279794343.031,0.076,61612560.033,0.255,63643044.144,0.247,173158584.908,0.025,46239.25,0.03,3.423,0.059,0.211,0.019
21,2045.9999999999993,1570040894.396,0.091,1376720991.554,0.076,77305636.315,0.255,79362219.417,0.247,177510057.765,0.025,47637.345,0.03,3.626,0.059,0.214,0.014
22,2046.9999999999995,1713436620.267,0.091,1480988487.648,0.076,96995830.117,0.255,98963868.8,0.247,181970883.076,0.025,49077.712,0.03,3.841,0.059,0.217,0.014
23,2048.0,1869929033.155,0.091,1593152798.572,0.076,121701230.449,0.255,123406923.342,0.247,186543808.865,0.025,50561.63,0.03,4.069,0.059,0.221,0.018
24,2049.000000000001,2040714285.943,0.091,1713811998.382,0.076,152699239.491,0.255,153887160.168,0.247,191231652.216,0.025,52090.416,0.03,4.311,0.059,0.224,0.014
25,2049.999999999999,2227097779.12,0.091,1843609456.94,0.076,191592621.169,0.255,191895701.012,0.247,196037301.007,0.025,53665.427,0.03,4.566,0.059,0.228,0.018
