,index,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenueShareHour,RevenuePerDay,RevenueShareDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
10,266,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.257142857,0.257142857,3.479,0.715,11825.1,972.1,12797.2,12797.2,14741.4,1.1,1.417442308,14741.4,0,1,1419.012,8532.99216,797.122,10493.704,2.574996808,7.724964291,0.188242838,0.188242838,-143.257007,-429.7695673,51.20607514,32.28529063,-1.755887751,7.247882717,4.569770274,2.678112444,0.858839192,1606.274657,8799.813343,150.0525071,822.0474929,1756.327164,9621.860836,19243.72167,3475.444178,1737.722089,11265.95582,10.04248755,30.12736074,3.01498632,20651.67925,20651.67925,41303.35851,41303.35851,3212.549313,300.1050143,4931.666328,25594.4
11,267,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.257142857,0.257142857,3.479,0.715,10410,1532.9,11942.9,11942.9,15008.7,1.1,1.443144231,15008.7,0,1,1249.2,7511.856,1256.978,9793.178,2.574999876,7.724962303,0.196204531,0.196204531,-189.679226,-569.0349284,51.20607514,33.15386967,-1.070786789,7.057999635,4.569770274,2.488229361,0.858839192,1473.860183,7686.939817,246.6247793,1286.275221,1720.484963,8973.215037,8973.215037,3462.934521,1731.467261,11545.76548,10.04249952,30.12735298,3.313226815,22231.39196,22231.39196,22231.39196,22231.39196,1473.860183,246.6247793,2969.684963,11942.9
12,268,MD,5,OP,MD,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,10662.6,1002.3,11664.9,11664.9,13669.5,1.1,1.7086875,13669.5,0,1,1279.512,7694.13216,821.886,9565.218,3.67520724,10.95968735,0.159119904,0.159389778,70.6212844,210.5968853,25.25652511,50.72714466,1.553498567,4.612914872,9.264932486,-4.652017614,4.14545274,1224.289569,8158.798431,131.0002267,871.2997733,1355.289796,9030.098204,45150.49102,2896.802249,1448.401125,10772.69775,14.33330824,42.74278068,4.379313881,23147.43372,23147.43372,115737.1686,115737.1686,6121.447846,655.0011334,8055.96098,58324.5
13,269,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,11807,720.4,12527.4,12527.4,13968.2,1.1,1.746025,13968.2,0,1,1416.84,8519.9312,590.728,10272.468,3.674000312,10.96713122,0.155342173,0.155453682,74.92135098,223.6451328,25.25652511,46.98390687,1.323720568,4.980428738,9.264932486,-4.284503748,4.14545274,1323.504625,9066.655375,91.83084294,628.5691571,1415.335468,9695.224532,9695.224532,3015.837153,1507.918577,10952.36285,14.32860122,42.77181177,4.147198628,22891.7415,14262.25891,22891.7415,14262.25891,1323.504625,91.83084294,2832.175468,12527.4
14,270,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,10702.8,669.1,11371.9,11371.9,12710.1,1.1,1.5887625,12710.1,0,1,1284.336,7723.14048,548.662,9324.958,4.066301577,12.14058069,0.170458116,0.170556585,71.96401998,214.859861,25.25652511,50.80067158,2.434627466,4.606238318,9.264932486,-4.658694168,4.14545274,1316.471972,8101.992028,93.57791682,575.5220832,1410.049889,8677.514111,26032.54233,2881.541723,1440.770861,9828.558277,15.85857615,47.34826471,4.602150858,25308.123,25308.123,75924.36899,75924.36899,3949.415917,280.7337505,5514.485667,34115.7
15,271,PM-Late,3,OP,NT,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,5770.6,434.6,6205.2,6205.2,7074.4,1.1,0.8843,7074.4,0,1,692.472,4164.06496,356.372,5088.264,1.905146784,5.703815969,0.118503319,0.118582962,93.54872879,280.0753924,55.60254536,69.77860187,2.589770588,3.353463579,4.208440432,-0.854976852,0.605908302,493.4555197,4584.67248,42.25964744,392.3403526,535.7151672,4977.012833,14931.0385,1312.706462,656.353231,5761.693538,7.430072459,22.24488228,2.204803076,4606.471149,4606.471149,13819.41345,13819.41345,1480.366559,126.7789423,2299.617501,18615.6
16,272,Night,8,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,2226.5,385.9,2612.4,2612.4,3384.2,1.1,0.376022222,3384.2,0,1,267.18,1802.5744,355.028,2403.408,0.559706269,1.678921734,0.100986286,0.100989678,98.59137716,295.7394177,69.88994684,69.99875541,0.890472807,2.657190101,2.661326963,-0.004136862,0.002928874,182.0352945,1777.284705,35.85416348,350.0458365,217.889458,2127.330542,17018.64434,556.777785,278.3888925,2827.422215,1.735089432,5.204657376,0.743875501,502.4561523,502.4561523,4019.649218,4019.649218,1456.282356,286.8333078,2010.295664,20899.2
17,273,AM-Early,1,OP,AM,2,NB,2NB,3.1,70,7200,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.333333333,0.333333333,3.479,0.715,9746.9,773.6,10520.5,10520.5,12067.7,1.1,1.676069444,12067.7,0,1,1169.628,7891.09024,711.712,9678.86,5.149999756,15.44999888,0.250615027,0.250615021,47.66850588,143.005514,12.49945488,25.45206557,0.951525319,7.307854818,14.88064894,-7.572794121,8.556454257,1977.625792,6599.646208,178.3657176,595.2342824,2155.99151,7194.88049,7194.88049,3682.350945,1841.175473,8385.349055,15.96499924,47.89499652,6.002121263,40115.6197,27819.80198,40115.6197,27819.80198,1977.625792,178.3657176,3325.61951,10520.5
18,274,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.479,0.715,8953.6,722,9675.6,9675.6,11119.6,1.1,1.765015873,11119.6,0,1,1074.432,7248.83456,664.24,8901.552,5.149999841,15.4499992,0.280544529,0.280544527,41.05371441,123.1611407,11.58650975,25.63982118,1.656901241,7.254340765,16.05315182,-8.798811055,9.377206273,2033.620877,5845.547123,186.3488963,535.6511037,2219.969774,6381.198226,12762.39645,3667.099566,1833.549783,7452.500434,15.96499951,47.89499753,6.014603285,41391.93623,28738.22441,82783.87246,57476.44882,4067.241755,372.6977926,5514.371548,19351.2
19,275,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,7882.2,1138.6,9020.8,9020.8,11298,1.1,1.255333333,11298,0,1,945.864,6381.42912,1047.512,8299.136,4.379709415,13.14686998,0.147183507,0.14598366,76.07393,228.3562611,26.53104673,63.35914023,1.979627341,2.935645896,7.010654418,-4.075008522,3.047458093,939.2411173,5997.094883,152.9196361,985.6803639,1092.160753,6982.775247,6982.775247,2343.864026,1171.932013,8954.135974,13.57709919,40.75529694,5.607249408,18984.45499,18984.45499,18984.45499,18984.45499,939.2411173,152.9196361,2038.024753,9020.8
20,276,MD,5,OP,MD,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.482,0.708,8073.4,744.4,8817.8,8817.8,10306.6,1.1,0.995806763,10306.6,0,1,968.808,6536.22464,684.848,8112.376,2.564582454,7.666150372,0.091689314,0.09180953,89.35255682,267.0961644,44.45641673,68.77996695,1.989452069,2.704275798,4.183872964,-1.479597166,1.068711075,599.3019527,6505.290047,62.87557297,681.524427,662.1775257,7186.814474,35934.07237,1756.736672,878.3683358,8549.863328,7.950205606,23.76506615,3.048990325,6258.815895,6258.815895,31294.07948,31294.07948,2996.509764,314.3778648,4279.695629,44089
21,277,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.632,0.592,8939.9,535.1,9475,9475,10545.2,1.1,1.018859903,10545.2,0,1,1072.788,7237.74304,492.292,8717,2.595146675,7.762559023,0.096799017,0.096864931,88.47080684,264.6323873,42.7046659,67.92986097,1.831380602,2.738118367,4.355495965,-1.617377598,1.188847175,700.6064103,7166.50559,47.68583038,487.4141696,748.2922406,7653.919759,7653.919759,1916.451901,958.2259507,8628.748099,8.044954692,24.06393297,2.924446292,6783.855453,6783.855453,6783.855453,6783.855453,700.6064103,47.68583038,1821.080241,9475
22,278,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.632,0.592,8103.9,496.9,8600.8,8600.8,9594.6,1.1,0.927014493,9594.6,0,1,972.468,6560.91744,457.148,7912.736,5.149995877,15.4499418,0.258064515,0.258064514,-340.0273593,-1020.079052,62.23298015,45.402351,-1.518758491,4.096704155,2.98876897,1.107935185,0.232138279,1693.13998,5438.29202,117.9736765,378.9263235,1811.113656,5817.218344,17451.65503,3019.529009,1509.764505,6575.070991,15.96498722,47.89481958,5.820921461,32681.28609,20346.54064,98043.85826,61039.62192,5079.419939,353.9210296,6405.808969,25802.4
23,279,PM-Late,3,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,4369.3,322.8,4692.1,4692.1,5337.7,1.1,0.593077778,5337.7,0,1,524.316,3537.38528,296.976,4316.732,0.90180673,2.7035188,0.097654528,0.097677058,101.4967758,304.2763293,68.31016331,69.96710069,1.294236439,2.658392275,2.722874474,-0.064482199,0.046012132,345.4416908,3499.542309,29.00774199,293.792258,374.4494328,3793.334567,11380.0037,956.7809168,478.3904584,4380.919083,2.795600864,8.380908281,1.041381248,1208.828314,1208.828314,3626.484943,3626.484943,1036.325072,87.02322596,1647.664298,14076.3
24,280,Night,8,OP,NT,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,2455.6,389.4,2845,2845,3623.8,1.1,0.402644444,3623.8,0,1,294.672,1988.05376,358.248,2617.4,0.597741432,1.79294562,0.100558294,0.100562741,98.94275312,296.7821306,69.83379931,69.99799084,0.944452969,2.657219125,2.663466714,-0.006247589,0.0044267,199.915294,1961.012706,36.02640081,353.3735992,235.9416948,2314.386305,18515.09044,602.6664964,301.3332482,3021.133504,1.85299844,5.558131422,0.780239507,570.6821983,570.6821983,4565.457586,4565.457586,1599.322352,288.2112065,2182.205558,22760
25,281,AM-Early,1,OP,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,6666.1,529.1,7195.2,7195.2,8253.4,1.1,0.917044444,8253.4,0,1,799.932,5396.87456,486.772,6619.584,1.925528459,5.763163186,0.098983302,0.099067774,87.12274786,260.7609411,52.42073953,69.55406951,1.996434816,2.674178539,3.548213964,-0.874035425,0.623749775,534.2004625,5331.967538,48.22341859,480.8765814,582.4238811,5812.844119,5812.844119,1478.802718,739.4013591,6774.597282,5.969138223,17.86580588,2.243276189,4050.266635,4050.266635,4050.266635,4050.266635,534.2004625,48.22341859,1382.355881,7195.2
26,282,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,7659.5,616.1,8275.6,8275.6,9507.8,1.1,1.056422222,9507.8,0,1,919.14,6201.1312,566.812,7613.552,3.919957333,11.69542549,0.099073936,0.099274992,87.36295958,260.652578,39.25494046,68.97130494,3.595649853,2.696773682,4.738257091,-2.041483409,1.456779964,614.3704726,6125.989527,56.27025688,559.8297431,670.6407294,6685.819271,13371.63854,1702.321243,851.1606216,7805.478757,12.15186773,36.25581903,4.572359688,9505.872972,9505.872972,19011.74594,19011.74594,1228.740945,112.5405138,2260.421459,16551.2
27,283,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,6746.9,974.5,7721.4,7721.4,9670.4,1.1,1.074488889,9670.4,0,1,809.628,5462.29024,896.54,7103.688,3.429753445,10.25925809,0.100905898,0.101011596,85.72875119,256.4363295,37.68445014,69.21158496,2.481795372,2.687411365,4.935722807,-2.248311442,1.595005965,551.1772993,5386.094701,90.56093604,883.939064,641.7382354,6270.033765,6270.033765,1632.488107,816.2440537,8037.911893,10.63223568,31.80370009,4.393520756,8740.419798,8740.419798,8740.419798,8740.419798,551.1772993,90.56093604,1451.366235,7721.4
28,284,MD,5,OP,MD,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.482,0.708,9003.1,814.5,9817.6,9817.6,11446.6,1.1,1.271844444,11446.6,0,1,1080.372,7288.90976,749.34,9032.192,4.366887558,8.962098147,0.128297487,0.271995452,81.59850236,167.4633883,26.52540191,58.30186055,1.590643848,3.190292698,7.012146343,-3.821853644,3.04850244,935.1488016,6987.579198,203.8170721,610.6829279,1138.965874,7598.262126,37991.31063,2626.972018,1313.486009,8819.627982,13.53735143,27.78250426,5.189196979,18321.98664,18321.98664,91609.9332,91609.9332,4675.744008,1019.08536,6775.201369,49088
29,285,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.632,0.592,10307.2,616.9,10924.1,10924.1,12157.9,1.1,1.350877778,12157.9,0,1,1236.864,8344.70912,567.548,10050.172,3.626522446,10.83954772,0.170349227,0.17041995,72.08760678,215.467315,25.25652511,48.53272213,1.126490161,3.832465846,7.364433514,-3.531967668,3.29510346,1421.514748,7648.821252,96.72150176,520.1784982,1518.23625,8168.99975,8168.99975,2948.543253,1474.271627,9209.356747,11.24221958,33.60259795,4.086038965,19231.07467,19231.07467,19231.07467,19231.07467,1421.514748,96.72150176,2755.10025,10924.1
30,286,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.632,0.592,9294.1,579.7,9873.8,9873.8,11033.2,1.1,1.225911111,11033.2,0,1,1115.292,7524.50336,533.324,9083.896,5.149999973,15.44999831,0.130985139,0.129599228,81.86515401,245.5954365,27.20495063,63.77685115,3.099340825,2.916418679,6.836990903,-3.920572224,2.925893632,985.5981185,7193.209881,69.11837873,510.5816213,1054.716497,7703.791503,23111.37451,2308.245255,1154.122627,8724.954745,15.96499992,47.89499477,5.824986273,19045.49827,19045.49827,57136.4948,57136.4948,2956.794356,207.3551362,4279.441492,29621.4
31,287,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,7129.6,526.8,7656.4,7656.4,8710,1.1,0.967777778,8710,0,1,855.552,5772.12416,484.656,7043.888,2.645953077,7.910797186,0.099506308,0.099625823,100.9478236,301.8110056,47.88752862,69.34985667,2.083055598,2.682053128,3.884101046,-1.202047918,0.858870732,574.3627661,5699.685234,48.28425288,478.5157471,622.647019,6178.200981,18534.60294,1574.767525,787.3837624,7135.232475,8.202454539,24.52347128,3.054224628,5895.281966,5895.281966,17685.8459,17685.8459,1723.088298,144.8527586,2723.493057,22969.2
32,288,Night,8,OP,NT,3,NB,3NB,3.7,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,2478.9,429.5,2908.4,2908.4,3767.4,1.1,0.470925,3767.4,0,1,297.468,1919.66016,377.96,2559.392,0.698148784,2.094090756,0.115674815,0.115678841,93.10297824,279.2615135,69.60136,69.99679348,1.384265598,3.171573853,3.189592847,-0.018018994,0.012714993,222.0563333,1959.375667,43.72197463,385.7780254,265.778308,2345.153692,18761.22954,650.6902572,325.3451286,3116.709743,2.583150501,7.748135798,0.927788817,912.3687255,912.3687255,7298.949804,7298.949804,1776.450667,349.775797,2423.694464,23267.2
33,289,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,10849.7,861.2,11710.9,11710.9,13433.3,1.1,1.6791625,13433.3,0,1,1301.964,8402.00768,757.856,10305.592,3.777062719,11.2499372,0.150379109,0.150706168,73.07814075,217.6623889,25.25652511,50.27011151,1.446478414,4.416142979,8.789807743,-4.373664764,3.93286542,1263.486425,8284.249575,114.2135734,746.9864266,1377.699998,9031.236002,9031.236002,2908.091145,1454.045573,10525.20885,13.97513206,41.62476765,4.396576183,22411.5031,22411.5031,22411.5031,22411.5031,1263.486425,114.2135734,2679.663998,11710.9
34,290,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.333333333,0.333333333,3.479,0.715,9965.9,803.7,10769.6,10769.6,12377,1.1,1.719027778,12377,0,1,1195.908,7717.59296,707.256,9477.248,5.149999634,15.44999639,0.233341574,0.231348107,61.73352246,185.2005372,16.15320786,31.20077359,1.713360161,7.115208196,13.74340019,-6.628191999,7.400380136,1800.83529,6969.15671,163.6223367,640.0776633,1964.457626,7609.234374,15218.46875,3487.610299,1743.80515,8889.389701,19.05499865,57.16498664,6.007900316,43668.38269,30755.40673,87336.76539,61510.81347,3601.670579,327.2446733,5124.823252,21539.2
35,291,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.290322581,0.290322581,3.479,0.715,8773.2,1267.4,10040.6,10040.6,12575.4,1.1,1.429022727,12575.4,0,1,1052.784,6793.96608,1115.312,8835.728,2.508670804,7.505748155,0.144276496,0.144393165,73.39688829,219.5977878,35,60.3958352,1.562569435,3.675750145,6.342857143,-2.667106998,2.22,980.2096206,6740.206379,161.0434294,1106.356571,1141.25305,7846.56295,7846.56295,2516.123909,1258.061954,10059.27609,9.282081973,27.77126817,3.213813693,13570.76632,13570.76632,13570.76632,13570.76632,980.2096206,161.0434294,2194.03705,10040.6
