,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,Bonus Seg,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT,GP V/C normal,GP V/C capacity factors
148,2032,10NB,10,NB,MD,4,OP,MD,4.5,70,10400.0,1,6,70,3600,1,5,0.5,0,4163.8,201.9,76.6,564.4,21.9,1.216428442836218,3.6,1.8,0.28795392737162057,0.28795392737162057,3.249,0.708,4163.8,201.9,76.6,564.4,21.9,5028.599999999999,6758.2,1.2,0.8447749999999999,6758.2,0.0,1.0,0.0,3913.9719999999998,189.786,72.00399999999999,530.536,20.586,4726.883999999999,0.8098738273236872,2.4296214819710613,2.4296214819710613,2.4296214819710613,2.4296214819710613,0.11912266531600192,0.12649851168177687,0.1264744509542716,0.03140700591754911,57.884353548393214,173.65306064517966,173.65306064517966,173.65306064517966,67.22783827032197,69.98704533093255,2.9413174073015997,3.85785681797695,4.016193394681749,-0.15833657670479884,0.1113353762772246,2.9413174073015997,0.03467323114000928,0.916015930691778,0.04931083816821279,466.24277661220265,3697.5572233877974,24.007646538037704,177.8923534619623,9.106666366511371,67.49333363348862,16.662547291472833,547.7374527085271,516.0196368082245,4512.580363191775,18050.3214527671,615.5733572002684,0.1709925992222968,2462.293428801074,11080.320429604832,6142.626642799732,24570.506571198926,110567.27957039517,6758.2,27032.8,121647.6,0.649826923076923,3.6444322229565924,10.933296668869776,10.933296668869776,10.933296668869776,0.9661197272993521,2243.4153785742265,1699.1901988062637,262.4827219217306,99.5658850494872,182.17657279674503,8973.661514296906,6796.760795225055,1049.9308876869225,398.2635401979488,728.7062911869801,1864.9711064488106,96.03058615215082,36.426665466045485,66.65018916589133,2064.078547232898,8392.369979019648,432.1376376846787,163.9199945972047,299.925851246511,20114.399999999998,-0.03942453989254313,1381.019710847192,0.7641083081961457,0.5877756216893428
149,2032,10NB,10,NB,PM-Shoulder,2,OP,PM,4.5,70,9763.461031058712,1,6,70,3600,1,5,0.5,0,4955.7,189.8,60.8,454.9,10.9,1.216428442836218,3.6,1.8,0.3016699770989871,0.3016699770989871,3.399,0.592,4955.7,189.8,60.8,454.9,10.9,5672.099999999999,7104.9,1.2,0.8881125,7104.9,0.0,1.0,0.0,4658.357999999999,178.412,57.151999999999994,427.60599999999994,10.246,5331.773999999999,0.9306796081866836,2.7920388245600507,2.7920388245600507,2.7920388245600507,2.7920388245600507,0.12537866308075984,0.13309577232988762,0.1330705504254851,0.024406093134478522,57.81988100226529,173.45964300679586,173.45964300679586,173.45964300679586,65.03914286043684,69.97313712240646,3.195409929058053,3.8586236247730263,4.151346222064688,-0.2927225972916614,0.20594235544528183,3.195409929058053,0.055749372179811345,0.865009516944433,0.0792411108757557,584.0586981915621,4371.641301808438,23.745882932919912,166.05411706708009,7.605248097917324,53.19475190208267,10.436191860861822,444.46380813913817,625.8460210832612,5046.253978916739,10092.507957833477,709.4206668666594,0.19706129635184985,1418.8413337333188,6384.786001799935,6395.47933313334,12790.95866626668,57559.313998200065,7104.9,14209.8,63944.1,0.7277030120157679,4.188058236840076,12.564174710520229,12.564174710520229,12.564174710520229,1.054961326008272,2971.095067255492,2446.071841759264,298.3474218247663,95.55366581908491,131.12213785237714,5942.190134510984,4892.143683518528,596.6948436495326,191.10733163816982,262.2442757047543,1168.1173963831243,47.491765865839824,15.210496195834647,20.872383721723644,1251.6920421665225,5256.528283724059,213.71294639627922,68.44723288125591,93.9257267477564,11344.199999999999,-0.07051269193974255,858.4355855521194,0.7947748738369477,0.6512238816204015
150,2032,10NB,10,NB,PM-Peak,2,Peak,PM,4.5,70,10064.485018488507,1,6,70,3600,1,5,0.5,0,5247.7,158.1,40.1,433.0,17.0,1.216428442836218,3.6,1.8,0.29502428944436104,0.29502428944436104,3.399,0.592,5247.7,158.1,40.1,433.0,17.0,5895.900000000001,7192.3,1.2,0.8990375,7192.3,0.0,1.0,0.0,4932.838,148.61399999999998,37.694,407.02,15.979999999999999,5542.146000000001,1.3568715433998766,4.07061463019963,4.07061463019963,4.07061463019963,4.07061463019963,0.12241060154176628,0.1297698564698495,0.1297361703251372,0.023635989448389533,58.3578842045243,175.0736526135729,175.0736526135729,175.0736526135729,65.47037003265179,69.97366130689753,4.883864206708166,3.858594719173073,4.1240029629486425,-0.2654082437755694,0.18680207406404997,4.883864206708166,0.0350073960183082,0.915254122527844,0.04973848145384773,603.8316668880833,4643.868333111916,19.28561744941021,138.81438255058978,4.8902752042357225,35.20972479576428,9.620320425283508,423.3796795747165,637.6278799670127,5258.272120032987,10516.544240065974,705.2203061248716,0.195894529479131,1410.4406122497433,6346.982755123845,6487.079693875128,12974.159387750256,58383.717244876156,7192.3,14384.6,64730.7,0.7146217602577489,6.105921945299444,18.317765835898335,18.317765835898335,18.317765835898335,1.5007081642322355,4306.020143438645,3686.9490261186916,353.2694244390111,89.57891606428987,176.22277681665318,8612.04028687729,7373.898052237383,706.5388488780222,179.15783212857974,352.44555363330636,1207.6633337761666,38.57123489882042,9.780550408471445,19.240640850567015,1275.2557599340255,5434.48500199275,173.5705570446919,44.0124768381215,86.58288382755157,11791.800000000001,-0.06435694788778806,1380.3464108965609,0.8060671558815604,0.6407220275261466
151,2032,10NB,10,NB,PM-Late,5,OP,PM,4.5,70,7505.55608617063,1,6,70,3600,1,5,0.5,0,2932.8,56.0,10.9,313.8,17.0,1.216428442836218,3.6,1.8,0.3630034328693182,0.3630034328693182,3.399,0.592,3812.6400000000003,72.8,14.170000000000002,407.94000000000005,22.1,4329.6500000000015,5363.670000000001,1.2,0.6704587500000001,5363.670000000001,0.0,1.0,0.0,3583.8816,68.43199999999999,13.3198,383.46360000000004,20.774,4069.871000000001,0.8419627771291248,2.5258883313873746,2.5258883313873746,2.5258883313873746,2.5258883313873746,0.15223999768854768,0.1617389386793106,0.16172824418854434,0.03235691991807365,53.70655592805296,161.1196677841589,161.1196677841589,161.1196677841589,65.98879572089315,69.98579626557127,3.200092692314852,3.8579256707381853,4.091603688935234,-0.23367801819704903,0.16412258225466395,3.200092692314852,0.04561630067924096,0.889435131038634,0.06494856828212507,545.6101265000286,3267.0298734999715,11.068119051702581,61.731880948297416,2.154187866942573,12.015812133057429,12.407700996696228,395.5322990033038,571.24013441537,3758.4098655846296,18792.04932792315,622.5001502460528,0.17291670840168136,3112.500751230264,14006.253380536189,4741.169849753948,23705.84924876974,106676.32161946384,5363.670000000001,26818.350000000006,120682.57500000003,0.7146265964067389,3.788832497081062,11.366497491243186,11.366497491243186,11.366497491243186,0.9175159861638074,2358.5487986900885,2067.2253780198175,125.80574743395829,24.485570985269266,141.03210225104326,11792.743993450442,10336.126890099087,629.0287371697914,122.42785492634633,705.1605112552163,2728.0506325001434,55.340595258512906,10.770939334712866,62.03850498348114,2856.2006720768504,12276.227846250646,249.03267866330808,48.469227006207895,279.1732724256651,21648.250000000007,-0.05711159632321563,972.8341226908544,0.588292958933339,0.6270479651918651
152,2032,10SB,10,SB,Night,6,OP,NT,4.5,70,5600.0,1,6,70,3600,1,5,0.5,0,745.7,31.6,0.0,255.4,26.8,1.216428442836218,3.6,1.8,0.4381907590437705,0.4381907590437705,3.402,0.708,969.4100000000001,41.080000000000005,0.0,332.02000000000004,34.84,1377.3500000000001,2193.23,1.2,0.27415375000000003,2193.23,0.0,1.0,0.0,911.2454,38.6152,0.0,312.09880000000004,32.7496,1294.709,1.7999797249795064,5.3999391749385195,5.3999391749385195,5.3999391749385195,5.3999391749385195,0.41189931240747124,0.43819073303164036,0.4381907480492068,0.4381907557369783,-227657.80649949814,-682973.4194984946,-682973.4194984946,-682973.4194984946,69.98727492697341,69.94547531384475,0.0,3.8601496206654153,3.8578441621241173,0.0023054585412980444,0.0004909134868823183,0.0,-0.2705435644530688,-0.0,1.2705435644530687,375.3413536944711,594.068646305529,16.9208227941634,24.159177205836606,0.0,0.0,136.75880903660405,195.261190963396,529.0209855252385,848.3290144747616,5089.97408684857,836.3802491867734,0.23232784699632594,5018.28149512064,22582.26672804288,1356.8497508132268,8141.098504879361,36634.94327195713,2193.2300000000005,13159.380000000001,59217.21000000001,0.3916482142857144,8.099908762407779,24.299726287223336,24.299726287223336,24.299726287223336,2.845761382064638,6774.6037090927475,3040.2307196838437,411.17136245278016,0.0,3323.2016269561236,40647.62225455648,18241.38431810306,2467.028174716681,0.0,19939.20976173674,2252.0481221668265,101.5249367649804,0.0,820.5528542196244,3174.125913151431,10134.21654975072,456.86221544241175,0.0,3692.4878439883096,8264.1,0.0005976028176391308,-210801.67655968203,0.1666114740083464,0.23801639144049486
153,2032,10SB,10,SB,AM-Early,1,OP,AM,4.5,70,5714.081694066786,1,6,70,3600,1,5,0.5,0,1718.8,80.3,30.4,368.6,17.0,1.216428442836218,3.6,1.8,0.43282366588761223,0.43282366588761223,3.246,0.715,2234.44,104.39,39.519999999999996,479.18000000000006,22.1,2879.6299999999997,4170.01,1.2,0.52125125,4170.01,0.0,1.0,0.0,2100.3736,98.1266,37.148799999999994,450.42920000000004,20.774,2706.8521999999994,0.8229302167741702,2.4687906503225108,2.4687906503225108,2.4687906503225108,2.4687906503225108,0.17673656682312436,0.18788567158151503,0.1878723045170873,0.05503867424306719,48.39241005587279,145.17723016761838,145.17723016761838,145.17723016761838,65.71952843953217,69.99440712446486,3.4759551255719443,3.8574510606237853,4.108367884112621,-0.2509168234888355,0.17585751887883472,3.4759551255719443,0.04506013555986395,0.890647213476219,0.06429265096391709,371.2128191099263,1863.2271808900737,18.436582141010692,85.95341785898931,6.979230666044372,32.54076933395562,24.79102600836536,454.3889739916347,421.4196579253467,2458.2103420746535,2458.2103420746535,521.8333355561875,0.1449537043211632,521.8333355561875,2348.2500100028437,3648.1766644438126,3648.1766644438126,16416.794989997157,4170.01,4170.01,18765.045000000002,0.7297778056498436,3.703185975483766,11.109557926451298,11.109557926451298,11.109557926451298,1.0190137357695699,1932.4458897715876,1374.670105647671,204.82227726133578,77.53616736648523,275.4173394960957,1932.4458897715876,1374.670105647671,204.82227726133578,77.53616736648523,275.4173394960957,371.2128191099263,18.436582141010692,6.979230666044372,24.79102600836536,421.4196579253467,1670.4576859946683,82.96461963454811,31.406537997199674,111.55961703764412,2879.6299999999997,-0.06107457524900592,885.5171823060814,0.45306027864768467,0.6343070371123598
154,2032,10SB,10,SB,AM-Peak,1,Peak,AM,4.5,70,8000.0,1,6,70,3600,1,5,0.5,0,3852.4,158.1,65.7,383.2,8.5,1.216428442836218,3.6,1.8,0.3475306020002317,0.3475306020002317,3.246,0.715,3912.584646384547,160.56993889352012,66.72640724417629,389.1865944591835,8.632792413630114,4537.700379395057,5787.931845416077,1.2,0.7234914806770095,5787.931845416077,0.0,1.0,0.0,3677.829567601474,150.9357425599089,62.7228228095257,365.83539879163243,8.114824868812306,4265.438356631354,1.3828567955074176,4.148570386522253,4.148570386522253,4.148570386522253,4.148570386522253,0.13122756635564417,0.1391995892176675,0.13916642243557587,0.03640464436978271,55.76729557900041,167.30188673700124,167.30188673700124,167.30188673700124,65.37266204293174,69.9873162915432,5.227449891172855,3.8578418820243434,4.1301668245158005,-0.2723249424914571,0.19111677716106082,5.227449891172855,0.03358292342056087,0.9185643039183972,0.0478527726610419,482.63262362717256,3429.9520227573744,21.010193362602934,139.55974553091718,8.728910855462228,57.997496388714055,13.318107590887015,375.8684868682965,525.6898354361248,4012.0105439589324,4012.0105439589324,611.8042590540291,0.16994562751500808,611.8042590540291,2753.119165743131,5176.127586362048,5176.127586362048,23292.574138629214,5787.931845416077,5787.931845416077,26045.693304372344,0.7234914806770095,6.2228555797833796,18.668566739350137,18.668566739350137,18.668566739350137,1.609385649337031,3807.169547189601,3003.3531149238424,392.2301969964041,162.9562548670345,248.62998040231992,3807.169547189601,3003.3531149238424,392.2301969964041,162.9562548670345,248.62998040231992,482.63262362717256,21.010193362602934,8.728910855462228,13.318107590887015,525.6898354361248,2171.8468063222767,94.5458701317132,39.28009884958003,59.931484158991566,4537.700379395057,-0.06593557937538833,1371.0508166130082,0.6431651560854647,0.6431651560854647
155,2032,10SB,10,SB,AM-Shoulder,3,OP,AM,4.5,70,10400.0,1,6,70,3600,1,5,0.5,0,4264.8,232.3,69.3,507.3,21.9,1.216428442836218,3.6,1.8,0.28795392737162057,0.28795392737162057,3.246,0.715,4264.8,232.3,69.3,507.3,21.9,5095.6,6757.2,1.2,0.84465,6757.2,0.0,1.0,0.0,4008.912,218.362,65.142,476.86199999999997,20.586,4789.8640000000005,0.825897876606055,2.477693629818165,2.477693629818165,2.477693629818165,2.477693629818165,0.11582875198110128,0.12298436160904856,0.12295177959172199,0.030684195120384793,58.89191301944919,176.6757390583476,176.6757390583476,176.6757390583476,67.22298117660544,69.98732955205321,2.9483180593157465,3.857841151078453,4.016483578594456,-0.158642427516003,0.11153850501611957,2.9483180593157465,0.034655441961807434,0.9160537464151881,0.04929081162300443,464.34727376206064,3800.4527262379397,26.855111169675062,205.44488883032494,8.009324826163953,61.29067517383604,14.632126653496933,492.6678733465031,513.8438364113966,4581.756163588603,13745.26849076581,612.8369617100684,0.1702324893639079,1838.5108851302052,8273.298983085924,6144.363038289933,18433.0891148698,82948.9010169141,6757.200000000001,20271.600000000006,91222.20000000003,0.6497307692307693,3.716540444727247,11.149621334181743,11.149621334181743,11.149621334181743,0.985008886974023,2277.633354219233,1725.7654233355336,299.4243204292315,89.30093895418909,163.1426715002787,6832.900062657698,5177.296270006601,898.2729612876944,267.9028168625673,489.4280145008361,1393.0418212861819,80.56533350902518,24.027974478491856,43.8963799604908,1541.5315092341896,6268.688195787819,362.5440007906133,108.12588515321335,197.53370982220858,15286.800000000001,-0.039497840439700976,1405.6291887057803,0.764340481325374,0.5879542164041339
156,2032,10SB,10,SB,MD,4,OP,MD,4.5,70,10400.0,1,6,70,3600,1,5,0.5,0,4291.6,184.9,69.3,603.3,19.5,1.216428442836218,3.6,1.8,0.28795392737162057,0.28795392737162057,3.249,0.708,4291.6,184.9,69.3,603.3,19.5,5168.6,6922.599999999999,1.2,0.8653249999999999,6922.599999999999,0.0,1.0,0.0,4034.1040000000003,173.80599999999998,65.142,567.102,18.33,4858.484,0.8357001707586086,2.5071005122758256,2.5071005122758256,2.5071005122758256,2.5071005122758256,0.12009396580189104,0.12751408956946703,0.12749130886299298,0.03178193571534396,57.6842460522573,173.05273815677188,173.05273815677188,173.05273815677188,66.81688383152313,69.98540940655364,3.0133056778909175,3.8579469962308512,4.040894823541866,-0.18294782731101433,0.12862637647930608,3.0133056778909175,0.03868602206894334,0.9062900871977451,0.05502389073331157,484.47154781727187,3807.1284521827283,22.162713851710784,162.73728614828923,8.305038841953088,60.994961158046905,18.02359930804299,585.276400691957,532.9628998189787,4635.637100181021,18542.548400724085,629.9456038223925,0.17498488995066458,2519.78241528957,11339.020868803065,6292.654396177608,25170.61758471043,113267.77913119693,6922.6,27690.4,124606.8,0.6656346153846154,3.7606507684137385,11.281952305241216,11.281952305241216,11.281952305241216,0.9877716607700383,2369.005419073537,1821.9282985736168,250.03868062970992,93.69705210809049,203.34138776211958,9476.021676294147,7287.713194294467,1000.1547225188397,374.78820843236196,813.3655510484783,1937.8861912690875,88.65085540684314,33.22015536781235,72.09439723217196,2131.851599275915,8720.487860710893,398.9288493307941,149.4906991551556,324.42478754477384,20674.4,-0.04527408786914667,1233.3518764408948,0.7827163350449354,0.6020894884961042
157,2032,10SB,10,SB,PM-Shoulder,2,OP,PM,4.5,70,10400.0,1,6,70,3600,1,5,0.5,0,6534.7,205.6,68.1,501.2,14.6,1.216428442836218,3.6,1.8,0.28795392737162057,0.28795392737162057,3.399,0.592,6534.7,205.6,68.1,501.2,14.6,7324.200000000001,8903.199999999999,1.2,1.1128999999999998,8903.199999999999,0.0,1.0,0.0,6142.6179999999995,193.26399999999998,64.014,471.128,13.723999999999998,6884.7480000000005,1.3205835488671849,3.961750646601555,3.961750646601555,3.961750646601555,3.961750646601555,0.11751169345968268,0.12446614496735903,0.1244280610886553,0.022313304041225595,59.24661585958795,177.73984757876386,177.73984757876386,177.73984757876386,57.92901735039142,69.9333957335234,3.7527901026909753,3.8608163834746025,4.660876575324398,-0.8000601918497954,0.5626136027270786,3.7527901026909753,0.10998290947328716,0.7336167702591601,0.1564003202675528,721.8294434559291,5812.8705565440705,24.05482504097167,181.54517495902832,7.96513790252918,60.134862097470815,10.512422306334532,490.68757769366545,764.3618287057644,6559.8381712942355,13119.676342588471,849.4265992054353,0.2359518331126209,1698.8531984108706,7644.839392848918,8053.773400794565,16107.54680158913,72483.96060715108,8903.2,17806.4,80128.8,0.8560769230769232,5.942625969902332,17.827877909707,17.827877909707,17.827877909707,1.4675494651273366,5047.8245679640395,4289.562396521352,428.8464839698056,142.0015060602699,187.4141814126125,10095.649135928079,8579.124793042703,857.6929679396112,284.0030121205398,374.828362825225,1443.6588869118582,48.10965008194334,15.93027580505836,21.024844612669064,1528.7236574115288,6496.464991103362,216.49342536874505,71.68624112276262,94.61180075701078,14648.400000000001,-0.17165444716675662,445.6634161109226,1.0009623976249382,0.7699710750961063
158,2032,10SB,10,SB,PM-Peak,2,Peak,PM,4.5,70,10400.0,1,6,70,3600,1,5,0.5,0,7816.8,189.8,41.4,437.9,9.7,1.216428442836218,3.6,1.8,0.28795392737162057,0.28795392737162057,3.399,0.592,7816.8,189.8,41.4,437.9,9.7,8495.6,9853.200000000003,1.2,1.2316500000000004,9853.200000000003,0.0,1.0,0.0,7347.7919999999995,178.412,38.916,411.626,9.117999999999999,7985.864,1.7999999954633725,5.399999986390117,5.399999986390117,5.399999986390117,5.399999986390117,0.14253709999742642,0.15090987167098302,0.1508653085513819,0.029467189450447,55.16932809889065,165.50798429667196,165.50798429667196,165.50798429667196,53.00288621331555,69.64993604113128,5.404479540592772,3.876529044341884,5.094062216033997,-1.217533171692113,0.865843551223798,5.404479540592772,0.1156330357786647,0.7217659301141985,0.16260103410713678,1047.3329630642897,6769.46703693571,26.924132024563423,162.8758679754366,5.871074347585577,35.52892565241442,12.129461324729697,425.7705386752703,1092.2576307611685,7403.342369238831,14806.684738477663,1182.1069661549259,0.3283630461541461,2364.2139323098518,10638.962695394333,8671.093033845074,17342.18606769015,78039.83730460567,9853.2,19706.4,88678.8,0.947423076923077,8.099999979585176,24.299999938755526,24.299999938755526,24.299999938755526,1.9480683620706587,9575.066401722393,8483.396979439629,654.2564065479369,142.66710628675867,294.74590944806914,19150.132803444787,16966.793958879258,1308.5128130958738,285.33421257351733,589.4918188961383,2094.6659261285795,53.84826404912685,11.742148695171155,24.258922649459393,2184.515261522337,9425.996667578607,242.3171882210708,52.839669128270195,109.16515192256728,16991.2,-0.23901026725975646,399.1677681353631,1.0755302492061851,0.8273309609278346
159,2032,10SB,10,SB,PM-Late,5,OP,PM,4.5,70,8000.0,1,6,70,3600,1,5,0.5,0,3519.1,64.5,12.2,383.2,25.5,1.216428442836218,3.6,1.8,0.3475306020002317,0.3475306020002317,3.399,0.592,3606.7670287170695,66.10680951159415,12.503923659557344,392.7461923231454,26.135250272025598,4104.259204483392,5099.243556016037,1.2,0.6374054445020045,5099.243556016037,0.0,1.0,0.0,3390.361006994045,62.140400940898495,11.753688239983903,369.18142078375666,24.56713525570406,3858.0036522143882,0.7149451312674573,2.1448353938023716,2.1448353938023716,2.1448353938023716,2.1448353938023716,0.1491636949271512,0.1585104933463909,0.158502268316921,0.03137349957445659,54.12948735286743,162.38846205860227,162.38846205860227,162.38846205860227,67.87463274453587,69.99039200558758,2.826452956311983,3.8576723499197567,3.9779220760754077,-0.120249726155651,0.08454545325278566,2.826452956311983,0.027891300701020378,0.932438662148731,0.03967003715024864,505.7187749401689,3101.0482537769008,9.849905609884352,56.2569039017098,1.8629862471273675,10.640937412429977,11.58251314785647,381.16367917528896,529.0141799450372,3575.245024538355,17876.225122691776,575.6049899547735,0.15989027498743708,2878.0249497738673,12951.112273982402,4523.638566061264,22618.19283030632,101781.86773637845,5099.2435560160375,25496.217780080187,114732.98001036086,0.6374054445020046,3.217253090703558,9.651759272110672,9.651759272110672,9.651759272110672,0.7779110668530191,1851.8669329563852,1627.0252917030753,95.06891779961622,17.98109478452623,111.79162866916745,9259.334664781925,8135.126458515377,475.34458899808106,89.90547392263116,558.9581433458372,2528.5938747008445,49.24952804942176,9.314931235636838,57.91256573928236,2645.0708997251854,11378.6724361538,221.62287622239793,41.91719056036577,260.6065458267706,20521.29602241696,-0.03022928148313267,1605.2858631241218,0.5614198305320715,0.5614198305320715
160,2040,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1324.3,45.9,6.7,342.5,44.5,1.3486118684938557,4.2,2.1,0.34064459737564956,0.34064459737564956,3.506,0.708,1324.3,45.9,6.7,342.5,44.5,1763.9,2643.1,1.2,0.3303875,2643.1,0.0,1.0,0.0,1244.8419999999999,43.145999999999994,6.298,321.95,41.83,1658.066,1.0057664301834321,3.017299290550296,3.017299290550296,3.017299290550296,3.017299290550296,0.10043385454504666,0.10682210661355304,0.10681981019715488,0.024748602425400085,80.35558147563867,241.06674442691596,241.06674442691596,241.06674442691596,54.95993420779272,69.9999821879265,0.2822545961531531,0.6000001526749545,0.7641930545478138,-0.1641929018728593,0.0003896836380151876,0.2822545961531531,0.0008720931337092418,0.6316721341362714,0.36745577273001934,125.02428035956497,1199.275719640435,4.608946611948359,41.29105338805164,0.6727511646216814,6.027248835378319,7.967812550857557,334.53218744914244,138.27379068699256,1625.6262093130074,9753.757255878045,164.77281134184776,0.045770225372735486,988.6368680510866,692.0458076357605,2478.3271886581524,14869.963131948914,10408.97419236424,2643.1000000000004,15858.6,11101.02,0.32097920968223986,0.7040365011284024,2.112109503385207,2.112109503385207,2.112109503385207,1.1985131920605396,116.00607357820483,88.02165690044457,9.734599939691181,1.420924128210919,16.828892609858176,696.036441469229,528.1299414026674,58.40759963814709,8.525544769265515,100.97335565914906,750.1456821573898,27.653679671690156,4.036506987730088,47.80687530514534,829.6427441219554,525.1019775101729,19.357575770183107,2.8255548914110613,33.46481271360174,10583.400000000001,-0.2148578829599741,257.2717187276089,0.30879336443046396,0.30000000021190326
161,2040,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,6306.1,94.4,62.0,393.8,27.0,1.3486118684938557,4.2,2.1,0.3251899657203979,0.3251899657203979,3.35,0.715,6306.1,94.4,62.0,393.8,27.0,6883.3,8037.700000000001,1.2,1.0047125000000001,8037.700000000001,0.0,1.0,0.0,5927.734,88.736,58.279999999999994,370.17199999999997,25.38,6470.302,2.0683255509387815,6.204976652816344,6.204976652816344,6.204976652816344,6.204976652816344,0.1255445855299164,0.13338981621386214,0.13338710086820735,0.03408805844629837,63.05708266931989,189.17124800795966,189.17124800795966,189.17124800795966,42.697243114622474,69.93599864256221,0.6338455672267181,0.6005490850950587,0.98367006711064,-0.3831209820155813,0.15402359243199348,0.6338455672267181,0.131532783198131,0.5412902676707761,0.3271769491310928,744.1949081615935,5561.905091838407,11.836478731553273,82.56352126844673,7.773800238599123,54.22619976140088,12.61844477118316,381.1815552288169,776.4236319029291,6106.8763680970715,6106.8763680970715,840.8810793856002,0.23357807760711116,840.8810793856002,588.6167555699201,7196.818920614401,7196.818920614401,5037.77324443008,8037.700000000001,8037.700000000001,5626.39,0.9136944758983311,1.447827885657147,4.343483656971441,4.343483656971441,4.343483656971441,2.240034628430348,1217.4510752559531,1077.4661404004146,51.41155192659169,33.76537428891598,54.808008640030785,1217.4510752559531,1077.4661404004146,51.41155192659169,33.76537428891598,54.808008640030785,744.1949081615935,11.836478731553273,7.773800238599123,12.61844477118316,776.4236319029291,520.9364357131154,8.28553511208729,5.441660167019386,8.832911339828211,6883.3,-0.3894811836055281,226.74214469385515,0.8936646397457234,0.8127065649539938
162,2040,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7909.6,226.6,118.7,385.7,17.5,1.3486118684938557,4.2,2.1,0.3475306020002317,0.3475306020002317,3.35,0.715,9807.497090075643,280.9723425471757,147.18189347021075,478.2481576365651,21.69909971127791,10735.598583440873,12591.80157017133,1.2,1.5739751962714164,12591.80157017133,0.0,1.0,0.0,9219.047264671104,264.11400199434513,138.3509798619981,449.5532681783712,20.397153728601236,10091.46266843442,4.199999996205257,12.599999988615771,12.599999988615771,12.599999988615771,12.599999988615771,0.2792152878968125,0.2968777340544659,0.2968705622514737,0.10619406850170773,41.73805904739051,125.21417714217151,125.21417714217151,125.21417714217151,15.485975617776566,44.00986676897591,0.47065831465293495,0.9543314507283913,2.7121313526922783,-1.757799901963887,1.3639464923391402,0.47065831465293495,0.37967506526722467,0.13101483624035204,0.4893100984924233,2574.098936139464,7233.398153936179,78.40956644413787,202.56277610303783,41.07233317967369,106.10956029053706,47.739890556100534,430.5082670804646,2741.320726319376,7994.277857121498,7994.277857121498,3075.7643066792,0.8543789740775556,3075.7643066792,2153.03501467544,9516.037263492131,9516.037263492131,6661.226084444492,12591.801570171332,12591.801570171332,8814.261099119933,1.5739751962714166,2.93999999734368,8.81999999203104,8.81999999203104,8.81999999203104,4.712403752086861,9042.747053466634,7567.850865412393,691.5723754124532,362.2579783174182,421.0658343243694,9042.747053466634,7567.850865412393,691.5723754124532,362.2579783174182,421.0658343243694,2574.098936139464,78.40956644413787,41.07233317967369,47.739890556100534,2741.320726319376,1801.8692552976247,54.886696510896506,28.750633225771583,33.41792338927037,10735.598583440873,-0.6481249148272094,100.35271912550422,1.1689666345098717,1.1689666345098717
