,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,128347444.548,,128347444.548,,0.0,,0.0,,79059229.411,,26943.263,,0.826,,0.174,
1,2026.0,144345773.452,0.125,144345773.452,0.125,0.0,,0.0,,82197480.553,0.04,27900.112,0.036,0.897,0.086,0.174,0.0
2,2026.9999999999995,162338271.609,0.125,162338271.609,0.125,0.0,,0.0,,85460304.377,0.04,28890.942,0.036,0.974,0.086,0.175,0.006
3,2027.999999999999,182573509.419,0.125,182573509.419,0.125,0.0,,0.0,,88852645.788,0.04,29916.96,0.036,1.058,0.086,0.176,0.006
4,2029.0,205331041.234,0.125,205331041.234,0.125,0.0,,0.0,,92379645.977,0.04,30979.416,0.036,1.149,0.086,0.177,0.006
5,2030.0,230925267.464,0.125,230925267.464,0.125,0.0,,0.0,,96046650.218,0.04,32079.603,0.036,1.248,0.086,0.178,0.006
6,2031.0000000000007,259709778.087,0.125,259709778.087,0.125,0.0,,0.0,,99859215.961,0.04,33218.862,0.036,1.356,0.087,0.179,0.006
7,2032.0000000000005,292082237.577,0.125,292082237.577,0.125,0.0,,0.0,,103823121.262,0.04,34398.58,0.036,1.472,0.086,0.18,0.006
8,2033.0000000000007,319847153.155,0.095,319526375.991,0.094,0.0,,0.0,,106872604.179,0.029,35439.818,0.03,1.565,0.063,0.183,0.017
9,2034.0000000000002,350251361.5,0.095,349549174.237,0.094,0.0,,0.0,,110011656.22,0.029,36512.574,0.03,1.663,0.063,0.185,0.011
10,2034.9999999999993,383545749.971,0.095,382392923.997,0.094,0.0,,0.0,,113242908.201,0.029,37617.802,0.03,1.768,0.063,0.187,0.011
11,2035.9999999999998,420005054.914,0.095,418322682.76,0.094,0.0,,0.0,,116569068.21,0.029,38756.486,0.03,1.879,0.063,0.189,0.011
12,2036.999999999999,459930128.718,0.095,457628412.896,0.094,0.0,,0.0,,119992923.877,0.029,39929.637,0.03,1.997,0.063,0.192,0.016
13,2038.0000000000005,503650422.364,0.095,500627321.732,0.094,0.0,,0.0,,123517344.709,0.029,41138.299,0.03,2.123,0.063,0.194,0.01
14,2038.999999999999,551526703.969,0.095,547666421.493,0.094,0.0,,0.0,,127145284.498,0.029,42383.547,0.03,2.256,0.063,0.197,0.015
15,2039.9999999999998,603954035.743,0.095,599125329.782,0.094,2414352.98,inf,2414352.98,inf,130879783.791,0.029,43666.488,0.03,2.398,0.063,0.199,0.01
16,2041.0000000000002,664771639.176,0.101,647289384.068,0.08,3621379.842,0.5,3621379.843,0.5,134067475.516,0.024,45009.922,0.031,2.561,0.068,0.202,0.015
17,2041.9999999999995,731713518.081,0.101,699325376.344,0.08,5431845.331,0.5,5431845.334,0.5,137332806.264,0.024,46394.688,0.031,2.735,0.068,0.205,0.015
18,2043.0,805396381.239,0.101,755544574.089,0.08,8147431.36,0.5,8147431.367,0.5,140677667.002,0.024,47822.057,0.031,2.92,0.068,0.208,0.015
19,2044.0000000000002,886499039.424,0.101,816283267.769,0.08,12220642.108,0.5,12220642.122,0.5,144103994.751,0.024,49293.341,0.031,3.118,0.068,0.212,0.019
20,2044.9999999999993,975768659.019,0.101,881904782.446,0.08,18330205.795,0.5,18330205.82,0.5,147613773.712,0.024,50809.889,0.031,3.33,0.068,0.215,0.014
21,2045.9999999999993,1074027645.357,0.101,952801651.106,0.08,27494172.688,0.5,27494172.734,0.5,151209036.413,0.024,52373.095,0.031,3.556,0.068,0.218,0.014
22,2046.9999999999995,1182181219.214,0.101,1029397962.705,0.08,41239555.097,0.5,41239555.177,0.5,154891864.885,0.024,53984.395,0.031,3.797,0.068,0.222,0.018
23,2048.0,1301225756.251,0.101,1112151898.973,0.08,61856776.848,0.5,61856776.985,0.5,158664391.869,0.024,55645.268,0.031,4.055,0.068,0.225,0.014
24,2049.000000000001,1432257966.215,0.101,1201558475.148,0.08,92781331.734,0.5,92781331.964,0.5,162528802.05,0.024,57357.238,0.031,4.33,0.068,0.229,0.018
25,2049.999999999999,1576484996.499,0.101,1298152501.052,0.08,139166247.532,0.5,139166247.915,0.5,166487333.325,0.024,59121.879,0.031,4.624,0.068,0.232,0.013
